eps,min_sample,n_cluster,silhouette
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
2.0599999999999996,2.0,1.0,0.6108458031187008
