"Horizontal_mean_delta_l","Horizontal_mean_delta_r","Horizontal_mean_delta_m","Horizontal_mean_geschwindigkeit_l","Horizontal_mean_geschwindigkeit_r","Horizontal_mean_geschwindigkeit_m","Horizontal_max_delta_l","Horizontal_max_delta_r","Horizontal_max_delta_m","Horizontal_max_geschwindigkeit_l","Horizontal_max_geschwindigkeit_r","Horizontal_max_geschwindigkeit_m","Horizontal_min_delta_l","Horizontal_min_delta_r","Horizontal_min_delta_m","Horizontal_min_geschwindigkeit_l","Horizontal_min_geschwindigkeit_r","Horizontal_min_geschwindigkeit_m","Horizontal_standardabweichung_delta_l","Horizontal_standardabweichung_delta_r","Horizontal_standardabweichung_delta_m","Horizontal_standardabweichung_geschwindigkeit_l","Horizontal_standardabweichung_geschwindigkeit_r","Horizontal_standardabweichung_geschwindigkeit_m","Horizontal_varianz_delta_l","Horizontal_varianz_delta_r","Horizontal_varianz_delta_m","Horizontal_varianz_geschwindigkeit_l","Horizontal_varianz_geschwindigkeit_r","Horizontal_varianz_geschwindigkeit_m","Horizontal_tendenz_l","Horizontal_tendenz_r","Horizontal_tendenz_m","Horizontal_Kovarianz_blick_x","Horizontal_Kovarianz_blick_y","Liegende_8_langsam_mean_delta_l","Liegende_8_langsam_mean_delta_r","Liegende_8_langsam_mean_delta_m","Liegende_8_langsam_mean_geschwindigkeit_l","Liegende_8_langsam_mean_geschwindigkeit_r","Liegende_8_langsam_mean_geschwindigkeit_m","Liegende_8_langsam_max_delta_l","Liegende_8_langsam_max_delta_r","Liegende_8_langsam_max_delta_m","Liegende_8_langsam_max_geschwindigkeit_l","Liegende_8_langsam_max_geschwindigkeit_r","Liegende_8_langsam_max_geschwindigkeit_m","Liegende_8_langsam_min_delta_l","Liegende_8_langsam_min_delta_r","Liegende_8_langsam_min_delta_m","Liegende_8_langsam_min_geschwindigkeit_l","Liegende_8_langsam_min_geschwindigkeit_r","Liegende_8_langsam_min_geschwindigkeit_m","Liegende_8_langsam_standardabweichung_delta_l","Liegende_8_langsam_standardabweichung_delta_r","Liegende_8_langsam_standardabweichung_delta_m","Liegende_8_langsam_standardabweichung_geschwindigkeit_l","Liegende_8_langsam_standardabweichung_geschwindigkeit_r","Liegende_8_langsam_standardabweichung_geschwindigkeit_m","Liegende_8_langsam_varianz_delta_l","Liegende_8_langsam_varianz_delta_r","Liegende_8_langsam_varianz_delta_m","Liegende_8_langsam_varianz_geschwindigkeit_l","Liegende_8_langsam_varianz_geschwindigkeit_r","Liegende_8_langsam_varianz_geschwindigkeit_m","Liegende_8_langsam_tendenz_l","Liegende_8_langsam_tendenz_r","Liegende_8_langsam_tendenz_m","Liegende_8_langsam_Kovarianz_blick_x","Liegende_8_langsam_Kovarianz_blick_y","Liegende_8_schnell_mean_delta_l","Liegende_8_schnell_mean_delta_r","Liegende_8_schnell_mean_delta_m","Liegende_8_schnell_mean_geschwindigkeit_l","Liegende_8_schnell_mean_geschwindigkeit_r","Liegende_8_schnell_mean_geschwindigkeit_m","Liegende_8_schnell_max_delta_l","Liegende_8_schnell_max_delta_r","Liegende_8_schnell_max_delta_m","Liegende_8_schnell_max_geschwindigkeit_l","Liegende_8_schnell_max_geschwindigkeit_r","Liegende_8_schnell_max_geschwindigkeit_m","Liegende_8_schnell_min_delta_l","Liegende_8_schnell_min_delta_r","Liegende_8_schnell_min_delta_m","Liegende_8_schnell_min_geschwindigkeit_l","Liegende_8_schnell_min_geschwindigkeit_r","Liegende_8_schnell_min_geschwindigkeit_m","Liegende_8_schnell_standardabweichung_delta_l","Liegende_8_schnell_standardabweichung_delta_r","Liegende_8_schnell_standardabweichung_delta_m","Liegende_8_schnell_standardabweichung_geschwindigkeit_l","Liegende_8_schnell_standardabweichung_geschwindigkeit_r","Liegende_8_schnell_standardabweichung_geschwindigkeit_m","Liegende_8_schnell_varianz_delta_l","Liegende_8_schnell_varianz_delta_r","Liegende_8_schnell_varianz_delta_m","Liegende_8_schnell_varianz_geschwindigkeit_l","Liegende_8_schnell_varianz_geschwindigkeit_r","Liegende_8_schnell_varianz_geschwindigkeit_m","Liegende_8_schnell_tendenz_l","Liegende_8_schnell_tendenz_r","Liegende_8_schnell_tendenz_m","Liegende_8_schnell_Kovarianz_blick_x","Liegende_8_schnell_Kovarianz_blick_y","id","cluster"
-0.7186624805131123,-0.9370562409372969,-0.762637355310128,0.9842920250475895,-0.9777903825273443,0.9688554158919704,-0.6062466403110771,-0.7921616147190564,-0.613294419572247,0.8754716677266245,-0.11209176515993058,0.878053629759999,-0.8518769300724806,-0.9469094154748899,-0.8515446056591672,0.999924093683981,-0.8644146540204752,0.9996944775177166,-0.7690024094386994,-0.8750715310541288,-0.7806428024858363,0.9678483283119801,-0.7746803773914075,0.9645116650879986,-0.9744403178515657,-0.9820599536155006,-0.9770081286797012,0.9993224677465096,-0.9657426131500431,0.999146359137068,0.9603960396039604,-1.0,0.9603960396039604,-0.31191751703095805,-0.8009413460475935,0.052343098981205705,0.2593309379830857,0.16707864694163588,0.9918945999683051,-0.6188949832819564,0.985688360815038,0.410691911894421,0.3128150966836174,0.4095350451926023,0.9345961644349725,0.5209632257529597,0.9435460784458358,-0.641502318108024,-0.7291039480655854,-0.7960465279720057,0.9999747834049493,4.1559368521015827E-4,0.9999686803366783,0.8075224195657495,0.9027408290424228,0.8993456098490655,0.9847516950123505,-0.05378352869654557,0.9764536314616616,0.6323779583522726,0.8174831893489316,0.8030528010516815,0.9996615307458949,-0.5374580019148516,0.9993679895480689,0.9603960396039604,-1.0,0.9603960396039604,0.4069843448150281,0.317110009087757,-0.7563602015844452,-0.9390347289086687,-0.7977577574275414,0.9807450244091536,-0.8469602330920015,0.9789989140361675,-0.6322754780872027,-0.9237243364544376,-0.7692712289932235,0.8991906246013954,0.09319206961535498,0.9021278383593783,-0.708665545541338,-0.8389328183345854,-0.5829053879557211,0.9998980134640083,-0.8247813074026342,0.9998810722212577,-0.8738424662259409,-0.9544724213182798,-0.8841731526494279,0.9669400218368538,-0.5001248472733675,0.9665312828982504,-0.9927172414021674,-0.9954738137412626,-0.9939152523526564,0.9990751049118829,-0.8631687653279592,0.999042357045228,1.0,-1.0,1.0,-0.23348083930886165,-0.7228365190091329,73.0,"cluster_3"
-0.36538184416257036,-0.5200635181005286,-0.38655861565693894,0.9846968776314631,-0.9587702741905971,0.9691437530701474,0.5115406437556875,0.23119105966464604,0.43304104781428276,0.8588021680051903,-0.24192947320458746,0.8625123098306791,-0.8573717991763465,-0.9257227779976968,-0.906106913414315,0.9999150467051581,-0.9217189760215556,0.9996883431311692,-0.27528210967013367,-0.31106156500419735,-0.2612010451529414,0.9687867555621685,-0.7810548551887916,0.9643349573182043,-0.7399687501917751,-0.7235967798609539,-0.7296801362177623,0.9993270547931519,-0.9673786442093721,0.9991453910370398,0.9603960396039604,-1.0,0.9603960396039604,0.17771738074086985,-0.510999203626855,-0.7794671893103835,-0.8744851555988975,-0.7722537355566284,0.9906343860493323,-0.8884301024145732,0.9844108619726628,0.11660913699129027,0.19705696567688324,0.2081271663583435,0.9178676833873194,0.29132553502692615,0.9302040906083526,-0.6641508028532612,-0.8783394233268195,-0.8956975194845277,0.9999496044139344,-0.5170389657011855,0.9999436262763681,-0.6104872019079768,-0.6174504575076797,-0.5679708205217447,0.9779770943279451,-0.6128016220942756,0.9695735792190998,-0.9262569766994476,-0.9025140661709083,-0.909137052062273,0.9995879607347311,-0.915720059032735,0.999292001063629,0.9603960396039604,-1.0,0.9603960396039604,0.08728633442219835,-0.5090288598679074,-0.5419945239572079,-0.6794824034342699,-0.5602087528417048,0.9799501258222909,-0.9285799738121479,0.978133064004008,0.424683321640134,0.2621154149711138,0.4288427004351971,0.8758764862193498,-0.08252979669130278,0.8788020486391594,-0.7010822690609261,-0.9878041458373432,-0.7215166286874395,0.999938941547716,-0.44023389926739476,0.9999197962276272,-0.1551298075215244,-0.1918964279943126,-0.15254046885091865,0.9625098466089015,-0.735039796525359,0.9618207036811857,-0.6460025468478582,-0.6357094595901436,-0.6438273543568576,0.9990378844293442,-0.957606551585306,0.9990015503741698,1.0,-1.0,1.0,0.3351824713903133,-0.67933054531148,74.0,"cluster_2"
-0.7127443771921,-0.8821215740908183,-0.7317229308345727,0.9844340727168217,-0.9755235512308031,0.9688950085002461,-0.5065566592611936,-0.6557142949856704,-0.48439051181879134,0.8868086208921773,-0.025169259491478635,0.8885738051806589,-0.9216403833557728,-0.9030095192120244,-0.8815891262336003,0.9999378354590551,-0.7132121219749039,0.9997048299524858,-0.7377748787175971,-0.8046175834301433,-0.7276763895818956,0.9696148614425439,-0.7487220179722127,0.9650785131210724,-0.9668719578588919,-0.9656555166829441,-0.9642116212775711,0.9993318611419104,-0.9586792819627517,0.9991496842253003,0.9603960396039604,-1.0,0.9603960396039604,-0.24133580999564186,-0.683402169224096,-0.77264329811597,-0.8487585477787067,-0.7598200499071451,0.9904031468085182,-0.9358071303015957,0.9841735332793722,-0.6580633006460197,-0.7818851668231801,-0.6663479109501922,0.8753200135177297,-0.2950916297579368,0.8847189193984963,-0.7126191745433488,-0.6869139428452572,-0.8895742701093079,0.9999728171746964,-0.03736089789357011,0.9999667716747893,-0.8238380931876895,-0.8962895608723116,-0.8127741810236565,0.9766274735209122,-0.754174343711215,0.9680973372864194,-0.9855442308471973,-0.9868941576645393,-0.9836785134122021,0.9995789489142244,-0.9633500197628112,0.9992821007121708,0.9603960396039604,-1.0,0.9603960396039604,-0.0970851876102432,-0.6209258357593769,-0.583616967561683,-0.6594111463486639,-0.5725639032698572,0.9796224085096163,-0.9735955849917296,0.9777445628486545,-0.4856881824896919,-0.6737810400208828,-0.49564639493578067,0.8834244749781721,-0.2626823802572811,0.8833550626429225,-0.7700512959351793,-0.7861869646450989,-0.5115980308403878,0.9998989624254266,-0.7514728913480007,0.9998835351579887,-0.611614130914612,-0.7123923097253648,-0.6255299735522677,0.9611584917888072,-0.8407847460647555,0.9602848878643608,-0.9264259470809727,-0.9393256306627524,-0.931690156761952,0.9990306101682371,-0.9826767374893541,0.9989932588663086,1.0,-1.0,1.0,-0.31352109632427505,-0.8229231606871518,75.0,"cluster_1"
-0.7022468484722371,-0.9141847393919894,-0.7481322444902516,0.984464406588496,-0.972338735634491,0.9689550938303217,-0.4996584964264601,-0.6778708605695385,-0.4913146082605301,0.9130657699029132,0.20466450942244152,0.9144785688961203,-0.7886527082470809,-0.942556233095368,-0.810707507364942,0.9999233915201979,-0.853454809626324,0.9996871311208271,-0.7299842204622029,-0.8236189064260713,-0.729556192093453,0.9698389440239659,-0.735800034003193,0.965308942341188,-0.9648309572294043,-0.9705262966939577,-0.964714060812237,0.9993332840001918,-0.9549231246175552,0.9991511315964803,0.9603960396039604,-1.0,0.9603960396039604,-0.2548771652205114,-0.7599588583117614,-0.7705069125288921,-0.8725486467313952,-0.7868546652893087,0.9904485204358744,-0.9215113439195188,0.9841856947524648,-0.07089291877902804,-0.10365949765815297,-0.05308709176452886,0.876287230580995,-0.21838977158440565,0.8621668230377479,-0.7475503404656603,-0.887292659247729,-0.868748294407004,0.9999633844704852,-0.2508495327213198,0.9999569193529811,-0.662597267879717,-0.7108257195794065,-0.646003504788959,0.9767382076189561,-0.6685386005226239,0.967835726781721,-0.9449676423809182,-0.9387489222349231,-0.9394525297112096,0.9995796176936467,-0.9368137462401378,0.9992805822436506,0.9603960396039604,-1.0,0.9603960396039604,-0.004355874795574088,-0.5432576598355623,-0.8011384222191102,-0.9347459309593649,-0.8146808886739858,0.9799535483515265,-0.9156348936813484,0.978216641325711,-0.8028899081726893,-0.9446570154982878,-0.796104653585778,0.8474763559125567,0.1891803292960137,0.8843968046708908,-0.8389193329995106,-0.9252439144302752,-0.5018444527417207,0.99989612628403,-0.832915303472266,0.999880033610844,-0.8920986020070689,-0.9587691278860894,-0.8885548483352665,0.961489018578469,-0.6263480247379869,0.9622236369265427,-0.9947567562861351,-0.9959826072281748,-0.994389693881104,0.9990322132656417,-0.9205536549856641,0.99900413391938,1.0,-1.0,1.0,-0.001982959796842265,-0.7519690775816331,76.0,"cluster_0"
-0.7211342399106044,-0.9368639174242942,-0.7610650352688213,0.9847878314563105,-0.9549844100585987,0.9692039472062601,-0.5358569300318677,-0.7329182234460354,-0.5382064115641849,0.8989513073023436,0.09305796764682683,0.9011363488949746,-0.931997626363666,-0.9740587579038968,-0.8628735274076333,0.9999192086669504,-0.9385914895083242,0.9996896853062027,-0.7664486829043904,-0.8630342563780341,-0.7711571367043246,0.9719881624016184,-0.640298849796159,0.9671564274571927,-0.9738582104150847,-0.9795783656597431,-0.9749238017570689,0.9993495756024926,-0.9222153520358167,0.9991647351038331,0.9603960396039604,-1.0,0.9603960396039604,-0.25165986004956353,-0.6232975699720266,-0.7600229148828226,-0.9057104356762404,-0.7673557811577516,0.9905851223104596,-0.8646723355266506,0.9844102448262417,-0.4260643558175865,-0.49163952279893564,-0.40457170684612354,0.8577370876736989,0.45309727231922725,0.937495829969349,-0.553861770944759,-0.8835113154140826,-0.8743790674049234,0.9999731393626528,-0.018925945487585083,0.9999673763729184,-0.7127527031756073,-0.7572218652934299,-0.6862923737869122,0.9769297172286522,-0.5708720286212571,0.9692836718328901,-0.9603942708254509,-0.953765631389075,-0.9527034960904635,0.9995808041145244,-0.8978653322889567,0.9992898782577633,0.9603960396039604,-1.0,0.9603960396039604,0.06239813447965137,-0.521686556712147,-0.7994903558694552,-0.9500088650335035,-0.8190956213257861,0.9802105229087426,-0.9129727389101301,0.9782398825908785,-0.042254933942638906,-0.8476491452691578,-0.6934040568408982,0.886845100352222,-0.00456878004325767,0.8887718855657012,-0.6799273651171189,-0.9638800536621419,-0.7253740525720582,0.999898793757436,-0.864029134779182,0.999874579384896,-0.8035040248456619,-0.9136358607716589,-0.8357763438799488,0.9647901373363581,-0.6451157154224383,0.9630999495749268,-0.9817247778334791,-0.9897889025896572,-0.9873900899111019,0.9990544828147359,-0.9277686045787081,0.9990103384777549,1.0,-1.0,1.0,0.05606403958647088,-0.7254913563679614,77.0,"cluster_1"
-0.48081115304748057,-0.6831385529924506,-0.5183901580467993,0.9876442379229464,-0.8435259823147958,0.9718760300600982,0.7745858121967037,0.8335848994687987,0.7349926909997835,0.9591243976182635,0.7733132947233203,0.9690994390370455,-0.9260132444750041,-0.9822397335359017,-0.8072245077926756,0.9999138545178925,-0.9655886839551087,0.9996860006905453,-0.15665743480190453,-0.3273771797130729,-0.21149215332441162,0.9841739961662412,-0.10220495534689,0.979429846140331,-0.6471092643158054,-0.7351548791702623,-0.6917864189444534,0.9995325262025865,-0.5750243295176548,0.9993453748062358,0.9603960396039604,-1.0,0.9603960396039604,0.09576224826148083,-0.19603166436373798,-0.673095854030819,-0.8039256249154019,-0.6855320773467093,0.9921010517829634,-0.7070687327849432,0.9861067809323234,0.39210103098170257,0.47091153204440706,0.48220510717916,0.9006466554286352,0.5390102287189105,0.9464856010094873,-0.7761562745625397,-0.938714963281632,-0.8723374904354493,0.9999575218656758,-0.37010022764074313,0.9999511282344533,-0.23436980548174535,-0.23866371629285654,-0.22293716123291285,0.9850577447618927,-0.14946194441041982,0.9783474276859208,-0.7101228484453869,-0.6731269683163238,-0.7015666948590438,0.9996659699458788,-0.62370349398161,0.999397532449563,0.9603960396039604,-1.0,0.9603960396039604,-0.022066939087461046,-0.513840671056432,-0.79545686362543,-0.9204629985965408,-0.8151312131574562,0.9817422259078283,-0.7376844743169684,0.9800473858111554,-0.6098409065145958,-0.5228757321705415,-0.6448829341967848,0.951407571514765,0.4108285653473087,0.9463395252226654,-0.7895188792162978,-0.9466181152031213,-0.6684884993848821,0.9998876285757943,-0.9533601169272434,0.9998717479306798,-0.8627461413413484,-0.8803027207920016,-0.8621769904227417,0.9734832820995953,-0.21328879603270268,0.9722796525934378,-0.9913137680461251,-0.9840093595889005,-0.9912416969518771,0.9991675685777153,-0.6754034582717234,0.9991235701072103,1.0,-1.0,1.0,0.10307929115898973,-0.6614249804411754,78.0,"cluster_2"
-0.5755373561480974,-0.6970202029989092,-0.5914156338827484,0.9844029289900658,-0.9741599985162905,0.9688291170990284,-0.06907320444955856,-0.223896901826659,-0.06809208282787071,0.8553787979261158,-0.25699680798497926,0.8601399681695017,-0.8882453432608866,-0.8648765317941592,-0.8294917741723383,0.9999217210748477,-0.8132924204908347,0.9996945685465293,-0.43821246320754503,-0.5468205887359188,-0.4477532136705591,0.9675372162407669,-0.8458960900211117,0.9630760234614011,-0.8444449273182104,-0.8669810092272027,-0.8497301594269027,0.9993211485976135,-0.9818139714263233,0.9991394352611411,0.9603960396039604,-1.0,0.9603960396039604,-0.042055930571192834,-0.7577950135641902,-0.5946348462882365,-0.5342163206009058,-0.5253728871040741,0.9905808600165626,-0.8424140562272209,0.984497074273665,-0.1060080921808545,-0.2032051202460028,-0.11343017532292565,0.9123012512193507,0.3192487691176209,0.9232393866953139,-0.7286000962274686,-0.8830674831295762,-0.891711326898146,0.999950460220894,-0.5082049130896809,0.9999442725490646,-0.3214839624705109,-0.314173427195657,-0.24037229678844096,0.9781835590883288,-0.4981498228185931,0.9704320661831183,-0.7728572269192533,-0.7294047378445749,-0.714932556581303,0.9995895047556131,-0.8628538493704141,0.9992987990498627,0.9603960396039604,-1.0,0.9603960396039604,0.12784441470803753,-0.6394512546345089,-0.8247307791814658,-0.9241245626792536,-0.8259611169987422,0.9795683997678288,-0.96753589948921,0.9777112788492155,-0.7699328632206827,-0.9064752312099271,-0.7582854941323737,0.777277713082934,-0.9800269896376127,0.7779615879014405,-0.8091173896608652,-0.5418643363401054,-0.7790764032635185,0.9998960676571835,-0.6067862537550373,0.9998853668577106,-0.8494123366150859,-0.9483385712782328,-0.8604000506248951,0.9576581143855061,-0.9783612522751791,0.9568018211360261,-0.9894634462141763,-0.9947179948263661,-0.9910044672996736,0.9990206354100464,-0.9990870097655381,0.9989835892301864,1.0,-1.0,1.0,-0.06821607859508338,-0.8283545448831537,79.0,"cluster_0"
-0.5390789900242151,-0.6590733691203939,-0.5354073458503645,0.9844223853419856,-0.9719450398379536,0.968927156650637,0.025829288489769286,-0.06872912811010712,0.05095914723519468,0.8367193024167896,-0.41711073493292783,0.8390961764498983,-0.897371807639087,-0.9317109390107394,-0.9023480207687593,0.9999239812186567,-0.7996347505082138,0.9996967373920318,-0.3249724968887957,-0.38729875920926915,-0.3218058198850109,0.9677560646388961,-0.8312743967605773,0.963285958063614,-0.7746611024811829,-0.7755173103367312,-0.7725184148804621,0.9993220660685618,-0.9789096597770012,0.9991403137229429,0.9603960396039604,-1.0,0.9603960396039604,-0.08767104498805667,-0.7289726391773341,-0.7477300018709805,-0.7687834030060932,-0.7115110211969884,0.9904150868808046,-0.8802781833686767,0.9843410456973001,0.3672522175433812,0.41017607358365726,0.44000882752135806,0.9115633028684262,0.32389855476245244,0.9231369947689736,-0.7144317633955497,-0.7726337859865782,-0.892397184940259,0.9999492589698027,-0.5064533162039035,0.9999437079900431,-0.34420686765372377,-0.3481417648559082,-0.2971004363289588,0.9765344346004396,-0.5763578633715754,0.9690249627019596,-0.7879644141728326,-0.753008247125055,-0.7563015037755056,0.9995783967646752,-0.9002983236956086,0.9992880574958969,0.9603960396039604,-1.0,0.9603960396039604,0.12291952980906862,-0.526289815841132,-0.8317625309699327,-0.9463498537942271,-0.8360957966922973,0.9796155377342046,-0.9633621653626834,0.9778136583309192,-0.7201273611662549,-0.8916052305391513,-0.7214704626315461,0.833856968700311,-0.4904826673494236,0.8343715333765402,-0.7092155174328084,-0.9416408158404386,-0.6582590251891649,0.999897370028703,-0.8286356691197103,0.999880469358962,-0.8663857940738815,-0.9443604975605033,-0.8684194865141122,0.9599395388130243,-0.8628508099776833,0.9591060560323137,-0.9917877658857012,-0.9942092773841387,-0.9920499175067168,0.9990256845826242,-0.9865427852107486,0.9989885668268703,1.0,-1.0,1.0,-0.01678168651233758,-0.7645833410381159,80.0,"cluster_0"
-0.6740685062114782,-0.8357998675115842,-0.6854420873678876,0.9844314997810504,-0.9825648989254989,0.9688938027798233,-0.3646366770307228,-0.5572243369456384,-0.367715231073958,0.8571789582133642,-0.2595420929511528,0.8614202973737262,-0.8767388965284648,-0.946981728504661,-0.8074927066184325,0.9999167735453236,-0.9140408976230318,0.9996894393692948,-0.6303096238705057,-0.7347512657106776,-0.6406561939389234,0.9687479327512725,-0.8544187057273442,0.9642459001914159,-0.9333322799149614,-0.9449102979983343,-0.9370628562940647,0.9993268468645866,-0.9834125739623953,0.9991449154609673,0.9603960396039604,-1.0,0.9603960396039604,-0.1872248504563202,-0.7942951917866501,-0.805172586304354,-0.865864623548383,-0.7734949341627503,0.9902058992968845,-0.9447949426698737,0.9840013524026092,0.1202827610535373,0.05400664079698703,0.13583524617491238,0.8558995406049181,-0.18398016174922593,0.8659858479218492,-0.7139496361951717,-0.9165551964192965,-0.899357899210712,0.9999744171577087,0.0044831620608138945,0.999968714294712,-0.39938701404450005,-0.4265497683842454,-0.3605464071692517,0.9741275786674484,-0.8133961551448399,0.9656306615247978,-0.8224864845597246,-0.8034320884225217,-0.7987289525194727,0.9995672105312785,-0.9775399602368456,0.9992706074109869,0.9603960396039604,-1.0,0.9603960396039604,-0.016665648318768156,-0.5960297477323564,-0.82892769543397,-0.9566302224025134,-0.8318322050262131,0.9797477815655502,-0.9456171770289641,0.9780367666497889,-0.7787718932519607,-0.9253913527389728,-0.7677751610718326,0.854921899979183,0.011678835159715684,0.8879814420824499,-0.7994903801303015,-0.8679559934519007,-0.7782858301701253,0.9998846659480172,-0.9110095225647048,0.9998722783425118,-0.8756231980707074,-0.9567672804440872,-0.8778704839604249,0.9607786206746098,-0.7572181210287966,0.9618418024203159,-0.9929309359551804,-0.9957476757473579,-0.9931989387402719,0.9990289088268842,-0.9637616632417301,0.9990016814465001,1.0,-1.0,1.0,-0.07835339751907922,-0.8189516574140703,81.0,"cluster_0"
-0.5268730417792817,-0.5695409683256718,-0.5348452879740236,0.9914230455322195,-0.3718347564902925,0.9842155735577653,-0.3199158351964032,-0.18578964660405373,-0.4722450770477643,0.884698616806574,0.11673963195216164,0.9014982431181262,-0.9182213533293372,-0.45180578582669106,-0.7678591209607482,0.9999371409704014,-0.6214294271301719,0.9997209272580312,-0.6451779947685419,-0.7745909333082374,-0.7173089202345968,0.9855541212525576,0.47280213932686244,0.9945339669347051,-0.9386649177925386,-0.957286145380177,-0.961376728890533,0.9995629547487317,0.10180207666850705,0.9997830490557693,0.9603960396039604,-1.0,0.9603960396039604,-0.09149062049014844,-0.603513805861736,-0.7121858502513829,-0.805084805175504,-0.7569716426991762,0.9922531920233111,-0.6176519762602466,0.9864325043483262,-0.2793770016353109,-0.24331015814333934,-0.22152598591207118,0.9251649004411113,0.37872198941223556,0.9331044108127424,-0.6710787242133671,-0.8633620311454783,-0.9062597567042455,0.9999737948384442,-0.01643202688153944,0.9999679181823407,-0.6959387706778284,-0.7248982948748595,-0.6778849488402807,0.984677271838073,-0.11572984901362915,0.9776406936573672,-0.9555049287575541,-0.9435132558621249,-0.9500733143500968,0.9996604658255168,-0.594310641788544,0.9993860719719847,0.9603960396039604,-1.0,0.9603960396039604,0.051095420736156916,-0.4976717319038455,-0.7466786739096776,-0.8617234628753558,-0.7873042892504373,0.9841783998631837,-0.5784289659935955,0.9825532656189109,-0.23377215143489405,-0.19173956475385778,-0.6522011553536369,0.9040190378533772,0.23139582310786677,0.9040109669736238,-0.45895377827070083,-0.8429225960044876,-0.848799289672673,0.9999163957978963,-0.39041765227941083,0.9999005919111112,-0.818745709437373,-0.8262797910616841,-0.8452685714534649,0.9760994348945151,-0.11043587873088034,0.9765890332412679,-0.9845291437851055,-0.9724679382864067,-0.9888556497342567,0.9992170492525672,-0.5886704583292337,0.9992071015337327,1.0,-1.0,1.0,0.22241048606900526,-0.4933476097871108,82.0,"cluster_0"
-0.6907474019002089,-0.8671637725088124,-0.7165208185141567,0.9842073963813014,-0.9865406554055514,0.9686410693766758,-0.71770280638192,-0.9257803668589264,-0.7189174380398979,0.7784650630515975,-0.9528216865076112,0.781810897163735,-0.8727621526858584,-0.7699261978485373,-0.6994977645808755,0.9999350163685217,-0.6653003044185392,0.9997062734768696,-0.8169592372241211,-0.9008593431456628,-0.8177232978047316,0.9649767567059275,-0.9705855766973964,0.960549735457161,-0.9841538346467725,-0.9869308290540948,-0.9842878001067733,0.999314104473795,-0.9982812118782061,0.9991324643886528,0.9603960396039604,-1.0,0.9603960396039604,-0.3149484955824311,-0.8016149847757458,-0.44785483651604907,-0.43711830235473126,-0.3966907572473146,0.9914993468546827,-0.8332301512923298,0.9850214034197222,0.17631805906063014,0.10661409427864621,0.19049930315605534,0.925224571149188,0.4643033668674805,0.9380557659568987,-0.6657393227882873,-0.9472404550692697,-0.8670505554835573,0.9999529682207651,-0.43859671981379944,0.999947195204584,-0.1833075315269086,-0.12442281466714733,-0.1009235527694452,0.9791380263556637,-0.6090985709460535,0.9703022932389673,-0.6697988278008452,-0.5779958105212548,-0.5994602261669123,0.9995972130626953,-0.9142118647024584,0.9992977223370378,0.9603960396039604,-1.0,0.9603960396039604,-0.09868522254900525,-0.5127467113281259,-0.35137337747545305,-0.46044756763726835,-0.38876233886706524,0.9804832801506258,-0.8563578627471043,0.9788076135067418,0.28732831111710944,0.22906872383376764,0.33959106950161244,0.8931302477760263,0.036632736441915226,0.8684294286578964,-0.5728821720775318,-0.7698930768062242,-0.6148788420487232,0.9999006444891243,-0.695087944493161,0.9998853774938958,0.12171406432958198,0.11638035335873487,0.12132016705828397,0.9640225382573808,-0.5889171438667447,0.9643098520400519,-0.37381686144502546,-0.3381595905003105,-0.374272448200867,0.9990482891450134,-0.9051455104038373,0.9990202239139914,1.0,-1.0,1.0,-0.04428599357485641,-0.464425519851825,83.0,"cluster_2"
-0.3826773196666715,-0.500757491740139,-0.38163835614310215,0.9854310497335359,-0.9207257771785092,0.9698830139459635,-0.16134340347984133,-0.23577857917037925,-0.12229188915620537,0.9657750627915309,0.7566553846588089,0.9714793784940987,-0.8360318929637739,-0.9818569838555686,-0.7765606007181882,0.999934822000041,-0.15525064437190483,0.9996846494488913,-0.29493513119968706,-0.3549558132422532,-0.29121561871200163,0.9753780514824086,-0.4472822705774262,0.9708915670149052,-0.753986727233624,-0.7541388934465107,-0.7513574849805968,0.9993850081896225,-0.8295013217166483,0.9992030984729543,1.0,1.0,1.0,0.2916822797508849,-0.21998781364511788,-0.8234203170027405,-0.927284614755624,-0.8089511280430555,0.9908829131716987,-0.8432139933357604,0.9845243064544242,-0.15688860295249762,-0.4088930735925096,-0.648983236501235,0.9185733462851937,0.33777102607379517,0.8864177158743818,-0.6911744601693259,-0.8014343527143803,-0.8790166639178376,0.9999730435163876,-0.02879327186689118,0.9999670938190743,-0.8279354587101033,-0.9191450405991325,-0.8524506459130781,0.9804596599845556,-0.43658053134072417,0.9705508190091328,-0.9862342885088069,-0.9906337679949714,-0.9900745007545624,0.9996094352345302,-0.8292011085765033,0.9992997996504331,0.9603960396039604,-1.0,0.9603960396039604,0.09730683126076611,-0.4722931000028956,-0.8123450682323603,-0.9347353338121717,-0.8132623573505687,0.9798246973760223,-0.9505410358347636,0.9779611291202837,-0.7649446129156617,-0.9177290087004945,-0.7560951903447246,0.8937680145076998,0.02487280505662648,0.8939243743368503,-0.7867376686633838,-0.9172707797841037,-0.7767788397826676,0.9999011402978517,0.05047796337385102,0.9999120059350994,-0.8715600062403306,-0.9450603354534695,-0.8664468985622581,0.9626883229707528,-0.7188738229919587,0.9618266800893032,-0.9924386727327295,-0.994299830034957,-0.9917987618511063,0.9990389877073609,-0.952819750342748,0.9990015874537408,1.0,-1.0,1.0,-0.0765735083742578,-0.7601556590013518,84.0,"cluster_0"
