t_tracker,pix_x,pix_y,zeitstempel,blick_l_x,blick_l_y,blick_r_x,blick_r_y,blick_m_x,blick_m_y,pix_x_translation,pix_y_translation,delta_l_t,delta_m_t,delta_r_t,geschwindigkeit_l,geschwindigkeit_m,geschwindigkeit_r,sacc_l,sacc_m,sacc_r,richtung_delta_l_x,richtung_delta_l_y,richtung_delta_m_x,richtung_delta_m_y,richtung_delta_r_x,richtung_delta_r_y,tendenz_l,tendenz_m,tendenz_r
9404638851.0,2.94454254412,-2.94429042679,9404640590,620.986595679,491.05113955699994,618.734762244,463.52171802,619.8606789615001,477.28642878849996,642.94454254412,514.94429042679,32.45048673006278,44.16989134093045,56.83655879019807,0.0,0.0,0.0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
9404656865,5.8239554927,-5.82200546403,9404660593,623.613499695,492.66769591,625.576942213,461.591800499,624.5952209540001,477.1297482045,645.8239554927,517.82200546403,33.55657366122989,45.89682963986031,59.764349717516616,0.00015419975380990641,0.00023682116706266867,0.0003554041705379502,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
9404671875,9.25080617882,-9.2429972072,9404672594,623.621972986,493.790624545,624.7734413009999,462.991783456,624.1977071434999,478.3912040005,649.25080617882,521.2429972072,37.55622259506005,49.638029295121456,63.18500846601138,9.357225256500215e-05,0.0001102080243614879,0.00013450350544670062,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
9404689914,11.7204882317,-11.7046188453,9404692595,626.787130801,494.773285009,624.5828689059999,462.572231802,625.6849998534999,478.67275840549996,651.7204882317,523.7046188453,38.19285784429441,52.01648882576584,66.88511888513356,0.0001657011412089529,7.568162548018109e-05,2.303910781474854e-05,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
9404704894,14.6744354373,-14.6433248416,9404708596,627.912710907,493.103733451,625.080654892,461.614274852,626.4966828995,477.3590041515,654.6744354373,526.6433248416,42.90797234179296,56.77085523370342,71.44626784873563,0.0001258382244523297,9.651104085075045e-05,6.746893774630307e-05,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
9404722908,17.6339144108,-17.5800055524,9404724597,630.411247144,485.01809456,622.084612992,458.688923584,626.247930068,471.853509072,657.6339144108,529.5800055524,52.219129870321325,65.70714123341638,79.305096519802,0.0005288965810140315,0.00034442296542788454,0.00026169337055911585,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
9404737924,20.5997661963,-20.5139677296,9404740598,624.530614934,484.548961197,618.8404994819999,461.156155636,621.685557208,472.85255841649996,660.5997661963,532.5139677296,60.01354450834449,71.23060734270317,82.67873791550997,0.00036868416504047736,0.00029188650468359986,0.00025471667946743614,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
9404757906,23.5742638821,-23.4459202197,9404760599,627.349411978,477.23465988699996,620.824246447,464.87350822199994,624.0868292125,471.0540840545,663.5742638821,535.4459202197,68.5623127162099,75.53519750097894,82.51078308848174,0.00039191349947243534,0.00014999764394932878,0.00021066672142691496,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
9404770941,26.8711783281,-26.6815640588,9404772600,629.564727938,476.737849667,621.460880544,465.492735933,625.512804241,471.1152928,666.8711783281,538.6815640588,72.31040722718878,79.2194175625284,86.13187393333851,0.0001891792622550386,0.00011893076328652698,7.400330746684188e-05,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
9404788954,29.5424624363,-29.2910394724,9404792601,629.585332306,484.319213364,620.578500198,467.076856262,625.0819162519999,475.698034813,669.5424624363,541.2910394724,69.5870765183845,79.2412924380613,88.91127368146564,0.0003790506322617683,0.00023013621106201013,9.066012785656475e-05,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
