t_tracker,pix_x,pix_y,zeitstempel,blick_l_x,blick_l_y,blick_r_x,blick_r_y,blick_m_x,blick_m_y,pix_x_translation,pix_y_translation,delta_l_t,delta_m_t,delta_r_t,geschwindigkeit_l,geschwindigkeit_m,geschwindigkeit_r,richtung_delta_l_x,richtung_delta_l_y,richtung_delta_m_x,richtung_delta_m_y,richtung_delta_r_x,richtung_delta_r_y,tendenz_l,tendenz_m,tendenz_r
1670945676.0,5.6399214355,-5.63815043136,1670947828,593.2933538,454.39145308,589.844491934,378.81297376599997,591.568922867,416.60221342299997,645.6399214355,517.63815043136,82.09937800661164,114.59464844988197,149.61804580138485,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1
1670963684,8.57157226687,-8.56535908214,1670963826,601.347810026,463.89015210400004,593.870406254,343.81445817400004,597.60910814,403.85230513900007,648.57157226687,520.56535908214,73.7710160306691,127.35426852138416,185.02188663778853,0.0007784658651085923,0.0008818786979771954,0.0022021069580150736,-1,-1,-1,-1,-1,-1,-1,-1,-1
1670978701,11.6530390297,-11.6374416829,1670979824,583.342141931,468.44109507800005,598.613524246,351.91497871800004,590.9778330885,410.1780368980001,651.6530390297,523.6374416829,87.82377434930379,128.66435850751677,179.72699968346927,0.0011608883493328143,0.0005728550079899535,0.0005867602869825783,-1,-1,-1,-1,-1,-1,-1,-1,-1
1670996727,14.4809178039,-14.4510193694,1670999822,560.034140959,469.248226387,597.742816433,334.426952787,578.888478696,401.837589587,654.4809178039,526.4510193694,110.41898922457871,145.74883784241538,200.23100232985027,0.0011662152132586607,0.0007344363494502976,0.0008755719703349103,-1,-1,-1,-1,-1,-1,-1,-1,-1
1671011755,17.591809453,-17.5382846672,1671011821,596.472963317,469.10520944900003,596.838236106,315.92768705599997,596.6555997114999,392.5164482525,657.591809453,529.5382846672,85.95155573533647,149.9606792199771,222.08215616353175,0.003036844988497774,0.0016721189271112207,0.0015435760221757936,-1,-1,-1,-1,-1,-1,-1,-1,-1
1671029786,20.4019043715,-20.3185446421,1671031818,559.507611894,458.712051187,595.347719376,330.12137646900004,577.427665635,394.416713828,660.4019043715,532.3185446421,124.8902483514666,160.93986217150294,212.4046652092407,0.0019202196362095095,0.000966225233381857,0.0007136938730369957,-1,-1,-1,-1,-1,-1,-1,-1,-1
1671049736,23.5052540906,-23.3780282277,1671051816,594.882516688,465.72050509400003,603.036306849,341.873530535,598.9594117685,403.7970178145,663.5052540906,535.3780282277,97.781647653065,146.55963995052682,202.73254353411437,0.0018033042275462374,0.0011744323439708197,0.0007022587734216812,-1,-1,-1,-1,-1,-1,-1,-1,-1
1671062785,26.4922997017,-26.3105402033,1671063815,591.747757818,470.10313301,600.0120822719999,345.875826119,595.8799200450001,407.9894795645,666.4922997017,538.3105402033,101.18792881286181,148.2217494391552,203.5945443625798,0.00044906523477113587,0.00043352972604836763,0.0004180684653596542,-1,-1,-1,-1,-1,-1,-1,-1,-1
1671080809,29.3471416937,-29.1006318041,1671083812,585.304468104,484.796393479,595.3192648119999,353.539029044,590.3118664579999,419.1677112615,669.3471416937,541.1006318041,101.15996360949582,145.30730141197606,201.64196335472852,0.0008023171525222898,0.0006245055683779926,0.00044936467484263745,-1,-1,-1,-1,-1,-1,-1,-1,-1
1671095813,32.62270979,-32.2850890435,1671099811,584.884005305,486.36250048,591.240101918,362.65568322,588.0620536115,424.50909185,672.62270979,544.2850890435,105.13375542898994,146.61785047202065,199.02856559761807,0.00010135428309727935,0.00036226395240191925,0.0006242665182561281,-1,-1,-1,-1,-1,-1,-1,-1,-1
1671113843,35.3484030699,-34.9200242764,1671115809,582.046998598,491.795026908,590.2632979709999,366.288423758,586.1551482845,429.04172533300004,675.3484030699,546.9200242764,108.36935642189248,147.8199244384966,199.66784972931848,0.00038309156891792667,0.0003073773930784758,0.00023514031854822353,-1,-1,-1,-1,-1,-1,-1,-1,-1
1671128876,38.5114338627,-37.9592979451,1671131807,590.19237086,486.170365661,678.377706224,330.98601197799996,634.2850385419999,408.5781888195,678.5114338627,549.9592979451,108.94624716629934,148.13707186470128,218.97332680103014,0.000618744962099692,0.0032691303565392676,0.005933440139634165,-1,-1,-1,-1,-1,-1,-1,-1,-1
1671146867,41.548535293,-40.857573137,1671147805,597.591672387,487.956370578,589.7581784519999,363.49314351699996,593.6749254194999,425.7247570475,681.548535293,552.857573137,106.11748641303761,154.54618804437308,210.4384870082136,0.0004757968818718667,0.002755443460115157,0.0059003317752102154,-1,-1,-1,-1,-1,-1,-1,-1,-1
1671161881,44.5932795156,-43.742140971,1671163803,594.176399051,491.709489679,601.925872424,381.13503258599997,598.0511357375,436.4222611325,684.5932795156,555.742140971,110.79437126692241,147.40005554403098,193.1878425103906,0.0003171924793442439,0.0007224665152587013,0.0013396067961878714,-1,-1,-1,-1,-1,-1,-1,-1,-1
1671179899,47.5258340853,-46.499352626,1671183801,604.188119482,504.10422125800005,601.637481077,392.543323106,602.9128002795,448.323772182,687.5258340853,558.499352626,99.51886751688374,138.91732799040503,186.8641563182235,0.00079673505210998,0.0006428740325462299,0.0005706538191357077,-1,-1,-1,-1,-1,-1,-1,-1,-1
1671194914,50.7381434798,-49.4945542985,1671195800,593.857954956,501.258634806,605.870152639,387.388219765,599.8640537975,444.3234272855,690.7381434798,561.4945542985,114.07952018444846,148.28072423981243,193.6894204494534,0.000892985001762711,0.0004191743803019581,0.0005558902709154609,-1,-1,-1,-1,-1,-1,-1,-1,-1
1671212934,53.8346553613,-52.3557536372,1671215797,617.52500281,520.745026538,608.204730199,407.949788851,612.8648665045,464.3474076945,693.8346553613,564.3557536372,87.89231246600015,128.67702190255073,178.31239414018063,0.0015330774889858144,0.0011938927456231758,0.0010348392062126165,-1,-1,-1,-1,-1,-1,-1,-1,-1
1671227949,56.9559164478,-55.2127479258,1671231792,621.482813431,545.707553255,703.654132526,358.947237417,662.5684729785,452.327395336,696.9559164478,567.2127479258,78.47714748137518,119.9213930374267,208.37319637160957,0.001580139725373239,0.003197022718226135,0.0067079234645114625,-1,-1,-1,-1,1,-1,-1,-1,-1
1671245986,59.9494474148,-57.9262260866,1671247786,610.152619004,548.8200568330001,646.674518736,348.24265444099996,628.4135688700001,448.53135563700005,699.9494474148,569.9262260866,92.243919979586,140.9045651874045,227.99522793971173,0.0007346464612328649,0.0021486311195218545,0.0036248851552140244,-1,-1,-1,-1,-1,-1,-1,-1,-1
1671260986,63.2459964529,-60.8830703153,1671263780,614.570098325,561.902410227,621.508739936,423.136491745,618.0394191304999,492.51945098600004,703.2459964529,572.8830703153,89.35317456455864,117.12588155784688,170.6019252424208,0.0008633265308784789,0.0028257385020815013,0.004939907532514196,-1,-1,-1,-1,-1,-1,-1,-1,-1
1671278991,66.279242607,-63.5737412492,1671279774,627.943293543,580.578843513,672.418832869,434.116486512,650.181063206,507.3476650125,706.279242607,575.5737412492,78.49568118328997,88.32781674400645,145.4533680098551,0.0014362052211966036,0.002213154444929589,0.003256263969968202,-1,1,-1,-1,-1,-1,-1,-1,-1
1671297014,69.660140098,-66.5377813634,1671299766,632.761152797,579.541971572,573.09762841,529.7832504869999,602.9293906035,554.6626110294999,709.660140098,578.5377813634,76.90554366165297,109.36853590558148,145.00456502990863,0.0002465071620373155,0.003344773522788511,0.006897835526941103,-1,1,-1,-1,-1,-1,-1,-1,-1
1671312029,72.7012433414,-69.1714526896,1671315760,640.18818438,578.128930218,704.01526937,416.29716144099996,672.101726875,497.2130458295,712.7012433414,581.1714526896,72.57686038214693,93.25950257100644,165.10293170795003,0.0004726933146267876,0.005621989474963267,0.010832720919079178,-1,-1,-1,-1,-1,-1,-1,-1,-1
1671330038,76.0955033575,-72.0736339464,1671331754,644.243985535,574.151580937,557.997080182,544.8554049219999,601.1205328584999,559.5034929295,716.0955033575,584.0736339464,72.53335611508943,117.57098141478741,162.8900883982502,0.0003551685644858442,0.005904554085403499,0.012163748637754853,-1,-1,-1,-1,-1,-1,-1,-1,-1
1671345063,79.3688021155,-74.8341511658,1671347748,647.372547327,577.9962910940001,689.767233196,481.09579422800005,668.5698902615,529.546042661,719.3688021155,586.8341511658,72.53666985890186,76.56668219015502,109.8037021707442,0.00030991513908760056,0.0046144102109050775,0.009152514537044578,-1,-1,-1,-1,-1,-1,-1,-1,-1
1671363083,82.6605765407,-77.5714987142,1671363742,647.655257466,581.37348299,0.0,0.0,0.0,0.0,722.6605765407,589.5714987142001,75.45200694025176,0.0,0.0,0.0002118922281482051,0.05332501208764173,0.05258039683899023,-1,-1,0,0,0,0,-1,0,0
1671381106,85.8405414415,-80.1781989435,1671383734,648.464066892,585.133168263,684.39135416,466.003835179,666.427710526,525.5685017210001,725.8405414415,592.1781989435,77.69653319806882,89.25657534023418,132.80815184947505,0.00019236192884205676,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1
1671396113,89.3378471955,-83.0014643119,1671399728,660.895608565,586.677391425,712.594371711,550.285918915,686.744990138,568.4816551700001,729.3378471955,595.0014643119,68.94657510116606,50.17421398730051,47.74750225344018,0.0007832365135808376,0.002968600186505076,0.005556811463388526,-1,-1,-1,-1,-1,-1,-1,-1,-1
1671411121,92.5724648976,-85.571342207,1671411724,672.030311155,587.817554632,716.559541135,534.581671854,694.2949261450001,561.1996132429999,732.5724648976,597.571342207,61.32282406943462,52.80220299180205,64.99317116902708,0.0009330547825955373,0.0008744167029665461,0.0013502081349269332,-1,-1,-1,-1,-1,-1,-1,-1,-1
1671429145,95.9894652249,-88.2422956215,1671431725,675.99601611,584.7450963580001,725.652172703,554.562706045,700.8240944065001,569.6539012015,735.9894652249,600.2422956215,61.96270750794151,46.607436938637335,46.83465085340998,0.00025082015042036086,0.0005340730601370057,0.0010975762934983466,-1,-1,-1,-1,-1,-1,-1,-1,-1
1671447154,99.4223114715,-90.8796478313,1671447733,686.229167811,583.683869246,701.1977204469999,627.9107051240001,693.713444129,605.797287185,739.4223114715,602.8796478313,56.55075992400505,45.80189049736406,45.6910624540592,0.0006426806423222004,0.002301112001077459,0.004829909959412717,-1,-1,-1,1,-1,1,-1,-1,-1
1671462162,103.056049768,-93.6204548163,1671463741,687.347325143,581.839260817,729.8590733289999,524.484695545,708.6031992359999,553.161978181,743.056049768,605.6204548163,60.57233021253533,62.760582220663444,82.20201712647852,0.00013474812595352793,0.0034170931903836424,0.006704389544739666,-1,-1,-1,-1,-1,-1,-1,-1,-1
1671480187,106.406964435,-96.1010131145,1671483752,692.131439865,585.869453242,722.66416318,528.12486639,707.3978015225,556.997159816,746.406964435,608.1010131145,58.652151040803524,64.29089059181378,83.42604303413407,0.0003125987720517299,0.00020089698053389515,0.00040294576390552996,-1,-1,-1,-1,-1,-1,-1,-1,-1
1671495205,110.10590877,-98.7863658079,1671495758,691.077165646,590.988925378,699.26422707,529.01794258,695.170696358,560.003433979,750.10590877,610.7863658079,62.260189225335786,74.81165502707631,96.28578106481302,0.0004353573649231185,0.0010487471496697974,0.0019504391446937552,-1,-1,-1,-1,-1,-1,-1,-1,-1
1671513216,113.523661549,-101.217839841,1671515769,693.12502328,596.3835405909999,712.710175252,533.8651777680001,702.917599266,565.1243591795001,753.523661549,613.217839841,62.700790553134695,69.81372660106999,89.23332136476334,0.00028835307881773785,0.00046406787101010624,0.0007142560440850091,-1,-1,-1,-1,-1,-1,-1,-1,-1
1671528226,117.131683477,-103.732407506,1671531777,698.962671391,598.551393939,724.0890966689999,567.0677263580001,711.52588403,582.8095601485,757.131683477,615.732407506,60.653286755547256,56.24769169775078,58.822306433875234,0.00038900401139986177,0.0012286971010842746,0.0021925460725109864,-1,-1,-1,-1,-1,-1,-1,-1,-1
