t_tracker,pix_x,pix_y,zeitstempel,blick_l_x,blick_l_y,blick_r_x,blick_r_y,blick_m_x,blick_m_y,pix_x_translation,pix_y_translation,delta_l_t,delta_m_t,delta_r_t,geschwindigkeit_l,geschwindigkeit_m,geschwindigkeit_r,richtung_delta_l_x,richtung_delta_l_y,richtung_delta_m_x,richtung_delta_m_y,richtung_delta_r_x,richtung_delta_r_y,tendenz_l,tendenz_m,tendenz_r
5484797631.0,5.69927865522,-5.69745116206,5484799129,656.721120805,531.4564792140001,650.230471483,517.042934212,653.475796144,524.249706713,645.69927865522,517.69745116206,17.62928975621935,10.168887700143259,4.578220274346812,0.0,0.0,0.0,1,1,1,1,1,-1,1,1,-1
5484814617,8.76578795207,-8.75914311921,5484815137,657.688215998,534.997316004,649.374457591,525.519047882,653.5313367945,530.258181943,648.76578795207,520.75914311921,16.802835752692744,10.62742651564599,4.79866357230702,0.00022929354467616982,0.00037535806631505344,0.0005321857195507839,1,1,1,1,1,1,1,1,1
5484830665,11.5850994019,-11.569772918,5484831144,656.15929161,535.4011526730001,649.208896387,532.720687329,652.6840939985,534.0609200010001,651.5850994019,523.569772918,12.684824841662865,10.548552329134903,9.454394498087552,9.879166778047486e-05,0.00024339208093996108,0.0004500245061586761,1,1,1,1,-1,1,1,1,-1
5484845673,14.6762064229,-14.6450845859,5484847152,657.896727947,531.640269657,648.328118146,532.457966406,653.1124230465,532.0491180315,654.6762064229,526.6450845859,5.9433688074803905,5.6257440334118165,8.607428177206277,0.00025879661432999534,0.00012849162934650763,5.741666630390535e-05,1,1,-1,1,-1,1,1,-1,-1
5484863699,17.5061860091,-17.4534366523,5484867161,658.459135503,530.002287983,646.998961829,541.200653959,652.729048666,535.601470971,657.5061860091,529.4534366523,1.0997047427085003,7.785844024815432,15.76067493547503,8.655328830810827e-05,0.00017856865279645233,0.0004419584497586291,1,1,-1,1,-1,1,1,-1,-1
5484878711,20.5958998976,-20.5101495318,5484879167,659.939492949,529.286889371,644.843368171,544.532929237,652.39143056,536.9099093039999,660.5958998976,532.5101495318,3.289418815896027,9.309737008352458,19.816394415667773,0.00013694463892406812,0.00011255160015679395,0.00033056037973149026,-1,-1,-1,1,-1,1,-1,-1,-1
5484896732,23.4334464607,-23.3073768609,5484899177,662.189840153,533.049614242,645.424604949,538.988522612,653.807222551,536.019068427,663.4334464607,535.3073768609,2.577605224205948,9.65249665345385,18.381218856059842,0.00021910587189423976,8.359528190385551e-05,0.00027860018856602233,-1,-1,-1,1,-1,1,-1,-1,-1
5484911770,26.5490491818,-26.3661271137,5484915184,658.449177594,532.721970123,647.205293866,539.751137407,652.82723573,536.236553765,666.5490491818,538.3661271137,9.872407400149008,13.886081054548585,19.39327520637209,0.00023458388793095835,6.271191900643752e-05,0.00012101706229924246,-1,-1,-1,-1,-1,1,-1,-1,-1
5484929769,29.4066167907,-29.1586176282,5484931192,661.720947701,529.5406782619999,647.06321376,537.376094886,654.3920807305001,533.458386574,669.4066167907,541.1586176282,13.930040361501876,16.873940007926727,22.661313670825702,0.00028507323653867797,0.00019918577897806274,0.00014863121520695301,-1,-1,-1,-1,-1,-1,-1,-1,-1
5484944822,32.5429034056,-32.207729418,5484947200,661.599042735,524.280604265,647.748435404,533.429469538,654.6737390695,528.8550369015,672.5429034056,544.207729418,22.73452007940416,23.558696941400292,27.03583787351857,0.0003286785615345057,0.0002881033438824404,0.0002502291682806796,-1,-1,-1,-1,-1,-1,-1,-1,-1
5484962820,35.4164961056,-34.9856665305,5484963207,663.206079419,520.755710205,646.284436565,530.064462323,654.745257992,525.410086264,675.4164961056,546.9856665305,28.932764895495822,29.87985523702101,33.68982108751811,0.00024201564173420386,0.0002152616319159162,0.00022925482751574456,-1,-1,-1,-1,-1,-1,-1,-1,-1
5484980835,38.5727868026,-38.0180449861,5484983208,660.607088024,524.6040278,648.5354215230001,526.779974325,654.5712547735001,525.6920010625,678.5727868026,550.0180449861,31.12295940521679,34.1735270745767,37.97698304223747,0.00023217530184396187,1.656367253791839e-05,0.00019908044435342629,-1,-1,-1,-1,-1,-1,-1,-1,-1
5484995828,41.4717825134,-40.7845809799,5484999208,664.667496316,528.3763518869999,651.718881171,523.119310239,658.1931887435001,525.7478310629999,681.4717825134001,552.7845809799,29.633522943714038,35.677426672519786,42.0150380985367,0.00034639518907183837,0.0002263977648685674,0.0003032047374568957,-1,-1,-1,-1,-1,-1,-1,-1,-1
5485013879,44.6614084293,-43.8064353729,5485015207,666.847063137,530.011078041,657.0413979680001,527.210611301,661.9442305525,528.610844671,684.6614084293,555.8064353729,31.34886533949347,35.435438819230626,39.75658602336687,0.0001702912150450644,0.00029494401765301203,0.00041960529934779523,-1,-1,-1,-1,-1,-1,-1,-1,-1
5485028866,47.5856376293,-46.5553574139,5485031206,672.783780634,530.443952441,661.521559634,523.194330841,667.152670134,526.819141641,687.5856376293,558.5553574139,31.770207113893647,37.74511295847518,43.92878739544737,0.0003720531311812589,0.00034427139567185194,0.0003760759720341985,-1,-1,-1,-1,-1,-1,-1,-1,-1
5485046907,50.8027644468,-49.5545299639,5485047206,671.080292483,531.509832052,661.797505535,523.621264449,666.438899009,527.5655482505,690.8027644468,561.5545299639,35.93966851516866,41.81923979444226,47.75183428062686,0.00012559189902441238,6.454746453643454e-05,3.177179652411195e-05,-1,-1,-1,-1,-1,-1,-1,-1,-1
5485064922,53.7602942317,-52.2873522715,5485067205,684.553798613,536.582816571,664.486546836,519.98051996,674.5201727245001,528.2816682655,693.7602942317,564.2873522715,29.194192229918325,40.82390912629193,53.10412108364689,0.0007198806636758123,0.00040566733666783957,0.00022631842778857866,-1,-1,-1,-1,-1,-1,-1,-1,-1
5485079906,57.0182483541,-55.2695176072,5485083204,695.808490884,557.956944026,681.553273995,568.960857784,688.6808824395,563.4589009050001,697.0182483541,567.2695176072,9.390822106808717,9.166922604943228,15.557186876851418,0.0015098561210349349,0.0023701786243365244,0.0032419871137693455,-1,-1,-1,-1,-1,1,-1,-1,-1
