t_tracker,pix_x,pix_y,zeitstempel,blick_l_x,blick_l_y,blick_r_x,blick_r_y,blick_m_x,blick_m_y,pix_x_translation,pix_y_translation,delta_l_t,delta_m_t,delta_r_t,geschwindigkeit_l,geschwindigkeit_m,geschwindigkeit_r,sacc_l,sacc_m,sacc_r,richtung_delta_l_x,richtung_delta_l_y,richtung_delta_m_x,richtung_delta_m_y,richtung_delta_r_x,richtung_delta_r_y,tendenz_l,tendenz_m,tendenz_r
8870367317.0,2.94344551818,-2.94319368251,8870367648,612.484705073,491.574795839,634.548676608,521.972224497,623.5166908405,506.773510168,642.94344551818,514.94319368251,38.39032283374825,21.07468922746004,10.948946033585788,0.0,0.0,0.0,0,0,0,-1,-1,-1,-1,-1,1,-1,-1,-1
8870385332,5.96515029932,-5.96305502772,8870387644,607.817305405,494.56825786,633.076084469,514.798076771,620.446694937,504.6831673155,645.96515029932,517.96305502772,44.75013524672144,28.76711632624817,13.271966898083912,0.0002772982888347195,0.0001857412683513738,0.0003662594176596158,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
8870403365,8.77554559524,-8.76887856443,8870403641,605.211084149,494.23356455,635.31876233,513.853646454,620.2649232395,504.043605502,648.77554559524,520.76887856443,51.009657820312185,33.054354420022605,15.129621640634824,0.00016425730968185374,4.156349106127877e-05,0.00015211752522223602,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
8870418359,11.8552487523,-11.8388264257,8870419638,604.274113863,494.744524203,634.828886516,517.0182069780001,619.5515001895001,505.8813655905001,651.8552487523,523.8388264257,55.7713440682539,36.95947200456649,18.34169732200495,6.67147708533997e-05,0.00012323428488516,0.00020017832004691404,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
8870436340,14.6773149372,-14.6461860625,8870439634,608.188793187,494.104702457,637.603430364,523.8634977869999,622.8961117755,508.984100122,654.6773149372,526.6461860625,56.746196434350054,36.35923753566425,17.29915860548024,0.00019837074884815974,0.00022815409314613037,0.000369384382495593,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
8870451400,17.7699790376,-17.7148165297,8870451631,610.533790708,494.36329540400004,639.218511119,527.874899217,624.8761509135,511.1190973105,657.7699790376,529.7148165297,58.999894354229504,37.7863030996306,18.64248528636721,0.0001966502053762101,0.00024271337916365317,0.000360450920326076,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
8870469380,20.6013279032,-20.5155100021,8870471627,616.508761533,489.254690673,638.727476123,528.5851290319999,627.618118828,508.9199098525,660.6013279032,532.5155100021,61.77097132258417,40.55421590067001,22.224159967753153,0.0003931375246730171,0.0001757822298182658,4.318101618777202e-05,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
8870484387,23.7774236472,-23.645751607,8870487625,617.34821142,483.638567976,639.8748413540001,526.585915529,628.611526387,505.1122417525,663.7774236472,535.645751607,69.71670457836434,46.57183219661628,25.56196530088058,0.00035495143346192374,0.0002459759496846826,0.00014408426053643474,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
8870502446,26.5550230164,-26.3719782836,8870503625,615.979338475,479.303829968,641.003902512,524.352916911,628.4916204935,501.82837343949996,666.5550230164,538.3719782836,77.76211167570575,52.7660654836235,29.144362075693117,0.00028410885029960854,0.00020537854265452658,0.00015638821295215093,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
8870517437,29.7000314116,-29.4445983352,8870519626,615.82462127,477.70540083199995,642.228889131,521.873436734,629.0267552005,499.789418783,669.7000314116,541.4445983352,83.45804404775828,58.219149609646934,33.729720197790755,0.00010036244438939435,0.000131742377548913,0.00017283773778998808,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
