t_tracker,pix_x,pix_y,zeitstempel,blick_l_x,blick_l_y,blick_r_x,blick_r_y,blick_m_x,blick_m_y,pix_x_translation,pix_y_translation,delta_l_t,delta_m_t,delta_r_t,geschwindigkeit_l,geschwindigkeit_m,geschwindigkeit_r,richtung_delta_l_x,richtung_delta_l_y,richtung_delta_m_x,richtung_delta_m_y,richtung_delta_r_x,richtung_delta_r_y,tendenz_l,tendenz_m,tendenz_r
2402898238.0,2.94348039396,-2.94322854934,2402898471,664.393814811,472.59463599199995,611.97177175,499.19418201900004,638.1827932804999,485.8944090055,642.94348039396,514.94322854934,47.47125591545315,29.436339084248342,34.74592354422547,0.0,0.0,0.0,1,-1,-1,-1,-1,-1,-1,-1,-1
2402916218,5.96171097818,-5.95961932742,2402918472,657.01339438,472.06277459300003,618.854741142,508.156154139,637.934067761,490.109464366,645.96171097818,517.95961932742,47.208686304424084,28.984033311418937,28.82526224338882,0.00036995948206682965,0.00021110881882472327,0.000564976644798924,1,-1,-1,-1,-1,-1,-1,-1,-1
2402931214,8.77260368884,-8.76594335586,2402934475,654.175032639,471.689874883,621.986068813,504.620757551,638.080550726,488.155316217,648.77260368884,520.76594335586,49.372530169258816,34.31869751243382,31.275956825140454,0.00017888848627739887,0.00012245395491611953,0.00029511571008428015,1,-1,-1,-1,-1,-1,-1,-1,-1
2402949263,11.8554751838,-11.8390519176,2402950478,650.26365615,465.10539584300005,618.0582252280001,508.971064992,634.160940689,487.0382304175,651.8554751838,523.8390519176,58.75522311867911,40.83377295903345,36.9230434795756,0.0004785730789087749,0.00025468267685847617,0.0003662534729888047,-1,-1,-1,-1,-1,-1,-1,-1,-1
2402964240,14.6724401015,-14.6413421679,2402966481,645.634723371,463.952292409,622.551792482,501.205646222,634.0932579265,482.5789693155,654.6724401015,526.6413421679,63.33717141911693,48.63121878357314,40.97207136267785,0.0002980937801505326,0.00027868366666534495,0.0005606347498591396,-1,-1,-1,-1,-1,-1,-1,-1,-1
2402982294,17.768631583,-17.713481584,2402982484,645.318306425,463.839805034,625.158346566,495.505617757,635.2383264954999,479.67271139549996,657.768631583,529.713481584,67.03992734746917,54.87889693128046,47.261068930955744,2.0984631209479797e-05,0.00019519480539091012,0.0003916597353761223,-1,-1,-1,-1,-1,-1,-1,-1,-1
2403000323,20.6022045165,-20.5163757053,2403002488,649.150253684,467.524229358,623.897315321,496.532658981,636.5237845025,482.0284441695,660.6022045165,532.5163757053,65.99338046121638,55.93569112055579,51.4011357865622,0.0002657418966978849,0.00013415475487825267,8.13012267525543e-05,-1,-1,-1,-1,-1,-1,-1,-1,-1
2403015285,23.70465852,-23.5741850741,2403018491,651.624332518,468.96704190699995,624.959970679,505.11804412,638.2921515985,487.0425430135,663.70465852,535.5741850741,67.69376483249515,54.78244051823067,49.282120061058045,0.00017896947794312959,0.00033223739493741804,0.0005405799042176518,-1,-1,-1,-1,-1,-1,-1,-1,-1
2403033349,26.55192272,-26.3689416544,2403034494,651.873020739,468.27184206699997,621.58446665,500.74915246,636.7287436945,484.5104972635,666.55192272,538.3689416544,71.61755046030049,61.564226945481025,58.6286674284729,4.613771316745848e-05,0.00018595383411074856,0.00034499668553071377,-1,-1,-1,-1,-1,-1,-1,-1,-1
2403048392,29.675390715,-29.4205874984,2403050497,652.694367609,465.178265291,618.462814181,499.62787787699995,635.5785908949999,482.403071584,669.675390715,541.4205874984,78.11047843473695,68.15907087594151,66.10112383877808,0.00020000964058427856,0.00015002517404865955,0.00020726875526480234,-1,-1,-1,-1,-1,-1,-1,-1,-1
2403066375,32.5407685761,-32.2056598792,2403066500,657.388471784,466.984258705,611.0741245209999,499.872156119,634.2312981524999,483.428207412,672.5407685761,544.2056598792,78.6939444772126,71.84367928036151,75.78659437560206,0.0003142870329190226,0.00010578993620358101,0.0004619587959399725,-1,-1,-1,-1,-1,-1,-1,-1,-1
2403081411,35.6900930277,-35.2493237125,2403082500,663.690054297,469.73152551,599.416405338,501.43393156300004,631.5532298175,485.5827285365,675.6900930277,547.2493237125,78.44112421237861,75.83423801052245,88.97598322917452,0.00042965018958923977,0.00021482197646799733,0.0007351168037694704,-1,-1,-1,-1,-1,-1,-1,-1,-1
2403099371,38.5772028154,-38.0222731245,2403102501,669.01595672,475.59228423800005,602.0513884659999,502.71791909,635.5336725929999,489.15510166400003,678.5772028154,550.0222731245,75.04159295045186,74.54903121844424,89.96611680216148,0.0003959402056640596,0.0002674084613853765,0.00014655119363864166,-1,-1,-1,-1,-1,-1,-1,-1,-1
2403114430,41.7514456199,-41.0504771351,2403114502,671.59573793,478.28794001,608.65727458,508.362588361,640.1265062550001,493.32526418550003,681.7514456199,553.0504771351,75.44915742448451,72.79929009960642,85.67242988906337,0.00031090717529293845,0.0005169217330172741,0.0007240292388095566,-1,-1,-1,-1,-1,-1,-1,-1,-1
2403132440,44.6622116904,-43.8071933572,2403134503,679.783668086,491.734954253,628.391394785,544.3941993430001,654.0875314355001,518.0645767980001,684.6622116904,555.8071933572,64.25770001739723,48.572792563575796,57.41655917563518,0.0007871461232049123,0.0014202668097051082,0.002053986204695368,-1,-1,-1,-1,-1,-1,-1,-1,-1
