t_tracker,pix_x,pix_y,zeitstempel,blick_l_x,blick_l_y,blick_r_x,blick_r_y,blick_m_x,blick_m_y,pix_x_translation,pix_y_translation,delta_l_t,delta_m_t,delta_r_t,geschwindigkeit_l,geschwindigkeit_m,geschwindigkeit_r,richtung_delta_l_x,richtung_delta_l_y,richtung_delta_m_x,richtung_delta_m_y,richtung_delta_r_x,richtung_delta_r_y,tendenz_l,tendenz_m,tendenz_r
5682749957.0,2.94572546783,-2.94547304656,5682753723,644.554768589,518.162677155,622.713560486,508.428052024,633.6341645375,513.2953645895,642.94572546783,514.94547304656,3.5971408147510204,9.456639195787705,21.255993899069864,0.0,0.0,0.0,1,1,-1,-1,-1,-1,1,-1,-1
5682764958,5.66656701167,-5.66477079565,5682765716,646.351270019,516.1276310640001,622.044527774,511.246698793,634.1978988965,513.6871649285,645.66656701167,517.66477079565,1.682740848396941,12.138850718676188,24.478406524470156,0.00022634527578027497,5.724304113720305e-05,0.0002415541987641508,1,-1,-1,-1,-1,-1,-1,-1,-1
5682782984,8.61240612816,-8.60610378868,5682785706,646.531809804,521.058730074,623.3401677630001,511.82687896699997,634.9359887835001,516.4428045205,648.61240612816,520.60610378868,2.12926081499448,14.29606421997832,26.753706667582843,0.00024684356719327906,0.0001427101141856128,7.101599854771048e-05,-1,1,-1,-1,-1,-1,-1,-1,-1
5682797980,11.5638047651,-11.5485625302,5682801698,645.728101815,520.451984176,620.483596584,510.65021187400004,633.1058491995,515.551098025,651.5638047651,523.5485625302,6.606377708359314,20.116052350637794,33.650360922742145,6.297016792793457e-05,0.000127302221493822,0.00019318563020745435,-1,-1,-1,-1,-1,-1,-1,-1,-1
5682815989,14.5152372668,-14.4851261932,5682817689,644.83038259,522.744956937,620.989612786,511.848470279,632.909997688,517.296713608,654.5152372668,526.4851261932,10.381968800557953,23.477932257616065,36.5814050191939,0.0001539892856779574,0.00010984729692419485,8.13408282959975e-05,-1,-1,-1,-1,-1,-1,-1,-1,-1
5682831014,17.4927229601,-17.4400948459,5682833681,645.001329527,522.343421702,624.676886781,512.4787204219999,634.839108154,517.411071062,657.4927229601,529.4400948459,14.366547240441822,25.649243204757234,36.94005043961444,2.7289249010005746e-05,0.0001208414858675674,0.00023391378339251875,-1,-1,-1,-1,-1,-1,-1,-1,-1
5682849017,20.4384930117,-20.3546858187,5682849672,645.06095524,522.026836039,628.275069509,513.32236555,636.6680123745,517.6746007945001,660.4384930117,532.3546858187,18.5238535135675,27.938157527675962,37.372650778669716,2.0145812285304673e-05,0.0001155520537116955,0.00023111512121355596,-1,-1,-1,-1,-1,-1,-1,-1,-1
5682864022,23.4140714737,-23.2883126593,5682865664,644.781944071,516.1513242230001,624.788435524,512.159635761,634.7851897974999,514.155479992,663.4140714737,535.2883126593,26.709183775651432,35.58383737842179,45.020833483896276,0.00036781720889954994,0.000249571298570972,0.00022982734520712931,-1,-1,-1,-1,-1,-1,-1,-1,-1
5682882064,26.3934138508,-26.2136684577,5682885663,645.015173844,518.356048205,622.529362419,512.6454478859999,633.7722681315,515.5007480454999,666.3934138508,538.2136684577,29.1779750477785,39.74941385342355,50.771930347532624,0.00011085683922386167,8.420273205384711e-05,0.00011554175324369727,-1,-1,-1,-1,-1,-1,-1,-1,-1
5682900044,29.3844099777,-29.136967571,5682901662,647.973028738,522.7722012309999,621.617797598,517.689593015,634.7954131680001,520.230897123,669.3844099777,541.136967571,28.20836559098337,40.41611661055735,53.21117017884366,0.00033222054085590047,0.0003024900823373341,0.000320385723990442,-1,-1,-1,-1,-1,-1,-1,-1,-1
5682915076,32.3823148702,-32.0520289702,5682917664,648.614348595,524.872613373,622.953216519,519.0927450180001,635.783782557,521.9826791955,672.3823148702,544.0520289702,30.541221382079065,42.73767385993765,55.37329337522878,0.00013724147280694393,0.00012569499394354277,0.0001210507604196392,-1,-1,-1,-1,-1,-1,-1,-1,-1
5682933067,35.3942604984,-34.9642322266,5682933670,647.083151127,520.373033601,624.169007817,516.426627768,635.6260794719999,518.3998306845,675.3942604984,546.9642322266,38.84083879353641,48.963591142877256,59.637000246014885,0.0002969496632984752,0.000224060825340795,0.00018307159571478404,-1,-1,-1,-1,-1,-1,-1,-1,-1
5682948074,38.4152325084,-37.8671665283,5682949676,645.83000885,520.21867525,623.958079538,516.372178646,634.894044194,518.295426948,678.4152325084,549.8671665283,44.05485031125833,53.76679804883072,63.93352581296429,7.88837429557007e-05,4.6197856465170315e-05,1.361006552415818e-05,-1,-1,-1,-1,-1,-1,-1,-1,-1
5682966092,41.4503625541,-40.7642081427,5682969683,645.137915676,522.386854716,625.062336871,519.296558575,635.1001262735,520.8417066454999,681.4503625541,552.7642081427,47.34318746647161,56.27957449293831,65.57204440936951,0.00011375819821479594,0.00012768559346590733,0.0001562413665484552,-1,-1,-1,-1,-1,-1,-1,-1,-1
5682981110,44.6400304962,-43.786261861,5682981687,646.427836038,524.109130256,622.704838439,520.71499017,634.5663372385,522.4120602129999,684.6400304962,555.786261861,49.63479094377026,60.1765078091742,71.17557244719697,0.00017925467541859096,0.00013817028585710043,0.00022920004409469511,-1,-1,-1,-1,-1,-1,-1,-1,-1
5682999121,47.5682748018,-46.5390984173,5683001695,659.244286399,526.833301039,642.0903582880001,526.198234545,650.6673223435,526.515767792,687.5682748018,558.5390984173,42.51477280235384,48.85871464403249,55.80477010473927,0.0006548764056475714,0.0008304537976076163,0.0010069010029839438,-1,-1,-1,-1,-1,-1,-1,-1,-1
5683014130,50.6462336285,-49.4092322375,5683017700,664.481889074,537.639827804,654.988398911,532.505831515,659.7351439925001,535.0728296595,690.6462336285,561.4092322375,35.34908079554375,40.60913152525308,45.900846942795766,0.0007503213147577159,0.0007790007304763056,0.0008970795738982738,-1,-1,-1,-1,-1,-1,-1,-1,-1
5683032145,53.748688283,-52.2766751048,5683033706,674.652170009,545.2764240719999,655.003205872,533.0057295390001,664.8276879405,539.1410768055,693.748688283,564.2766751048,26.93856992304224,38.3173924305224,49.790405138343004,0.0007945885602480357,0.0004072237998903657,3.124561206683669e-05,-1,-1,-1,-1,-1,-1,-1,-1,-1
5683050166,56.8587946663,-55.1242703471,5683053713,675.083912505,553.306886527,657.5965351880001,534.279741606,666.3402238465001,543.7933140665,696.8587946663,567.1242703471,25.788865596812656,38.41505806126571,51.188749619094025,0.00040196231250801487,0.0002445114181212427,0.00014441799429204338,-1,-1,-1,-1,-1,-1,-1,-1,-1
5683065158,59.9986800137,-57.9706295345,5683065718,676.808069835,554.309205739,657.504358764,538.623964475,667.1562142995,546.466585107,699.9986800137,569.9706295345,27.983648721399344,40.3864786610357,52.80512047922226,0.0001661251599603246,0.00023282254150462374,0.00036194924332369027,-1,-1,-1,-1,-1,-1,-1,-1,-1
5683083175,63.1495742082,-60.7970610973,5683085724,679.521986607,557.395723836,658.979892734,544.319535807,669.2509396705,550.8576298215,703.1495742082,572.7970610973,28.20397286356463,40.378906228699364,52.55406937804111,0.00020543738464873806,0.00024318178881201972,0.00029409170592405425,-1,-1,-1,-1,-1,-1,-1,-1,-1
5683098178,66.3344505889,-63.622441649,5683101729,679.938997424,554.661247448,657.612739657,543.291096946,668.7758685405,548.9761721970001,706.3344505889,575.6224416489999,33.70595808032256,46.050741157933345,58.47325000746774,0.00017282667597495527,0.00012124392686913182,0.00010689081822999548,-1,-1,-1,-1,-1,-1,-1,-1,-1
5683116188,69.5444547012,-66.4369819113,5683117730,680.307410722,554.6714765280001,658.484068673,539.079172937,669.3957396975,546.8753247325001,709.5444547012,578.4369819113,37.67763244639099,51.06914450351039,64.46859815915262,2.3033265234804983e-05,0.00013689070474338615,0.00026880236327612235,-1,-1,-1,-1,-1,-1,-1,-1,-1
5683131204,72.7523411131,-69.2154370086,5683133729,682.652245779,556.0986354409999,662.648092777,535.3114671530001,672.650169278,545.705051297,712.7523411131,581.2154370086,39.20292667784004,53.56464953006316,67.9529995646212,0.00017157332587713824,0.00021616641317119805,0.00035099549176351933,-1,-1,-1,-1,-1,-1,-1,-1,-1
5683149215,76.0084026541,-71.9996611205,5683149728,682.73395504,560.676880556,661.142229339,535.206647171,671.9380921894999,547.9417638635,716.0084026541,583.9996611205,40.63423380947779,56.94176164330193,73.42380529854537,0.00028620377531846455,0.00014671701199438653,9.435009554940848e-05,-1,-1,-1,-1,-1,-1,-1,-1,-1
5683164221,79.2638792113,-74.7462566697,5683165727,687.243478726,565.521089448,673.548543882,541.7820524690001,680.396011304,553.6515709585001,719.2638792113,586.7462566697,38.41632167228048,51.04869614380391,64.122317048533,0.00041367087351264426,0.0006378409361514198,0.0008776238377667696,-1,-1,-1,-1,-1,-1,-1,-1,-1
5683182242,82.5560414674,-77.485176095,5683185725,712.44295665,587.288870953,707.361434345,599.9314233059999,709.9021954975001,593.6101471295,722.5560414674,589.485176095,10.348827991647186,13.309214998091152,18.43909342666851,0.0016651364828155818,0.002483845934154512,0.003363616341877347,-1,-1,-1,1,-1,1,-1,-1,-1
5683197243,85.8822145368,-80.2121105689,5683197724,719.875260748,593.821613479,707.843948257,595.635721431,713.8596045025,594.728667455,725.8822145368,592.2121105689,6.218841808439753,12.283167775367566,18.360287626180043,0.0008246724537818063,0.000342732005762081,0.00036025636103435485,-1,1,-1,1,-1,1,-1,-1,-1
5683215264,89.2328627632,-82.9173858846,5683217723,725.045525014,597.864064777,715.995584797,597.771303272,720.5205549054999,597.8176840245,729.2328627632,594.9173858846,5.120225963841005,9.182376462967014,13.541431697148914,0.0003281666981297535,0.0003671364700986112,0.00042135789301165965,-1,1,-1,1,-1,1,-1,-1,-1
5683233268,92.6159933167,-85.6056514168,5683233722,726.684908601,595.807128866,717.6405477789999,598.041904327,722.16272819,596.9245165965,732.6159933167,597.6056514168,6.197777768728567,10.47543299594376,14.981798478630012,0.00016440504465030806,0.00011684187367884081,0.00010419849534635452,-1,-1,-1,-1,-1,1,-1,-1,-1
5683248276,96.037085109,-88.2791972613,5683249721,731.283706096,595.486948893,719.4197893910001,599.2071142030001,725.3517477435,597.347031548,736.037085109,600.2791972612999,6.749833810154311,11.080344326093941,16.65184311310169,0.0002881386269546766,0.00020106802976251967,0.00013293531452218053,-1,-1,-1,-1,-1,-1,-1,-1,-1
