t_tracker,pix_x,pix_y,zeitstempel,blick_l_x,blick_l_y,blick_r_x,blick_r_y,blick_m_x,blick_m_y,pix_x_translation,pix_y_translation,delta_l_t,delta_m_t,delta_r_t,geschwindigkeit_l,geschwindigkeit_m,geschwindigkeit_r,sacc_l,sacc_m,sacc_r,richtung_delta_l_x,richtung_delta_l_y,richtung_delta_m_x,richtung_delta_m_y,richtung_delta_r_x,richtung_delta_r_y,tendenz_l,tendenz_m,tendenz_r
3457693446.0,2.94342293776,-2.94317110789,3457693780,664.733508011,511.733680551,658.024591154,520.750106631,661.3790495825001,516.241893591,642.94342293776,514.94317110789,22.02518188650896,18.481315155377487,16.16051159264724,0.0,0.0,0.0,0,0,0,1,-1,1,1,1,1,-1,1,1
3457708455,5.7371489718,-5.73528481825,3457709770,666.219863066,509.695025793,659.847988431,521.656932886,663.0339257485,515.6759793394999,645.7371489718,517.73528481825,22.0042573575627,17.418932972998014,14.645651703171199,0.00015778407842071836,0.00010937859360228675,0.00012735746076244275,0,0,0,1,-1,1,-1,1,1,-1,-1,1
3457726473,8.68634850902,-8.67988256667,3457729758,666.868597938,508.171155306,662.02872861,521.215061339,664.448663274,514.6931083225,648.68634850902,520.67988256667,22.06949143001422,16.860961793473138,13.353109116508394,8.286031628569024e-05,8.61841332677253e-05,0.00011131963660349087,0,0,0,1,-1,1,-1,1,1,-1,-1,1
3457744481,11.7746908815,-11.7586006086,3457745748,669.078053655,506.60524562,659.428658939,520.919367722,664.253356297,513.762306671,651.7746908815,523.7586006086,24.364809677817576,15.988839327446305,8.163606458519546,0.00016936166369493994,5.9479127813944396e-05,0.00016365413208607778,0,0,0,1,-1,1,-1,1,-1,-1,-1,-1
3457759494,14.5894545824,-14.5588802357,3457761741,666.423846989,504.40745068,662.046442731,522.701804308,664.23514486,513.554627494,654.5894545824,526.5588802357,25.114511243393395,16.191044756327507,8.39545751942102,0.00021547107887785218,1.3035461171826946e-05,0.00019802396936687114,0,0,0,1,-1,1,-1,1,-1,-1,-1,-1
3457777499,17.6867240045,-17.6323308481,3457777734,663.848224514,505.836146608,659.288192561,522.987700992,661.5682085374999,514.4119238000001,657.6867240045,529.6323308481,24.580937185497003,15.707536818029963,6.834896302215082,0.00018416406154372517,0.00017516038834744846,0.00017339007012688563,0,0,0,1,-1,1,-1,1,-1,-1,-1,-1
3457792512,20.5156586489,-20.4309025409,3457793728,642.04499404,502.37470934,637.634929596,515.33804826,639.839961818,508.8563788,660.5156586489,532.4309025409,35.278041340532155,31.356699588023318,28.560347152307134,0.0013802854870245942,0.0014022279059268548,0.0014358370031341714,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3457810537,23.486973272,-23.3600424336,3457813720,633.665656281,488.466194255,624.153477053,500.592754869,628.909566667,494.529474562,663.486973272,535.3600424336,55.572870576165975,53.50450747595786,52.49655426225297,0.0008122055587226208,0.0009013790353338434,0.0009993657615621862,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3457825537,26.4760137974,-26.2945870292,3457825715,627.969015395,479.901230042,620.173085621,488.791028119,624.0710505080001,484.34612908049996,666.4760137974,538.2945870292,69.94693035578486,68.61936335042762,67.7832095911996,0.0008575585490566395,0.0009399237429440051,0.0010383400925997196,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3457843543,29.4570236999,-29.2077577067,3457845709,625.158595712,486.68554401,623.712214406,490.591878814,624.435405059,488.638711412,669.4570236999,541.2077577067,70.24971536303751,69.21308238607023,68.22429752966136,0.0003672796774991735,0.00021546552934789557,0.0001986074088444575,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
3457861558,32.4586641441,-32.1260601601,3457861704,626.091434092,492.334395759,625.607954366,491.114873784,625.849694229,491.7246347715,672.4586641441,544.1260601601,69.51472163607168,70.13063139102422,70.7472606375213,0.00035794667491825897,0.00021222723463505948,0.00012294834986686693,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
3457876566,35.6141131841,-35.176119101,3457877699,628.993297814,493.547026029,625.293822925,500.171252859,627.1435603694999,496.859139444,675.6141131841,547.176119101,71.06039719490875,69.86553465018278,68.85919736816857,0.000196626531552919,0.00033104214767946944,0.0005665411348194819,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3457894595,38.4917475329,-37.9404460739,3457897693,632.622553113,498.13941652,627.778481714,509.570666117,630.2005174134999,503.85504131849996,678.4917475329,549.9404460739,69.19053157459203,66.75258375459265,64.8193988230911,0.00029275463543782486,0.0003818462312505342,0.0004862592876312065,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3457909593,41.6671635594,-40.970362729,3457909689,634.644111868,500.360021122,628.848804531,509.633691124,631.7464581995,504.996856123,681.6671635594,552.970362729,70.56213881662973,69.23535339482194,68.32163754077175,0.0002503303298477759,0.00016021118100359905,8.937785903917615e-05,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
3457927600,44.5753352974,-43.7252048519,3457929683,638.008432322,503.139048225,630.940991181,511.192256773,634.4747117515,507.16565249900003,684.5753352974,555.7252048519,70.24087358162038,69.77178945965214,69.71245465047414,0.0002182491345112645,0.00017431535125071891,0.00013048426650609548,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
3457942617,47.6516040004,-46.6171230425,3457945678,645.025825465,505.510113232,633.989580473,518.133907682,639.5077029690001,511.822010457,687.6516040004,558.6171230425,68.09780823757478,67.13879480904352,67.21981474966923,0.00046309110439753587,0.0004286701215961719,0.00047399711612164966,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
3457960625,50.7200915598,-49.4777980567,3457961679,670.402810314,517.254826568,657.229096021,534.608568804,663.8159531675001,525.931697686,690.7200915598,561.4777980567,48.666858584783405,44.57979266658722,42.93718974052759,0.001747578591901392,0.0017565453086711505,0.0017803047001612694,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3457975632,53.9643265461,-52.4749952462,3457977681,680.026626188,528.72823977,672.006571586,542.581553608,676.016598887,535.654896689,693.9643265461,564.4749952462,38.36782530125234,33.951715847243214,31.00751182621828,0.0009358339127362191,0.0009749509545823158,0.0010493148776797485,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3457993650,56.9367285515,-55.1952699978,3457993684,684.272548379,536.101943104,673.62939425,547.569164459,678.9509713145001,541.8355537815,696.9367285515,567.1952699978,33.57344838955695,31.090234318183597,30.469917145637115,0.000531699126273533,0.00042753615721248956,0.0003277497981009279,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
3458008656,60.2193004303,-58.1695197304,3458009687,684.93543608,540.042973483,681.570504115,549.449100342,683.2529700975,544.7460369125,700.2193004303,570.1695197304,33.78173024395132,30.56484653247493,27.87675346306907,0.0002497276098780743,0.0003245669689648156,0.0005099418569984145,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3458026675,63.2278633965,-60.8668977407,3458029690,690.753614409,539.953005776,683.372192717,555.866229725,687.062903563,547.9096177505,703.2278633965,572.8668977407,35.19845411472059,29.735025658773235,26.139440910486197,0.00029090005909854824,0.0002475706022234188,0.00033321279479286693,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
3458044682,66.5616264017,-63.8227357497,3458045692,0.0,0.0,0.0,0.0,0.0,0.0,706.5616264017,575.8227357497,0.0,0.0,0.0,0.054789999224343015,0.05491710207830879,0.055049369152655694,1,1,1,0,0,0,0,0,0,0,0,0
3458062697,69.6162015938,-66.499501939,3458065693,693.668219385,547.471829587,689.251807041,565.547892281,691.460013213,556.509860934,709.6162015938,578.499501939,34.88630946539437,28.516512550588526,24.134058055687795,0.0,0.0,0.0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
3458077705,73.3662704247,-69.7432010613,3458081694,696.242758611,551.334715574,698.329568123,576.066945921,697.2861633670001,563.7008307475,713.3662704247,581.7432010612999,34.89829002208059,24.168098177708956,16.072407676752444,0.00029012017216299663,0.0005783981338584474,0.0008683499662969629,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3458092711,76.0808118187,-72.0611585906,3458093695,701.113838321,553.706885476,698.053310047,577.861060366,699.5835741840001,565.783972921,716.0808118187,584.0611585906,33.84364330264369,24.621420868357536,19.063893571968368,0.00045146148293023205,0.0002584136306362171,0.00015125897679422017,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
