t_tracker,pix_x,pix_y,zeitstempel,blick_l_x,blick_l_y,blick_r_x,blick_r_y,blick_m_x,blick_m_y,pix_x_translation,pix_y_translation,delta_l_t,delta_m_t,delta_r_t,geschwindigkeit_l,geschwindigkeit_m,geschwindigkeit_r,richtung_delta_l_x,richtung_delta_l_y,richtung_delta_m_x,richtung_delta_m_y,richtung_delta_r_x,richtung_delta_r_y,tendenz_l,tendenz_m,tendenz_r
998647875.0,5.37032288224,-5.36879383576,998647919,674.162909322,518.148448617,676.735371996,469.973687249,675.449140659,494.061067933,645.37032288224,517.36879383576,28.803140375121675,38.052402888723414,56.83363822841998,0.0,0.0,0.0,1,1,1,-1,1,-1,1,-1,-1
998662883,8.69325928936,-8.68677791351,998663914,667.515668171,518.01010855,686.536861013,468.67038357900003,677.026264592,493.34024606450004,648.69325928936,520.68677791351,19.01177621868076,39.37755697917716,64.32607147168818,0.00041567243124709973,0.00010841154701108956,0.0006181781477675125,1,-1,1,-1,1,-1,-1,-1,-1
998680914,11.4012091801,-11.3866000934,998683913,681.902318942,521.32387009,693.679456411,459.06473381300003,687.7908876765,490.19430195150005,651.4012091801,523.3866000934,30.570779377935374,49.253805507921285,76.97241499856146,0.0007382048043379899,0.0005607732448688381,0.0005985388584689847,1,-1,1,-1,1,-1,-1,-1,-1
998695911,14.3570175916,-14.3278785192,998695915,677.661370022,524.999358495,696.171605822,451.74963344800005,686.916487922,488.37449597150004,654.3570175916,526.3278785192,23.342189435761764,50.00578321562672,85.50072763887955,0.000467591101445469,0.00016822005922472168,0.0006438900864035902,1,-1,1,-1,1,-1,-1,-1,-1
998713913,17.1863380019,-17.136419295,998715917,677.69973267,535.729117628,700.7739049080001,444.50371168199996,689.2368187890002,490.11641465499997,657.1863380019,529.136419295,21.546763843305428,50.49548574664767,95.19753771343727,0.0005364377418625237,0.0001450563049438582,0.0004291555790689749,1,1,1,-1,1,-1,1,-1,-1
998731927,20.1445971662,-20.0643395589,998735920,682.377438893,536.665246488,0.0,0.0,0.0,0.0,660.1445971662,532.0643395589,22.703911465189826,0.0,0.0,0.00023848714381073481,0.042280224754353626,0.041486776859928534,1,1,0,0,0,0,1,0,0
998746938,23.2506654835,-23.1275076562,998747921,679.665660187,535.360973828,0.0,0.0,0.0,0.0,663.2506654835,535.1275076562,16.416654883663288,0.0,0.0,0.0002507400430809065,0.0,0.0,1,1,0,0,0,0,1,0,0
998761946,26.1076136216,-25.9336064685,998763923,685.272550057,532.914637891,702.800106684,448.161183597,694.0363283705,490.537910744,666.1076136216,537.9336064685,19.811230001058888,55.01240842514362,96.9815804952347,0.00038228558043119486,0.0,0.0,1,-1,1,-1,1,-1,-1,-1,-1
998779966,29.1020920094,-28.8616561126,998783926,682.628082344,538.8769449480001,0.0,0.0,0.0,0.0,669.1020920094,540.8616561126,13.670826344394131,0.0,0.0,0.0003260734392111923,0.042488151923843344,0.04167037468019714,1,-1,0,0,0,0,-1,0,0
998797967,32.2168576362,-31.8915588123,998799928,685.842356626,539.0930351119999,0.0,0.0,0.0,0.0,672.2168576362,543.8915588123,14.445762438285573,0.0,0.0,0.00020132044615035305,0.0,0.0,1,-1,0,0,0,0,-1,0,0
998815989,35.2285279275,-34.8044414226,998819930,685.254339425,534.680567505,698.9023388239999,474.12300935400003,692.0783391245,504.4017884295,675.2285279275,546.8044414226,15.732298463774011,45.62785463100143,76.43977949932713,0.00022255152256816333,0.0,0.0,1,-1,1,-1,1,-1,-1,-1,-1
998830993,38.3932121453,-37.8460750053,998831932,687.101073629,534.863615051,0.0,0.0,0.0,0.0,678.3932121453,549.8460750053,17.329193804141852,0.0,0.0,0.00015462288203381874,0.07135344285414912,0.07036706410101949,1,-1,0,0,0,0,-1,0,0
998849008,41.1461190823,-40.4747257745,998851937,691.190179825,535.124451324,0.0,0.0,0.0,0.0,681.1461190823,552.4747257745,20.04782231841458,0.0,0.0,0.00020481963881554435,0.0,0.0,1,-1,0,0,0,0,-1,0,0
998864013,44.6108780407,-43.7587500656,998867940,710.801274593,539.741049332,0.0,0.0,0.0,0.0,684.6108780407,555.7587500656,30.70022163369348,0.0,0.0,0.0012589613813036326,0.0,0.0,1,-1,0,0,0,0,-1,0,0
