t_tracker,pix_x,pix_y,zeitstempel,blick_l_x,blick_l_y,blick_r_x,blick_r_y,blick_m_x,blick_m_y,pix_x_translation,pix_y_translation,delta_l_t,delta_m_t,delta_r_t,geschwindigkeit_l,geschwindigkeit_m,geschwindigkeit_r,sacc_l,sacc_m,sacc_r,richtung_delta_l_x,richtung_delta_l_y,richtung_delta_m_x,richtung_delta_m_y,richtung_delta_r_x,richtung_delta_r_y,tendenz_l,tendenz_m,tendenz_r
6555310238.0,2.9456145157,-2.94536212295,6555311532,616.349370042,478.414716833,617.055908258,480.479638702,616.70263915,479.4471777675,642.9456145157,514.94536212295,45.18681517218225,44.14538309470479,43.10641461591774,0.0,0.0,0.0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
6555325252,5.63255046434,-5.63078639269,6555327537,616.185913527,477.561479012,620.881830548,482.983788811,618.5338720375,480.27263391149995,645.63255046434,517.63078639269,49.725786277219775,46.15159725609861,42.5794854102623,5.428013724013354e-05,0.00012550322410373774,0.0002856967051663435,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
6555343259,8.71737798465,-8.7108425535,6555343541,614.761230591,476.936678584,625.259474407,479.355206858,620.010352499,478.145942721,648.71737798465,520.7108425535,55.400337336950976,51.34066624016994,47.54536616787424,9.7204830610221e-05,0.0001617707171855339,0.0003552849517653318,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
6555358271,11.5237156862,-11.5086312204,6555359546,614.550834425,475.279980602,627.774562192,472.899983703,621.1626983085,474.0899821525,651.5237156862,523.5086312204,60.770031176777444,57.99995044743798,55.904002497419754,0.00010434266893038585,0.0002634477719395253,0.0004328574632312975,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
6555376284,14.621990856,-14.5912119297,6555379551,614.184123111,479.190356348,630.200462464,459.591241599,622.1922927875,469.3907989735,654.621990856,526.5912119297,62.30619758610929,65.75387866258446,71.31204017075896,0.00019632756935928616,0.0002404725581280791,0.0006762324656113181,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6555394294,17.435640901,-17.3835247889,6555395556,613.669330701,480.734298593,630.958797972,453.287303703,622.3140643365,467.01080114800004,657.4356409009999,529.3835247889,65.43880437464041,71.58129500616842,80.5708264512727,0.00010168721528120888,0.0001488979058712258,0.0003967126678554091,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
6555409305,20.7724792483,-20.6845137663,6555411560,610.005405916,478.95667387,632.107760295,448.354614604,621.0565831055001,463.655644237,660.7724792483,532.6845137663,73.9187155911788,79.63879227436085,89.06850175789062,0.0002544602548105709,0.00022388543545666335,0.00031646679332517037,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
6555427317,23.3688843875,-23.243848429,6555427564,604.872615587,476.735806176,634.806163291,443.101357811,619.8393894389999,459.91858199349997,663.3688843875,535.243848429,82.7345421928422,86.99834880071322,96.46796159204706,0.000349453573697022,0.00024558184999185975,0.0003690181924962196,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
6555442324,26.4890941951,-26.3074002188,6555443564,603.208178759,470.063657202,634.638650847,449.475472041,618.923414803,459.76956462149997,666.4890941951,538.3074002188,93.06816168472379,91.81876429325642,94.36928634495628,0.0004297888375305119,5.8001067842839916e-05,0.0003985196858177918,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
6555460340,29.3487083756,-29.1021593316,6555463565,601.365012114,460.208997852,629.106415116,454.145541411,615.235713615,457.1772696315,669.3487083756,541.1021593316,105.66686581684027,99.85791562582645,95.81698997036412,0.0005012522413469844,0.0002253724783896773,0.0003619735452317023,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
