t_tracker,pix_x,pix_y,zeitstempel,blick_l_x,blick_l_y,blick_r_x,blick_r_y,blick_m_x,blick_m_y,pix_x_translation,pix_y_translation,delta_l_t,delta_m_t,delta_r_t,geschwindigkeit_l,geschwindigkeit_m,geschwindigkeit_r,richtung_delta_l_x,richtung_delta_l_y,richtung_delta_m_x,richtung_delta_m_y,richtung_delta_r_x,richtung_delta_r_y,tendenz_l,tendenz_m,tendenz_r
6721525403.0,2.94463545236,-2.94438331117,6721528745,623.180899398,453.38320606900004,627.084098142,450.961285684,625.13249877,452.1722458765,642.94463545236,514.94438331117,64.65588763808188,65.25039043031212,65.91959819159462,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1
6721543416,5.92076399042,-5.91871512801,6721544746,631.498815473,462.863148346,632.062216474,450.21543251,631.7805159735001,456.539290428,645.92076399042,517.91871512801,56.91316220987443,62.98714464463529,69.10711842146948,0.0007881870840451006,0.0004970982328443011,0.000314585492010539,-1,-1,-1,-1,-1,-1,-1,-1,-1
6721558439,8.89251823965,-8.88558124898,6721560747,623.770662109,468.663844742,631.156444662,451.19554955,627.4635533855001,459.92969714599997,648.89251823965,520.88558124898,57.95012872508158,64.61284966240326,71.91153470867276,0.0006038960829870309,0.00034305189154415115,8.340482452143702e-05,-1,-1,-1,-1,-1,-1,-1,-1,-1
6721576440,11.7075878638,-11.6917707501,6721576748,627.414664351,479.19352607,621.269308721,453.90185319,624.3419865359999,466.54768963000004,651.7075878638,523.6917707501,50.69753359295496,63.358678514412325,76.13882997669825,0.0006963560947725437,0.0004572989311873275,0.0006406368986606153,-1,-1,-1,-1,-1,-1,-1,-1,-1
6721591460,14.7934883199,-14.7616160143,6721592750,624.975974732,481.848838778,617.433678693,459.39365285199995,621.2048267125,470.62124581499995,654.7934883199,526.7616160143,53.909569425493565,65.4212454382434,77.03374478756191,0.00022530052647710697,0.00032130729110711276,0.00041861334226241814,-1,-1,-1,-1,-1,-1,-1,-1,-1
6721609479,17.6314648729,-17.5775784086,6721612751,630.659801486,483.899366363,616.879243761,463.787172294,623.7695226235,473.8432693285,657.6314648729,529.5775784086,53.04686306973328,65.2146022109911,77.38941182278862,0.00030210469693944233,0.00020589684829161868,0.00022140714920144673,-1,-1,-1,-1,-1,-1,-1,-1,-1
6721624484,20.9293624319,-20.8393973971,6721624752,631.104537593,480.77082180800005,617.036485438,460.145545894,624.0705115155,470.45818385100006,660.9293624319,532.8393973971,60.00547258833049,72.45681951591256,84.91749346958136,0.0002633111433419663,0.00028317977878224257,0.00030372632163802506,-1,-1,-1,-1,-1,-1,-1,-1,-1
6721642512,23.5593160697,-23.4312150762,6721644753,621.588335782,477.74022433199997,621.199498225,456.188517438,621.3939170035,466.964370885,663.5593160697,535.4312150762,71.34292956809304,80.40913898254331,89.85410005567559,0.0004993311637967389,0.00022005084798523667,0.00028716480911991686,-1,-1,-1,-1,-1,-1,-1,-1,-1
6721657528,26.7730030899,-26.5854452218,6721660754,619.186379218,471.903180174,630.348664718,458.09591449999994,624.767521968,464.99954733699997,666.7730030899,538.5854452218,81.92076198028636,84.73101446220575,88.34759182709088,0.0003944710671654476,0.00024398896132913256,0.0005840807879556318,-1,-1,-1,-1,-1,-1,-1,-1,-1
6721675562,29.5342208379,-29.2830064732,6721676754,619.439284616,464.46970822599997,641.493251744,468.082364394,630.46626818,466.27603631,669.5342208379,541.2830064732,91.70488221839403,84.57157027005637,78.38769003186785,0.00046486080889724106,0.0003649974983164252,0.0009352702681441617,-1,-1,-1,-1,-1,-1,-1,-1,-1
6721690555,32.6667190135,-32.3277439998,6721692755,621.99868538,460.91708412,640.210871225,475.729438211,631.1047783025,468.3232611655,672.6667190135,544.3277439998,97.5939947633519,86.62607186392603,75.8887976763632,0.0002736420597351195,0.00013402206538100847,0.0004845855315972037,-1,-1,-1,-1,-1,-1,-1,-1,-1
6721708573,35.5422601536,-35.1068800191,6721708755,626.391463454,463.793193668,634.812401262,476.57847745199996,630.601932358,470.18583556,675.5422601536,547.1068800191,96.73143826913186,89.08692464696946,81.44431824256723,0.00032816074412164123,0.00012057864100976526,0.00034155175288542517,-1,-1,-1,-1,-1,-1,-1,-1,-1
6721726590,38.699460659,-38.1393131406,6721728756,623.609137426,467.309177406,632.224367743,475.647853779,627.9167525845,471.4785155925,678.699460659,550.1393131406,99.47751052237231,93.62907940529516,87.80040876540237,0.00022417331227621518,0.0001489993626482502,0.0001375065596176206,-1,-1,-1,-1,-1,-1,-1,-1,-1
