t_tracker,pix_x,pix_y,zeitstempel,blick_l_x,blick_l_y,blick_r_x,blick_r_y
10034879763.0,13.7371850207,0.0,10034880349,626.830847458,494.400113603,639.314886785,511.883292799
10034897772,21.0678878824,0,10034900351,629.237645386,497.865715408,635.942860438,511.11395864199994
10034912778,28.7293963524,0,10034916352,630.948009773,499.931049054,639.216970127,510.57339667599996
10034927789,35.9792949547,0,10034928353,630.65427985,501.949183258,643.177734191,509.76831787699996
10034945801,42.9328175893,0,10034948355,630.964848208,508.77889117,648.13479513,503.01014573300006
10034960821,50.5812568472,0,10034964357,636.368624656,514.38303561,644.5378124069999,503.62852434800004
10034981829,57.5492539847,0,10034984359,635.395324488,510.621336981,639.6900335619999,507.26823640099997
10034996858,66.2561587672,0,10035000360,636.600170851,511.362330596,639.201634368,510.413654367
10035014854,72.175527422,0,10035016362,633.721631545,507.858188936,638.728435975,512.806807218
10035029892,80.6899072723,0,10035032363,632.914094683,500.945055542,637.540863658,510.486995719
10035044888,86.7420759716,0,10035048365,678.196503098,496.84260168,672.278523186,507.377653927
10035062904,94.3881262333,0,10035064366,687.418916114,501.08174987,688.4766337130001,509.111122356
10035080930,101.349940091,0,10035084370,697.875184266,505.541103042,701.781989431,511.118393762
10035095929,109.646640296,0,10035096372,697.072212637,505.02677039900004,706.7454278460001,512.1857803380001
10035113933,115.941643356,0,10035116377,696.971075338,501.45812931,712.653167395,510.10869756
10035128990,124.114677913,0,10035132380,695.52618289,500.211363498,714.5877551010001,507.895548265
10035146952,130.566370971,0,10035148381,703.766216362,494.11745086199994,715.6524762160001,503.31033086
10035161985,138.209610651,0,10035164383,710.856665559,493.905088819,716.3191013789999,501.96918027199996
10035177957,145.163976462,0,10035180384,716.287512912,502.728885793,718.254988206,505.00860398099996
10035195962,152.48357752,0,10035196385,797.731499175,509.730380479,779.995447359,511.246906634
10035213985,159.749777504,0,10035216386,778.9636451,513.632730209,777.017387357,515.215845854
10035228988,167.53368686,0,10035232387,792.856184636,512.07963387,785.91264249,517.384897519
10035246994,174.347804581,0,10035248388,796.66277307,510.13397872,793.008222635,515.877821898
10035262013,182.049363858,0,10035264389,800.720112475,509.764034884,802.5184817889999,515.595276093
10035280024,188.950609651,0,10035280390,799.918884783,511.83575877,810.443184669,512.430999712
