t_tracker,pix_x,pix_y,zeitstempel,blick_l_x,blick_l_y,blick_r_x,blick_r_y
2912776878.0,14.3144392581,0.0,2912779289,638.553878233,520.752939455,637.613313845,523.2768453269999
2912791900,21.6077613691,0,2912795279,635.900241241,516.352487145,637.281508668,526.400670106
2912809909,28.9067046434,0,2912811269,640.254867493,516.079463999,636.386911286,526.820656797
2912824921,36.2083179708,0,2912827259,638.328547637,515.352281631,634.462518166,523.349577694
2912842925,43.5189251632,0,2912843248,645.601307513,515.12862652,635.739975731,519.363938998
2912857936,50.8139336219,0,2912859238,644.658493537,516.1914711119999,639.811152029,513.102170154
2912875947,58.1131579594,0,2912879225,649.88605247,517.965392997,647.085958787,510.65410128199994
2912893959,65.4111175282,0,2912895214,656.405305959,517.754605578,646.4107877619999,511.08933882
2912908968,72.7118876786,0,2912911211,651.016748236,515.86619133,647.851114282,515.513395597
2912926980,80.028256569,0,2912927211,649.131825305,513.187350886,648.6612446409999,519.101176719
2912941990,87.3224218507,0,2912943211,649.300212408,511.338510601,651.151986779,522.7451082690001
2912960010,94.646941429,0,2912963211,660.123192753,508.463224588,651.400621725,525.988722875
2912975014,101.912860353,0,2912975211,663.528857304,509.6995896000001,652.415421638,523.579551314
2912993030,109.21306839,0,2912995212,732.642697591,513.457448128,732.250610691,519.0375441369999
2913008033,116.546441305,0,2913011212,740.155767999,524.210414324,735.617155864,518.797984155
2913026047,123.81643558,0,2913027212,744.120934315,534.412631003,742.522588722,525.240513724
2913044062,131.128869648,0,2913047212,746.364141837,536.197239532,748.830331807,527.419794727
2913059069,138.41657059,0,2913059212,748.589446207,530.883162977,751.427402607,526.094381531
2913077079,145.747132923,0,2913079211,749.89976384,521.241431193,758.069869088,523.188472593
2913092106,153.040455034,0,2913095210,754.488523594,518.543054691,763.471440818,522.386918402
2913110099,160.317335234,0,2913111209,765.584416137,517.566956949,766.23614359,522.764068649
2913125124,167.621618615,0,2913127207,778.363145887,522.2434595240001,766.501277935,522.31449993
2913143123,174.932366336,0,2913143205,787.165960001,528.12658403,773.4891673469999,521.6112018919999
