t_tracker,pix_x,pix_y,zeitstempel,blick_l_x,blick_l_y,blick_r_x,blick_r_y
8320062142.0,13.934424042,0.0,8320062274,633.06226781,507.653181294,641.29946938,520.42989157
8320080134,21.2265047845,0,8320082266,630.219076224,508.233528809,639.39425203,522.98910553
8320095146,28.5310926476,0,8320098259,628.928572627,509.673232114,635.333366377,520.401865603
8320113158,35.8241570892,0,8320114253,629.100560426,506.416410327,638.600921994,515.985408265
8320128165,43.1329608438,0,8320130246,629.54162693,502.491814443,643.431797995,513.696085447
8320146197,50.4490721413,0,8320146240,628.863021847,497.813435455,645.058320067,510.742389772
8320164192,57.7379206913,0,8320166233,630.447303694,496.053736027,644.904848983,508.679447666
8320179209,65.3720504684,0,8320182227,629.728512916,497.61570237,642.377450451,505.935253014
8320194213,72.3279844091,0,8320194223,629.288736099,500.656442077,642.075836022,508.217674644
8320212227,79.6332749144,0,8320214216,624.430802939,507.025813725,640.006399428,513.059006162
8320230232,86.9565532261,0,8320234209,627.661751313,511.775156131,637.644192978,520.852546397
8320245253,94.2348620537,0,8320246205,632.379840219,511.691185341,638.18106153,523.173094378
8320263268,101.879531553,0,8320266200,645.736867835,512.122978744,667.532794819,523.051410358
8320278282,109.212787448,0,8320282203,733.832355057,512.719827633,732.155839844,516.371745215
8320296281,116.144971891,0,8320298205,728.738912334,512.309051941,736.780962856,512.199618235
8320311301,123.804256463,0,8320314208,728.23088722,510.349629802,741.535647057,508.864727222
8320329296,130.74107837,0,8320330211,725.678273381,507.974854194,741.434226011,510.614783443
8320347313,138.08051758,0,8320350215,746.340354183,506.546606138,744.378638193,515.285432637
8320362328,145.697362218,0,8320366224,746.182405654,505.22850394,750.806767574,514.055759682
8320377343,152.63460571,0,8320378232,743.300341789,506.867252032,756.649116446,511.484187732
8320395348,159.938490931,0,8320398244,753.361411527,508.965416829,764.898713281,504.088480161
8320413354,167.578382426,0,8320414254,764.806572999,508.344187085,770.733911396,504.825596813
8320428368,174.541483368,0,8320430264,762.94398118,508.362133928,775.743438587,507.589782419
8320446377,182.18039115,0,8320450276,767.048161447,511.626606768,784.483403212,510.284165234
8320461390,189.140259913,0,8320462284,783.718174994,512.022132526,788.152260559,505.83482932
8320479400,196.770314327,0,8320482284,786.229676659,510.258606415,795.408418636,501.613065654
8320497415,203.741847052,0,8320498284,784.506286976,511.80025349,800.034107756,502.446131263
8320512418,211.383705957,0,8320514284,787.821644613,514.076842328,805.949833406,504.06419555
8320530432,218.347509555,0,8320534285,812.13001441,507.122708691,832.757673112,500.274929449
8320545442,225.985995739,0,8320546285,893.55889529,503.867164327,881.545226959,498.655521219
8320563459,232.942913379,0,8320566279,905.950362954,500.138029249,893.008525841,496.991157282
8320578462,240.586880223,0,8320582272,903.467715083,502.761485076,901.81943344,498.351960786
8320596480,247.548856938,0,8320598264,905.331381036,502.728136601,911.948828956,500.474631706
8320611492,255.186218895,0,8320614256,920.618792782,499.122401012,917.669301101,502.023175869
8320629496,262.145385015,0,8320630249,932.003474534,494.121907149,922.703147502,499.917132261
8320644510,269.457280421,0,8320646241,933.460571171,492.676064507,933.741901108,498.291675475
8320662521,276.743318377,0,8320666233,937.2580474,495.482607298,942.083609957,501.426535302
8320677530,284.405975657,0,8320678230,944.064844267,495.281901177,945.446980272,507.072361824
8320695549,291.351510404,0,8320698226,958.327498905,492.957846263,949.149930226,508.300089786
8320713553,298.990558715,0,8320714223,968.038255578,487.558019313,957.034722236,500.99821793
8320728565,305.948881652,0,8320730219,973.877428828,487.500849089,965.403019703,496.824187498
8320746576,313.248129396,0,8320750215,988.298919119,484.418955736,973.989485317,493.005385932
8320761586,320.636753969,0,8320762213,995.333551079,484.917328723,978.498861388,491.73851052
8320779613,328.20919125,0,8320782213,1002.32682614,485.071513045,987.676051715,488.888777901
8320794611,335.149666934,0,8320798213,1013.03076585,486.088883465,999.906384702,490.011502003
8320812620,342.454395326,0,8320814213,1019.54957145,483.105359277,1007.36795625,488.306145645
8320827636,349.750270361,0,8320830213,1027.6762399,486.063852955,1012.9208014,489.708447504
8320845642,357.07678084,0,8320846213,1020.52653325,494.75551586,1012.33961464,488.042467413
8320863660,364.356354449,0,8320866214,1019.38043615,494.686492709,1014.97415818,486.918460296
