t_tracker,pix_x,pix_y,zeitstempel,blick_l_x,blick_l_y,blick_r_x,blick_r_y
7507699479.0,13.9274411096,0.0,7507700003,632.898016457,448.354197372,643.739549771,457.350264636
7507714482,21.5715484826,0,7507715999,632.18493858,445.296846783,641.092644293,456.937141229
7507732504,28.5249528986,0,7507735995,629.573768271,442.629237886,648.802256082,462.434958069
7507747498,35.8216711051,0,7507747992,627.889429071,447.720303474,653.916828931,464.551422647
7507765524,43.1418577529,0,7507767988,632.091007478,454.845893189,650.012863664,469.315948979
7507780523,50.4241014151,0,7507783985,632.784820316,455.860892016,646.676124645,470.106460918
7507798544,57.730375645,0,7507799981,631.019440397,456.163973053,650.007044346,469.19586446
7507816552,65.3732182493,0,7507819983,631.228187465,446.770430768,655.216431364,471.559855827
7507831570,72.3509342771,0,7507831986,631.493469957,444.715381715,656.080197695,474.14360839
7507849593,79.6298052312,0,7507851991,630.009170309,444.449003642,651.19208133,470.758533981
7507864596,86.9400142831,0,7507867995,631.77654299,449.392062503,653.535774502,465.214310651
7507882589,94.2280196497,0,7507883999,693.401764482,452.230785165,717.698868035,461.97320469
7507897614,101.540477182,0,7507900003,702.129379115,460.425848287,721.852666406,470.147105596
7507915611,108.835227978,0,7507916007,706.815517765,465.815053599,730.556315481,474.62142426
7507933629,116.13236777,0,7507936012,712.820913006,466.465273809,733.418667247,479.703978385
7507948642,123.792636054,0,7507952016,713.844832662,465.5889491,732.224653527,483.563449917
7507963650,130.729598489,0,7507964019,714.927423287,465.708089765,732.063908644,486.514163635
7507981661,138.034045836,0,7507984024,720.002846989,462.038325197,734.590632387,488.992960118
7507999664,145.36013473,0,7508000028,723.084230055,464.25908855,736.296165098,486.842486998
7508014683,152.975855128,0,7508016025,726.773952474,464.797645706,738.939484061,482.275641353
7508032693,159.936145476,0,7508036015,728.890706287,469.475498404,747.22975891,477.009876857
7508047709,167.580814975,0,7508048010,732.843541144,471.617260448,755.26593431,478.254070687
7508065712,174.542229563,0,7508068000,779.213723316,470.071391983,795.518104002,484.894126869
7508083728,182.170597623,0,7508083992,794.816477182,472.971882727,819.596869512,487.192108903
7508098732,189.479541907,0,7508099985,802.42965088,470.877493017,829.023548077,487.002414947
7508113742,196.437443258,0,7508115977,814.364221714,470.422314601,842.500348915,481.204171454
7508131756,203.736831531,0,7508131970,823.518926339,469.738951387,846.620824953,484.340366079
7508149785,211.385576381,0,7508151960,830.553617704,469.149435393,857.649275159,491.243652287
7508164787,218.344180387,0,7508167952,835.548322596,471.349990987,863.773241034,491.819160848
7508182788,225.642303891,0,7508183945,840.070686222,470.373929845,869.706497659,485.317167298
7508197805,232.954901952,0,7508199937,848.334828917,468.572673865,876.393180044,475.708503724
7508215809,240.241220964,0,7508215933,854.911923868,461.257384471,889.653695722,473.532778475
7508230823,247.544544071,0,7508231933,860.159391832,458.001506464,892.511976462,476.286544941
7508248846,254.841824392,0,7508251932,868.998851349,458.398780702,902.610676785,484.362009699
7508263844,262.142617961,0,7508263932,874.560589453,460.215359813,907.137434757,487.573605764
7508281856,269.468425798,0,7508283931,884.162761971,465.078456152,913.694770742,481.178477418
7508296867,276.745610398,0,7508299931,894.84219861,465.697686038,919.105008758,478.196659475
7508314888,284.047528208,0,7508315930,903.960536966,464.175935413,926.907836488,475.419015373
7508332895,291.375162927,0,7508335930,912.644808876,466.903013445,946.761780584,478.242070236
7508347898,298.647147924,0,7508347930,917.187564348,465.280264956,949.938301556,479.330581821
