t_tracker,pix_x,pix_y,zeitstempel,blick_l_x,blick_l_y,blick_r_x,blick_r_y
5774491780.0,14.1157786784,0.0,5774494984,651.396370923,524.692460094,624.435722816,518.706987688
5774503783,22.5018554166,0,5774506979,652.38853418,521.854704537,622.696299041,515.594114022
5774521774,28.7041092418,0,5774522972,650.95823799,523.00872136,624.6700889059999,515.860170812
5774539805,36.473965699,0,5774542970,648.858799322,519.8240916780001,624.621343311,524.517470448
5774554789,43.3066332799,0,5774554972,652.93121632,522.270874838,625.7332354069999,526.505290189
5774572805,50.9498729472,0,5774574976,653.352076375,518.227371626,624.642446327,525.661058095
5774590815,57.8844241591,0,5774590979,655.062006272,515.739051541,625.435748388,520.821522757
5774605822,66.329101564,0,5774606983,656.220631944,512.121121811,626.340618938,524.418123699
5774623847,72.5199724833,0,5774626987,654.041934822,511.724741931,627.8566635440001,526.258115568
5774638844,80.7826646368,0,5774638989,656.950196029,511.726247626,628.106811046,525.629652081
5774656859,87.0905964119,0,5774658993,654.199673185,509.47467927900004,629.490879508,520.6112768730001
5774671868,95.2433947623,0,5774674996,703.150165874,511.94234568300004,679.78575078,524.88851825
5774689885,101.693541984,0,5774690999,708.315630811,517.956775558,678.397303795,523.722732738
5774704887,109.007240822,0,5774707002,707.222725165,521.411704904,684.142256892,525.895982547
5774722911,116.307448877,0,5774723005,711.133575512,517.889901666,682.233156246,523.876072138
5774737909,124.160639109,0,5774739007,714.894358297,518.436929809,685.889004695,524.511689725
5774755936,130.916437224,0,5774759002,718.906816023,520.826854491,696.9083239260001,524.131490118
5774770932,138.654112464,0,5774771000,719.598197667,520.874133753,699.801527395,525.6826113559999
5774788946,145.492260705,0,5774790995,727.216784397,517.98224267,700.418914736,526.025255262
5774803956,152.802305752,0,5774806991,734.565661123,520.760662501,700.009087388,524.821424058
5774823955,160.098438482,0,5774826987,802.368123276,528.466806589,783.666183786,529.85765067
5774838977,167.421552725,0,5774838984,802.43241779,532.1901708409999,787.1526200630001,529.600069384
5774857003,174.702929868,0,5774858979,812.204597475,531.734707025,792.135363455,528.344926828
5774871997,182.352774423,0,5774874976,818.678173721,527.227745872,798.3743724210001,521.341267916
5774890010,189.296038449,0,5774890972,827.360376597,530.443751702,806.1095971039999,517.986000194
5774905020,197.859744006,0,5774906968,832.369461059,535.2551434430001,812.641966647,516.421311766
5774923036,203.913318025,0,5774926964,838.563903436,535.875486434,817.173793297,519.7779296680001
5774938046,211.968448598,0,5774938962,844.80960033,532.3630913569999,824.125808564,521.362648678
5774956057,218.844118086,0,5774958962,855.876773672,526.3191577690001,834.043006286,521.501464025
5774971065,226.796943493,0,5774974962,863.047441521,525.313959276,839.219283657,519.756467899
5774989076,233.137618498,0,5774990962,867.602525712,522.3570061419999,843.9137030960001,519.10099765
5775004088,240.404240103,0,5775006962,875.60928835,519.8614558119999,852.2644698339999,518.654568325
5775022098,247.724543777,0,5775022962,883.461914498,518.117902754,860.411781935,517.480823923
5775037108,255.72599228,0,5775038961,889.384676525,519.470615215,867.4324147,515.2050621459999
5775055119,262.310766413,0,5775058961,899.715728823,522.793306887,875.707085568,516.229775509
5775070128,270.139223537,0,5775070961,902.04825018,525.085866379,880.7496254480001,514.567866641
5775088145,276.901064426,0,5775090961,913.798633315,529.282684241,890.567997736,516.4941562480001
5775106150,284.210547359,0,5775106961,918.599194001,529.754873329,898.4610378839999,513.192655113
5775121163,291.501761543,0,5775122961,928.105304136,530.166834871,903.5368610810001,510.498071388
5775139176,298.828529577,0,5775142960,935.477515463,525.4655465330001,911.309533895,505.626061671
5775157187,306.112155174,0,5775158964,939.827416058,522.083123974,917.5621535719999,505.280029173
5775172199,313.76466977,0,5775174968,945.762808437,520.926403184,922.708876435,506.99845236699997
5775190208,320.716787139,0,5775190971,955.945744185,522.184578429,930.4744161010001,510.76136652
5775205220,329.368745017,0,5775206975,968.452000801,524.883769941,938.7333940660001,509.421792458
5775223234,335.307366157,0,5775226980,976.171548967,528.970482719,950.4789471280001,504.391092934
5775238241,343.856456705,0,5775238983,983.614542702,530.512181734,957.045463532,503.70938015699994
5775256257,349.928721058,0,5775258987,994.470866573,529.80607158,966.127108228,508.449197769
5775271262,358.302571771,0,5775274991,1001.74452727,529.1224929690001,970.4114456189999,509.50652500300004
5775289335,364.521126997,0,5775290995,1007.52999541,523.26750258,975.60146719,508.249811978
5775304289,371.824707736,0,5775306999,1014.35922849,516.992909394,984.486922163,506.039813065
5775322298,379.123932041,0,5775323002,1019.16380762,513.199537281,992.8315646410001,506.035717681
5775337307,387.250732528,0,5775339005,1024.20953117,514.30556983,997.2653786530001,505.756989323
5775355321,393.713246304,0,5775359004,1034.22572663,522.1288993019999,1003.7115256000001,501.91213813
5775373331,401.697269178,0,5775375002,1042.17783949,525.903648784,1012.66996395,498.838715583
5775391342,408.65191606,0,5775395000,1047.49403714,524.983945403,1022.77618867,495.569248196
5775403353,416.711543594,0,5775406998,1052.54351266,523.4955999,1025.46107564,494.550079946
5775424372,422.911408435,0,5775426995,1059.1945984,517.501491029,1036.32555236,493.68776035400003
5775439374,431.570111678,0,5775442993,1068.88495569,517.276342163,1045.45716854,493.04823879800006
5775457411,437.515478235,0,5775458991,1075.36055795,518.132513014,1048.46795536,493.09243307
5775472399,430.316496469,0,5775474989,1079.15356702,516.8664763769999,1054.66818007,495.093866239
5775487408,424.190831002,0,5775490987,1083.02093027,514.68955595,1065.31201454,497.529963576
5775505418,416.898914176,0,5775506985,1089.73723131,514.395583341,1070.03674718,497.673016445
5775523439,409.598144057,0,5775526983,1100.87626096,517.347281649,1079.03369625,497.40549169199994
5775538442,401.392928292,0,5775538982,1107.78526271,517.972616247,1087.14327702,496.367218094
5775556458,394.99646319,0,5775558987,1114.84445864,514.506225736,1093.44806208,491.05930431699994
5775571463,386.87725129,0,5775574997,1117.2196805,512.388065155,1098.1927479,485.282362869
5775589477,380.374265119,0,5775591007,1126.82871857,512.335245502,1102.3729280999999,484.869530734
5775604493,373.095417488,0,5775607018,1129.44169003,515.137304586,1105.19606859,485.855651755
5775622525,365.772162717,0,5775623028,1133.91567924,517.80986812,1110.17748594,490.88356014
5775637506,358.484180687,0,5775639038,1135.92042301,517.549791507,1111.74545464,491.91178265
5775655518,351.154602084,0,5775659051,1135.17067003,515.248350177,1115.12452735,491.393014577
5775670532,343.488315599,0,5775671058,1137.84081228,511.455647947,1116.71305791,489.979367925
5775688543,336.560369275,0,5775691071,1143.07481327,509.24785524699996,1120.98277256,486.80688172199996
5775706554,329.269014563,0,5775707081,1148.97101073,512.711555878,1122.47692949,481.914271594
5775724579,321.616359439,0,5775727094,1141.78193905,520.505759741,1118.51778206,480.359299786
5775739575,313.223677813,0,5775743100,1030.74374945,524.1445274480001,1008.51383344,481.226163438
5775754587,307.392420963,0,5775755100,990.969773784,523.519093776,989.213917207,482.95461851199997
5775772609,299.74327905,0,5775775089,996.699180802,518.959664052,991.6627874789999,486.295377395
5775790621,292.763477476,0,5775791080,989.718279453,516.893432499,985.207710688,490.368623124
5775805620,284.247692322,0,5775807072,984.310744326,515.931429819,977.664243131,494.683883724
5775823643,278.191869848,0,5775827061,980.955498311,519.143836975,963.381488048,498.92744594
5775838642,269.830807325,0,5775839054,980.381287953,521.417723432,956.833344379,498.48942056
5775856659,263.573044459,0,5775859043,971.891824681,527.800279925,944.9872484839999,497.665987181
5775871661,255.32819952,0,5775875034,959.033007167,531.936423298,936.791626308,498.020650144
5775886677,248.984713896,0,5775887028,958.634283753,533.045972004,933.19314603,500.412793165
5775904700,241.68450584,0,5775907017,948.894361664,534.4344046719999,923.5743263210001,502.20306221
5775922709,234.378114533,0,5775923008,900.689072336,531.3267577419999,878.954036859,504.665573335
5775937710,226.416997948,0,5775939001,901.653271682,525.153285533,879.4874453089999,504.500097869
5775955741,219.444925437,0,5775959002,885.578241833,520.569096735,864.0358405039999,506.70720735699996
5775970731,211.932939999,0,5775971006,885.178239206,520.289251255,866.867244122,507.38730528900004
5775988748,205.173066508,0,5775991013,878.784132434,522.496184486,856.398687294,511.114263804
5776003767,197.872296389,0,5776007018,874.331917995,526.407984252,849.056649194,510.043429193
5776021771,190.562251292,0,5776023024,868.850567487,524.87231196,844.349892382,514.27698599
5776036796,183.259513724,0,5776039029,862.888631663,528.092992495,836.335142853,513.387559236
5776054797,175.96829954,0,5776055034,854.413847779,527.045904994,829.8097733139999,512.907768279
5776072795,168.309601693,0,5776075041,845.015921704,526.3954422840001,819.5119392830001,513.481228362
5776090810,161.382076954,0,5776091046,837.93736522,523.4147935,811.28869029,513.024830765
5776105819,152.728713741,0,5776107051,832.286351351,521.837856871,806.255592543,517.926688875
5776123844,146.778147631,0,5776127058,825.039504308,523.388054034,799.838324759,519.705665469
5776138844,138.269248422,0,5776139060,819.196915741,525.1561853000001,791.767798334,518.854008208
5776156865,132.17871527,0,5776159058,809.252124813,528.031797656,784.652307318,515.076116156
5776171863,123.79910284,0,5776175053,804.864688271,528.025562504,778.405010368,516.606670335
5776186881,117.555111863,0,5776187049,800.154739329,526.890094823,773.651604915,517.726613862
5776204882,110.278934324,0,5776207042,786.533248218,524.084909467,761.5218668,515.7827399509999
5776222929,102.928276303,0,5776223036,730.081014763,524.944349721,722.275342053,519.10393766
5776237918,94.9154449952,0,5776239030,734.284445389,529.040824682,708.955157305,520.051869948
5776255923,88.3256117871,0,5776259023,726.254866836,530.2836554209999,702.436334699,522.756522401
5776270930,80.4212689473,0,5776271019,721.78842881,529.905909372,697.791391135,523.531017563
5776288937,73.7755051641,0,5776291012,712.214080931,530.4615567530001,689.669947022,525.67259341
5776303964,66.4740323524,0,5776307006,702.681081984,530.828260024,679.876639307,522.242080868
5776321962,59.1343356003,0,5776323000,696.767683535,527.770163917,671.9506229919999,520.637388226
5776336968,51.8325817827,0,5776338996,688.892178874,525.117327887,665.087748382,524.775490099
5776354985,44.5580905849,0,5776354995,684.031710545,525.1428880340001,656.805760159,526.7628540669999
5776369998,36.9393029687,0,5776370992,678.262962809,526.317141241,650.094636681,523.5801358819999
5776391010,29.9831102746,0,5776394984,669.695771305,528.54878667,639.448946172,516.80423605
5776406016,21.2528776462,0,5776406980,665.339280675,533.313656619,634.824915114,515.7186566180001
5776421026,15.3819915209,0,5776422975,657.103142257,532.0803133740001,628.308881146,517.764640432
5776439038,8.07124383195,0,5776442969,648.823433462,527.031346689,618.73241312,524.544026301
5776457050,0.771457361541,0,5776458963,643.39367895,524.272837278,613.354450157,527.143765659
5776472085,-7.68038699386,0,5776474958,638.408901344,525.991073096,608.5798554859999,527.934286511
5776487073,-13.8458222141,0,5776490953,634.36414869,528.468719997,605.4081936919999,522.103331648
