t_tracker,pix_x,pix_y,zeitstempel,blick_l_x,blick_l_y,blick_r_x,blick_r_y
4868369519.0,7.30331361462,0.0,4868373092,634.773477662,502.325494929,643.087833481,511.59071216800004
4868384527,13.9568065228,0,4868385094,635.896592309,499.74298700599996,642.137530587,510.83270133800005
4868402548,21.2159800501,0,4868405097,633.670045185,502.608158157,642.27522859,512.887784043
4868417553,28.5147827959,0,4868421100,635.833114177,502.604484471,642.877270625,512.1951112219999
4868435556,36.1813503122,0,4868437103,637.802450943,500.42758544,643.05091276,510.458283793
4868450573,43.1185715677,0,4868453105,638.915123665,496.773228065,642.4969634519999,507.73695973199995
4868468579,50.417514842,0,4868469108,638.435866195,497.967702967,643.627104822,510.90915426
4868485579,57.7182849955,0,4868489111,637.777059262,502.94913860400004,642.702085733,513.283627163
4868500599,65.0234115531,0,4868501113,639.231492738,507.00039507800005,640.444267002,513.06610366
4868518613,72.3144851932,0,4868521117,641.231213114,512.851873184,639.0068494669999,513.070830241
4868533627,79.9662971528,0,4868537120,641.001414302,516.690949561,642.005301741,513.854256563
4868551644,86.919117142,0,4868553123,640.791544068,515.710148022,644.8745394590001,512.29392988
4868566648,94.6038129198,0,4868569126,640.670887621,514.724975426,646.26145075,507.52360736099996
4868584656,101.519392687,0,4868585129,649.250259177,515.186591057,673.029711487,507.50942212
4868602674,109.169658824,0,4868605133,696.388995204,513.355663606,714.80626611,512.125646361
4868617678,116.125429926,0,4868621137,703.705520534,510.135521016,724.296624855,515.725922225
4868635687,123.767404844,0,4868637140,706.30894987,507.36310723300005,726.688102178,517.332881849
4868650702,130.72373806,0,4868653143,711.962998053,505.31975132,732.131853258,518.782743104
4868668709,138.372739435,0,4868669147,717.844057589,503.297943049,737.780939188,518.9108729530001
4868686727,145.34129869,0,4868689147,729.986000442,502.02557035300003,743.2191760989999,516.749098476
4868701745,152.982008845,0,4868705148,739.730153623,496.669500991,748.740312059,517.547381742
4868719744,159.956189266,0,4868721148,744.702714859,494.097089144,756.9834176960001,517.773808237
4868734755,167.565842479,0,4868737148,795.297501387,494.52364911300003,781.900708815,520.39280442
4868752765,174.555762165,0,4868753146,781.922417878,496.37480703800003,799.461090992,517.529917515
4868767775,182.167804375,0,4868769144,804.196189841,497.116268219,808.846122917,516.784548081
4868785790,189.128775055,0,4868789140,806.074429664,498.65009622599996,817.176204243,514.8543387240001
4868800837,196.793796752,0,4868801139,817.105637976,497.863597041,823.261826605,514.002789752
4868818815,203.741136106,0,4868821135,819.836101105,498.609132278,829.195220738,511.60476563699996
4868833821,211.422318654,0,4868837133,826.772384926,496.89928001699997,834.4790184310001,511.143057578
4868851838,218.350686573,0,4868853130,829.337553658,500.558078211,836.516639964,512.035190089
4868866847,225.984229743,0,4868869127,834.167348607,501.34684695,841.6328312139999,511.67499861199997
4868884857,232.938736083,0,4868885125,839.674868715,502.792325434,846.31987385,508.29903651800004
4868899875,240.589564334,0,4868901124,847.563789146,503.798475513,852.730595763,504.846148678
4868917878,247.547443375,0,4868921122,855.133154389,502.940398108,859.2568860560001,500.440254365
4868935898,255.204314381,0,4868937120,864.306664188,504.180230374,867.1950581460001,500.96726688300004
4868950915,262.137319761,0,4868953119,867.865670317,504.755395316,873.56167875,502.38038075800006
4868968910,269.789131721,0,4868969118,871.235501721,505.941737036,879.5039385010001,502.529974161
4868986931,276.747432345,0,4868989117,877.172090768,503.280636253,887.75549616,504.25531811900004
4869001935,284.414280921,0,4869005116,905.237479784,500.335715879,904.251260136,503.78807104699996
4869019958,291.353891173,0,4869021115,920.00294569,501.984125282,914.8882485089999,505.47062845199997
4869034961,298.985607463,0,4869037114,924.436425801,501.850293613,929.479890559,506.731457191
4869052970,305.940956977,0,4869053114,928.537097349,502.420440134,940.988430523,505.53448385400003
4869067973,313.599654862,0,4869069113,935.977924377,498.427883686,946.1151667419999,503.44439210900003
4869086010,320.547556334,0,4869089113,946.826052746,498.290968471,951.778059318,502.32019587300005
4869100999,328.2047084,0,4869101114,949.370682486,498.470930931,956.213219162,501.813947462
4869119020,335.152609868,0,4869121115,953.596087652,495.910385961,967.268114866,502.49166135699994
4869134309,342.806529764,0,4869137115,960.042545479,490.925430091,974.5006285060001,500.249564908
