t_tracker,pix_x,pix_y,zeitstempel,blick_l_x,blick_l_y,blick_r_x,blick_r_y
5623542854.0,13.9717101087,0.0,5623546264,664.511805096,489.166744809,0.0,0.0
5623557861,21.5588661458,0,5623558263,664.433048124,487.688960425,0.0,0.0
5623575919,28.5299614647,0,5623578262,674.850805347,482.89313356699995,0.0,0.0
5623590884,35.8348238489,0,5623594261,0.0,0.0,0.0,0.0
5623608942,43.1277214687,0,5623610261,673.730185124,484.26491922900004,0.0,0.0
5623624033,50.4340794486,0,5623626260,655.705389201,484.471042015,0.0,0.0
5623641986,57.7339565141,0,5623642259,653.54091336,485.95874307199995,0.0,0.0
5623656955,65.3596241358,0,5623658259,648.839669351,482.64833177300005,0.0,0.0
5623674970,72.3307194548,0,5623678258,649.171405931,483.25311513400004,0.0,0.0
5623690020,79.6368281685,0,5623690258,650.955065328,482.666961104,0.0,0.0
5623708013,86.9302243204,0,5623710256,648.836921039,480.409622331,0.0,0.0
5623723019,94.2378286294,0,5623726255,651.010160581,478.15996868900004,0.0,0.0
5623741076,101.539824456,0,5623742254,652.972560074,477.441226595,0.0,0.0
5623759058,109.168358635,0,5623762253,655.537583489,477.669990964,0.0,0.0
5623774115,116.137709093,0,5623774252,657.450965063,478.031476446,0.0,0.0
5623792123,123.439580286,0,5623794251,658.779788449,478.81072453400003,0.0,0.0
5623807101,130.733724235,0,5623810251,763.1734784,482.81728406599996,0.0,0.0
5623825161,138.053667208,0,5623826252,779.965457446,490.600822222,0.0,0.0
5623840173,145.336843457,0,5623842253,781.529506705,496.16510248199995,0.0,0.0
5623858185,152.654169137,0,5623858253,789.445822362,501.397289143,0.0,0.0
5623873237,159.954046203,0,5623874254,793.994947951,501.596743145,0.0,0.0
5623891176,167.239341212,0,5623894255,800.000778228,501.80278127300005,0.0,0.0
5623909245,174.541337038,0,5623910256,801.556386911,503.683139878,0.0,0.0
5623924254,181.840715572,0,5623926257,806.123619864,504.579210671,0.0,0.0
5623942267,189.139470941,0,5623946259,814.229635707,503.541482197,0.0,0.0
5623957265,196.442339198,0,5623958260,823.519438041,504.008104082,0.0,0.0
5623975260,203.747326215,0,5623978261,840.060935639,501.25471148099996,0.0,0.0
5623990301,211.047452547,0,5623994263,880.04582218,501.282657046,0.0,0.0
5624008289,218.340724066,0,5624010264,939.720838761,503.432829847,0.0,0.0
5624023313,225.990196583,0,5624026266,988.858389937,498.61484515,0.0,0.0
5624041340,232.96627722,0,5624042268,1040.4699446,495.283514199,0.0,0.0
5624056370,240.257928511,0,5624058270,1100.67665026,491.84365317699996,0.0,0.0
5624074361,247.559176539,0,5624078272,1180.49037082,490.014435779,0.0,0.0
5624092374,255.189580213,0,5624094274,1134.10973444,483.287754116,0.0,0.0
5624107391,262.156438011,0,5624110277,1040.85378787,480.465618126,0.0,0.0
5624125404,269.458932369,0,5624126280,960.268840923,476.12378446900004,0.0,0.0
5624140421,276.757189206,0,5624142283,945.899939635,477.100616937,0.0,0.0
5624158443,284.058437234,0,5624162287,937.149753828,480.42323872800006,0.0,0.0
5624176480,291.36167939,0,5624178290,930.718637596,480.83001407300003,0.0,0.0
5624193460,298.991335266,0,5624194293,928.515932308,480.646176127,0.0,0.0
5624208478,305.951338252,0,5624210296,930.44926255,481.280855675,0.0,0.0
5624223532,313.277886771,0,5624226327,932.198848244,482.90262106,0.0,0.0
5624241515,320.574897279,0,5624242386,933.026800019,484.020823491,0.0,0.0
5624256553,328.192837657,0,5624258445,934.470474803,484.884903465,0.0,0.0
5624274551,335.16368371,0,5624278519,936.392780136,487.388970794,0.0,0.0
5624289574,342.791096193,0,5624290563,937.238899958,487.390996544,0.0,0.0
5624307614,349.769170957,0,5624310780,934.94628497,488.25448418199994,0.0,0.0
5624325591,357.406554077,0,5624327124,931.676424132,488.10681657099997,0.0,0.0
5624340620,364.360076149,0,5624343468,929.24445105,488.24598235699995,0.0,0.0
5624358635,371.662071975,0,5624359813,922.434103002,488.197324619,0.0,0.0
5624373641,378.981142517,0,5624376157,958.100578739,488.263242154,0.0,0.0
5624391660,386.26195074,0,5624392501,1010.6827132,489.377723696,0.0,0.0
5624406674,393.567311655,0,5624408845,1008.3641384,492.029689238,0.0,0.0
5624424702,400.878904219,0,5624425190,1013.27360762,491.81707929699996,0.0,0.0
5624439711,408.225020113,0,5624441478,1012.03155738,492.61843003,0.0,0.0
5624457730,415.471928171,0,5624457766,1011.99116463,491.831924576,0.0,0.0
