t_tracker,pix_x,pix_y,zeitstempel,blick_l_x,blick_l_y,blick_r_x,blick_r_y
12076000202.0,7.29771406168,0.0,12076001347,642.603060645,522.9919620080001,639.935783364,512.106038891
12076018183,14.6428391593,0,12076021351,642.237843099,521.730391477,638.352545822,512.368878406
12076036188,21.6033466161,0,12076037354,641.716436145,516.859278081,638.466784034,513.100924935
12076051201,29.4837707315,0,12076053358,640.489756803,512.255330646,641.303637831,514.516717655
12076066220,36.2185677067,0,12076069361,640.280155536,511.717042128,641.3478451990001,513.125878055
12076084228,43.5264275178,0,12076085365,639.747144873,516.788347221,642.076792671,513.806610009
12076102247,50.8226964541,0,12076105371,640.703810059,517.7127323230001,638.57351811,510.62597922199996
12076117286,58.4472488855,0,12076117375,640.398437347,513.945381548,643.106007763,512.131128717
12076135281,65.4240832735,0,12076137381,641.947757524,518.9127118590001,645.592028929,513.3403314130001
12076150303,73.0451459793,0,12076153386,642.075344251,523.257529761,646.518236667,517.371002294
12076168313,80.0242237629,0,12076169390,642.877566078,523.437415038,644.1599694,514.393126693
12076183319,87.6416721101,0,12076185392,642.136481433,526.2735739340001,645.232195889,510.20215637900003
12076201384,94.6364536595,0,12076201393,643.098979296,527.136799542,646.934183114,510.50530986
12076216361,102.239569204,0,12076217395,725.324795598,524.977181741,760.29387214,519.227508746
12076234379,109.223881576,0,12076237398,713.667198165,522.5961700419999,724.559972682,520.0623511819999
12076249395,116.539468638,0,12076249399,734.695896399,518.185968404,751.498967613,521.419969131
12076267406,123.81405142,0,12076269401,737.818757182,525.210882865,752.307469802,519.428363739
12076282426,131.450817892,0,12076285403,746.726160265,523.662554357,757.8412017510001,521.87020626
12076300443,138.4341332,0,12076301405,753.289499655,525.745648751,763.0525993580001,515.870392981
12076315459,146.058311732,0,12076317406,755.699531945,522.48946204,767.023066557,515.404292511
12076333486,153.034149056,0,12076337408,761.550430378,525.427882994,773.4320911030001,513.75407971
12076351485,160.347741988,0,12076353410,767.682756611,528.079365898,780.096800864,516.506064624
12076369506,167.646503586,0,12076373409,779.231528042,529.525092588,788.716135695,519.571790286
12076386535,175.698672066,0,12076389408,786.595584591,529.939039586,794.832935892,521.3420248140001
12076401534,182.24440068,0,12076405406,791.502035933,529.588609825,802.97995125,520.25665881
12076416550,189.855617373,0,12076417405,797.046312305,530.033077755,808.360884792,519.79496829
12076434573,196.835941488,0,12076437403,808.305773241,526.290025917,821.310728792,517.632481543
12076449586,204.470963097,0,12076453402,818.046520149,528.472335001,834.552282109,520.2525854180001
12076467601,211.441191933,0,12076469400,826.142746355,527.412691744,842.3658499589999,522.2923812290001
12076482619,219.044930642,0,12076485399,839.351250988,528.257112608,850.530688285,527.5769672619999
12076500633,226.028993749,0,12076501392,847.801163372,528.984881783,859.737680257,530.114290375
