t_tracker,pix_x,pix_y,zeitstempel,blick_l_x,blick_l_y,blick_r_x,blick_r_y,blick_m_x,blick_m_y,pix_x_translation,pix_y_translation,delta_l_t,delta_m_t,delta_r_t,geschwindigkeit_l,geschwindigkeit_m,geschwindigkeit_r,richtung_delta_l_x,richtung_delta_l_y,richtung_delta_m_x,richtung_delta_m_y,richtung_delta_r_x,richtung_delta_r_y,tendenz_l,tendenz_m,tendenz_r
7848278388.0,11.3109576364,-11.2966923141,7848282247,642.629695576,510.610497774,633.02050074,537.571895721,637.825098158,524.0911967475,651.3109576364,523.2966923141,15.372177557867428,13.509242879075193,23.20177247081427,0.0,0.0,0.0,-1,-1,-1,1,-1,1,-1,-1,-1
7848293395,17.1997877551,-17.1497520994,7848294249,641.175372391,511.469658816,631.426857259,539.344795386,636.301114825,525.407227101,657.1997877551,529.1497520994,23.86142464881194,21.231133356534315,27.716111811948835,0.0001407386957426819,0.00016776947521825666,0.00019862336897512103,-1,-1,-1,-1,-1,1,-1,-1,-1
7848311427,23.1350178388,-23.013679145,7848314251,640.986186792,511.85933312599997,632.460635357,540.425538997,636.7234110745001,526.1424360615,663.1350178388,535.013679145,32.04207322111462,27.861656909066955,31.14812944138775,2.165639264279478e-05,4.238875399905179e-05,7.477059306525877e-05,-1,-1,-1,-1,-1,1,-1,-1,-1
7848326430,29.1005194937,-28.8601222526,7848330253,643.044293615,512.685282972,631.792327739,541.790890356,637.418310677,527.238086664,669.1005194937,540.8601222526,38.376405192897835,34.48655113347905,37.31980039158524,0.00013858615853319021,8.107950730613148e-05,9.49967476673969e-05,-1,-1,-1,-1,-1,1,-1,-1,-1
7848344446,35.1055850243,-34.6858712945,7848346255,640.839484057,515.682080791,629.678862817,542.9863828269999,635.259173437,529.3342318089999,675.1055850243,546.6858712945,46.21039602823287,43.460509767135555,45.57711383381325,0.00023250102913211138,0.00018805578658209252,0.00015174071374248344,-1,-1,-1,-1,-1,-1,-1,-1,-1
7848359467,41.431422087,-40.7461927216,7848362257,639.134280502,519.016768288,627.324415829,545.234425504,633.2293481655,532.1255968959999,681.431422087,552.7461927216,54.09918907787311,52.42755861697644,54.62595329085485,0.00023405689712179383,0.00021568325537876194,0.0002034321496459305,-1,-1,-1,-1,-1,-1,-1,-1,-1
7848377483,47.2659171082,-46.2558405842,7848378259,638.240352118,522.694836388,628.147437996,545.945857709,633.193895057,534.3203470485,687.2659171082,558.2558405842,60.56476733258765,59.132828610704905,60.38650719264483,0.00023654174902557946,0.00013717263351008512,6.798452977270729e-05,-1,-1,-1,-1,-1,-1,-1,-1,-1
7848392494,53.7234428111,-52.2534486405,7848394261,640.709175193,525.510578837,629.828577534,544.125276978,635.2688763635001,534.8179279075,693.7234428111,564.2534486405,65.66218494456656,65.44758375524445,66.99027618433753,0.00023402046267005384,0.00013334629587192663,0.00015485892579554728,-1,-1,-1,-1,-1,-1,-1,-1,-1
7848410516,59.6961341047,-57.6976444036,7848414261,640.874212021,526.911893351,633.091661072,538.044709653,636.9829365465,532.478301502,699.6961341047,569.6976444036,72.73677894130275,72.92615877722275,73.7432309184335,7.054997380834476e-05,0.00014501598212144094,0.0003450399004818978,-1,-1,-1,-1,-1,-1,-1,-1,-1
7848425523,66.0228014307,-63.3473989556,7848426261,640.913562189,527.367692372,630.853343099,538.6554240090001,635.883452644,533.0115581905,706.0228014307,575.3473989556,80.87808898880643,81.92589127687452,83.64656891566513,3.812453854603758e-05,0.00010183140845447807,0.00019334481598226906,-1,-1,-1,-1,-1,-1,-1,-1,-1
