t_tracker,pix_x,pix_y,zeitstempel,blick_l_x,blick_l_y,blick_r_x,blick_r_y,blick_m_x,blick_m_y,pix_x_translation,pix_y_translation,delta_l_t,delta_m_t,delta_r_t,geschwindigkeit_l,geschwindigkeit_m,geschwindigkeit_r,richtung_delta_l_x,richtung_delta_l_y,richtung_delta_m_x,richtung_delta_m_y,richtung_delta_r_x,richtung_delta_r_y
8395168583,-47.5737906976,-46.5442637263,8395172526,0.0,0.0,0.0,0.0,0,0,592.4262093024,558.5442637263,814.211586757377,814.211586757377,814.211586757377,0,0,0.0,0,0,0,0,0,0
8395186597,-53.7618206269,-52.2887564868,8395188521,0.0,0.0,0.0,0.0,0,0,586.2381793731,564.2887564868,813.6934334576542,813.6934334576542,813.6934334576542,0,0,0.0,0,0,0,0,0,0
8395204612,-60.00382158,-57.9752663506,8395208515,0.0,0.0,0.0,0.0,0,0,579.99617842,569.9752663506,813.1834794394448,813.1834794394448,813.1834794394448,0,0,0.0,0,0,0,0,0,0
8395219627,-66.3282702645,-63.6169903128,8395220512,0.0,0.0,0.0,0.0,0,0,573.6717297355,575.6169903128,812.6710115627889,812.6710115627889,812.6710115627889,0,0,0.0,0,0,0,0,0,0
8395237636,-72.7816341814,-69.2406480901,8395240506,0.0,0.0,0.0,0.0,0,0,567.2183658186,581.2406480901,812.1436852639578,812.1436852639578,812.1436852639578,0,0,0.0,0,0,0,0,0,0
8395252663,-79.2696272361,-74.7510728436,8395256501,0.0,0.0,0.0,0.0,0,0,560.7303727639,586.7510728436,811.6005005069045,811.6005005069045,811.6005005069045,0,0,0.0,0,0,0,0,0,0
8395269675,-85.909670399,-80.2344493317,8395272496,0.0,0.0,0.0,0.0,0,0,554.090329601,592.2344493317,811.0226484707852,811.0226484707852,811.0226484707852,0,0,0.0,0,0,0,0,0,0
8395287680,-92.6448652714,-85.6284043336,8395288491,0.0,0.0,0.0,0.0,0,0,547.3551347286,597.6284043336,810.4056719816864,810.4056719816864,810.4056719816864,0,0,0.0,0,0,0,0,0,0
8395302695,-99.4770060418,-90.9212916289,8395308485,0.0,0.0,0.0,0.0,0,0,540.5229939582,602.9212916289,809.740199630102,809.740199630102,809.740199630102,0,0,0.0,0,0,0,0,0,0
8395320228,-106.464086282,-96.1429051866,8395320481,0.0,0.0,0.0,0.0,0,0,533.535913718,608.1429051866,809.0107319162702,809.0107319162702,809.0107319162702,0,0,0.0,0,0,0,0,0,0
8395335162,-113.583714791,-101.260133663,8395336477,0.0,0.0,0.0,0.0,0,0,526.416285209,613.260133663,808.2091912825564,808.2091912825564,808.2091912825564,0,0,0.0,0,0,0,0,0,0
8395353172,-120.843348568,-106.26278255,8395356471,0.0,0.0,0.0,0.0,0,0,519.156651432,618.26278255,807.3242824370859,807.3242824370859,807.3242824370859,0,0,0.0,0,0,0,0,0,0
8395371184,-128.245696481,-111.136941966,8395372466,0.0,0.0,0.0,0.0,0,0,511.754303519,623.136941966,806.344911072771,806.344911072771,806.344911072771,0,0,0.0,0,0,0,0,0,0
8395386195,-135.810846985,-115.879198045,8395388461,0.0,0.0,0.0,0.0,0,0,504.189153015,627.879198045,805.2570951911043,805.2570951911043,805.2570951911043,0,0,0.0,0,0,0,0,0,0
8395404205,-143.539471253,-120.472473379,8395404456,0.0,0.0,0.0,0.0,0,0,496.460528747,632.472473379,804.0488083356014,804.0488083356014,804.0488083356014,0,0,0.0,0,0,0,0,0,0
8395419218,-151.431532899,-124.899292767,8395420451,0.0,0.0,0.0,0.0,0,0,488.568467101,636.899292767,802.707827402054,802.707827402054,802.707827402054,0,0,0.0,0,0,0,0,0,0
8395437240,-159.5268425,-129.162519672,8395440445,0.0,0.0,0.0,0.0,0,0,480.4731575,641.162519672,801.2139737362097,801.2139737362097,801.2139737362097,0,0,0.0,0,0,0,0,0,0
8395452245,-167.751686013,-133.205561771,8395452442,0.0,0.0,0.0,0.0,0,0,472.24831398699996,645.205561771,799.567812636174,799.567812636174,799.567812636174,0,0,0.0,0,0,0,0,0,0
8395470251,-176.17916533,-137.046477915,8395472435,0.0,0.0,0.0,0.0,0,0,463.82083467,649.046477915,797.7412470017092,797.7412470017092,797.7412470017092,0,0,0.0,0,0,0,0,0,0
8395487166,-184.78473347,-140.65335251,8395488431,0.0,0.0,0.0,0.0,0,0,455.21526653,652.65335251,795.7244104742051,795.7244104742051,795.7244104742051,0,0,0.0,0,0,0,0,0,0
8395502175,-193.603381529,-144.019079358,8395504426,0.0,0.0,0.0,0.0,0,0,446.396618471,656.019079358,793.4928944004863,793.4928944004863,793.4928944004863,0,0,0.0,0,0,0,0,0,0
8395520183,-202.56230558,-147.095667665,8395520421,0.0,0.0,0.0,0.0,0,0,437.43769442,659.0956676650001,791.049199250121,791.049199250121,791.049199250121,0,0,0.0,0,0,0,0,0,0
8395535204,-211.728551937,-149.885526312,8395536416,0.0,0.0,0.0,0.0,0,0,428.271448063,661.885526312,788.3583469256174,788.3583469256174,788.3583469256174,0,0,0.0,0,0,0,0,0,0
8395553211,-221.079907552,-152.357681691,8395556410,0.0,0.0,0.0,0.0,0,0,418.920092448,664.357681691,785.4076477081701,785.4076477081701,785.4076477081701,0,0,0.0,0,0,0,0,0,0
8395571224,-230.599121822,-154.484457772,8395572405,0.0,0.0,0.0,0.0,0,0,409.40087817799997,666.484457772,782.1832339705029,782.1832339705029,782.1832339705029,0,0,0.0,0,0,0,0,0,0
8395586231,-240.22590328,-156.232615439,8395588400,0.0,0.0,0.0,0.0,0,0,399.77409672,668.232615439,778.6874576778147,778.6874576778147,778.6874576778147,0,0,0.0,0,0,0,0,0,0
8395604241,-250.054563462,-157.595607403,8395604396,0.0,0.0,0.0,0.0,0,0,389.94543653799997,669.595607403,774.8649694819117,774.8649694819117,774.8649694819117,0,0,0.0,0,0,0,0,0,0
8395619256,-260.031801475,-158.53748168,8395620452,0.0,0.0,0.0,0.0,0,0,379.968198525,670.53748168,770.7115843349509,770.7115843349509,770.7115843349509,0,0,0.0,0,0,0,0,0,0
8395637267,-270.144428858,-159.030034757,8395640755,0.0,0.0,0.0,0.0,0,0,369.855571142,671.0300347570001,766.2078380248768,766.2078380248768,766.2078380248768,0,0,0.0,0,0,0,0,0,0
8395652279,-280.304290351,-159.045909507,8395652937,0.0,0.0,0.0,0.0,0,0,359.695709649,671.045909507,761.3695661148892,761.3695661148892,761.3695661148892,0,0,0.0,0,0,0,0,0,0
8395670287,-290.587829808,-158.559365296,8395673239,0.0,0.0,0.0,0.0,0,0,349.412170192,670.559365296,756.1340668588194,756.1340668588194,756.1340668588194,0,0,0.0,0,0,0,0,0,0
8395685303,-300.92055841,-157.543631684,8395685421,0.0,0.0,0.0,0.0,0,0,339.07944159,669.543631684,750.5088556689961,750.5088556689961,750.5088556689961,0,0,0.0,0,0,0,0,0,0
8395703311,-311.290889208,-155.970908757,8395705724,0.0,0.0,0.0,0.0,0,0,328.709110792,667.970908757,744.469485246588,744.469485246588,744.469485246588,0,0,0.0,0,0,0,0,0,0
8395721325,-321.63608451,-153.821880268,8395723368,0.0,0.0,0.0,0.0,0,0,318.36391549,665.821880268,738.0205680939649,738.0205680939649,738.0205680939649,0,0,0.0,0,0,0,0,0,0
8395736334,-331.995062977,-151.054512518,8395736600,0.0,0.0,0.0,0.0,0,0,308.004937023,663.054512518,731.1007644648068,731.1007644648068,731.1007644648068,0,0,0.0,0,0,0,0,0,0
8395754346,-342.162759681,-147.696841977,8395758655,0.0,0.0,0.0,0.0,0,0,297.837240319,659.696841977,723.8141647102967,723.8141647102967,723.8141647102967,0,0,0.0,0,0,0,0,0,0
8395769354,-352.287331315,-143.669313455,8395771888,0.0,0.0,0.0,0.0,0,0,287.712668685,655.6693134550001,716.0173380082326,716.0173380082326,716.0173380082326,0,0,0.0,0,0,0,0,0,0
8395787376,-362.181625934,-139.009549929,8395789532,0.0,0.0,0.0,0.0,0,0,277.818374066,651.0095499290001,707.8110503993528,707.8110503993528,707.8110503993528,0,0,0.0,0,0,0,0,0,0
8395802379,-371.855452082,-133.6830008,8395802765,0.0,0.0,0.0,0.0,0,0,268.144547918,645.6830008,699.1480788075165,699.1480788075165,699.1480788075165,0,0,0.0,0,0,0,0,0,0
8395820391,-381.200158981,-127.718396462,8395820408,0.0,0.0,0.0,0.0,0,0,258.799841019,639.718396462,690.0847661580223,690.0847661580223,690.0847661580223,0,0,0.0,0,0,0,0,0,0
8395835395,-390.227311198,-121.074128996,8395837991,0.0,0.0,0.0,0.0,0,0,249.772688802,633.074128996,680.565389125413,680.565389125413,680.565389125413,0,0,0.0,0,0,0,0,0,0
8395853411,-398.846806704,-113.775374188,8395855392,0.0,0.0,0.0,0.0,0,0,241.15319329599998,625.775374188,670.633790959708,670.633790959708,670.633790959708,0,0,0.0,0,0,0,0,0,0
8395868419,-406.985280961,-105.848442439,8395868442,0.0,0.0,0.0,0.0,0,0,233.014719039,617.848442439,660.327613471618,660.327613471618,660.327613471618,0,0,0.0,0,0,0,0,0,0
8395886432,-414.598124678,-97.2988634855,8395890193,0.0,0.0,0.0,0.0,0,0,225.40187532200002,609.2988634855,649.654608575508,649.654608575508,649.654608575508,0,0,0.0,0,0,0,0,0,0
8395904445,-421.583723982,-88.2086265805,8395907594,0.0,0.0,0.0,0.0,0,0,218.41627601800002,600.2086265805,638.7143845657629,638.7143845657629,638.7143845657629,0,0,0.0,0,0,0,0,0,0
8395919457,-427.941343232,-78.5410439352,8395920644,0.0,0.0,0.0,0.0,0,0,212.058656768,590.5410439352,627.4612326529219,627.4612326529219,627.4612326529219,0,0,0.0,0,0,0,0,0,0
8395937467,-433.570619234,-68.4072657495,8395941364,0.0,0.0,0.0,0.0,0,0,206.429380766,580.4072657495,616.0240931800029,616.0240931800029,616.0240931800029,0,0,0.0,0,0,0,0,0,0
8395952474,-438.456824667,-57.7910704514,8395953382,0.0,0.0,0.0,0.0,0,0,201.54317533300002,569.7910704514,604.3852376501767,604.3852376501767,604.3852376501767,0,0,0.0,0,0,0,0,0,0
8395970489,-442.516435157,-46.8324283966,8395973414,0.0,0.0,0.0,0.0,0,0,197.483564843,558.8324283966,592.7001277296474,592.7001277296474,592.7001277296474,0,0,0.0,0,0,0,0,0,0
8395985502,-445.724502609,-35.5771687233,8395989439,0.0,0.0,0.0,0.0,0,0,194.275497391,547.5771687233,581.0195561197108,581.0195561197108,581.0195561197108,0,0,0.0,0,0,0,0,0,0
8396003512,-448.058194758,-24.0634857091,8396005464,0.0,0.0,0.0,0.0,0,0,191.941805242,536.0634857091,569.3906543930523,569.3906543930523,569.3906543930523,0,0,0.0,0,0,0,0,0,0
8396018519,-449.490000949,-12.3595672312,8396021489,0.0,0.0,0.0,0.0,0,0,190.50999905100002,524.3595672312,557.895165318094,557.895165318094,557.895165318094,0,0,0.0,0,0,0,0,0,0
8396036532,-449.998687181,-0.627570040168,8396037514,0.0,0.0,0.0,0.0,0,0,190.00131281900002,512.627570040168,546.7060676800934,546.7060676800934,546.7060676800934,0,0,0.0,0,0,0,0,0,0
8396054545,-449.585611583,11.1426001229,8396057545,0.0,0.0,0.0,0.0,0,0,190.414388417,500.8573998771,535.8318526626327,535.8318526626327,535.8318526626327,0,0,0.0,0,0,0,0,0,0
8396069566,-448.252237189,22.8364013021,8396073570,0.0,0.0,0.0,0.0,0,0,191.74776281099997,489.1635986979,525.4029223692077,525.4029223692077,525.4029223692077,0,0,0.0,0,0,0,0,0,0
8396087583,-446.007399855,34.3951940801,8396089594,0.0,0.0,0.0,0.0,0,0,193.99260014499998,477.6048059199,515.4992527141075,515.4992527141075,515.4992527141075,0,0,0.0,0,0,0,0,0,0
8396102578,-442.882288121,45.6996494443,8396105618,0.0,0.0,0.0,0.0,0,0,197.117711879,466.3003505557,506.25231778707064,506.25231778707064,506.25231778707064,0,0,0.0,0,0,0,0,0,0
8396120589,-438.917029804,56.6688716834,8396121642,0.0,0.0,0.0,0.0,0,0,201.08297019600002,455.33112831660003,497.75576070690886,497.75576070690886,497.75576070690886,0,0,0.0,0,0,0,0,0,0
8396135597,-434.117389924,67.3187643199,8396137655,0.0,0.0,0.0,0.0,0,0,205.882610076,444.68123568010003,490.02964246837854,490.02964246837854,490.02964246837854,0,0,0.0,0,0,0,0,0,0
8396153626,-428.550902579,77.5258009954,8396153655,0.0,0.0,0.0,0.0,0,0,211.44909742099998,434.4741990046,483.19618210499584,483.19618210499584,483.19618210499584,0,0,0.0,0,0,0,0,0,0
8396168621,-422.261750023,87.2488125983,8396169656,0.0,0.0,0.0,0.0,0,0,217.738249977,424.7511874017,477.3086178796698,477.3086178796698,477.3086178796698,0,0,0.0,0,0,0,0,0,0
8396186637,-415.358348981,96.3735279645,8396189656,0.0,0.0,0.0,0.0,0,0,224.641651019,415.6264720355,472.45024672362956,472.45024672362956,472.45024672362956,0,0,0.0,0,0,0,0,0,0
8396201645,-407.813119024,104.976715772,8396201657,0.0,0.0,0.0,0.0,0,0,232.186880976,407.02328422799997,468.59225516552283,468.59225516552283,468.59225516552283,0,0,0.0,0,0,0,0,0,0
8396219666,-399.730039742,112.967550917,8396221657,0.0,0.0,0.0,0.0,0,0,240.26996025800003,399.032449083,465.7859478596987,465.7859478596987,465.7859478596987,0,0,0.0,0,0,0,0,0,0
8396237668,-391.13746754,120.350422876,8396241658,0.0,0.0,0.0,0.0,0,0,248.86253246,391.649577124,464.02796394593787,464.02796394593787,464.02796394593787,0,0,0.0,0,0,0,0,0,0
8396252678,-382.17889189,127.042358628,8396253658,0.0,0.0,0.0,0.0,0,0,257.82110811,384.957641372,463.31858309133435,463.31858309133435,463.31858309133435,0,0,0.0,0,0,0,0,0,0
8396270697,-372.755831458,133.145093427,8396273665,0.0,0.0,0.0,0.0,0,0,267.244168542,378.854906573,463.62752922377405,463.62752922377405,463.62752922377405,0,0,0.0,0,0,0,0,0,0
8396285704,-363.195878771,138.488390721,8396289672,0.0,0.0,0.0,0.0,0,0,276.804121229,373.511609279,464.8993910466514,464.8993910466514,464.8993910466514,0,0,0.0,0,0,0,0,0,0
8396303709,-353.310676654,143.221781676,8396305679,0.0,0.0,0.0,0.0,0,0,286.689323346,368.778218324,467.10613615195757,467.10613615195757,467.10613615195757,0,0,0.0,0,0,0,0,0,0
8396318723,-343.24008451,147.301779523,8396321685,0.0,0.0,0.0,0.0,0,0,296.75991549,364.698220477,470.18213434872496,470.18213434872496,470.18213434872496,0,0,0.0,0,0,0,0,0,0
8396336733,-333.041752909,150.73901354,8396337690,0.0,0.0,0.0,0.0,0,0,306.958247091,361.26098646,474.0599812209756,474.0599812209756,474.0599812209756,0,0,0.0,0,0,0,0,0,0
8396351746,-322.728913441,153.559675236,8396353694,0.0,0.0,0.0,0.0,0,0,317.271086559,358.440324764,478.6861276277497,478.6861276277497,478.6861276277497,0,0,0.0,0,0,0,0,0,0
8396369765,-312.377852301,155.772893112,8396373699,0.0,0.0,0.0,0.0,0,0,327.622147699,356.227106888,483.97729631120086,483.97729631120086,483.97729631120086,0,0,0.0,0,0,0,0,0,0
8396387764,-301.997837396,157.40648392,8396389703,0.0,0.0,0.0,0.0,0,0,338.002162604,354.59351608,489.87960109700225,489.87960109700225,489.87960109700225,0,0,0.0,0,0,0,0,0,0
8396402778,-291.682497233,158.477113531,8396405706,0.0,0.0,0.0,0.0,0,0,348.317502767,353.522886469,496.2897480214683,496.2897480214683,496.2897480214683,0,0,0.0,0,0,0,0,0,0
8396420786,-281.397917028,159.018466237,8396421710,0.0,0.0,0.0,0.0,0,0,358.602082972,352.981533763,503.1812964424821,503.1812964424821,503.1812964424821,0,0,0.0,0,0,0,0,0,0
8396435796,-271.192687991,159.054087457,8396437714,0.0,0.0,0.0,0.0,0,0,368.807312009,352.94591254299996,510.47982386389657,510.47982386389657,510.47982386389657,0,0,0.0,0,0,0,0,0,0
8396453809,-261.059666453,158.608938637,8396457718,0.0,0.0,0.0,0.0,0,0,378.940333547,353.391061363,518.1515402273541,518.1515402273541,518.1515402273541,0,0,0.0,0,0,0,0,0,0
8396468827,-251.104697814,157.715815357,8396469718,0.0,0.0,0.0,0.0,0,0,388.895302186,354.284184643,526.0768380669268,526.0768380669268,526.0768380669268,0,0,0.0,0,0,0,0,0,0
8396486836,-241.270573266,156.397812621,8396489716,0.0,0.0,0.0,0.0,0,0,398.72942673399996,355.602187379,534.2640465278884,534.2640465278884,534.2640465278884,0,0,0.0,0,0,0,0,0,0
8396501842,-231.579142226,154.680990655,8396505714,0.0,0.0,0.0,0.0,0,0,408.420857774,357.31900934500004,542.6642345909137,542.6642345909137,542.6642345909137,0,0,0.0,0,0,0,0,0,0
8396519863,-222.063273941,152.595634386,8396521713,0.0,0.0,0.0,0.0,0,0,417.93672605899997,359.40436561399997,551.2191986962331,551.2191986962331,551.2191986962331,0,0,0.0,0,0,0,0,0,0
8396534865,-212.708270634,150.162266955,8396537710,0.0,0.0,0.0,0.0,0,0,427.291729366,361.837733045,559.9149641148481,559.9149641148481,559.9149641148481,0,0,0.0,0,0,0,0,0,0
8396551654,-203.526316667,147.406122645,8396553708,0.0,0.0,0.0,0.0,0,0,436.473683333,364.593877355,568.7160729635033,568.7160729635033,568.7160729635033,0,0,0.0,0,0,0,0,0,0
8396569657,-194.514638266,144.347797594,8396569707,0.0,0.0,0.0,0.0,0,0,445.485361734,367.652202406,577.6031072053328,577.6031072053328,577.6031072053328,0,0,0.0,0,0,0,0,0,0
8396587673,-185.740233373,141.034187803,8396589705,0.0,0.0,0.0,0.0,0,0,454.259766627,370.965812197,586.4874844316769,586.4874844316769,586.4874844316769,0,0,0.0,0,0,0,0,0,0
8396602678,-177.11046867,137.452186965,8396605704,0.0,0.0,0.0,0.0,0,0,462.88953133,374.547813035,595.4433495003605,595.4433495003605,595.4433495003605,0,0,0.0,0,0,0,0,0,0
8396620694,-168.667820176,133.637897257,8396621703,0.0,0.0,0.0,0.0,0,0,471.33217982400004,378.36210274300004,604.4103775827712,604.4103775827712,604.4103775827712,0,0,0.0,0,0,0,0,0,0
8396635704,-160.406871819,129.609003969,8396637702,0.0,0.0,0.0,0.0,0,0,479.593128181,382.390996031,613.3778953011083,613.3778953011083,613.3778953011083,0,0,0.0,0,0,0,0,0,0
8396653716,-152.320659165,125.381287048,8396657701,0.0,0.0,0.0,0.0,0,0,487.679340835,386.618712952,622.3384679432255,622.3384679432255,622.3384679432255,0,0,0.0,0,0,0,0,0,0
8396668738,-144.401640242,120.969059719,8396669700,0.0,0.0,0.0,0.0,0,0,495.598359758,391.03094028099997,631.2867260222275,631.2867260222275,631.2867260222275,0,0,0.0,0,0,0,0,0,0
8396686739,-136.648295642,116.389214924,8396689698,0.0,0.0,0.0,0.0,0,0,503.351704358,395.610785076,640.2115521829893,640.2115521829893,640.2115521829893,0,0,0.0,0,0,0,0,0,0
8396701749,-129.07306215,111.667389672,8396705697,0.0,0.0,0.0,0.0,0,0,510.92693785,400.332610328,649.0859224423282,649.0859224423282,649.0859224423282,0,0,0.0,0,0,0,0,0,0
8396718788,-121.647027318,106.803105531,8396721696,0.0,0.0,0.0,0.0,0,0,518.352972682,405.196894469,657.9318563313287,657.9318563313287,657.9318563313287,0,0,0.0,0,0,0,0,0,0
8396736793,-114.320472987,101.777800729,8396737695,0.0,0.0,0.0,0.0,0,0,525.679527013,410.222199271,666.7992335743551,666.7992335743551,666.7992335743551,0,0,0.0,0,0,0,0,0,0
8396751805,-107.231432027,96.7043792314,8396753694,0.0,0.0,0.0,0.0,0,0,532.768567973,415.2956207686,675.509289091999,675.509289091999,675.509289091999,0,0,0.0,0,0,0,0,0,0
8396769820,-100.235577533,91.4976353705,8396773692,0.0,0.0,0.0,0.0,0,0,539.764422467,420.5023646295,684.2279374741541,684.2279374741541,684.2279374741541,0,0,0.0,0,0,0,0,0,0
8396787152,-93.3351987007,86.1714720705,8396789691,0.0,0.0,0.0,0.0,0,0,546.6648012993,425.8285279295,692.9446876758694,692.9446876758694,692.9446876758694,0,0,0.0,0,0,0,0,0,0
8396802159,-86.5853035774,80.7832738382,8396805690,0.0,0.0,0.0,0.0,0,0,553.4146964226,431.2167261618,701.580851462053,701.580851462053,701.580851462053,0,0,0.0,0,0,0,0,0,0
8396820173,-79.9861284657,75.3504883837,8396821689,0.0,0.0,0.0,0.0,0,0,560.0138715343,436.6495116163,710.1255750257054,710.1255750257054,710.1255750257054,0,0,0.0,0,0,0,0,0,0
8396835180,-73.4628448769,69.8261036029,8396837688,0.0,0.0,0.0,0.0,0,0,566.5371551231,442.1738963971,718.6668927882854,718.6668927882854,718.6668927882854,0,0,0.0,0,0,0,0,0,0
8396853190,-67.0318272117,64.2367668416,8396853687,0.0,0.0,0.0,0.0,0,0,572.9681727883,447.7632331584,727.1756596564732,727.1756596564732,727.1756596564732,0,0,0.0,0,0,0,0,0,0
8396868202,-60.6920653827,58.5952228294,8396869686,0.0,0.0,0.0,0.0,0,0,579.3079346173,453.4047771706,735.6450061488105,735.6450061488105,735.6450061488105,0,0,0.0,0,0,0,0,0,0
8396886212,-54.4345914887,52.9070414091,8396889684,0.0,0.0,0.0,0.0,0,0,585.5654085113,459.0929585909,744.0787540796683,744.0787540796683,744.0787540796683,0,0,0.0,0,0,0,0,0,0
8396904232,-48.2432396718,47.1705880182,8396905683,0.0,0.0,0.0,0.0,0,0,591.7567603282,464.8294119818,752.4908276101927,752.4908276101927,752.4908276101927,0,0,0.0,0,0,0,0,0,0
8396919235,-42.108724251,41.3899087302,8396921682,0.0,0.0,0.0,0.0,0,0,597.891275749,470.6100912698,760.886217263617,760.886217263617,760.886217263617,0,0,0.0,0,0,0,0,0,0
8396936659,-36.0621912482,35.6076644377,8396937681,0.0,0.0,0.0,0.0,0,0,603.9378087518,476.3923355623,769.2142316821946,769.2142316821946,769.2142316821946,0,0,0.0,0,0,0,0,0,0
8396954163,-30.0472722844,29.7828538668,8396957680,0.0,0.0,0.0,0.0,0,0,609.9527277156,482.2171461332,777.5446650016634,777.5446650016634,777.5446650016634,0,0,0.0,0,0,0,0,0,0
8396969168,-24.0571713348,23.9208234905,8396969679,0.0,0.0,0.0,0.0,0,0,615.9428286652,488.07917650950003,785.8796668232864,785.8796668232864,785.8796668232864,0,0,0.0,0,0,0,0,0,0
8396987186,-18.1292085355,18.0706436034,8396989677,0.0,0.0,0.0,0.0,0,0,621.8707914645,493.9293563966,794.1596126642573,794.1596126642573,794.1596126642573,0,0,0.0,0,0,0,0,0,0
8397003774,-12.2111577972,12.1932138352,8397005676,0.0,0.0,0.0,0.0,0,0,627.7888422028,499.8067861648,802.4497827843921,802.4497827843921,802.4497827843921,0,0,0.0,0,0,0,0,0,0
8397018778,-6.30144213914,6.29897229525,8397021675,0.0,0.0,0.0,0.0,0,0,633.69855786086,505.70102770475,810.744960919631,810.744960919631,810.744960919631,0,0,0.0,0,0,0,0,0,0
8397072815.0,5.48173912555,-5.4801129523,8397073671,0.0,0.0,0.0,0.0,0,0,645.48173912555,517.4801129523,827.3042625574159,827.3042625574159,827.3042625574159,0,0,0.0,0,0,0,0,0,0
8397084822,17.2742218289,-17.2235356618,8397085671,0.0,0.0,0.0,0.0,0,0,657.2742218289,529.2235356618,843.8524476347525,843.8524476347525,843.8524476347525,0,0,0.0,0,0,0,0,0,0
8397102851,23.2071670922,-23.0846955944,8397105669,0.0,0.0,0.0,0.0,0,0,663.2071670922,535.0846955944,852.1498565051884,852.1498565051884,852.1498565051884,0,0,0.0,0,0,0,0,0,0
8397120856,29.1738567685,-28.931652381,8397121668,0.0,0.0,0.0,0.0,0,0,669.1738567685,540.931652381,860.4653991475009,860.4653991475009,860.4653991475009,0,0,0.0,0,0,0,0,0,0
8397135858,35.1815993051,-34.7591854386,8397137667,0.0,0.0,0.0,0.0,0,0,675.1815993051,546.7591854386,868.8013575620574,868.8013575620574,868.8013575620574,0,0,0.0,0,0,0,0,0,0
8397153867,41.2427342819,-40.5666760843,8397157666,0.0,0.0,0.0,0.0,0,0,681.2427342819,552.5666760843,877.1667997198315,877.1667997198315,877.1667997198315,0,0,0.0,0,0,0,0,0,0
8397170904,47.3509838527,-46.3355570455,8397173664,0.0,0.0,0.0,0.0,0,0,687.3509838527,558.3355570455,885.5450125570035,885.5450125570035,885.5450125570035,0,0,0.0,0,0,0,0,0,0
8397185911,53.5997806298,-52.1396507084,8397189663,0.0,0.0,0.0,0.0,0,0,693.5997806298,564.1396507084,894.0549206794302,894.0549206794302,894.0549206794302,0,0,0.0,0,0,0,0,0,0
8397203921,59.7846010521,-57.7774960547,8397205662,0.0,0.0,0.0,0.0,0,0,699.7846010521,569.7774960547,902.4105955051782,902.4105955051782,902.4105955051782,0,0,0.0,0,0,0,0,0,0
8397218935,66.1063530183,-63.4211672406,8397221661,0.0,0.0,0.0,0.0,0,0,706.1063530183,575.4211672406,910.8763370959521,910.8763370959521,910.8763370959521,0,0,0.0,0,0,0,0,0,0
8397236949,72.5388083133,-69.0315714457,8397237660,0.0,0.0,0.0,0.0,0,0,712.5388083133,581.0315714457,919.4070047422944,919.4070047422944,919.4070047422944,0,0,0.0,0,0,0,0,0,0
8397251961,79.0489447472,-74.5660817116,8397253659,0.0,0.0,0.0,0.0,0,0,719.0489447472,586.5660817116,927.9499734126626,927.9499734126626,927.9499734126626,0,0,0.0,0,0,0,0,0,0
8397269976,85.6658071001,-80.0359377705,8397273657,0.0,0.0,0.0,0.0,0,0,725.6658071001,592.0359377705,936.5347912416468,936.5347912416468,936.5347912416468,0,0,0.0,0,0,0,0,0,0
8397284980,92.398188411,-85.433903874,8397285657,0.0,0.0,0.0,0.0,0,0,732.398188411,597.433903874,945.163676770242,945.163676770242,945.163676770242,0,0,0.0,0,0,0,0,0,0
8397302997,99.2418056593,-90.7421287381,8397305770,0.0,0.0,0.0,0.0,0,0,739.2418056593,602.7421287381001,953.8220593958596,953.8220593958596,953.8220593958596,0,0,0.0,0,0,0,0,0,0
8397318007,106.229559662,-95.9708235639,8397321997,0.0,0.0,0.0,0.0,0,0,746.229559662,607.9708235639,962.5419876651144,962.5419876651144,962.5419876651144,0,0,0.0,0,0,0,0,0,0
8397336015,113.342350546,-101.090057344,8397338225,0.0,0.0,0.0,0.0,0,0,753.342350546,613.090057344,971.2899235245064,971.2899235245064,971.2899235245064,0,0,0.0,0,0,0,0,0,0
8397354027,120.601030728,-106.099339313,8397354453,0.0,0.0,0.0,0.0,0,0,760.601030728,618.099339313,980.0819971837371,980.0819971837371,980.0819971837371,0,0,0.0,0,0,0,0,0,0
8397369037,128.001791721,-110.980015706,8397370681,0.0,0.0,0.0,0.0,0,0,768.001791721,622.980015706,988.903863909791,988.903863909791,988.903863909791,0,0,0.0,0,0,0,0,0,0
8397387048,135.555875213,-115.723324256,8397387558,0.0,0.0,0.0,0.0,0,0,775.555875213,627.723324256,997.7592331782281,997.7592331782281,997.7592331782281,0,0,0.0,0,0,0,0,0,0
8397402065,143.278996931,-120.321821731,8397405084,0.0,0.0,0.0,0.0,0,0,783.2789969309999,632.321821731,1006.6562835796755,1006.6562835796755,1006.6562835796755,0,0,0.0,0,0,0,0,0,0
8397420074,151.211442738,-124.779458438,8397422610,0.0,0.0,0.0,0.0,0,0,791.211442738,636.779458438,1015.6296696178879,1015.6296696178879,1015.6296696178879,0,0,0.0,0,0,0,0,0,0
8397435082,159.232093364,-129.012234177,8397435755,0.0,0.0,0.0,0.0,0,0,799.232093364,641.012234177,1024.5333686257322,1024.5333686257322,1024.5333686257322,0,0,0.0,0,0,0,0,0,0
8397453094,167.477431989,-133.075435806,8397453281,0.0,0.0,0.0,0.0,0,0,807.477431989,645.075435806,1033.5096134298176,1033.5096134298176,1033.5096134298176,0,0,0.0,0,0,0,0,0,0
