t_tracker,pix_x,pix_y,zeitstempel,blick_l_x,blick_l_y,blick_r_x,blick_r_y,blick_m_x,blick_m_y,pix_x_translation,pix_y_translation,delta_l_t,delta_m_t,delta_r_t,geschwindigkeit_l,geschwindigkeit_m,geschwindigkeit_r,richtung_delta_l_x,richtung_delta_l_y,richtung_delta_m_x,richtung_delta_m_y,richtung_delta_r_x,richtung_delta_r_y,tendenz_l,tendenz_m,tendenz_r
4627777048.0,5.89285645585,-5.89083641919,4627778966,628.887273776,487.61427981400004,608.729380227,521.88592563,618.8083270015,504.750102722,645.89285645585,517.89083641919,34.725490956190775,30.103996709141846,37.37759627389962,0.0,0.0,0.0,-1,-1,-1,-1,-1,1,-1,-1,-1
4627792086,11.1930072082,-11.1791829824,4627794972,631.972227024,486.837831685,604.310191995,517.461450714,618.1412095095,502.1496411995,651.1930072082,523.1791829824,41.111217508246675,39.17477452027682,47.230189758333225,0.00019874825716958448,0.00016772889366158326,0.0003906919467594038,-1,-1,-1,-1,-1,-1,-1,-1,-1
4627810073,17.1004526544,-17.051276465,4627810978,633.919045749,486.121069257,600.69257632,518.788321839,617.3058110345,502.454695548,657.1004526544,529.051276465,48.78914138448782,47.86430421651192,57.333905764497715,0.0001296121837374725,5.5563726417497474e-05,0.00024073942585735192,-1,-1,-1,-1,-1,-1,-1,-1,-1
4627828094,22.7627126136,-22.647109373,4627830985,636.428363152,489.76345521,605.491680372,524.4892551309999,620.960021762,507.1263551705,662.7627126136,534.647109373,52.03883523475004,50.048545176746806,58.16487889457095,0.0002210766942229328,0.0002964500304834841,0.0003724687506093323,-1,-1,-1,-1,-1,-1,-1,-1,-1
4627843107,29.015236492,-28.776929565,4627846991,639.114006688,484.846614081,607.2139505480001,526.470914883,623.1639786180001,505.658764482,669.015236492,540.776929565,63.42147691382938,57.754855790875986,63.43548691713214,0.0003500249997743769,0.0001654302247678394,0.00016403152024170906,-1,-1,-1,-1,-1,-1,-1,-1,-1
4627861121,34.741604598,-34.3346633411,4627862997,639.254557506,477.124555661,608.4062424169999,523.3669427330001,623.8303999615,500.245749197,674.741604598,546.3346633411,77.77769292284822,68.6741491721725,70.19897766788482,0.0004825276403635583,0.0003407399793678684,0.0002077400298318908,-1,-1,-1,-1,-1,-1,-1,-1,-1
4627876139,41.0553452229,-40.3883156298,4627879003,636.282707693,471.143713565,608.020158276,520.54151212,622.1514329844999,495.8426128425,681.0553452229,552.3883156298,92.76461844933935,81.65223438889349,79.67658016105136,0.0004172497871241383,0.0002944134417905349,0.00017816363015868777,-1,-1,-1,-1,-1,-1,-1,-1,-1
4627894155,46.9066281372,-45.9189481066,4627895009,636.944404223,475.249591478,605.981389582,518.897866204,621.4628969025,497.07372884100005,686.9066281372,557.9189481066,96.5942355621665,89.35895403035212,89.84174457380844,0.0002598310070583291,8.812803808088376e-05,0.00016361407722793333,-1,-1,-1,-1,-1,-1,-1,-1,-1
4627909170,53.6899462651,-52.2226282412,4627911009,640.203661928,481.182714729,606.076208749,518.685245776,623.1399353385,499.93398025249996,693.6899462651,564.2226282412,98.77454048641673,95.44807123225894,98.74117785059072,0.00042308720427187036,0.0002072277586528485,1.4550306165363235e-05,-1,-1,-1,-1,-1,-1,-1,-1,-1
4627927188,59.3090060095,-57.3479399975,4627931003,639.369470081,486.70487594599996,610.165108678,523.545747409,624.7672893795,505.1253116775,699.3090060095,569.3479399975,102.0912533136129,98.3921414873977,100.22212967884413,0.0002793244665848926,0.00027210278414391503,0.0003176782798608899,-1,-1,-1,-1,-1,-1,-1,-1,-1
4627942202,65.9184183346,-63.2552068186,4627943000,639.081512727,487.223067256,613.093686241,524.04834171,626.0875994840001,505.63570448300004,705.9184183346,575.2552068186,110.52976769707024,105.92372134613619,106.01214044862486,4.941445036030935e-05,0.00011799016624419488,0.00024767787959297037,-1,-1,-1,-1,-1,-1,-1,-1,-1
4627960250,72.0444677465,-68.6053158667,4627962994,635.14205141,486.653435805,618.812350138,524.488940612,626.977200774,505.57118820849996,712.0444677465,580.6053158667,121.41226217116805,113.43086098411511,108.81762414926858,0.00019908130273163448,4.4610266514926313e-05,0.00028686665626908057,-1,-1,-1,-1,-1,-1,-1,-1,-1
4627975231,78.8376556557,-74.3888014355,4627978989,630.97851184,487.522014484,621.584323249,523.694395196,626.2814175445001,505.60820484,718.8376556557,586.3888014355,132.2643970013894,122.85016076351732,115.7099789902822,0.0002659064825191731,4.3561563099031343e-05,0.00018028121201817118,-1,-1,-1,-1,-1,-1,-1,-1,-1
4627993246,85.1729764516,-79.6340837214,4627994984,679.655924112,507.36239124900004,658.359891866,526.54943269,669.0079079889999,516.9559119695,725.1729764516,591.6340837214,95.77849552926082,93.44166229051592,93.27379091535657,0.00328637028023074,0.0027638468632300373,0.00230610979928462,-1,-1,-1,-1,-1,-1,-1,-1,-1
4628008264,92.1831082548,-85.2641255399,4628010979,706.341501392,554.285694047,691.653003545,535.595468924,698.9972524684999,544.9405814854999,732.1831082548,597.2641255399,50.14911982120336,61.960102377916115,73.79507162810489,0.0033748486262462868,0.0025644463396615248,0.002156934963178418,-1,-1,-1,-1,-1,-1,-1,-1,-1
4628026281,98.7163082445,-90.3410420608,4628026974,715.919291112,553.035663101,696.785478053,543.810538672,706.3523845825,548.4231008864999,738.7163082445,602.3410420608,54.32057054660776,62.88535549136258,72.00009963531116,0.0006038773514324036,0.0005087796382512642,0.0006055999626576264,-1,-1,-1,-1,-1,-1,-1,-1,-1
4628041291,106.000002296,-95.8021723732,4628042969,726.874609673,557.860986139,705.010843836,552.558461719,715.9427267545,555.209723929,746.000002296,607.8021723731999,53.478058355394154,60.57561758936913,68.78937910828935,0.0007484159141244398,0.0007345258523926381,0.0007507104874534396,-1,-1,-1,-1,-1,-1,-1,-1,-1
4628059319,112.796791333,-100.704746675,4628062963,733.802703678,559.16474461,714.031354745,560.559656077,723.9170292115,559.8622003435,752.796791333,612.704746675,56.80939347472417,60.21939357873964,64.97591513270032,0.0003525907864661966,0.0004617526407822218,0.0006030671619344567,-1,-1,-1,-1,-1,-1,-1,-1,-1
4628077328,120.363116886,-105.938627821,4628078959,735.506287795,565.371936904,720.14130787,564.781401314,727.8237978325001,565.076669109,760.363116886,617.938627821,58.14738985047037,62.074100584177984,66.65946782292872,0.00040239594203657966,0.0004073291450195247,0.000464279716464428,-1,-1,-1,-1,-1,-1,-1,-1,-1
4628092373,127.440936163,-110.618213108,4628094954,737.07128551,569.454193528,723.419335843,572.13893788,730.2453106765,570.7965657039999,767.440936163,622.618213108,61.22686223127782,63.78869566777852,66.97804507656217,0.0002733329362029904,0.00038833109417151597,0.0005035785222430226,-1,-1,-1,-1,-1,-1,-1,-1,-1
4628110366,135.318963138,-115.578243136,4628110953,738.425983992,573.383611942,729.033543907,581.379316927,733.7297639495,577.3814644345,775.318963138,627.578243136,65.56027730661962,65.18725397766104,65.39633641309007,0.00025979030526749784,0.0004656532891631737,0.0006758055132359337,-1,-1,-1,-1,-1,-1,-1,-1,-1
4628125386,142.681783169,-119.975313504,4628126950,739.588907929,571.863473037,733.135759653,584.68524597,736.362333791,578.2743595034999,782.681783169,631.975313504,73.96235029243111,70.9174439136447,68.49203554880167,0.00011964446787748402,0.00017377455168199305,0.0003293444767354272,-1,-1,-1,-1,-1,-1,-1,-1,-1
4628143394,150.946570651,-124.634965791,4628146948,742.780555956,568.496079354,739.395683275,580.9908837119999,741.0881196155001,574.743481533,790.946570651,636.634965791,83.44383030801818,79.47591435974552,75.85352898624781,0.00023200357315080074,0.00029498776235604995,0.0003634746374340238,-1,-1,-1,-1,-1,-1,-1,-1,-1
4628158414,158.619388037,-128.698635842,4628158946,763.276444236,567.8980027169999,750.047304325,586.01720505,756.6618742805001,576.9576038835,798.619388037,640.698635842,80.92623715409917,76.31089120015174,73.13895124751122,0.0017090025385840726,0.001311081705025157,0.0009816623834820308,-1,-1,-1,-1,-1,-1,-1,-1,-1
4628176433,167.203661736,-132.945216786,4628178943,784.407301903,571.398247587,772.605238602,597.535260552,778.5062702525,584.4667540695,807.203661736,644.945216786,76.99890064146537,66.94165168643757,58.6920338160904,0.0010711005092004257,0.0011551245359395653,0.001266608169980643,-1,-1,-1,-1,-1,-1,-1,-1,-1
4628194448,175.256592055,-136.640894012,4628194941,796.284901167,575.057795523,779.253200166,607.227504536,787.7690506665,591.1426500294999,815.256592055,648.640894012,75.98945610011761,63.73078528196251,54.875432165986446,0.000776883497610069,0.0007137031662903325,0.0007346595901349163,-1,-1,-1,-1,-1,-1,-1,-1,-1
4628209455,184.213292039,-140.42371562,4628210939,803.178570654,575.642176259,782.511789877,617.644804349,792.8451802655,596.643490304,824.213292039,652.4237156199999,79.61070462186196,63.99524960915856,54.30090194244824,0.0004324537011416771,0.00046787562049925373,0.0006822765560277116,-1,-1,-1,-1,-1,-1,-1,-1,-1
4628227481,192.607993638,-143.655929378,4628230936,807.252611854,584.079531215,787.4465166960001,627.88039565,797.349564275,605.9799634325,832.6079936379999,655.655929378,75.93468350760877,60.91681568962819,53.019234938445194,0.00046854325390174,0.0005183904194738858,0.0005682376317042687,-1,-1,-1,-1,-1,-1,-1,-1,-1
