t_tracker,pix_x,pix_y,zeitstempel,blick_l_x,blick_l_y,blick_r_x,blick_r_y,blick_m_x,blick_m_y,pix_x_translation,pix_y_translation,delta_l_t,delta_m_t,delta_r_t,geschwindigkeit_l,geschwindigkeit_m,geschwindigkeit_r,sacc_l,sacc_m,sacc_r,richtung_delta_l_x,richtung_delta_l_y,richtung_delta_m_x,richtung_delta_m_y,richtung_delta_r_x,richtung_delta_r_y,tendenz_l,tendenz_m,tendenz_r
3007043286.0,5.89215760069,-5.89013828239,3007046238,0.0,0.0,0.0,0.0,0.0,0.0,645.89215760069,517.89013828239,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
3007058304,11.3064921772,-11.2922437225,3007062238,0.0,0.0,0.0,0.0,0.0,0.0,651.3064921772,523.2922437225,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
3007078307,17.1929735329,-17.1429971512,3007082243,629.848239562,530.581435369,0.0,0.0,0.0,0.0,657.1929735328999,529.1429971512,27.382541526412716,0.0,0.0,0.0,0.0,0.0,0,0,0,-1,1,0,0,0,0,-1,0,0
3007093326,23.1323285179,-23.0110319142,3007094249,631.398477708,518.412868415,629.143912493,511.80007904900003,630.2711951005001,515.106473732,663.1323285179,535.0110319142,35.81251623065818,38.419337916012246,41.15775451591363,0.0010217322421384022,0.0,0.0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
3007108344,29.3645755913,-29.1176297639,3007110256,630.438499303,521.302368981,628.644936789,477.031187461,629.541718046,499.16677822099996,669.3645755913,541.1176297639,43.67933121164838,57.842319526862795,75.9286577731538,0.00019021642129115208,0.000996837569036139,0.002172329097051467,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3007126365,35.110357496,-34.6904745747,3007130266,624.709451125,523.868471303,623.874759704,466.75592963099996,624.2921054144999,495.31220046699997,675.110357496,546.6904745747,55.32716508508093,72.26494167232718,94.9453419418773,0.00031371761511800534,0.00032547587480085045,0.0005661432538895259,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3007141376,41.4299963119,-40.744836548,3007142272,625.305818711,523.179770827,624.250114609,457.28640295099996,624.77796666,490.233086889,681.4299963119,552.744836548,63.435135551714666,84.36332917274692,111.27376787163497,7.58806309775857e-05,0.0004249791003382284,0.0007893522367872686,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3007159400,47.2791486604,-46.2682411356,3007162282,624.661451204,519.884055486,622.67540151,458.590458103,623.668426357,489.2372567945,687.2791486604,558.2682411356,73.4460464744304,93.87012725602033,118.78259374237828,0.000167821933876088,7.450731792564277e-05,0.00010217759093311904,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
3007174418,53.7299243021,-52.2594119434,3007178290,623.439467794,519.565958579,616.105562577,468.576611256,619.7725151855,494.0712849175,693.7299243021,564.2594119434,83.29617668148332,101.96112758617387,123.21014520165896,7.887975080994312e-05,0.0003878397436473573,0.0007467200661880636,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3007192426,59.7030051112,-57.703847125,3007194298,622.856222789,524.473757484,611.10362883,485.496593261,616.9799258095001,504.98517537249995,699.7030051112,569.703847125,89.16943962035694,105.03149205149468,122.23220148853497,0.000308741500836594,0.0007037420732420305,0.0011021889804532447,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
