t_tracker,pix_x,pix_y,zeitstempel,blick_l_x,blick_l_y,blick_r_x,blick_r_y,blick_m_x,blick_m_y,pix_x_translation,pix_y_translation,delta_l_t,delta_m_t,delta_r_t,geschwindigkeit_l,geschwindigkeit_m,geschwindigkeit_r,richtung_delta_l_x,richtung_delta_l_y,richtung_delta_m_x,richtung_delta_m_y,richtung_delta_r_x,richtung_delta_r_y,tendenz_l,tendenz_m,tendenz_r
6513733758.0,5.88786146699,-5.88584656099,6513735599,638.320212753,484.618998261,629.495988956,461.516086676,633.9081008545,473.0675424685,645.88786146699,517.88584656099,34.11674812863764,46.391756229522834,58.704712876463134,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1
6513748783,11.876708614,-11.860197069,6513751598,635.78526376,485.957846069,629.295103007,462.30656368300004,632.5401833835,474.13220487600006,651.876708614,523.860197069,41.176726543237066,53.3551723409908,65.56507221690669,0.0001791855190028061,0.00010834478876514782,5.09784046661536e-05,-1,-1,-1,-1,-1,-1,-1,-1,-1
6513766781,17.4428851795,-17.3907042733,6513767598,634.177129309,486.87148748199996,630.079146824,464.111712623,632.1281380665,475.49160005249996,657.4428851795,529.3907042733,48.46833185463754,59.54787869605268,70.7822077055258,0.00011559690611468331,8.87794095011798e-05,0.0001230041825152544,-1,-1,-1,-1,-1,-1,-1,-1,-1
6513781790,23.6609994526,-23.5312416882,6513783598,638.366003612,488.08592057699997,633.8484304890001,465.161772419,636.1072170505,476.623846498,663.6609994526,535.5312416882,53.7670466914527,65.03300802482285,76.4241550390862,0.00027258539135531365,0.0002585646344957973,0.0002445509670358559,-1,-1,-1,-1,-1,-1,-1,-1,-1
6513799807,29.3736854697,-29.1265116464,6513803601,643.904433494,493.55309075,631.992766283,463.130775336,637.9485998885,478.34193304300004,669.3736854697,541.1265116464,53.96214573187136,70.20996591789698,86.49085501857432,0.0003890565193485972,0.00012590283760290452,0.00013753334846240627,-1,-1,-1,-1,-1,-1,-1,-1,-1
6513814820,35.6471995188,-35.2079983381,6513815603,644.79623565,498.977741105,630.204730496,467.529535946,637.5004830729999,483.25363852550004,675.6471995188,547.2079983381,57.25329409217426,74.46698674336011,91.72608876463349,0.00045804590252354794,0.00041094025738998806,0.00039562409706014504,-1,-1,-1,-1,-1,-1,-1,-1,-1
6513832835,41.423127538,-40.7383030199,6513835607,641.025057176,504.36712332800005,627.9507785569999,474.409852123,634.4879178665,489.3884877255,681.423127538,552.7383030199,63.02202086381531,78.8423300311594,94.84006708904168,0.00032882338012944453,0.00034166227719986436,0.0003619326204813669,-1,-1,-1,-1,-1,-1,-1,-1,-1
6513847842,47.8412138085,-46.7945969316,6513851610,637.338297171,501.554618282,629.2131041819999,478.535523901,633.2757006765,490.04507109149995,687.8412138085,558.7945969316,76.33452524710522,87.77182080028335,99.39202202444673,0.000289762313974195,8.614712429120496e-05,0.00026960369554281154,-1,-1,-1,-1,-1,-1,-1,-1,-1
6513865846,53.7130432621,-52.2438802794,6513867612,635.259184606,495.79442728099997,631.389483036,481.860071567,633.324333821,488.827249424,693.7130432621,564.2438802794,90.01211700414277,96.61503215101293,103.30207208578935,0.00038269774073868966,7.616500135643656e-05,0.0002483169560473346,-1,-1,-1,-1,-1,-1,-1,-1,-1
6513883860,60.26238625,-58.2083445932,6513887615,637.569669304,491.618282096,632.277173768,487.39769101800005,634.923421536,489.507986557,700.26238625,570.2083445932,100.53245586070732,103.83510050588964,107.14286472637575,0.00023859849184713363,8.688467389277477e-05,0.00028037381375244,-1,-1,-1,-1,-1,-1,-1,-1,-1
6513898876,66.2946294982,-63.5873154157,6513899616,639.40188158,489.61652822,633.543710869,487.32151348199994,636.4727962245,488.469020851,706.2946294982,575.5873154157,108.92940821970983,111.64535659651145,114.3833377393388,0.00022612056182414017,0.00015544362443049896,0.00010572668375944023,-1,-1,-1,-1,-1,-1,-1,-1,-1
6513916886,73.0170792642,-69.4431773464,6513919618,644.089300358,490.978762565,633.6675800309999,487.857157105,638.8784401945,489.41795983500003,713.0170792642,581.4431773464,113.73147781807448,118.17435619087475,122.69753955635521,0.0002440430925591567,0.00012928912159122614,2.7486233722068525e-05,-1,-1,-1,-1,-1,-1,-1,-1,-1
6513931893,79.2335331417,-74.7208282422,6513935620,644.737924203,498.324015583,631.730477921,487.04540998,638.234201062,492.6847127815,719.2335331417,586.7208282422,115.6010044915416,124.11157403036842,132.63473782799664,0.0004608071382409393,0.0002080785206470638,0.00013125290713688614,-1,-1,-1,-1,-1,-1,-1,-1,-1
6513949901,86.1622129846,-80.439792205,6513951622,645.888748629,507.652530286,634.003258433,487.74171646699995,639.9460035310001,497.6971233765,726.1622129846,592.439792205,116.75919177251484,128.0992118215169,139.48103802052762,0.0005873786482656257,0.00033099940608815974,0.00014854715227421926,-1,-1,-1,-1,-1,-1,-1,-1,-1
