t_tracker,pix_x,pix_y,zeitstempel,blick_l_x,blick_l_y,blick_r_x,blick_r_y,blick_m_x,blick_m_y,pix_x_translation,pix_y_translation,delta_l_t,delta_m_t,delta_r_t,geschwindigkeit_l,geschwindigkeit_m,geschwindigkeit_r,sacc_l,sacc_m,sacc_r,richtung_delta_l_x,richtung_delta_l_y,richtung_delta_m_x,richtung_delta_m_y,richtung_delta_r_x,richtung_delta_r_y,tendenz_l,tendenz_m,tendenz_r
8239169641.0,5.8900852646,-5.88806807547,8239172164,664.291040215,499.53121192599997,664.337292721,502.29192423800004,664.3141664679999,500.91156808200003,645.8900852646,517.88806807547,25.99171619533777,25.052910414116766,24.15655533263204,0.0,0.0,0.0,0,0,0,1,-1,1,-1,1,-1,-1,-1,-1
8239184653,11.823260813,-11.8069708786,8239188167,659.55069441,500.24460467,663.308382809,498.712444429,661.4295386095,499.4785245495,651.823260813,523.8069708786,24.797143612606302,26.1563352534607,27.597885516696355,0.00029955169989779093,0.0002012733122429387,0.00023273283891684878,0,0,0,1,-1,1,-1,1,-1,-1,-1,-1
8239202668,17.4606702282,-17.4083300225,8239204169,656.311282829,502.650033913,661.646343445,496.87744028699996,658.978813137,499.76373709999996,657.4606702282,529.4083300225,26.782970374421133,29.683440626589725,32.799064731499534,0.00025214554350395897,0.00015418485221983634,0.00015471853138439894,0,0,0,-1,-1,1,-1,1,-1,-1,-1,-1
8239217672,23.4150002176,-23.2892265173,8239220172,654.402890608,502.993161358,658.788316363,498.585623006,656.5956034855001,500.78939218200003,663.4150002176,535.2892265173,33.52989627763848,35.16735334017783,36.994063229187596,0.00012116439991650888,0.00016212857707136437,0.0002080607149617911,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
8239235684,29.37683578,-29.1295830805,8239236172,654.967206342,504.16713507,657.79268883,506.76600388,656.379947586,505.46656947500003,669.37683578,541.1295830805,39.671904207756306,37.95747149315153,36.263591052572636,8.141009525723703e-05,0.00029263414990730115,0.0005150466659233921,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8239250692,35.383632756,-34.9539871305,8239252172,654.08130649,502.89737128900003,660.271820059,499.72664724599997,657.1765632745,501.3120092675,675.383632756,546.9539871305,48.93643329615081,49.13947010653194,49.58617262458653,9.676644335623637e-05,0.0002643902704876703,0.0004664469819787089,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
8239268704,41.43456958,-40.7491865483,8239272171,655.779072446,503.336222118,658.225709184,490.57782071,657.002390815,496.957021414,681.43456958,552.7491865483,55.676256941202304,60.90728240184355,66.36211216560811,8.768276362061975e-05,0.0002179343652214312,0.0004687653627282006,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
8239283713,47.5506317693,-46.5225762467,8239284170,655.792217252,506.561612606,657.451886604,490.911431301,656.622051928,498.73652195349996,687.5506317693,558.5225762467,60.89777200458821,67.31232679791376,74.00811699667904,0.0002688071733611975,0.00015165365759251158,7.022858392960891e-05,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
8239301731,53.7265651017,-52.256321322,8239304172,652.886138009,511.62009821699996,656.013383296,493.97714595800005,654.4497606525,502.7986220875,693.7265651017,564.256321322,66.62216198738584,72.93638435608767,79.75867709380358,0.00029166233708482076,0.00023030014990974376,0.00016930449558146685,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
8239319736,59.9831470557,-57.9566209705,8239320184,648.039449036,513.7943449740001,656.549685328,498.919548415,652.294567182,506.35694669450004,699.9831470557,569.9566209705,76.5006471153599,79.49288784780406,83.26302465624794,0.00033175353189500835,0.00025981214878726246,0.0003104805444944037,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
8239334750,66.3095285038,-63.6004584461,8239336195,643.639065622,511.988369106,658.189939345,501.69319832699995,650.9145024835,506.84078371649997,706.3095285038,575.6004584461,89.29773137113811,88.29780165275983,88.19171139695626,0.00029708115085107006,9.133855260303199e-05,0.00020125877678826265,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
8239352761,72.7417064882,-69.2062835923,8239356210,641.732349982,516.475758165,662.743367456,501.460781536,652.237858719,508.9682698505,712.7417064882,581.2062835923,96.08522068205359,94.22869108843129,94.1232118246618,0.00024360114345255788,0.00012518050323013713,0.00022779694128397242,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
8239370772,79.2453906467,-74.7307646073,8239372222,642.308317734,519.004123174,665.480635901,503.97157436300006,653.8944768175,511.48784876850004,719.2453906467,586.7307646073,102.49981047889253,99.66061570267489,98.6900826970851,0.00016194970830826346,0.00018832151057799227,0.0002319756127746033,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
8239385782,87.1061495946,-81.2051964977,8239388233,646.330318068,520.953968484,667.89036632,510.51296537,657.1103421939999,515.733466927,727.1061495946,593.2051964977,108.37423544506008,104.40920427020579,101.7079843360458,0.0002791654796358484,0.00033265092405190594,0.0004353960370455151,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
8239403795,92.6144402233,-85.6044273904,8239404245,739.401783697,556.628610885,710.436880125,542.192889854,724.919331911,549.4107503695,732.6144402233,597.6044273904,41.534149440119684,48.80415142928784,59.684861263653595,0.006224978698055198,0.004728417184544955,0.0033128581532062005,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1
8239418801,100.612540588,-91.7831923318,8239420256,715.590533317,600.901416662,722.819381488,585.499929891,719.2049574025,593.2006732765,740.612540588,603.7831923318,25.18740714883191,23.880417236721215,25.512236206124385,0.0031397065527010606,0.002758178638104538,0.0028132216401419298,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8239433823,106.439033595,-96.1245336517,8239436263,724.283440409,605.801722983,731.3519328560001,592.603097919,727.8176866325,599.202410451,746.439033595,608.1245336517,22.277023114100263,20.64845866175669,21.645682616010653,0.0006234122354393701,0.0006558141176937186,0.0006935857001895494,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8239451826,113.564257717,-101.246432218,8239452269,734.334890452,606.298221422,739.1529870510001,592.4259962909999,736.7439387515001,599.3621088565,753.564257717,613.246432218,20.44617809464417,21.810492092290193,25.321439027018695,0.0006287457838862891,0.0005577708719425711,0.00048750869926341,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8239469842,120.814463702,-106.243312611,8239472276,748.227638892,615.476744249,745.8901831669999,598.21696633,747.0589110294999,606.8468552895,760.814463702,618.243312611,12.887282851681803,17.863215522595457,24.975762147608382,0.0008322556168746364,0.0006369977391368145,0.0004440437109329742,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
8239484849,128.222409189,-111.121969968,8239488281,756.663660322,618.991618569,748.232771492,606.407387689,752.448215907,612.699503129,768.222409189,623.121969968,12.274545940669123,18.906427179875894,26.056916088032903,0.0005710072754715149,0.0004970952775243229,0.0005322614879909571,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8239502861,135.78736138,-115.864851982,8239504286,758.270280978,627.280130355,752.155359878,613.234145743,755.212820428,620.257138049,775.78736138,627.864851982,17.526836713771576,21.93602166920629,27.794406992099024,0.0005275093601890199,0.000502806293289111,0.0004919373322542901,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8239517870,144.371357493,-120.95167155,8239520278,762.556860139,632.108674255,758.8516877010001,615.815199363,760.70427392,623.961936809,784.371357493,632.95167155,21.83077962984955,25.316914811345193,30.73942460926259,0.000403748635750882,0.0004142270184263141,0.00044875777064673874,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
8239535890,151.411324094,-124.888298175,8239536269,768.381190134,638.422065116,764.7517522889999,619.425581693,766.5664712114999,628.9238234045,791.4113240940001,636.888298175,23.081150561548217,26.090219874945635,31.869722869153954,0.0005371539532192999,0.0004802834880166685,0.00043255912929867355,1,0,0,-1,1,-1,-1,-1,-1,-1,-1,-1
8239550891,159.480287774,-129.138807364,8239552260,773.476826416,643.73534448,770.693350434,621.329935464,772.0850884250001,632.532639972,799.480287774,641.1388073640001,26.13277649986234,28.715206155460024,34.94394321434976,0.00046037293477932834,0.0004123467887741199,0.0003901771636744673,0,0,0,-1,1,-1,-1,-1,-1,-1,-1,-1
8239568905,167.724170069,-133.192520813,8239572250,780.976775318,649.058748095,783.252596898,626.103752183,782.114686108,637.5812501390001,807.724170069,645.192520813,27.02537399115698,26.716607382330725,31.036091591456575,0.00046008833641921816,0.0005617104908659039,0.0006721321620247536,0,1,1,-1,1,-1,-1,-1,-1,-1,-1,-1
8239583915,176.147610729,-137.032666266,8239584243,783.548786207,655.241340999,790.1207208999999,631.696476768,786.8347535534999,643.4689088835,816.147610729,649.032666266,33.18480077017711,29.83620270749261,31.272071573234122,0.0005583461056794268,0.0006292083568569693,0.000738529415186407,1,1,1,-1,1,-1,-1,-1,-1,-1,-1,-1
8239601930,184.755349955,-140.641578835,8239604232,790.919774081,667.863147839,801.491294665,640.799518084,796.2055343730001,654.3313329615,824.755349955,652.641578835,37.10178375319368,28.599776900777233,26.104610155421785,0.0007312261445407917,0.0007176878867071008,0.000728678379770845,1,1,1,-1,1,-1,1,-1,-1,-1,-1,-1
8239616941,193.551835165,-144.000378229,8239620224,795.246149297,671.584849419,807.516601063,647.374153582,801.3813751800001,659.4795015005,833.551835165,656.000378229,41.35458030363551,32.35804064502017,27.427088186799114,0.00035685900898984273,0.00045649094805985115,0.00055765181144165,0,0,1,-1,1,-1,1,-1,-1,-1,-1,-1
8239634949,202.532912293,-147.0861388,8239636217,808.629138016,678.6642530180001,813.617566893,651.685184194,811.1233524545,665.174718606,842.532912293,659.0861388000001,39.150587052543855,31.99423781405551,29.847467709696463,0.0009466698284739516,0.0007055945968233834,0.00046710390967616005,1,1,0,-1,1,-1,1,-1,-1,-1,-1,-1
8239652966,211.706052408,-149.879122176,8239656210,865.302942924,684.654914475,852.252783416,661.3024978990001,858.77786317,672.9787061870001,851.706052408,661.879122176,26.525688427471174,13.16097536927972,0.7946133348581991,0.002850474893460901,0.0024153093845739283,0.001991408347362168,1,1,1,1,1,1,1,1,-1,1,1,-1
8239667979,221.004579312,-152.339280913,8239668205,872.048317947,686.861434201,860.068308323,661.695613776,866.0583131349999,674.2785239885,861.004579312,664.339280913,25.084089614063252,11.15028154207804,2.804564011766767,0.0005916714422444039,0.000616554523835773,0.0006523889453424399,1,1,1,1,1,1,1,-1,-1,1,1,-1
8239685980,230.518571404,-154.468117598,8239688198,883.599988079,695.413204906,878.312517103,664.868699213,880.956252591,680.1409520595,870.518571404,666.4681175979999,31.763840156579207,17.201499666396447,7.9563640395117945,0.0007188854962480037,0.0008007749041189547,0.0009262286367552143,1,1,1,1,1,1,1,1,-1,1,1,-1
8239703996,240.197310254,-156.228026229,8239704192,887.480448318,697.3074243,886.954149713,664.992881077,887.2172990155,681.1501526884999,880.1973102540001,668.228026229,29.97758316193894,14.705835387589996,7.491397975625607,0.0002699828638831756,0.0003965149430036869,0.0005403604365483802,0,0,1,1,1,1,1,1,-1,1,1,-1
8239719004,251.842139454,-157.797279868,8239720187,900.140176007,704.555117407,893.7550128160001,668.358201535,896.9475944115,686.456659471,891.8421394540001,669.797279868,35.73464258982364,17.424138402799446,2.3937483049726302,0.000912009331911332,0.0006929174967459211,0.000474395681806102,1,1,0,1,1,1,1,1,-1,1,1,-1
8239734019,259.978256332,-158.533627508,8239736181,910.971880215,703.87233071,901.6873657030001,674.494029169,906.3296229590001,689.1831799395,899.978256332,670.533627508,35.104542402257806,19.701412739340192,4.31344829092592,0.0006785796501582153,0.0006108651846657715,0.0006270157290933843,1,1,1,1,1,1,1,1,1,1,1,1
8239752025,270.075424356,-159.028272085,8239752176,918.88036449,705.676177297,909.7820268810001,678.8166834880001,914.3311956855,692.2464303925001,910.075424356,671.028272085,35.74918609343516,21.640744709254538,7.793935736245045,0.0005071332151456526,0.0005356602649165538,0.0005737130134422755,1,1,1,1,1,1,1,-1,1,1,1,-1
8239767040,280.252779633,-159.047061036,8239768171,927.327619784,704.89012702,918.7209394539999,679.756564292,923.0242796189999,692.323345656,920.252779633,671.0470610360001,34.57465080603961,21.45603643275346,8.843188412573426,0.0005304000623168065,0.0005435088587001716,0.0005619373915590694,1,1,1,1,1,1,1,-1,1,1,1,-1
8239785048,290.528424048,-158.563659312,8239788164,930.568825301,708.413254671,929.778903379,678.1571645619999,930.17386434,693.2852096165,930.528424048,670.563659312,37.849616921460076,22.72431650955554,7.630406490812559,0.0002394467193556105,0.0003608261087986488,0.0005588472000774846,0,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1
8239803062,300.871075173,-157.549787591,8239804159,934.350259353,710.0234740610001,938.67742408,681.040337644,936.5138417165001,695.5319058525001,940.871075173,669.549787591,40.99561361207109,26.34494169188876,11.69807016726768,0.0002569549180402368,0.0004205244457254128,0.0005848045498645858,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8239818069,312.545696378,-155.741744517,8239820153,948.877206175,708.1381320739999,947.797736539,686.339757937,948.3374713569999,697.2389450055,952.545696378,667.741744517,40.56261761800938,29.795872104808982,19.19451030381484,0.0009158920876984127,0.0007469189185121191,0.0006595081314673082,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8239836084,321.578518962,-153.8355019,8239836153,962.208332226,708.138074928,954.657259997,686.972815531,958.4327961115,697.5554452295,961.5785189620001,665.8355019,42.30726119162976,31.875545125987237,22.241624338070547,0.0008331953781951594,0.0006312678038659289,0.00043054210009452415,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1
8239851093,331.891987124,-151.085217527,8239852153,978.363589601,708.053130692,961.813221988,684.67742042,970.0884057945,696.3652755559999,971.891987124,663.0852175269999,45.43121012074514,33.3288938914229,23.8286536010562,0.001009717543223185,0.0007322635628816104,0.00046969334549023866,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1
8239869132,342.11497956,-147.714184053,8239872154,995.786810974,704.965958268,970.8751414889999,684.489737748,983.3309762315,694.727848008,982.1149795599999,659.714184053,47.272000632701946,35.03477289006971,27.205918855207383,0.0008846863413217375,0.0006671376121255704,0.00045317048415331474,1,1,0,1,-1,1,-1,-1,-1,-1,-1,-1
