t_tracker,pix_x,pix_y,zeitstempel,blick_l_x,blick_l_y,blick_r_x,blick_r_y,blick_m_x,blick_m_y,pix_x_translation,pix_y_translation,delta_l_t,delta_m_t,delta_r_t,geschwindigkeit_l,geschwindigkeit_m,geschwindigkeit_r,richtung_delta_l_x,richtung_delta_l_y,richtung_delta_m_x,richtung_delta_m_y,richtung_delta_r_x,richtung_delta_r_y,tendenz_l,tendenz_m,tendenz_r
5920751122.0,5.88496675681,-5.88295482016,5920754103,632.446940849,491.781723575,624.371758926,510.990191933,628.4093498875,501.385957754,645.88496675681,517.88295482016,29.357363860065586,24.032230382629955,22.590446905500404,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1
5920766121,12.0461567693,-12.0289293995,5920770107,635.851861597,490.642246023,626.408261856,514.814124826,631.1300617265,502.7281854245,652.0461567693,524.0289293995,37.10695114139993,29.853052201206186,27.243609873018123,1.4018491549616265e-08,1.1844797331036655e-08,1.6915031760072084e-08,-1,-1,-1,-1,-1,-1,-1,-1,-1
5920784129,17.4300915175,-17.3780250041,5920786111,636.630491202,491.67610647,630.546751404,513.762060659,633.5886213030001,502.7190835645,657.4300915175,529.3780250041,43.05877418641248,35.76471530250044,31.089746188824925,5.053210215384042e-09,9.599014051198238e-09,1.667182384074747e-08,-1,-1,-1,-1,-1,-1,-1,-1,-1
5920799149,23.7706742041,-23.6391136466,5920802114,637.558914573,491.453410384,635.390802501,507.201712495,636.474858537,499.32756143949996,663.7706742041,535.6391136466,51.375409640888535,45.426758376767886,40.1758995187592,3.7281266172281466e-09,1.7389579122920803e-08,3.184328068713712e-08,-1,-1,-1,-1,-1,-1,-1,-1,-1
5920814153,29.3265591823,-29.0805633096,5920818118,630.245182884,484.691857274,636.423248561,499.182844848,633.3342157225,491.93735106099996,669.3265591823,541.0805633096,68.60787230149793,60.91390726130749,53.273320359531304,3.888830777869219e-08,3.1351010616670436e-08,3.156647751527227e-08,-1,-1,-1,-1,-1,-1,-1,-1,-1
5920832163,35.3405312883,-34.9124352232,5920834122,625.620425218,480.833497891,636.474888797,496.103757617,631.0476570075,488.46862775399995,675.3405312883,546.9124352232,82.69531369185735,73.33169399074094,63.96921045590851,2.3515192822595032e-08,1.62206496358066e-08,1.2023363492567735e-08,-1,-1,-1,-1,-1,-1,-1,-1,-1
5920847182,41.4016337965,-40.7178576386,5920850122,629.241967428,484.184498005,634.982384939,491.383339495,632.1121761835,487.78391875,681.4016337965,552.7178576386,86.12463165867003,81.52218747906713,76.91989196821665,1.927360127949934e-08,4.944188471053956e-09,1.9338863025468743e-08,-1,-1,-1,-1,-1,-1,-1,-1,-1
5920868185,47.5159482379,-46.4900938606,5920870123,637.612838746,494.910137132,633.902968904,490.209067135,635.757903825,492.5596021335,687.5159482379,558.4900938606,80.8253130805642,83.81959735542127,86.81388232166155,3.40104582966948e-08,1.5019001094747415e-08,3.98712443745461e-09,-1,-1,-1,-1,-1,-1,-1,-1,-1
5920883205,53.6864709156,-52.2194303697,5920886123,641.627202258,499.542725304,635.481473926,493.531126722,638.5543380920001,496.53692601299997,693.6864709156,564.2194303697,83.02556010843723,87.29532327492572,91.56777788692254,2.394502178460594e-08,1.89922300220358e-08,1.4367226798254022e-08,-1,-1,-1,-1,-1,-1,-1,-1,-1
5920898209,60.2231360826,-58.172976285,5920902123,638.998171511,501.884143239,634.210437644,496.609300773,636.6043045775,499.246722006,700.2231360826,570.172976285,91.71619816356399,95.27795793426553,98.83972232852733,1.3752019901691317e-08,1.3041040653380829e-08,1.300886158401525e-08,-1,-1,-1,-1,-1,-1,-1,-1,-1
5920919225,66.2844631104,-63.5783468124,5920922122,642.531511077,502.701165161,629.682567898,502.20160459,636.1070394875001,502.4513848755,706.2844631104,575.5783468124,96.8272817878523,101.3529641819556,106.07542905547945,9.067332863494345e-09,8.10834460878679e-09,1.7990591778443274e-08,-1,-1,-1,-1,-1,-1,-1,-1,-1
5920931234,73.8194414469,-70.1319394525,5920934117,641.592232863,500.793701851,628.305397611,503.209329146,634.948815237,502.0015154985,713.8194414469,582.1319394525,108.77811616285813,112.43424977198693,116.36765061974862,1.477748102099069e-08,8.635833862592036e-09,1.1860503967796119e-08,-1,-1,-1,-1,-1,-1,-1,-1,-1
5920952243,79.20515036,-74.6970419614,5920954108,638.416205613,500.98556196,631.638243918,500.421432613,635.0272247655,500.7034972865,719.2051503600001,586.6970419614,117.78502195680159,120.33624924829263,122.92861291115156,7.961706412792885e-09,3.2538885957807177e-09,1.08726302787535e-08,-1,-1,-1,-1,-1,-1,-1,-1,-1
