t_tracker,pix_x,pix_y,zeitstempel,blick_l_x,blick_l_y,blick_r_x,blick_r_y,blick_m_x,blick_m_y,pix_x_translation,pix_y_translation,delta_l_t,delta_m_t,delta_r_t,geschwindigkeit_l,geschwindigkeit_m,geschwindigkeit_r,sacc_l,sacc_m,sacc_r,richtung_delta_l_x,richtung_delta_l_y,richtung_delta_m_x,richtung_delta_m_y,richtung_delta_r_x,richtung_delta_r_y,tendenz_l,tendenz_m,tendenz_r
3067916583.0,5.89002135223,-5.88800422875,3067916733,662.322757455,543.346157134,629.7625267330001,519.194346846,646.042642094,531.27025199,645.89002135223,517.88800422875,30.30102911074757,13.383118031097979,16.180315625071483,0.0,0.0,0.0,0,0,0,1,1,1,1,-1,1,1,1,-1
3067931586,11.5513030024,-11.536110085,3067932734,662.49108268,542.975242776,628.60685803,517.708332197,645.5489703549999,530.3417874864999,651.5513030024,523.536110085,22.306022934910022,9.074427921545865,23.672991999393595,2.545600566347103e-05,6.571778896524664e-05,0.00011764895401433956,0,0,0,1,1,-1,1,-1,-1,1,-1,-1
3067949610,17.4337673192,-17.3816679562,3067952737,662.548092395,542.502384106,637.579965817,511.04366605900003,650.064029106,526.7730250825,657.4337673192,529.3816679562,14.08224105973835,7.817803973853892,27.02694484529221,2.3810574913191466e-05,0.00028771464296362825,0.0005587865562719038,0,0,1,1,1,-1,-1,-1,-1,1,-1,-1
3067964609,23.4003227758,-23.2747841905,3067964740,661.43774264,543.251101715,636.212399957,510.999383163,648.8250712985,527.125242439,663.4003227758,535.2747841905,8.214217068052358,16.69889177119178,36.448295464218496,0.00011157204465232648,0.00010731069537407771,0.00011399505375958192,0,0,0,-1,1,-1,-1,-1,-1,-1,-1,-1
3067982623,29.3558242585,-29.1090973231,3067984743,658.330197877,540.5559953430001,633.074961723,508.071483509,645.7025798,524.313739426,669.3558242585,541.1090973231,11.03949088068921,29.009653915640556,49.0691849621476,0.00020564142227735637,0.00021005479755916418,0.0002145378257113455,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
3068000652,35.3670897597,-34.9380393126,3068000746,652.995790808,538.91791228,626.921602291,505.774920297,639.9586965495,522.3464162885,675.3670897597,546.9380393126,23.765467687495086,43.110349484637474,63.571751770518496,0.000348700382765743,0.0003793947459411375,0.00041042024323965806,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
3068015641,41.4289882255,-40.7438776702,3068016749,656.33592701,535.95807673,625.637937224,506.74132879,640.9869321169999,521.34970276,681.4289882255,552.7438776702,30.189813420570392,51.197208132624795,72.31096649421283,0.0002788765793387358,8.948501623783775e-05,0.0001004049126269935,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
3068033665,47.5235653181,-46.4972277938,3068036753,645.67306572,540.388343295,620.32897896,510.599539076,633.00102234,525.4939411855,687.5235653181,558.4972277938,45.60039489304292,63.73323010603152,82.51848896061679,0.00057721434314353,0.0004497696549854248,0.00032807621560099063,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
3068051667,53.9833983396,-52.4925291146,3068052756,642.903217061,549.5313635169999,624.1864626830001,512.178450179,633.544839872,530.8549068479999,693.9833983396,564.4925291146,53.22613451579446,69.16869943400673,87.22600003400204,0.0005969736990284602,0.0003367167126987533,0.0002604580389099322,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
3068066677,60.2562131777,-58.2027823496,3068068757,641.453203762,553.714935647,617.225302396,511.796462,629.339253079,532.7556988235,700.2562131777,570.2027823496,61.07080321423123,80.1966289456816,101.51566579606687,0.00027671598115584567,0.000288431291650881,0.00043569983495167643,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
3068084695,66.7856749538,-64.0201090992,3068084758,641.884509729,548.788559275,616.33237052,514.01133554,629.1084401245,531.3999474075,706.7856749538,576.0201090992,70.38265804418499,89.58075485348216,109.66717048100512,0.0003090569854235348,8.594829766365932e-05,0.00014924653636813409,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
3068099706,73.0197003097,-69.4454308955,3068100760,646.810486596,547.897304209,617.370541471,518.207517729,632.0905140335001,533.052410969,713.0197003097,581.4454308955,74.22355949939245,94.29431355566727,114.66383583416639,0.0003128330722845689,0.00021305529757759857,0.0002701350452678517,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
3068114711,79.2277232986,-74.7159595196,3068116761,644.360345007,548.3407847130001,614.618131345,516.224023871,629.4892381760001,532.282404292,719.2277232986,586.7159595196,84.12953330248926,104.95717053548687,126.14388498926557,0.00015561237213612618,0.00016954242776950456,0.00021202677795697676,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
3068132725,85.8697488188,-80.2019672269,3068132762,651.456007043,557.200312326,615.3422336259999,514.928112458,633.3991203344999,536.064212392,725.8697488188,592.2019672269,82.23454755075348,108.17700610658805,134.86133710422604,0.000709377879422013,0.00033995376919680715,9.277482538598732e-05,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
3068150732,92.8936891618,-85.8243599138,3068152761,659.440893095,562.875688928,649.8975230230001,561.618862703,654.6692080590001,562.2472758155,732.8936891618,597.8243599138,81.34324098352984,85.93484948924863,90.54944296913442,0.0004898415621102584,0.0016867744718296678,0.002904492906893201,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3068165743,99.4554411966,-90.904873827,3068168760,727.220768157,649.3122373169999,698.412896407,625.714814886,712.816832282,637.5135261015,739.4554411966,602.904873827,47.99302668595613,43.67349650717544,46.95512638595896,0.006865589205577037,0.005944826240049589,0.0050244870581775585,1,1,1,-1,1,-1,1,-1,1,-1,-1,-1
3068183758,106.397181354,-96.0938370637,3068184759,727.579231278,637.022456952,707.3566996769999,629.792880801,717.4679654775,633.4076688765,746.3971813539999,608.0938370637,34.51058234374738,38.44072856067977,44.66550916182913,0.000768485968124651,0.000387781729205406,0.0006143922220747061,1,0,1,-1,1,-1,1,-1,1,-1,-1,-1
3068198764,113.541336772,-101.230289552,3068200757,731.05563556,643.076308906,705.612460137,643.9900110880001,718.3340478485,643.533159997,753.541336772,613.230289552,37.36832388901967,46.45231049742587,56.950308905793634,0.0004363677139055415,0.0006352333874248599,0.0008941040377698112,0,1,1,-1,1,-1,1,-1,1,-1,-1,-1
3068216782,120.77919484,-106.219534788,3068220756,730.937028452,642.979223147,709.226061234,652.475788768,720.081544843,647.7275059575,760.77919484,618.219534788,38.77624353085113,50.26946466612063,61.896821577043426,7.664143816180717e-06,0.0002272022698246243,0.0004611806669143855,0,0,0,-1,1,-1,1,-1,1,-1,-1,-1
3068231791,128.187531752,-111.099542086,3068232755,731.327768948,648.317673809,704.5568312460001,652.031332314,717.942300097,650.1745030615,768.187531752,623.099542086,44.660903277539234,57.07571126047804,69.89931711169467,0.0004460981261303904,0.00027087722495884695,0.00039089389385466,0,0,0,-1,1,-1,1,-1,1,-1,-1,-1
3068249981,135.744799339,-115.838847194,3068252753,735.744868952,657.920688964,712.07171276,650.589301146,723.9082908559999,654.254995055,775.744799339,627.838847194,50.04909225190969,58.17934753434725,67.61542064883504,0.0005285617787905791,0.00036143433326515614,0.00038263759092440545,1,0,0,-1,1,-1,1,-1,1,-1,-1,-1
3068264809,143.480391455,-120.438328586,3068268753,734.96608798,659.661498269,708.559555066,653.4243452630001,721.762821523,656.5429217660001,783.480391455,632.438328586,55.630374879680716,66.25775313640376,77.80452828206485,0.00011919188899109614,0.00019603139988587034,0.0002821009821194047,0,0,0,-1,1,-1,1,-1,1,-1,-1,-1
3068282820,151.392799375,-124.878218269,3068284752,738.902550029,666.1383631680001,716.0419436880001,656.392167827,727.4722468585001,661.2652654975,791.392799375,636.878218269,60.09477810854901,68.41465564146117,77.83666025797382,0.0004737347200100535,0.00046311163476824225,0.000503123875329396,0,0,1,-1,1,-1,1,-1,1,-1,-1,-1
3068297833,159.540769715,-129.169611587,3068300752,740.923065411,665.0425710119999,722.835404703,664.2152974319999,731.879235057,664.628934222,799.540769715,641.169611587,63.29260185502625,71.61300922855266,80.09255057550975,0.00014365816166949738,0.0003464993025668096,0.0006475689797322912,0,0,1,-1,1,-1,1,-1,1,-1,-1,-1
3068315840,167.688243232,-133.17548868,3068316751,802.46094355,669.354905491,788.4667168110001,672.471219056,795.4638301805,670.9130622734999,807.688243232,645.17548868,24.738004351311503,28.493138980016035,33.384487036833285,0.0038557902924140214,0.00399364796505419,0.004134542171521935,1,1,1,-1,1,-1,1,-1,1,-1,-1,-1
3068333859,176.117100404,-137.019307631,3068336751,814.163035579,673.33789353,804.0163397910001,671.304521119,809.089687685,672.3212073244999,816.117100404,649.019307631,24.396966808751973,24.33850979105127,25.358610916587494,0.0006180678594903649,0.0006849212823704484,0.0007796665295117257,1,1,1,-1,1,-1,1,-1,1,-1,-1,-1
3068348873,184.720134508,-140.627463472,3068352750,826.275405093,690.356734139,809.283444731,682.990959287,817.779424912,686.673846713,824.720134508,652.627463472,37.76131263153212,34.74664964408869,34.06219707210408,0.0013056442672046505,0.0010487063878626816,0.0008012094686343896,1,1,1,1,1,-1,1,-1,1,1,-1,-1
3068366874,193.506954922,-143.984086273,3068368750,829.874352819,685.538550159,815.7071800680001,680.941685536,822.7907664435,683.2401178475,833.506954922,655.984086273,29.776872462157595,29.286992892696805,30.65475078720397,0.00037587045640548664,0.00037967933564836203,0.000421418264735852,0,0,0,-1,1,-1,1,-1,1,-1,-1,-1
3068381911,202.506095515,-147.077441954,3068384749,837.576473185,688.560696096,822.166038421,677.509213179,829.871255803,683.0349546375,842.506095515,659.077441954,29.892531694692437,27.08508055236302,27.44900932780474,0.0005171457951545734,0.0004427439918267419,0.00045717118337420436,1,0,0,-1,1,-1,1,-1,1,-1,-1,-1
3068399909,211.827103856,-149.913551795,3068400749,846.192466562,691.735136433,831.7964068110001,674.870057687,838.9944366865,683.3025970599999,851.827103856,661.913551795,30.349234714508594,24.943307800517967,23.855814155840463,0.0005738861947750885,0.0005704441180294986,0.0006240903913336155,1,1,1,-1,1,-1,1,-1,1,-1,-1,-1
3068414907,220.966674789,-152.330012489,3068416748,853.952477625,697.0648368989999,845.268238897,674.643614106,849.610358261,685.8542255025,860.9666747890001,664.330012489,33.47786867482751,24.33634465022738,18.783270955012693,0.0005884120504608521,0.0006824344664520262,0.0008421610762747716,1,1,1,-1,1,-1,1,-1,1,-1,-1,-1
3068432920,230.536984623,-154.471855338,3068436748,868.732848426,699.0579445289999,847.1292747169999,676.037032031,857.9310615714999,687.5474882799999,870.536984623,666.471855338,32.635994180982564,24.55792336265947,25.286626667307132,0.0007457074477297003,0.0004245622522523362,0.0001162440088459818,1,0,0,-1,1,-1,1,-1,1,-1,-1,-1
