t_tracker,pix_x,pix_y,zeitstempel,blick_l_x,blick_l_y,blick_r_x,blick_r_y,blick_m_x,blick_m_y,pix_x_translation,pix_y_translation,delta_l_t,delta_m_t,delta_r_t,geschwindigkeit_l,geschwindigkeit_m,geschwindigkeit_r,sacc_l,sacc_m,sacc_r,richtung_delta_l_x,richtung_delta_l_y,richtung_delta_m_x,richtung_delta_m_y,richtung_delta_r_x,richtung_delta_r_y,tendenz_l,tendenz_m,tendenz_r
6852265717.0,5.89239379098,-5.89037422991,6852268822,682.298056396,498.35681899,692.285650756,517.730370429,687.291853576,508.0435947095,645.89239379098,517.89037422991,41.31503418879336,42.554369193010636,46.39353287947246,0.0,0.0,0.0,0,0,0,1,-1,1,-1,1,-1,-1,-1,-1
6852283735,11.3594477907,-11.3449984486,6852284821,896.335699351,696.094707681,897.565377963,729.474722487,896.950538657,712.784715084,651.3594477907,523.3449984486,299.75961347121824,310.1651014408293,321.10251195553496,0.018213469460836355,0.01831649125338714,0.018433401025253354,1,1,1,1,1,1,1,1,1,1,1,1
6852298785,17.5355463605,-17.4825319544,6852300821,1003.06063847,864.604215141,1000.65683682,841.67922169,1001.858737645,853.1417184155,657.5355463605,529.4825319544,481.34616630767755,472.5608204633595,463.8954548693693,0.012466465444588428,0.01095192238389005,0.00952334683214849,1,1,1,1,1,1,1,1,1,1,1,1
6852316814,23.2006573265,-23.0782883234,6852316821,1021.2697021,885.068126494,1009.89186166,854.551500169,1015.58078188,869.8098133315,663.2006573265,535.0782883234,500.70582945247344,486.02154891999226,471.44238698822596,0.0017120228191756762,0.0013493631109308347,0.0009901492095503687,1,1,1,1,1,1,1,1,1,1,1,1
6852331784,29.1705385278,-28.9284160996,6852332821,1019.46924707,880.172312951,1016.64468093,863.754791539,1018.0569640000001,871.9635522450001,669.1705385278,540.9284160996,487.6429090607764,480.94282325612534,474.2943688443758,0.00032602379947439515,0.00020511114745018334,0.0007134345300376202,0,0,1,1,1,1,1,1,1,1,1,1
6852349798,35.173542237,-34.7514151066,6852352822,1021.12273706,879.749999199,1023.46911031,868.714357952,1022.2959236849999,874.2321785755,675.173542237,546.7514151066,480.17590777362534,477.21860624278304,474.309961212037,8.5324188191194e-05,0.00024038060064916818,0.0004217908809106971,0,0,0,1,1,1,1,1,1,1,1,1
6852364833,41.2323452989,-40.5567897235,6852368822,1021.24816509,880.673836892,1025.19792829,863.472940803,1023.22304669,872.0733888474999,681.2323452989,552.5567897235,472.51619480266436,468.0261712273615,463.6606251176584,5.8269587429533335e-05,0.00014684082256763813,0.0003449482826827654,0,0,0,1,1,1,1,1,1,1,1,1
6852382870,47.3447818564,-46.3297457419,6852384822,1022.70896257,882.939462724,1021.94238837,858.761407089,1022.3256754700001,870.8504349064999,687.3447818564,558.3297457419,466.73397354906916,458.1281264472664,449.68293432640786,0.00016848346645748533,9.480431013350313e-05,0.00035792964844754625,0,0,0,1,1,1,1,1,1,1,1,1
6852397845,53.8100135689,-52.3330884999,6852400822,1023.78294283,882.132063744,1020.24644856,857.794961769,1022.014695695,869.9635127565,693.8100135689,564.3330884999,458.12478945299506,448.4732652017996,438.95400345857183,8.397652926782108e-05,5.8741333157924004e-05,0.0001219987896279118,0,0,0,1,1,1,1,1,1,1,1,1
6852415912,59.7700911223,-57.7644007796,6852416822,1021.43511815,881.636655966,1015.86791764,864.031901481,1018.651517895,872.8342787235001,699.7700911223,569.7644007796,448.0320224802933,439.92807964202893,431.8694222774547,0.00014997017404668885,0.0002763621248110433,0.00047627686107206736,0,0,0,1,1,1,1,1,1,1,1,1
6852433894,66.1025357622,-63.4177974483,6852436822,1020.5901292,877.037689834,1016.49522247,872.602824853,1018.5426758350001,874.8202573435,706.1025357622,575.4177974483,435.7487876162827,432.7362639298997,429.72381883626,0.0002337974326682497,9.944794710200853e-05,0.0004296924446579087,0,0,0,1,1,1,1,1,1,1,1,1
6852448896,72.5158461024,-69.0117902294,6852452823,1020.97550375,875.728348086,1018.4009645,875.344125282,1019.688234125,875.536236684,712.5158461024,581.0117902294,426.6206861732296,425.5578991428725,424.4964418162179,8.529948429793177e-05,8.442595953977083e-05,0.0002086525552406673,0,0,0,1,1,1,1,1,1,1,1,1
6852466915,79.0354196137,-74.55473835,6852468823,1023.24782665,873.641302721,1021.24513194,876.774941942,1022.246479295,875.2081223315,719.0354196137,586.55473835,418.28684420761294,418.63793759886136,418.99698900747114,0.00019283260346403898,0.00016120005740810807,0.00019898693366817458,0,0,0,1,1,1,1,1,1,1,1,1
6852481937,85.6486382249,-80.0219534721,6852484823,1027.53890651,873.901026555,1022.81111974,875.420552804,1025.175013125,874.6607896795,725.6486382249,592.0219534721,413.02971555001295,411.8261295661906,410.6340299141012,0.0002686832972081015,0.0001862026305680738,0.00012940198581602158,0,0,0,1,1,1,1,1,1,1,1,1
6852499951,92.3906623947,-85.4279660527,6852500823,1029.16745768,883.608270019,1018.680402,871.762397157,1023.92392984,877.685333588,732.3906623947,597.4279660527,412.2810116874858,404.39564548242737,396.511279905869,0.0006151814854891078,0.00020456771533654275,0.0003448557883899424,1,0,0,1,1,1,1,1,1,1,1,1
6852515000,99.2437402042,-90.7436032632,6852516821,1027.72987891,881.749419439,1015.890104,868.989170869,1021.809991455,875.3692951539999,739.2437402042,602.7436032632,401.3333996633053,392.6429093016549,383.9530086757658,0.00014688615578851812,0.00019600729594909617,0.0002459072554114814,0,0,0,1,1,1,1,1,1,1,1,1
6852532983,106.205031275,-95.9528132303,6852536819,835.927132011,685.340153113,875.288342724,690.02620152,855.6077373675,687.6831773165,746.205031275,607.9528132303,118.4856773395058,135.3731253154774,152.9658208881689,0.013727706368571834,0.012536131763030598,0.011380571223159674,1,1,1,1,1,1,1,1,1,1,1,1
6852548035,113.304136893,-101.06310823,6852548818,808.485271142,627.816930361,791.186966759,648.847150919,799.8361189504999,638.3320406400001,753.304136893,613.06310823,57.1194611711223,52.950394704295135,52.11148155468689,0.005311579308788346,0.006206477665822031,0.007804119856410292,1,1,1,1,1,1,1,1,1,1,1,1
6852566007,120.56931524,-106.077929072,6852568816,785.431456123,618.616791957,786.001224058,632.528612084,785.7163400905,625.5727020205,760.56931524,618.077929072,24.86797986357089,26.240131104497753,29.25071325011362,0.0012412132937733116,0.0009516319163735186,0.0008562203034186988,1,1,1,1,1,1,1,1,1,1,1,1
6852584065,127.973075206,-110.961523211,6852584815,780.924187918,611.692074041,776.888777922,628.655072438,778.9064829199999,620.1735732395,767.973075206,622.961523211,17.167754805860426,11.283265009922445,10.5785754107234,0.0005164320165136016,0.0005431900412538624,0.0006188864756139361,1,1,1,1,-1,1,-1,1,1,-1,-1,1
6852599077,135.542290841,-115.71501186,6852600814,782.934785978,613.791597351,774.168543845,626.630440993,778.5516649115,620.211019172,775.5422908410001,627.71501186,15.764214409224502,8.084938995302023,1.7502784848601298,0.0001816972832331499,2.2300673578030964e-05,0.00021195005498843256,0,0,0,1,-1,1,-1,-1,-1,-1,-1,-1
6852617054,143.254918329,-120.307880637,6852620813,788.997422694,608.129140526,778.778281691,626.200879086,783.8878521925001,617.165009806,783.254918329,632.307880637,24.85131444687232,15.156092579550926,7.57203694738744,0.00041480677326762657,0.00030723298710266073,0.0002314970303384139,0,0,0,1,-1,1,-1,-1,-1,-1,-1,-1
6852632076,151.151537561,-124.746805387,6852632813,795.300168299,613.909787566,784.691116573,631.156724504,789.995642436,622.533256035,791.1515375609999,636.746805387,23.210784561426404,14.260472598120211,8.543186970953569,0.000712685075194927,0.0006776346177952327,0.0006429209610404645,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1
6852650095,159.20535377,-128.99858183,6852652812,792.766405544,612.069566382,783.333936854,638.376883289,788.0501711989999,625.2232248355,799.20535377,640.99858183,29.636936229099955,19.320972710923876,16.086490548325756,0.00015658343155480067,0.00016599617949946598,0.00036734870129777965,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
6852665100,167.445002795,-133.060027664,6852668812,798.829532064,615.638701533,785.310612941,644.338819072,792.0700725025,629.9887603024999,807.4450027949999,645.060027664,30.656822523271725,21.529783588811323,22.146136368270383,0.0004397274942881555,0.00038966098434807403,0.00039256730430875037,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
6852683163,175.861634088,-136.907297202,6852684812,800.705142378,616.612599835,792.201599015,640.23233023,796.4533706965001,628.4224650325,815.861634088,648.907297202,35.674454711760006,28.21894818887509,25.200244277008036,0.0001320865003129707,0.0002909211121213517,0.0005013611927851874,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6852698134,184.467737114,-140.526139234,6852700811,808.417062696,621.560059912,798.753375576,649.34365247,803.585219136,635.4518561909999,824.467737114,652.526139234,34.878678556519844,26.974259925602635,25.910550193116414,0.0005726909175151055,0.0006258997830894224,0.0007014430251512302,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6852716192,193.251248802,-143.891097151,6852716813,807.706248062,624.99049637,802.328406134,652.247156223,805.0173270979999,638.6188262965,833.251248802,655.8910971509999,40.09232085366643,33.09812192948137,31.136803049713322,0.00021892924819910464,0.00021720537940725983,0.0002878114870641959,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
6852731170,202.220200342,-146.984531814,6852732815,809.37274037,634.955834285,806.360145524,658.196224296,807.866442947,646.5760292905,842.220200342,658.984531814,40.6980826520404,36.52603978027489,35.868718408843485,0.0006314035700206435,0.0005281774579033327,0.00044910250901807877,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
6852749183,211.371200542,-149.783553464,6852752818,808.603277771,642.735152709,816.328525783,659.088972844,812.465901777,650.9120627765001,851.371200542,661.783553464,46.81812458299988,40.39568766294624,35.146120966370276,0.00039080538314161515,0.00031600721413722514,0.0005003387903119213,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6852767205,220.694784744,-152.263347171,6852768820,815.529557484,643.450422643,815.827231616,665.753061523,815.67839455,654.6017420830001,860.694784744,664.263347171,49.73002695410162,46.041524724697425,44.89227742657363,0.00043514025564464454,0.0003057257046657546,0.00041763008131241643,0,0,0,-1,-1,-1,-1,-1,1,-1,-1,-1
6852782218,230.187587304,-154.400677886,6852784822,822.595923994,639.77779494,822.897285581,661.776338191,822.7466047875,650.7770665655,870.187587304,666.400677886,54.53204849415455,49.947412874191095,47.515862137470755,0.0004976737975258604,0.0005022278292301093,0.0005069190972389582,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6852800235,239.856365511,-156.173026462,6852800823,940.68964607,651.70259765,930.660544767,673.986356573,935.6750954185,662.8444771115,879.8563655109999,668.173026462,63.02351187311903,56.07248921411597,51.13569630752318,0.007417927828680079,0.007097769851202514,0.0067778748704798554,1,1,1,1,-1,1,-1,1,1,-1,-1,1
6852815298,249.671217798,-157.550497897,6852816824,930.287253479,662.726385329,907.526446675,677.473299511,918.906850077,670.09984242,889.671217798,669.550497897,41.18532343907219,29.2407929810026,19.53407237789531,0.0009472512709327514,0.001141840370826308,0.0014621218178753363,1,1,1,1,-1,1,1,1,1,-1,1,1
6852833268,259.635143815,-158.508620999,6852836826,941.097506614,665.886563031,917.863397449,682.625184923,929.4804520314999,674.255873977,899.635143815,670.508620999,41.719191611720454,30.07963309980704,21.88790423658267,0.0005630784361364496,0.0005679961393692739,0.0005774248862598031,1,1,1,1,-1,1,1,1,1,-1,1,1
6852848321,269.715270096,-159.018713083,6852848827,938.380942334,666.179163913,922.902399382,681.917582294,930.641670858,674.0483731035,909.715270096,671.018713083,29.071326096779316,21.144575869277887,17.108060348390236,0.00022767076460800754,9.829285502360742e-05,0.00042400149966197626,0,0,0,1,-1,1,1,1,1,-1,1,1
6852866296,279.912533017,-159.054348981,6852868828,945.03471033,668.208375868,933.49473208,680.959115469,939.264721205,674.5837456685001,919.912533017,671.054348981,25.28286684507383,19.67139620468014,16.810131783206405,0.0003477984007756657,0.00043196110145455945,0.0005317538431243237,0,0,1,1,-1,1,1,1,1,-1,1,1
6852881316,290.184660318,-158.588165189,6852884829,955.414877457,676.755165744,941.270705175,679.605500284,948.342791316,678.180333014,930.1846603179999,670.5881651889999,25.97298120598525,19.681431188394207,14.290301703845733,0.0008403238062915918,0.0006102473891331166,0.0004932760586093078,1,1,1,1,-1,1,-1,1,-1,-1,-1,-1
6852899329,300.524471825,-157.592553146,6852900830,955.469346531,679.757846603,948.913491147,675.579817791,952.191418839,677.668832197,940.524471825,669.592553146,18.074359491970082,14.189571379612063,10.306453469266504,0.00018768669813669513,0.00024263915850425644,0.0005398530273641598,0,0,1,1,-1,1,-1,1,-1,-1,-1,-1
6852917344,310.895034989,-156.041433514,6852920827,962.96546567,686.409583456,956.322980301,684.198962773,959.6442229854999,685.3042731145,950.895034989,668.041433514,21.979177171054822,19.353395610866052,17.04489196403151,0.0005011674952301646,0.0005335691347216374,0.000568394571409218,1,1,1,1,-1,1,-1,1,-1,-1,-1,-1
6852932363,321.240683363,-153.915060818,6852932825,971.13349685,688.028575641,959.916175437,688.219720811,965.5248361435,688.1241482260001,961.240683363,665.915060818,24.225509210656703,22.61852180278042,22.343951724110386,0.0006940270340505999,0.0005435702964393716,0.00044943824060244663,1,1,0,1,-1,1,-1,-1,-1,-1,-1,-1
6852950421,331.54569809,-151.187895599,6852952821,981.960597642,690.307282137,966.662597299,686.716510684,974.3115974704999,688.5118964105,971.54569809,663.1878955990001,29.050494985037727,25.474599437162848,24.029989620329694,0.0005533253947613719,0.0004398535994138614,0.0003456622770126483,1,0,0,1,-1,1,-1,-1,-1,-1,-1,-1
6852965390,341.798554902,-147.8286496,6852968817,990.737510931,684.947072522,980.98038829,687.984260911,985.8589496105001,686.4656667165,981.798554902,659.8286496000001,26.6615848174269,26.944711652818356,28.167496248355203,0.0006429271344798289,0.0007331364220115375,0.0008985875883686643,1,1,1,1,-1,1,-1,-1,-1,-1,-1,-1
6852983449,351.880132366,-143.845260576,6852984814,1003.42764451,681.49845786,988.959568084,684.269244071,996.193606297,682.8838509655,991.880132366,655.845260576,28.132393563428902,27.38049356028077,28.573633535994826,0.000822052740395419,0.0006837380268393729,0.0005502049306659025,1,1,1,1,-1,1,-1,-1,-1,-1,-1,-1
6852998467,361.802035164,-139.202441898,6853000811,1008.91882195,683.79538796,995.714796675,682.992656014,1002.3168093125,683.394021987,1001.802035164,651.202441898,33.360887085894866,32.19569569135703,32.36776461177216,0.00037208348747875554,0.0003840982302931766,0.00042975519428729093,0,0,0,1,-1,1,-1,-1,-1,-1,-1,-1
6853016487,371.463334966,-133.914923033,6853016808,1011.34853417,690.452574227,1001.7018749,684.111747227,1006.5252045350001,687.282160727,1011.463334966,645.9149230329999,44.53779914972427,41.66093477810442,39.424402102346015,0.0004430031958613944,0.0003581665947344527,0.0003807444716052658,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
6853031461,380.859968222,-127.950985836,6853032806,1014.29578832,688.346663391,1007.68553846,685.062352078,1010.99066339,686.7045077345001,1020.8599682219999,639.950985836,48.83881718257889,47.78383605133088,46.99575474203739,0.0002264230034424304,0.0002814518388071245,0.0003787162622802832,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
6853049472,389.891877164,-121.338222489,6853052803,1032.19413314,689.087794249,1007.60529971,683.364805314,1019.8997164250001,686.2262997815,1029.891877164,633.338222489,55.79708893842404,53.82371220876038,54.766326549803644,0.0008958184999151047,0.0004461608291117481,8.498485010483066e-05,1,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1
6853064530,398.526514249,-114.065388783,6853064801,1034.12726861,684.775780414,1010.95394674,679.516023048,1022.540607675,682.1459017310001,1038.526514249,626.065388783,58.87498150876698,58.31443338920015,60.143302057412534,0.00039385841904086247,0.0004051048515299345,0.0004252061554948814,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
6853082562,406.680374641,-106.166240288,6853084797,1047.03293989,655.099911417,1037.68635067,673.810646656,1042.35964528,664.4552790365,1046.680374641,618.166240288,36.93535386753351,46.490255005443196,56.36658963639756,0.0016183576266036175,0.001328565738469124,0.001366996432357791,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1
6853100576,414.305068498,-97.6517911021,6853100795,1128.00376033,597.607636313,1140.04550518,593.679903429,1134.0246327549999,595.643769871,1054.305068498,609.6517911021,74.67636066608955,80.94092650900942,87.2153867059142,0.006207386392236787,0.007164577227086474,0.008125614855938735,1,1,1,1,1,1,1,1,1,1,1,1
6853115589,421.3568422,-88.5264192935,6853116794,1113.43098898,569.503487686,1126.89346664,571.456010692,1120.1622278099999,570.4797491889999,1061.3568422,600.5264192935,60.61467683976047,66.03692725369217,71.69475433563998,0.001978728800737145,0.0017957169003769557,0.001614099126701704,1,1,1,1,1,1,1,1,1,1,1,1
