t_tracker,pix_x,pix_y,zeitstempel,blick_l_x,blick_l_y,blick_r_x,blick_r_y,blick_m_x,blick_m_y,pix_x_translation,pix_y_translation,delta_l_t,delta_m_t,delta_r_t,geschwindigkeit_l,geschwindigkeit_m,geschwindigkeit_r,richtung_delta_l_x,richtung_delta_l_y,richtung_delta_m_x,richtung_delta_m_y,richtung_delta_r_x,richtung_delta_r_y,tendenz_l,tendenz_m,tendenz_r
8857569595.0,5.89241334545,-5.89039376429,8857570758,626.425627048,525.557611147,635.284810477,493.983700344,630.8552187625,509.7706557455,645.89241334545,517.89039376429,20.922284558439497,17.089393389447256,26.154373036004667,0.0,0.0,0.0,-1,1,-1,-1,-1,-1,-1,-1,-1
8857584601,11.3593786015,-11.344929523,8857586757,632.118298885,525.386639915,632.382757152,503.145946054,632.2505280185,514.2662929845001,651.3593786015,523.344929523,19.349101529050664,21.155845811538892,27.714817243102328,2.2249807295772624e-08,1.8389761415017942e-08,3.75471212175319e-08,-1,1,-1,-1,-1,-1,-1,-1,-1
8857602627,17.2641405656,-17.2135428298,8857602756,636.348541948,514.424034699,630.802243411,504.448356867,633.5753926795,509.436195783,657.2641405656,529.2135428298,25.616241259863752,30.85936215511866,36.24288118779596,4.590603216845613e-08,1.956691181868749e-08,8.000994000263439e-09,-1,-1,-1,-1,-1,-1,-1,-1,-1
8857617627,23.1926839362,-23.0704403948,8857618755,635.707884631,509.752542596,629.238389155,500.334869868,632.473136893,505.043706232,663.1926839362,535.0704403948,37.36857157823409,42.95690090105246,48.57421120214838,1.842112266494123e-08,1.7692363297977853e-08,1.7192496515130183e-08,-1,-1,-1,-1,-1,-1,-1,-1,-1
8857635647,29.1595152098,-28.9176649222,8857638754,635.855485088,506.641936869,631.688147442,493.024194124,633.771816265,499.8330654965,669.1595152098,540.9176649222,47.791044725248256,54.22392042796265,60.81026186004921,7.786042663395431e-09,1.3426446192057136e-08,1.9277445766371817e-08,-1,-1,-1,-1,-1,-1,-1,-1,-1
8857650656,35.1636683581,-34.7418924469,8857650754,635.227041578,505.861338963,633.006763834,491.266939495,634.116902706,498.564139229,675.1636683581,546.7418924469,57.15027394267689,63.29243932432447,69.67549787457286,6.959270063753283e-09,9.132032963538133e-09,1.525676114476921e-08,-1,-1,-1,-1,-1,-1,-1,-1,-1
8857668660,41.2248809908,-40.5496863907,8857670753,637.485238387,504.902097014,632.142608977,488.870540537,634.813923682,496.8863187755,681.2248809908,552.5496863907,64.67958803609352,72.47335684638978,80.39964578711432,6.1343306557199656e-09,4.542562590130916e-09,6.369257042303924e-09,-1,-1,-1,-1,-1,-1,-1,-1,-1
8857686676,47.6434054828,-46.6094472079,8857686754,638.77638805,505.57658161,633.298449366,484.127001637,636.037418708,494.8517916235,687.6434054828,558.6094472079,72.11428586835268,82.02570643779787,92.20091622949845,5.68955269951803e-09,9.272578521920568e-09,1.9069210664670623e-08,-1,-1,-1,-1,-1,-1,-1,-1,-1
8857701685,53.7991963517,-52.3231384568,8857702758,639.898666377,504.924956961,635.054568531,484.255883054,637.476617454,494.59042000750003,693.7991963517,564.3231384568,80.2085475280629,89.63751957755738,99.30607577348817,5.066754480314671e-09,5.7109720744467274e-09,6.874851642210736e-09,-1,-1,-1,-1,-1,-1,-1,-1,-1
8857719696,59.7604536,-57.7557025234,8857722762,640.911137949,513.523028058,637.399263152,483.33161442,639.1552005505,498.427321239,699.7604536,569.7557025234,81.39628756965935,93.5987963269116,106.57411073331075,2.163504011172304e-08,1.0465845559276151e-08,6.298207295023546e-09,-1,-1,-1,-1,-1,-1,-1,-1,-1
8857734715,66.3844043708,-63.6664987028,8857734765,641.420915037,518.561174653,634.538591875,486.750252786,637.979753456,502.6557137195,706.3844043708,575.6664987028,86.49435230843352,100.04884302506107,114.31500147014178,3.514819747772052e-08,3.0462080739201045e-08,3.094034102569829e-08,-1,-1,-1,-1,-1,-1,-1,-1,-1
8857752716,72.8128134175,-69.2674792803,8857754765,640.338639254,519.021060663,636.307211027,490.689415843,638.3229251405,504.855238253,712.8128134175,581.2674792803,95.5359751683181,106.71257673926786,118.56429805462024,2.939829940513115e-09,5.565336343447096e-09,1.0794969689181384e-08,-1,-1,-1,-1,-1,-1,-1,-1,-1
8857767736,79.0167769765,-74.5391019284,8857770764,640.987373046,512.663360014,639.990148332,494.844470336,640.488760689,503.753915175,719.0167769765,586.5391019284,107.45330670180493,114.1053744914988,121.05004542659893,2.496684354460725e-08,9.492454596102217e-09,2.1691548473826546e-08,-1,-1,-1,-1,-1,-1,-1,-1,-1
8857785739,85.6713816027,-80.0404780478,8857786763,728.030792913,532.319367648,718.680287665,511.778285991,723.355540289,522.0488268195,725.6713816027,592.0404780478,59.767699044854204,70.02995332466115,80.56609006404858,3.486184590496702e-07,3.3153473069296973e-07,3.144594845298563e-07,1,-1,-1,-1,-1,-1,-1,-1,-1
8857800745,92.3676600198,-85.4098164549,8857802762,720.297395534,547.014127497,717.40382319,518.959651534,718.850609362,532.9868895155,732.3676600198,597.4098164549,51.821006843736356,65.82571058427551,79.86454024650291,6.487319881040185e-08,4.621452126618501e-08,2.849546457702597e-08,-1,-1,-1,-1,-1,-1,-1,-1,-1
8857818759,99.2127142406,-90.7199532457,8857818762,726.145445344,551.939863802,720.982274747,528.281015449,723.5638600455,540.1104396255,739.2127142406,602.7199532457,52.434444788957435,64.53555480026115,76.63879164255383,2.9867506478052274e-08,3.336580052267512e-08,3.900252051041657e-08,-1,-1,-1,-1,-1,-1,-1,-1,-1
8857833776,106.530897365,-96.1918863829,8857834761,731.518897816,558.104652824,724.365215201,539.259339068,727.9420565085,548.681995946,746.530897365,608.1918863829,52.288536946858294,62.34558576354959,72.40865656201878,3.1949050736672905e-08,3.760226649673663e-08,4.4879544036803405e-08,-1,-1,-1,-1,-1,-1,-1,-1,-1
8857851785,113.301885299,-101.061520168,8857854760,738.682926368,565.74104438,731.862248403,554.141463305,735.2725873855,559.9412538424999,753.301885299,613.061520168,49.52717828656266,56.09650860566811,62.69953054825435,2.61796332322302e-08,3.359163561680476e-08,4.166373364554392e-08,-1,-1,-1,-1,-1,-1,-1,-1,-1
8857869796,120.564819351,-106.074893682,8857870759,742.182552104,568.35457228,733.90343734,559.466439691,738.042994722,563.9105059855,760.564819351,618.074893682,53.00960393606346,58.660152396291956,64.38773307045095,1.7063955212173437e-08,1.891043738738112e-08,2.2279312375680365e-08,-1,-1,-1,-1,-1,-1,-1,-1,-1
8857884803,127.983257087,-110.968080408,8857886758,745.797104027,568.91522782,736.439958355,561.782440141,741.1185311910001,565.3488339805001,767.983257087,622.968080408,58.42889918954315,63.57429556306671,68.8379420797783,1.4289971006002635e-08,1.3264347224161465e-08,1.3418834041242326e-08,-1,-1,-1,-1,-1,-1,-1,-1,-1
8857902823,135.549445587,-115.719390009,8857906755,749.564745458,575.914253609,741.606054656,564.486338533,745.585400057,570.2002960709999,775.549445587,627.719390009,57.95668035883927,64.85591871196021,71.76748976285269,1.9877658164718065e-08,1.6491608743316596e-08,1.458167191377966e-08,-1,-1,-1,-1,-1,-1,-1,-1,-1
8857917827,143.257852506,-120.309579607,8857918754,753.260241399,581.952237359,745.847107006,567.888724046,749.5536742025,574.9204807025001,783.2578525060001,632.309579607,58.615003117026426,66.55434101683078,74.49570799768942,4.916874904465609e-08,4.283096726570337e-08,3.776437703916187e-08,-1,-1,-1,-1,-1,-1,-1,-1,-1
8857935848,151.13502551,-124.737802309,8857938751,758.092202474,590.47857753,754.511887176,574.420237014,756.3020448249999,582.449407272,791.13502551,636.737802309,56.84843033314512,64.50245250449747,72.28231599587752,2.4508158584637245e-08,2.528420943740532e-08,2.7135049635002313e-08,-1,-1,-1,-1,-1,-1,-1,-1,-1
8857950848,159.19400835,-128.992788308,8857954748,764.87967045,594.285060285,762.54779515,579.891112195,763.7137328,587.0880862399999,799.19400835,640.992788308,57.95761936610154,64.53345534018592,71.24857728907858,3.040971671516614e-08,3.416748128922224e-08,3.798859860270113e-08,-1,-1,-1,-1,-1,-1,-1,-1,-1
