t_tracker,pix_x,pix_y,zeitstempel,blick_l_x,blick_l_y,blick_r_x,blick_r_y,blick_m_x,blick_m_y,pix_x_translation,pix_y_translation,delta_l_t,delta_m_t,delta_r_t,geschwindigkeit_l,geschwindigkeit_m,geschwindigkeit_r,richtung_delta_l_x,richtung_delta_l_y,richtung_delta_m_x,richtung_delta_m_y,richtung_delta_r_x,richtung_delta_r_y,tendenz_l,tendenz_m,tendenz_r
5104206063.0,5.89246169484,-5.89044206398,5104207593,638.140834269,511.652180793,636.623106007,530.032598537,637.381970138,520.842389665,645.89246169484,517.89044206398,9.950056855819621,9.007911032987176,15.275893384119716,0.0,0.0,0.0,-1,-1,-1,1,-1,1,-1,-1,-1
5104224069,11.4502311494,-11.435433051,5104227581,639.626302624,511.343949475,640.396773643,528.106919007,640.0115381334999,519.725434241,651.4502311494,523.435433051,16.91180832561811,12.025297879146382,12.000070994910667,7.59010410696052e-05,0.00014293373241757029,0.00021195734860097806,-1,-1,-1,-1,-1,1,-1,-1,-1
5104239075,17.6481452586,-17.5941061771,5104239574,638.441999517,511.753893666,637.783420137,525.523576722,638.112709827,518.638735194,657.6481452586,529.5941061771,26.213531175497703,22.397620205717477,20.277487867129,0.00010449820881702365,0.00018242298325474377,0.00030640207702181443,-1,-1,-1,-1,-1,-1,-1,-1,-1
5104257095,23.2814041144,-23.1577597537,5104259574,639.068474887,514.022766809,640.255170115,529.017252605,639.661822501,521.520009707,663.2814041144,535.1577597537,32.13959969482505,27.27403274047183,23.83093116599425,0.00011768874976227916,0.00016356568173069383,0.0002139820035026225,-1,-1,-1,-1,-1,-1,-1,-1,-1
5104275117,29.5544653669,-29.3027383985,5104275581,634.520137945,511.304540021,638.075444796,537.282156157,636.2977913705,524.293348089,669.5544653669,541.3027383985,46.12261922094991,37.354059003055305,31.734741493571455,0.0003310233618037227,0.0002723701671723972,0.0005339854126781397,-1,-1,-1,-1,-1,-1,-1,-1,-1
5104290107,35.2889895006,-34.862741627,5104291588,637.720723481,511.2741244,637.005631246,540.388879134,637.3631773635,525.831501767,675.2889895006,546.862741627,51.74866459967202,43.366810769382816,38.82687747976034,0.0001999581467314467,0.00011689175543043185,0.00020527028850000852,-1,-1,-1,-1,-1,-1,-1,-1,-1
5104308121,41.6970682472,-40.9987905134,5104311597,637.467081447,514.322768126,633.224435303,535.628671484,635.3457583750001,524.975719805,681.6970682472,552.9987905134,58.75479929381536,54.16397713237724,51.49094269518352,0.0001528900407551459,0.00010952194927719225,0.000303824705836841,-1,-1,-1,-1,-1,-1,-1,-1,-1
5104323131,47.4478354755,-46.4262949203,5104323604,637.489878033,517.086266288,632.943568081,528.422740396,635.216723057,522.754503342,687.4478354755,558.4262949203,64.84439435406912,63.25002623619747,62.21678590463999,0.00023016508594478897,0.00018530534505235822,0.0006005998770352424,-1,-1,-1,-1,-1,-1,-1,-1,-1
5104341148,53.6278849212,-52.1655169218,5104343617,628.849667486,516.831327531,634.762434212,519.340204106,631.806050849,518.0857658185,693.6278849212,564.1655169218,80.22931471330263,77.10565887010303,73.98952599004521,0.0004319177959634536,0.00028890473592460585,0.0004628425951622963,-1,-1,-1,-1,-1,-1,-1,-1,-1
5104356163,59.8786494902,-57.8623598079,5104359627,627.623131419,513.789567382,634.733191149,520.237144475,631.178161284,517.0133559285,699.8786494902,569.8623598079,91.46047202029735,86.67626140308006,81.89378938186773,0.00020485572527251535,7.76203627058788e-05,5.605352592576275e-05,-1,-1,-1,-1,-1,-1,-1,-1,-1
