t_Tracker;t_soll;t_ist;pix_x;pix_y;deg_x;deg_y
6175517379;0.0166813665991;0.0162832495989;2.94800947127;-2.94775646244;0.0807379343053;-0.0815870911918
6175532395;0.0329646161981;0.0329654822126;5.82663014337;-5.82467742772;0.159575498763;-0.161213619413
6175550413;0.0496468488117;0.0495941535337;8.77776891384;-8.77109681824;0.240399136034;-0.242763703542
6175565431;0.0662755201328;0.0663081379607;11.7224295405;-11.706552278;0.321045354625;-0.324010331388
6175583421;0.0829895045599;0.0829178865533;14.6862264517;-14.6550409618;0.402215663825;-0.405617688776
6175598472;0.0995992531525;0.0995805547573;17.6365466251;-17.5826136956;0.483016881956;-0.486646140974
6175616451;0.116261921356;0.116241298732;20.6022898988;-20.5164600249;0.564240496714;-0.567848231803
6175631503;0.132922665331;0.132901721867;23.5747313952;-23.4463801381;0.645647557512;-0.64894165404
6175649474;0.149583088466;0.149622120894;26.5551661272;-26.3721184552;0.727273531222;-0.72991933382
6175664487;0.166303487494;0.166238283855;29.5554415585;-29.303689855;0.809442887538;-0.811058459855
6175682497;0.182919650454;0.182894858415;32.5470651163;-32.2117638248;0.891375292651;-0.891547231295
6175700503;0.199576225014;0.199552074308;35.557032044;-35.1211153579;0.973810072607;-0.972071362737
6175715517;0.216233440907;0.21621185611;38.5792072958;-38.0241923128;1.05657920524;-1.05242182835
6175735519;0.232893222709;0.232881901087;41.6149558692;-40.9207285475;1.13972007412;-1.13259126192
6175750540;0.249563267686;0.249527570908;44.6667094042;-43.8114375234;1.22329927521;-1.21259941044
6175765547;0.266208937507;0.26623738592;47.7291207014;-46.6896893562;1.30717036332;-1.292262774
6175783554;0.282918752519;0.282861567102;50.8195477129;-49.5701049355;1.3918087254;-1.37198602507
6175798620;0.299542933701;0.299602813204;53.9112690961;-52.4262109334;1.47648253678;-1.45103644306
6175816578;0.316284179803;0.316184658557;57.0430515297;-55.2921043118;1.56225351101;-1.53035775314
6175834595;0.332866025156;0.333616106655;60.1641137247;-58.1197824901;1.64773088716;-1.60862135475
6175849601;0.350297473254;0.349583761999;63.4666789004;-61.0798108527;1.73817913462;-1.69054810379
6175864612;0.366265128599;0.366226866026;66.5123024507;-63.7792624796;1.82159045217;-1.76526269058
6175882624;0.382908232626;0.382828596397;69.7084947786;-66.5799007522;1.90912543763;-1.84277789004
6175900641;0.399509962996;0.399498641375;72.9198285355;-69.3595455081;1.9970751055;-1.91971203744
6175915644;0.416180007974;0.416150725796;76.1685771378;-72.1356734809;2.08604946389;-1.99654884841
6175933657;0.432832092395;0.432825581636;79.43903329;-74.8929621502;2.17561833283;-2.07286423096
6175948667;0.449506948235;0.449543414754;82.7402030929;-77.6372256095;2.26602836484;-2.14881910578
6175966687;0.466224781353;0.466152842506;86.0772379272;-80.3707254019;2.35742064219;-2.22447606716
