t_Tracker;t_soll;t_ist;pix_x;pix_y;deg_x;deg_y
6167577599;0.0166809283249;0.0162682329246;2.94793200853;-2.94767901964;0.0807358128123;-0.081584947754
6167595594;0.0329491612495;0.0329434683517;5.82389719864;-5.82194722852;0.159500650865;-0.161138053804
6167612586;0.0496243966766;0.0496065161424;8.77379526397;-8.76713221867;0.240290308608;-0.242653972582
6167628624;0.0662874444673;0.0662554519513;11.7245424554;-11.7086566175;0.321103221598;-0.324068574647
6167646631;0.0829363802762;0.0859490486764;14.6767987511;-14.6456731537;0.401957464835;-0.405358409482
6167661650;0.102629977001;0.0995629453828;18.1754985922;-18.1164853591;0.497777305536;-0.501422475671
6167679653;0.116243873708;0.118973981662;20.5990740195;-20.5132841655;0.564152422556;-0.56776033135
6167694670;0.135654909987;0.132874287548;24.06293237;-23.926487098;0.659018049913;-0.662229905908
6167709674;0.149555215873;0.149533807344;26.5501726277;-26.3672274953;0.727136772898;-0.729783963344
6167727687;0.166214735669;0.166258113983;29.5394902185;-29.2881424962;0.809006023868;-0.81062814487
6167745703;0.182939042308;0.182895182908;32.5505627299;-32.2151544242;0.891471082742;-0.891641075256
6167760711;0.199576111233;0.199523271469;35.5570114428;-35.1210955052;0.973809508396;-0.972070813262
6167778718;0.216204199794;0.21802761266;38.5738907953;-38.0191020145;1.0564336008;-1.05228094065
6167793730;0.234708540985;0.232888816477;41.9465785345;-41.2358988003;1.14880231392;-1.14131444665
6167811743;0.249569744802;0.249525564665;44.6678980369;-43.8125591418;1.22333182862;-1.21263045424
6167826751;0.266206492989;0.26620529026;47.7286698089;-46.6892673028;1.30715801461;-1.29225109254
6167844765;0.282886218585;0.282958141601;50.813514221;-49.5645059054;1.39164348452;-1.37183105684
6167859773;0.299639069926;0.299500596069;53.9291999139;-52.4426985202;1.47697361295;-1.45149278138
6167877792;0.316181524394;0.316171982762;57.0237897989;-55.2745640106;1.56172598477;-1.52987227812
6167895798;0.332852911087;0.332825408754;60.1616375991;-58.117550656;1.64766307283;-1.60855958273
6167910813;0.349506337079;0.349474665301;63.3162948198;-60.945758545;1.73406052505;-1.6868378455
6167928827;0.366155593626;0.366155673808;66.4913415643;-63.7607855377;1.82101639069;-1.7647512915
6167943832;0.382836602133;0.38286234047;69.6946897035;-66.567876623;1.90874735429;-1.84244508991
6167961846;0.399543268795;0.399533406438;72.9262948406;-69.3651072832;1.99725219995;-1.91986597453
6167979869;0.416214334763;0.418159944602;76.1752926355;-72.1413739893;2.08623338304;-1.99670662531
6167994866;0.434840872927;0.432824222065;79.8353066251;-75.2244661393;2.18647117805;-2.08203949579
6168009875;0.44950515039;0.449448461906;82.7398457172;-77.6369306694;2.2660185773;-2.14881094252
6168027890;0.466129390231;0.466111188973;86.0581173968;-80.3551807258;2.35689698304;-2.22404582643
6168045899;0.482792117298;0.483544943621;89.4122313162;-83.0610106651;2.44875700993;-2.29893695017
6168060931;0.500225871946;0.499432152938;92.9527888884;-85.8708674307;2.54572321965;-2.37670729623
6168078920;0.516113081262;0.516895414461;96.2080086062;-88.4115763524;2.63487480423;-2.44702825155
6168093933;0.533576342786;0.532761455805;99.8188003482;-91.1812611089;2.7337645362;-2.52368672917
6168111946;0.549442384129;0.549433804685;103.129873383;-93.6755906407;2.82444579072;-2.59272401009
6168126949;0.56611473301;0.566087872125;106.641450518;-96.2728964571;2.92061830537;-2.66461143674
6168144978;0.58276880045;0.582797746058;110.183066415;-98.8417863973;3.0176134997;-2.73571237757
6168159976;0.599478674383;0.599426476067;113.771504314;-101.392292595;3.11589102093;-2.80630449888
6168181037;0.616107404391;0.618249299136;117.378165352;-103.902221192;3.21466762418;-2.87577352587
6168193014;0.634930227461;0.632759948392;121.504714822;-106.70762402;3.32768255281;-2.95342059724
6168211011;0.649440876717;0.650203004116;124.718539464;-108.843178104;3.41570043925;-3.01252780233
6168229032;0.666883932441;0.666061989454;128.620289342;-111.377462498;3.52255872052;-3.08267094156
6168244047;0.682742917779;0.682717981268;132.204874858;-113.649049636;3.62073073549;-3.14554322743
6168262041;0.699398909593;0.699381029059;136.00847702;-115.999826367;3.72490101868;-3.21060729833
6168280056;0.716061957384;0.717292987596;139.854272315;-118.314079508;3.83022685663;-3.27466048064
6168295063;0.733973915921;0.732745611895;144.034394947;-120.757924993;3.94470900797;-3.34230047974
6168313088;0.74942654022;0.750184818899;147.679571505;-122.828016825;4.04454044623;-3.39959584086
6168328088;0.766865747223;0.766043162788;151.837415649;-125.119742115;4.15841245058;-3.46302550428
6168343099;0.782724091113;0.782735396744;155.659446198;-127.160944991;4.263087437;-3.51952128583
6168361111;0.799416325069;0.799395878727;159.725271372;-129.263483507;4.37443929288;-3.57771469625
6168379124;0.816076807051;0.816809748299;163.827638509;-131.312917049;4.48679193343;-3.63443828365
6168394135;0.833490676624;0.832687656526;168.163269588;-133.40023987;4.60553303674;-3.69221055876
6168412150;0.849368584851;0.849368344308;172.159385892;-135.252519663;4.71497575692;-3.74347738568
6168427154;0.866049272633;0.866015035033;176.401929532;-137.14386139;4.83116744932;-3.79582535674
6168445173;0.882695963358;0.88267583774;180.681407725;-138.973242572;4.94837067833;-3.84645840301
6168460182;0.899356766065;0.899351393891;185.010277074;-140.743601884;5.06692659632;-3.89545786019
6168478188;0.916032322216;0.917780364252;189.388914061;-142.452320254;5.18684551412;-3.9427512385
6168493212;0.934461292577;0.932695770927;194.281419555;-144.264008678;5.32083788794;-3.99289459007
6168511209;0.949376699252;0.949401154678;198.282166241;-145.668929529;5.43040742166;-4.03177955463
6168526222;0.966082083003;0.965980813475;202.806425765;-147.174663951;5.55431454331;-4.07345480602
6168544239;0.9826617418;0.982771189869;207.341685775;-148.595546254;5.67852293827;-4.1127815467
6168562245;0.999452118194;0.999336415945;211.979922443;-149.956926277;5.80555158286;-4.1504614017
6168577282;1.01601734427;1.01690166864;216.600158682;-151.220628112;5.93208724484;-4.18543775004
6168595268;1.03358259697;1.03268079298;221.546560533;-152.471124496;6.06755569281;-4.22004860202
6168610280;1.04936172131;1.04928675138;226.030718306;-153.513006796;6.19036453695;-4.2488854979
6168628292;1.06596767971;1.06595589299;230.790598298;-154.523186253;6.32072466024;-4.27684493231
6168643300;1.08263682132;1.08260931897;235.609579706;-155.445070024;6.45270341002;-4.30236054605
6168661316;1.09929024729;1.10003184818;240.463818905;-156.270661306;6.58564777447;-4.32521100608
6168676324;1.11671277651;1.11594984728;245.583328705;-157.02872066;6.72585717674;-4.34619233829
6168694329;1.13263077561;1.13285793047;250.295993337;-157.623680214;6.85492420017;-4.36265944472
6168709354;1.14953885879;1.1492736978;255.336916378;-158.150153967;6.9929813256;-4.37723102234
6168727354;1.16595462612;1.16591108743;260.263838437;-158.554033;7.12791627523;-4.38840946125
6168745368;1.18259201576;1.18262737591;265.288146949;-158.852158171;7.26551837403;-4.39666087747
6168760389;1.19930830423;1.20003483094;270.365280017;-159.03552744;7.40456719328;-4.40173611537
6168781395;1.21671575926;1.21869247963;275.680503025;-159.098995717;7.55013664625;-4.40349277067
6168793418;1.23537340795;1.23313802131;281.405868674;-159.018245727;7.70693878685;-4.40125779746
6168811421;1.24981894964;1.24931163978;285.856300612;-158.847047346;7.82882397241;-4.39651942163
6168826422;1.26599256811;1.26590059965;290.854559486;-158.539870281;7.96571264272;-4.3880174699
6168844441;1.28258152798;1.28262811358;295.994952486;-158.09498792;8.10649397888;-4.37570415358
6168862452;1.2993090419;1.30002626753;301.18877959;-157.510044441;8.24873872932;-4.35951426898
6168880471;1.31670719586;1.31772526338;306.597798867;-156.752947324;8.39687700609;-4.33855956925
6168895475;1.3344061917;1.33255054576;312.102818646;-155.823602792;8.54764447466;-4.31283745886
6168910479;1.34923147409;1.34921391429;316.7121117;-154.919029515;8.67388043266;-4.28780095963
6168928503;1.36589484262;1.36587632063;321.886486456;-153.762406998;8.81559243635;-4.2557883195
6168943506;1.38255724896;1.38252172845;327.04907325;-152.455189524;8.95698159997;-4.21960755879
6168961516;1.39920265677;1.40056743012;332.189782493;-150.996329942;9.09777159714;-4.17922969473
6168976525;1.41724835844;1.41586450185;337.737936957;-149.23926777;9.249720407;-4.13059827163
6168994543;1.43254543017;1.43337234441;342.415450029;-147.604873988;9.37782472511;-4.08536202629
6169009546;1.45005327274;1.44926019518;347.73396362;-145.56899697;9.52348429818;-4.02901365218
6169027564;1.4659411235;1.46585460742;352.522308686;-143.567231451;9.65462400213;-3.9736094056
6169042567;1.48253553575;1.4825102785;357.478772809;-141.318323686;9.79036802828;-3.91136483241
6169060590;1.49919120682;1.49918230665;362.401029609;-138.897524591;9.92517520919;-3.84436270416
6169078590;1.51586323498;1.51581841338;367.268666002;-136.30936173;10.0584864862;-3.77272833338
6169093606;1.5324993417;1.53248915862;372.059568717;-133.561714146;10.1896962372;-3.6966797938
6169111613;1.54917008695;1.54913617007;376.786918602;-130.642766142;10.3191654497;-3.61589005422
6169126624;1.56581709839;1.56658499889;381.426797618;-127.562761636;10.4462390737;-3.5306426426
6169144698;1.58326592721;1.5824673973;386.195452547;-124.157819994;10.5768395185;-3.43640172149
6169159648;1.59914832562;1.59910542839;390.444532302;-120.902355987;10.6932102173;-3.3462979961
6169180663;1.61578635672;1.61792055401;394.79481476;-117.333729155;10.8123525819;-3.24752664693
6169192673;1.63460148234;1.63246103087;399.580351379;-113.105301255;10.9434153702;-3.130493528
6169210679;1.64914195919;1.64913113466;403.174461427;-109.699332125;11.0418482361;-3.03622416837
6169228688;1.66581206299;1.66577750466;407.175926645;-105.648846531;11.1514374484;-2.92411608152
6169243705;1.68245843299;1.68241906376;411.037402087;-101.451938027;11.2571927228;-2.80795534666
6169261710;1.69909999208;1.69907986646;414.755967348;-97.1079093087;11.3590340773;-2.68772266406
6169276729;1.71576079479;1.7157980793;418.329238831;-92.6144565285;11.4568962318;-2.56335426849
6169294733;1.73247900762;1.73320200633;421.756868118;-87.9649726185;11.550769644;-2.4346672916
6169309744;1.74988293466;1.74906387822;425.149067502;-82.9808064808;11.6436727278;-2.29671708358
6169327754;1.76574480654;1.76574039656;428.077571058;-78.3156704939;11.7238764483;-2.16759689335
6169345781;1.78242132488;1.78319243263;430.982025872;-73.2908225524;11.8034215394;-2.02852070695
6169360795;1.79987336096;1.79904917289;433.823006915;-67.9074873736;11.8812282572;-1.87952242173
6169375792;1.81573010121;1.81572793631;436.222272059;-62.9122149933;11.9469375819;-1.74126481856
6169393798;1.83240886463;1.83315655933;438.553117884;-57.5583521973;12.0107730881;-1.59308226083
6169411823;1.84983748765;1.8490658988;440.771633066;-51.8630189672;12.0715321646;-1.4354485901
6169426822;1.86574682713;1.86650991671;442.598132724;-46.5820896516;12.1215550058;-1.28928466267
6169444854;1.88319084504;1.88237724095;444.377963477;-40.7108244378;12.1702997129;-1.12678160093
6169459855;1.89905816928;1.89907749309;445.790523976;-35.3050519199;12.2089858901;-0.977162301983
6169477854;1.91575842141;1.91744616679;447.061220573;-29.557416557;12.2437868022;-0.818081029
6169492866;1.93412709511;1.93235580037;448.199277971;-23.1779002249;12.2749550886;-0.641510750085
6169510875;1.94903672869;1.94907689973;448.920731955;-17.9639099674;12.2947137443;-0.497199541193
6169525885;1.96575782806;1.96566650106;449.512231568;-12.0876073818;12.3109133045;-0.334557056634
6169543904;1.98234742938;1.98309448262;449.870283532;-6.23693520349;12.3207193707;-0.172623962559
6169561910;1.99977541095;1.99899131375;449.999978998;-0.0793763184405;12.3242713756;-0.002196953179
6169579954;2.01567224208;2.01717749382;449.897749944;5.53762913746;12.3214716008;0.153268785662
6169594931;2.03385842215;2.03237353655;449.523093484;11.9524632755;12.3112107828;0.330816579881
6169609944;2.04905446488;2.04978484032;448.999918004;17.2944692801;12.2968824341;0.478670969005
6169627960;2.06646576864;2.06638598783;448.166829202;23.3846222061;12.2740664053;0.64723233711
6169645966;2.08306691615;2.08309073013;447.142175145;29.1511355252;12.246003927;0.806836108324
6169660973;2.09977165845;2.09971913941;445.88681661;34.9041574611;12.2116230826;0.966066469209
6169675992;2.11640006774;2.11565028831;444.416867192;40.5721973826;12.1713651795;1.1229447242
6169694007;2.13233121663;2.13308468442;442.805743942;45.9391838803;12.1272409105;1.27149051568
6169709020;2.14976561275;2.14899851407;440.819524889;51.732192032;12.072843791;1.43182760267
6169727026;2.16567944239;2.16638640477;438.807400682;56.938517188;12.0177372;1.57592665925
6169745032;2.1830673331;2.18454820958;436.397007691;62.5295226244;11.951723114;1.7306727776
6169760049;2.20122913791;2.19895013241;433.649678194;68.2511989333;11.8764812565;1.88903556392
6169778058;2.21563106074;2.21712636994;431.309269845;72.6962428253;11.8123838588;2.01206411325
6169793069;2.23380729827;2.23305527375;428.157944012;78.1822959431;11.7260776442;2.1639053938
6169811076;2.24973620208;2.24897006559;425.221233754;82.8701384017;11.6456491645;2.29365404674
