t_Tracker;t_soll;t_ist;pix_x;pix_y;deg_x;deg_y
4154711442;0.0166680198236;0.0155987465023;2.94565049682;-2.94539809482;0.0806733284328;-0.0815218170226
4154729476;0.0322667663259;0.0322254816601;5.70322896416;-5.70139766954;0.156195877226;-0.157801520415
4154744493;0.0488935014837;0.0488806614403;8.64444208613;-8.6380692075;0.236747678072;-0.239081806497
4154762485;0.0655486812639;0.065594437142;11.593642261;-11.5782818917;0.317518222499;-0.320460103329
4154777490;0.0822624569655;0.0822206034072;14.5572053765;-14.5268329107;0.398682128674;-0.402069186013
4154795518;0.0988886232308;0.0988766365263;17.5102047983;-17.4574192142;0.479556724106;-0.483181046857
4154810537;0.11554465635;0.115537789677;20.4744880343;-20.3902390871;0.560740352418;-0.564354727747
4154828547;0.1322058095;0.13220320952;23.4466787136;-23.3203965696;0.64214054402;-0.645454719816
4154843559;0.148871229344;0.148851278145;26.4276413189;-26.247200457;0.723780974736;-0.726461892122
4154861578;0.165519297969;0.165535186994;29.4145092821;-29.1663120454;0.805583137091;-0.807256159353
4154912637;0.182203206818;0.21550556192;32.4178542018;-32.0864905961;0.887836558318;-0.888079957639
4154927641;0.232173581743;0.232171550656;41.4835382114;-40.795761555;1.13612090311;-1.12913246418
4154945658;0.24883957048;0.248871104047;44.5339162018;-43.6861097081;1.21966243179;-1.20913062595
4154960676;0.26553912387;0.265493572511;47.6055862514;-46.574036871;1.30378709186;-1.2890617803
4154978696;0.282161592335;0.282149036738;50.6791475889;-49.4397896229;1.38796354915;-1.36837919817
4154993614;0.298817056561;0.298858545746;53.7759018698;-52.3017102948;1.47277519787;-1.44759055291
4155011178;0.31552656557;0.315535343439;56.9009138451;-55.1626441278;1.55836074772;-1.52677459423
4155029193;0.332203363263;0.332135909544;60.0390092389;-58.0069974769;1.6443046167;-1.60549972605
4155044203;0.348803929368;0.348785115953;63.1828168733;-60.8267170368;1.73040492836;-1.68354305148
4155062248;0.365453135777;0.365487798253;66.3569402825;-63.6422775737;1.81733550636;-1.76147126475
4155077266;0.382155818076;0.382115102303;69.5635061679;-66.4535849721;1.90515459525;-1.83928176097
4155095282;0.398783122127;0.398776824346;72.7787368143;-69.2381546016;1.99321098829;-1.9163522175
4155110267;0.41544484417;0.41542716854;76.0247795611;-72.0135717184;2.08211124069;-1.99316935361
4155128298;0.432095188364;0.433925844301;79.2937594247;-74.7712915089;2.17163967811;-2.0694966686
4155143302;0.450593864124;0.448764550491;82.9563183253;-77.8154985241;2.27194717128;-2.15375328835
4155160717;0.465432570315;0.465486006242;85.9184723881;-80.2416102505;2.35307248735;-2.22090245796
4155178723;0.482154026066;0.482094252395;89.2832562076;-82.9577494867;2.44522473367;-2.29607891923
4155193735;0.498762272218;0.498772756765;92.6542966816;-85.6358361816;2.53754833269;-2.37020217405
