t_Tracker;t_soll;t_ist;pix_x;pix_y;deg_x;deg_y
9300520616;0.0166618231187;0.016171683732;2.94455526107;-2.94430314048;0.0806433329146;-0.0814915112153
9300535629;0.0328335068506;0.032823174668;5.8034457401;-5.80151623394;0.158940541228;-0.160572571059
9300553637;0.0494849977867;0.0494807594223;8.74912412957;-8.74251709183;0.239614633564;-0.241972682719
9300568652;0.066142582541;0.0661418722011;11.6988739983;-11.6830921284;0.320400232606;-0.323361008628
9300589662;0.0828036953198;0.0852668077569;14.6532520393;-14.6222756958;0.401312584658;-0.404710821884
9300604679;0.101928630876;0.0994615318486;18.0507605293;-17.9929501657;0.494361070404;-0.498003306815
9300622746;0.116123354967;0.118370939104;20.5775992052;-20.4920762772;0.563564285998;-0.56717334598
9300637711;0.135032762223;0.132779587933;23.9517469416;-23.8171738703;0.655972984455;-0.65920436822
9300652707;0.149441411052;0.149467000272;26.5297842485;-26.3472573902;0.726578390831;-0.729231236956
9300670750;0.166128823391;0.166122339957;29.5240495018;-29.273092422;0.808583144774;-0.810211593573
9300685769;0.182784163076;0.182752342196;32.5226283407;-32.1880740996;0.890706036054;-0.890891554413
9300703748;0.199414165315;0.199431094923;35.5276900406;-35.092838705;0.973006475207;-0.971288730289
9300721757;0.216092918042;0.217341438285;38.5536583679;-37.99972987;1.05587948983;-1.05174476443
9300736771;0.234003261404;0.23275235825;41.8177179351;-41.1134609956;1.14527317376;-1.13792565098
9300754787;0.249414181369;0.249475371209;44.6393508103;-43.7856204502;1.22254999798;-1.21188485347
9300769816;0.266137194328;0.266101204033;47.7158877826;-46.6773026013;1.30680794979;-1.29191993723
9300787797;0.282763027152;0.282759430236;50.7906686836;-49.5433045568;1.3910178076;-1.37124425248
9300802866;0.299421253355;0.299530873017;53.8885747921;-52.4053419804;1.47586100173;-1.45045883864
9300820930;0.316192696136;0.316128802602;57.0258859714;-55.2764728996;1.56178339321;-1.52992511176
9300835841;0.332790625721;0.332793122565;60.1498773933;-58.1069504446;1.64734099289;-1.60826619336
9300853853;0.349454945684;0.349403560511;63.3065276791;-60.9370496698;1.73379302973;-1.68659680395
9300868864;0.366065383629;0.366046712559;66.4740794746;-63.7455680044;1.82054362916;-1.76433010532
9300889886;0.382708535678;0.385494940681;69.6700090074;-66.5463783182;1.90807141738;-1.84185006649
9300901896;0.4021567638;0.39937054168;73.4340061485;-69.8013508882;2.01115702713;-1.93194019004
