t_Tracker;t_soll;t_ist;pix_x;pix_y;deg_x;deg_y
6365728117;0.0166678542165;0.0166931103913;2.94562122661;-2.94536883213;0.0806725268017;-0.0815210070991
6365746177;0.0333609646078;0.0333250655221;5.89671820579;-5.89469419654;0.161495019523;-0.163151521874
6365764156;0.0499929197386;0.0499831894149;8.83901833264;-8.83220569941;0.242076590465;-0.244455056245
6365779203;0.0666510436314;0.0666290822564;11.7889708638;-11.7728220587;0.322867739877;-0.32584452587
6365794680;0.0832969364729;0.0832971616564;14.7407858577;-14.7092522573;0.403709897064;-0.407118132237
6365812202;0.0999650158729;0.0999680854884;17.7015793016;-17.6470493942;0.484797949491;-0.4884295723
6365830254;0.116635939705;0.116621089406;20.668937443;-20.5822753886;0.566065791069;-0.569669849075
6365845237;0.133288943623;0.133282342173;23.6401658046;-23.5107486389;0.647439627415;-0.650723225487
6365863288;0.149950196389;0.149942457168;26.6209375206;-26.4365357173;0.729074830197;-0.731702254865
6365880248;0.166610311384;0.166607123251;29.610589132;-29.3574374766;0.810953229078;-0.812546069894
6365895794;0.183274977468;0.183261833828;32.6111560939;-32.273890292;0.893130569622;-0.89326674843
6365912858;0.199929688044;0.199925077696;35.6210328856;-35.182786529;0.975562880999;-0.973778278329
6365927865;0.216592931913;0.216592872654;38.6445717934;-38.0867708128;1.05836936045;-1.0541538567
6365948888;0.23326072687;0.235551856532;41.6820780163;-40.9845408596;1.14155836655;-1.13435743935
6365963901;0.252219710748;0.24990826711;45.1543929471;-44.2713391034;1.23665559656;-1.22532842405
6365978920;0.266576121327;0.266568666549;47.7968518805;-46.7530825698;1.30902533548;-1.29401735175
6365994430;0.283236520765;0.28323959038;50.8784819972;-49.6247903456;1.39342277461;-1.37349959092
6366011449;0.299907444596;0.299892594297;53.9792589358;-52.4887235935;1.47834459295;-1.45276664912
6366029468;0.316560448514;0.316558682596;57.0948927839;-55.3393071225;1.56367330149;-1.53166421793
6366044488;0.333226536813;0.33322789977;60.2321884341;-58.1811337686;1.64959526767;-1.61031941645
6366062542;0.349895753986;0.349897401386;63.3903116233;-61.0117459495;1.73608764331;-1.68866422446
6366080537;0.366565255602;0.366545569771;66.5697404269;-63.8298865561;1.82316352159;-1.76666384811
6366095536;0.383213423987;0.383226164667;69.7673179726;-66.6311282504;1.91073644438;-1.84419574889
6366113067;0.399894018883;0.399856413139;72.994398685;-69.4236758266;1.99911737839;-1.92148701655
6366128074;0.416524267355;0.416527621413;76.2359309325;-72.1928401682;2.08789410052;-1.99813109029
6366146160;0.43319547563;0.433218740703;79.5106898336;-74.952948485;2.17758081001;-2.07452451417
6366161112;0.449886594919;0.449878286811;82.8156763795;-77.6995027916;2.2680953722;-2.15054279436
6366179121;0.466546141028;0.466517921905;86.1416591875;-80.4230887751;2.35918496471;-2.2259253644
6366194646;0.483185776121;0.483246303236;89.491821504;-83.1247013252;2.45093676797;-2.30069976056
6366211663;0.499914157453;0.499855787364;92.8891971312;-85.8208244358;2.54398161496;-2.3753222217
6366229721;0.516523641581;0.516524720094;96.2925017624;-88.4769734881;2.6371888412;-2.44883829323
6366247738;0.53319257431;0.533934342576;99.7390756385;-91.1206637596;2.73158109397;-2.52200953449
6366262746;0.550602196792;0.54981679022;103.373077018;-93.8570747358;2.83110647456;-2.59774707071
6366277759;0.566484644436;0.566474060784;106.719743844;-96.3302375141;2.92276254588;-2.66619850477
6366296239;0.583141915;0.583193339937;110.262807057;-98.8990366976;3.01979737828;-2.73729693367
6366313809;0.599861194153;0.599811926243;113.854067315;-101.450351168;3.11815219621;-2.80791142607
6366327782;0.61647978046;0.616467774592;117.459345094;-103.95809471;3.21689091579;-2.87731997582
6366345827;0.633135628808;0.633149791703;121.109235932;-106.441840941;3.31685146529;-2.94606433542
6366363807;0.649817645919;0.649792271227;124.802370639;-108.898302685;3.41799634635;-3.01405352341
6366378861;0.666460125443;0.666449257348;128.524985802;-111.316325736;3.51994861665;-3.08097881718
6366394382;0.683117111565;0.683110225672;132.289886651;-113.702261576;3.62305897649;-3.14701601103
6366413903;0.699778079888;0.699766358463;136.095534625;-116.052911363;3.72728528891;-3.21207656844
6366428877;0.71643421268;0.716432446762;139.940657108;-118.36533835;3.83259270036;-3.27607920701
6366446930;0.733100300979;0.733099672834;143.829399061;-120.639818918;3.9390947301;-3.33903157633
6366461941;0.749767527051;0.749760072272;147.760419639;-122.873285325;4.04675465598;-3.40084876841
6366479915;0.766427926488;0.766415636177;151.732453915;-125.062801425;4.15553783512;-3.46144951748
6366495482;0.783083490394;0.783084000021;155.746522816;-127.206718604;4.26547222793;-3.52078819373
6366512955;0.799751854237;0.799735297281;159.807451844;-129.305248715;4.37668999174;-3.57887066076
6366527966;0.816403151497;0.816399678921;163.908440169;-131.35255689;4.48900487037;-3.63553542289
6366546036;0.833067533137;0.83309079821;168.057335075;-133.350202706;4.60263177953;-3.69082564561
6366561005;0.849758652426;0.849729864418;172.258074787;-135.297394958;4.71767857641;-3.74471943022
6366579037;0.866397718634;0.86639908159;176.491039604;-137.182756936;4.83360793101;-3.79690189564
6366594549;0.883066935807;0.88306516989;180.777296273;-139.013330567;4.95099680398;-3.84756794613
6366611061;0.899733024106;0.899711631617;185.108567288;-140.782863434;5.06961849705;-3.89654452924
6366629075;0.916379485833;0.916388528753;189.480560159;-142.487203096;5.18935545063;-3.94371671499
6366647143;0.933056382969;0.933049212634;193.906470978;-144.128809594;5.31056906965;-3.98915259167
6366662137;0.94971706685;0.94970676764;198.373889989;-145.70033179;5.4329194848;-4.03264869669
6366680119;0.966374621857;0.966353229368;202.886059948;-147.200377706;5.55649550628;-4.07416650337
6366695678;0.983021083584;0.983017895452;207.440475595;-148.625509886;5.68122852184;-4.11361087085
6366712932;0.999685749668;0.99968398375;212.044781164;-149.975304626;5.80732788623;-4.15097007198
6366727975;1.01635183797;1.01633897877;216.693900879;-151.245312297;5.93465458779;-4.18612095129
6366745970;1.03300683299;1.03301217815;221.383662381;-152.431631495;6.06309435697;-4.21895552694
6366760977;1.04968003236;1.04966831094;226.121568102;-153.533211892;6.19285266494;-4.24944472829
6366779040;1.06633616515;1.06636853241;230.896686221;-154.544574891;6.32363011895;-4.27743692041
6366797007;1.08303638662;1.08374885725;235.725586729;-155.466008229;6.45588052579;-4.30294006721
6366814075;1.10041671147;1.10124352821;240.793570658;-156.322980078;6.59467877508;-4.32665906887
6366829044;1.11791138243;1.11630194428;245.937034082;-157.076805845;6.73554420175;-4.34752322518
6366847060;1.1329697985;1.13300387241;250.39671894;-157.635315285;6.85768279955;-4.36298147661
6366862119;1.14967172662;1.14963867197;255.376667502;-158.153851673;6.99407000039;-4.3773333663
6366880094;1.16630652619;1.1663016314;260.369794293;-158.561509442;7.13081811697;-4.38861639188
6366895647;1.18296948561;1.18296800414;265.402481816;-158.857596794;7.26864969402;-4.39681140599
6366912644;1.19963585835;1.19964347906;270.465039685;-159.037934142;7.40729933834;-4.4018027273
6366927708;1.21631133327;1.21628282971;275.556711145;-159.099025488;7.54674632447;-4.40349359467
6366945683;1.23295068393;1.23298561116;280.660899178;-159.037589659;7.68653610538;-4.40179319282
6366963731;1.24965346538;1.24960732634;285.805239405;-158.849555051;7.8274255453;-4.39658882912
6366978698;1.26627518056;1.2662751213;290.942024951;-158.533400893;7.96810808313;-4.38783841218
6366994760;1.28294297552;1.2829412096;296.107082685;-158.083807342;8.10956491903;-4.37539470099
6367011238;1.29960906382;1.29960672901;301.282007757;-157.498283364;8.25129199438;-4.35918874951
6367029247;1.31627458323;1.31624181302;306.463251576;-156.773638815;8.39319212298;-4.33913226194
6367044267;1.33290966723;1.33291159908;311.63737704;-155.908483497;8.53489729927;-4.31518676074
6367062325;1.34957945329;1.34957484295;316.820251577;-154.896398255;8.67684208878;-4.28717457862
6367080297;1.36624269716;1.36623012241;321.994398658;-153.736665678;8.81854785709;-4.25507585922
