t_Tracker;t_soll;t_ist;pix_x;pix_y;deg_x;deg_y
3955193077;0.0166554112344;0.016144101246;2.94342199363;-2.94317016401;0.0806122958121;-0.081460153043
3955208088;0.0327995124804;0.0335983712284;5.79743444826;-5.79551092973;0.158775908349;-0.160406358107
3955226101;0.0502537824628;0.0494679303811;8.88518802637;-8.87826816299;0.24334105238;-0.245729958858
3955241114;0.0661233416155;0.0668907691434;11.695464672;-11.6796965772;0.320306860463;-0.323267027612
3955259121;0.0835461803778;0.082795287497;14.7850199993;-14.7532022795;0.404921349485;-0.408334567353
3955277150;0.0994506987314;0.102356411444;17.6101344533;-17.5564427346;0.482293524648;-0.485921789214
3955292143;0.119011822678;0.116109494833;21.0923873436;-21.000312817;0.577662928252;-0.581240159658
3955310155;0.132764906067;0.133534899403;23.5465494221;-23.4186554471;0.644875730179;-0.648174298624
3955325164;0.150190310638;0.149415042542;26.6639589954;-26.4786678805;0.730253070987;-0.732868375841
3955345165;0.166070453777;0.166862577258;29.5135590855;-29.2628671799;0.8082958409;-0.809928582488
3955357196;0.183517988493;0.182729249864;32.6549913415;-32.3163775636;0.894331097427;-0.894442697987
3955375204;0.199384661098;0.201186432372;35.5223482259;-35.0876906575;0.972860177481;-0.971146244225
3955390219;0.217841843607;0.216067511705;38.8717029016;-38.304150103;1.06458986167;-1.06017041343
3955411227;0.232722922939;0.234361765019;41.5838540998;-40.8911569551;1.13886828153;-1.13177278854
3955426249;0.251017176253;0.249450996009;44.9335775179;-44.0631742227;1.23060806456;-1.2195669009
3955444245;0.266106407243;0.267432220018;47.7102092441;-46.6719870341;1.30665243012;-1.29177281461
3955459257;0.284087631253;0.282761354611;51.0363624013;-49.7712425742;1.39774668803;-1.37755305039
3955474284;0.299416765845;0.299437541515;53.8877378561;-52.4045723335;1.47583808034;-1.45043753659
3955492276;0.316092952749;0.316105389531;57.007171258;-55.2594298085;1.56127084828;-1.52945339835
3955510296;0.332760800765;0.333478836372;60.1442461927;-58.1018745422;1.64718676967;-1.60812570411
3955525303;0.350134247606;0.349406447058;63.4356480347;-61.0521557555;1.7373292839;-1.68978267457
3955543312;0.366061858292;0.366803627679;66.4734048986;-63.744973307;1.82052515437;-1.76431364547
3955558334;0.383459038914;0.382731879828;69.8146639485;-66.6723521813;1.91203312145;-1.84533673209
3955576338;0.399387291063;0.399487927687;72.896012672;-69.3390598597;1.99642285399;-1.919145042
3955591344;0.416143338921;0.416049615145;76.1614035313;-72.1295839283;2.08585299838;-1.99638030365
3955612358;0.43270502638;0.435493673824;79.4139797348;-74.8719845478;2.17493218432;-2.07228361937
3955624365;0.452149085058;0.44936061521;83.2657501687;-78.070449727;2.28042166503;-2.16080974885
3955642385;0.466016026444;0.466777680893;86.0353955639;-80.336706475;2.35627469405;-2.22353450183
3955657387;0.483433092127;0.482670011639;89.5418323421;-83.1647093096;2.45230642834;-2.30180708917
3955678417;0.499325422874;0.501551515612;92.7691202906;-85.7262884073;2.54069303799;-2.37270568276
3955690424;0.518206926846;0.516007632017;96.6391189047;-88.7449601092;2.64668173881;-2.456255544
3955711437;0.532663043252;0.534734866436;99.6290978919;-91.0370302267;2.72856910362;-2.51969475144
3955723443;0.551390277671;0.549336913507;103.538422748;-93.9803238773;2.8356348429;-2.60115832231
3955741446;0.565992324742;0.566884514963;106.615545969;-96.2539188154;2.91990885045;-2.66408617945
3955759457;0.583539926197;0.582637329586;110.347887772;-98.9600922398;3.02212750688;-2.73898681007
3955774479;0.59929274082;0.599332760088;113.731379244;-101.364066359;3.11479210477;-2.80552326184
3955792479;0.615988171323;0.615965969613;117.352175841;-103.884327624;3.21395584241;-2.87527827324
3955810497;0.632621380848;0.633600488029;120.995990325;-106.365613302;3.31374997716;-2.94395453041
3955825503;0.650255899263;0.649277290402;124.899906666;-108.96240192;3.42066759196;-3.01582764221
3955843511;0.665932701637;0.666718089866;128.40641676;-111.240210691;3.51670133416;-3.07887212852
3955858538;0.6833735011;0.682607534065;132.348146509;-113.738710812;3.62465455501;-3.14802484172
3955873544;0.699262945299;0.699279872249;135.977264701;-115.980786218;3.72404619843;-3.21008031099
3955891547;0.715935283484;0.716748574938;139.824881334;-118.296632283;3.82942191786;-3.27417758174
3955909558;0.733403986172;0.732636094777;143.900646441;-120.680887677;3.94104600141;-3.34016826473
3955924566;0.749291506012;0.749262889774;147.647559766;-122.810085066;4.04366373207;-3.3990995312
3955942592;0.765918301009;0.766687011434;151.610315525;-124.996483065;4.15219279793;-3.45961397845
3955957593;0.783342422668;0.78257741782;155.809270526;-127.239683039;4.26719071647;-3.52170057316
3955978611;0.799232829054;0.801703315577;159.680335658;-129.240634306;4.37320862632;-3.57708228315
3955990619;0.818358726812;0.815896756787;164.392992581;-131.589680685;4.5022754386;-3.64209846192
3956008629;0.832552168021;0.832578396046;167.928352021;-133.28921363;4.59909928569;-3.68913760884
3956023644;0.849233807281;0.849262921838;172.125292327;-135.237007081;4.71404202722;-3.74304803325
