t_Tracker;t_soll;t_ist;pix_x;pix_y;deg_x;deg_y
8930203253;0.0166678211029;0.0155773321312;2.94561537396;-2.94536298098;0.0806723665134;-0.0815208451527
8930221204;0.0322451532341;0.0322595646867;5.69940716425;-5.69757954751;0.156091208557;-0.157695843615
8930236227;0.0489273857896;0.0488523147433;8.65043877374;-8.64405263302;0.23691191098;-0.239247413897
8930254223;0.0655201358462;0.0662924224089;11.5885845041;-11.5732442025;0.317379704341;-0.320320671727
8930272251;0.0829602435118;0.082194970506;14.6810336337;-14.6498811423;0.402073446712;-0.405474876889
8930287248;0.0988627916089;0.0988300563695;17.5056124386;-17.452868251;0.479430951908;-0.483055086707
8930305256;0.115497877472;0.115513892561;20.4661534523;-20.3820069294;0.560512090961;-0.564126880632
8930320305;0.132181713663;0.132179768101;23.4423747079;-23.3161617233;0.642022669049;-0.645337509052
8930338317;0.148847589204;0.148818381953;26.4234066286;-26.2430519076;0.723664998125;-0.726347069854
8930353292;0.165486203056;0.165477201532;29.4085620492;-29.1605140772;0.805420258614;-0.807095684983
8930371360;0.182145022635;0.182137624732;32.4073615572;-32.0763163736;0.887549193417;-0.887798358655
8930386310;0.198805445835;0.198878550116;35.4174874745;-34.9866221508;0.969988327666;-0.968348901369
8930404386;0.215546371219;0.215471620897;38.454297735;-37.9045814141;1.05315827325;-1.04911127491
8930422343;0.232139442;0.232156739992;41.4773044154;-40.7898327734;1.13595017645;-1.1289683692
8930437380;0.248824561095;0.248797278196;44.53116239;-43.6835102616;1.2195870124;-1.20905867927
8930455363;0.265465099299;0.265497792127;47.5919354189;-46.5612546365;1.30341323281;-1.28870799757
8930470406;0.282165613229;0.282202154769;50.6798930894;-49.4404817137;1.38798396638;-1.36839835364
8930488389;0.298869975872;0.298841730793;53.7857695112;-52.3107875399;1.47304544564;-1.44784179009
8930503443;0.315509551896;0.315612804407;56.897722327;-55.1597365922;1.55827334075;-1.52669412036
8930521409;0.332280625509;0.332181179299;60.0535939987;-58.0201484597;1.64470405347;-1.60586371488
8930536430;0.348849000402;0.34879638016;63.1913805538;-60.8343561772;1.7306394642;-1.68375448524
8930554431;0.365464201263;0.365416071189;66.3590571365;-63.6441445563;1.81739348122;-1.76152293851
8930569439;0.382083892291;0.382082588185;69.5496487059;-66.4415085264;1.90477507718;-1.83894751284
8930587454;0.398750409288;0.398745577193;72.772387799;-69.2326905072;1.99303710609;-1.91620098398
8930605461;0.415413398296;0.415540384514;76.018629862;-72.0083482542;2.08194281721;-1.99302478018
8930620480;0.432208205617;0.432068347953;79.3160364127;-74.7899539789;2.17224978402;-2.07001320267
8930638525;0.448736169056;0.448778162936;82.5870165948;-77.5107588015;2.26183300471;-2.14531879661
8930653487;0.465445984039;0.465441151944;85.9211600776;-80.2437967812;2.35314609583;-2.22096297608
8930671563;0.482108973047;0.482051541927;89.2741514167;-82.9504575423;2.4449753783;-2.29587709505
8930686514;0.49871936303;0.498816842468;92.6455491221;-85.6289432121;2.53730876091;-2.37001139257
8930704534;0.515484663571;0.51538265156;96.0787170447;-88.3114514464;2.6313338612;-2.44425702538
8930719536;0.532050472663;0.532037622426;99.5019141176;-90.9402524135;2.72508588713;-2.51701616508
8930737574;0.548705443529;0.548698687082;102.975425755;-93.5602150786;2.82021589167;-2.58953068098
