t_Tracker;t_soll;t_ist;pix_x;pix_y;deg_x;deg_y
10310917230;0.0166668567618;0.0161245472264;2.94544493162;-2.94519258245;0.0806676985628;-0.0815161289148
10310935182;0.0327914039881;0.0328135738382;5.79600060872;-5.79407851656;0.158736639397;-0.160366712219
10310950196;0.0494804306;0.0494320406578;8.74831582198;-8.74171061391;0.239592496225;-0.241950361272
10310968212;0.0660988974196;0.0671749761095;11.6911333787;-11.6753827726;0.320188238161;-0.323147631462
10310983214;0.0838418328713;0.082779624965;14.8374918947;-14.8053349444;0.406358411506;-0.409777479119
10311001244;0.0994464817268;0.100049808854;17.6093846997;-17.5556998177;0.482272990943;-0.48590122699
10311016242;0.116716665616;0.116066912538;20.6833227219;-20.5964803502;0.566459764602;-0.570063009607
10311034260;0.1327337693;0.132823933382;23.5409872633;-23.4131834126;0.644723397827;-0.648022845346
10311052261;0.149490790143;0.149410648155;26.5386305674;-26.3559223016;0.726820667363;-0.729471061691
10311067271;0.166077504917;0.166332201916;29.5148263375;-29.2641024084;0.808330547475;-0.80996277076
10311085291;0.182999058678;0.182727442705;32.5613876837;-32.2256480319;0.891767548685;-0.891931514083
10311100298;0.199394299467;0.199587096111;35.5240932733;-35.0893724119;0.972907969566;-0.971192791301
10311118305;0.216253952873;0.216034615412;38.5829367223;-38.0277630267;1.05668134406;-1.05252065746
10311133335;0.232701472174;0.232769506052;41.5799366609;-40.8874320947;1.13876099357;-1.13166969301
10311153316;0.249436362814;0.24938604841;44.6434212154;-43.7894616224;1.22266147527;-1.21199116825
10311168341;0.266052905172;0.266144672874;47.7003411603;-46.6627495216;1.30638217023;-1.29151714159
10311183349;0.282811529636;0.282891751034;50.7996632338;-49.5516519373;1.39126414378;-1.37147528869
10311201382;0.299558607796;0.299552874523;53.9141925037;-52.4288991005;1.47656260094;-1.45111084532
10311216368;0.316219731285;0.316241580411;57.0309586575;-55.2810923113;1.56192232024;-1.5300529664
10311234394;0.332908437173;0.332933493657;60.1721218116;-58.127000382;1.6479502068;-1.60882112932
10311252393;0.349600350419;0.349576977198;63.3341629541;-60.9616899018;1.73454988449;-1.68727878867
10311267412;0.36624383396;0.366054965532;66.5082273802;-63.7756704316;1.8214788471;-1.76516327099
10311285433;0.382721822294;0.38288350834;69.6725695122;-66.5486087593;1.90814154262;-1.84191179995
10311303427;0.399550365102;0.400435290532;72.9276725979;-69.3662922963;1.99728993296;-1.91989877296
10311318434;0.417102147294;0.416186190909;76.3490164473;-72.2887859496;2.09099120416;-2.00078664794
10311333483;0.432853047671;0.432660972001;79.4431651797;-74.8964216081;2.17573149401;-2.07295998077
10311351462;0.449327828763;0.449322736938;82.7045992707;-77.6078396817;2.26505327332;-2.14800577117
10311369472;0.4659895937;0.466533265542;86.0300977599;-80.3323987567;2.35612960165;-2.22341527413
10311384479;0.483200122304;0.482623174321;89.4947223319;-83.1270222075;2.45101621373;-2.30076399722
10311402490;0.499290031083;0.499541199999;92.7619030679;-85.720604543;2.54049537796;-2.37254836652
10311417505;0.516208056761;0.515934516443;96.2275528484;-88.4267059499;2.63541006769;-2.44744700387
10311435516;0.532601373205;0.532634768635;99.6162918092;-91.0272886117;2.72821837997;-2.51942512604
10311450523;0.549301625397;0.549328285502;103.100368259;-93.6535570989;2.82363772589;-2.59211417253
10311468541;0.565995142264;0.565974655445;106.616142204;-96.2543556473;2.9199251797;-2.66409826995
10311483548;0.582641512207;0.582635137485;110.155866843;-98.8222523406;3.01686857765;-2.73517172
10311501561;0.599301994247;0.599494790891;113.733376059;-101.365471188;3.11484679207;-2.80556214427
10311516568;0.616161647653;0.615935254144;117.389989502;-103.910361095;3.21499145538;-2.87599881958
10311534582;0.632602110905;0.632800680702;120.99174747;-106.362756318;3.31363377692;-2.94387545569
10311549593;0.649467537463;0.649242747575;124.724470839;-108.84707935;3.41586288342;-3.01263577979
10311567603;0.665909604337;0.665916379425;128.401225199;-111.236876627;3.51655915147;-3.07877984931
10311582623;0.682583236187;0.682584238122;132.168603467;-113.626336737;3.61973736107;-3.14491458684
10311600630;0.699251094884;0.699264284456;135.974544416;-115.979126593;3.72397169727;-3.21003437639
10311618633;0.715931141218;0.715878902469;139.823920282;-118.296061716;3.82939559728;-3.27416178977
10311633661;0.732545759231;0.732534894254;143.699334382;-120.564790408;3.9355326135;-3.33695496044
10311651659;0.749201751016;0.74925246567;147.626283643;-122.798164563;4.04308103712;-3.39876959919
10311666669;0.765919322432;0.766636186861;151.610560282;-124.996616027;4.15219950116;-3.45961765852
10311684684;0.783303043623;0.782529489952;155.799727021;-127.23467046;4.26692934592;-3.52156183656
10311699693;0.799196346714;0.799665289349;159.671402262;-129.236090761;4.37296396497;-3.57695652832
10311717725;0.816332146111;0.816076245741;163.890858042;-131.343933805;4.48852334391;-3.6352967558
10311732721;0.832743102503;0.832542367163;167.976133139;-133.311815066;4.60040788011;-3.6897631644
10311750721;0.849209223925;0.849193548085;172.119074;-135.234177201;4.7138717242;-3.74296970871
10311768738;0.865860404847;0.865843766835;176.353637641;-137.122768252;4.82984486621;-3.7952415474
10311783747;0.882510623596;0.882499437896;180.633509812;-138.953203147;4.94705888522;-3.845903758
10311801760;0.899166294657;0.899370958214;184.960528984;-140.723714412;5.0655641319;-3.89490742091
10311816767;0.916037814975;0.915817194618;189.390363914;-142.452872386;5.18688522163;-3.94276652024
10311834781;0.93248405138;0.932504296885;193.753817904;-144.073592617;5.30638831857;-3.98762431327
10311849795;0.949171153647;0.949162213015;198.226784133;-145.649951543;5.42889065685;-4.03125428782
10311867809;0.965829069777;0.965836165589;202.737562417;-147.152406054;5.55242856415;-4.07283875883
10311882814;0.982503022351;0.982698384789;207.298057466;-148.582300087;5.67732807795;-4.11241492341
10311900825;0.999365241551;0.999352452229;211.955806738;-149.950088223;5.80489111953;-4.15027214017
10311915853;1.01601930899;1.01578714245;216.600709245;-151.220773197;5.93210232327;-4.18544176567
10311933854;1.03245399921;1.03248258366;221.227300074;-152.393614734;6.0588120201;-4.21790331079
10311951858;1.04914944042;1.0491366511;225.970139333;-153.499514001;6.1887054442;-4.2485120485
10311966869;1.06580350786;1.06649567641;230.743339258;-154.513642415;6.31943036411;-4.27658078093
10311984888;1.08316253317;1.08268212399;235.762215999;-155.472607208;6.45688370153;-4.30312271171
10312002890;1.09934898075;1.09991702787;240.481007709;-156.273400353;6.5861185289;-4.32528681657
10312017901;1.11658388463;1.11576446705;245.545304402;-157.023518297;6.72481579487;-4.3460483489
10312032933;1.13243132381;1.13243072212;250.236741895;-157.616814741;6.85330146487;-4.36246942428
10312050927;1.14909757888;1.14930480823;255.204910351;-158.137823481;6.98936604075;-4.37688974296
10312068942;1.165971665;1.1659983251;260.268968461;-158.554396161;7.12805677259;-4.3884195127
10312083976;1.18266518186;1.18266522163;265.310307659;-158.853216995;7.2661252954;-4.39669018329
10312101965;1.19933207839;1.19928240543;270.372520315;-159.035703671;7.40476548529;-4.40174099301
10312116975;1.21594926219;1.21595122642;275.445895592;-159.098990861;7.54371138889;-4.40349263628
10312134986;1.23261808318;1.23262133019;280.55866082;-159.040037097;7.68373607576;-4.40186093223
10312149993;1.24928818695;1.2492593613;285.692536557;-158.855045223;7.82433892187;-4.3967407844
10312168007;1.26592621806;1.26600259077;290.83402546;-158.541383595;7.96515027179;-4.38805935493
10312183011;1.28266944753;1.28260117245;296.022226909;-158.092274209;8.10724095089;-4.3756290443
10312201026;1.29926802922;1.29925684351;301.176035561;-157.511648666;8.24838970513;-4.35955867021
10312216040;1.31592370028;1.31596351019;306.354124283;-156.79035085;8.39020342424;-4.33959481246
10312234046;1.33263036695;1.33259961696;311.550508551;-155.924195283;8.5325182084;-4.3156216267
10312252063;1.34926647372;1.34929473745;316.722988504;-154.91675619;8.67417831863;-4.28773803923
10312267076;1.36596159421;1.36593982449;321.907194671;-153.757472456;8.81615957785;-4.25565174279
10312285086;1.38260668125;1.38261505996;327.064366932;-152.451084688;8.95740045217;-4.21949394639
10312303096;1.39928191673;1.4025328448;332.214212632;-150.989013716;9.09844067196;-4.17902719847
10312321109;1.41919970157;1.41873340437;338.336029782;-149.038219088;9.26610053728;-4.12503370844
10312336126;1.43540026113;1.43463985727;343.285402016;-147.284991099;9.40165033594;-4.07650840668
10312354126;1.45130671403;1.45207008393;348.113123823;-145.416424318;9.5338684614;-4.02479079354
10312369150;1.4687369407;1.46885180066;353.36074754;-143.199687045;9.67758655424;-3.96343662525
10312387149;1.48551865742;1.48544396786;358.364435197;-140.896822218;9.81462390412;-3.89969864519
10312405167;1.50211082462;1.50269362517;363.257945005;-138.456225181;9.94864378337;-3.83214855565
10312420173;1.51936048193;1.51872452023;368.281540451;-135.745449446;10.0862263533;-3.7571205437
10312438184;1.53539137699;1.5353686451;372.885147584;-133.067218726;10.2123065894;-3.68299330259
10312453199;1.55203550186;1.55209038593;377.591525118;-130.124363547;10.3412014264;-3.60154186762
10312468209;1.56875724269;1.56794969202;382.237337385;-127.001663349;10.4684375459;-3.51511273783
10312486216;1.58461654878;1.58463134198;386.560282443;-123.886753887;10.5868312138;-3.42889923765
10312504233;1.60129819874;1.60203655192;391.012618649;-120.450316506;10.708768552;-3.33378658722
10312519240;1.61870340868;1.61870216555;395.546320694;-116.691502613;10.8329342786;-3.22975129944
10312537256;1.63536902231;1.63459161995;399.772400494;-112.928505661;10.9486750713;-3.12560023427
10312552262;1.65125847671;1.65200933826;403.689698212;-109.193631489;11.0559591655;-3.02222754266
10312570289;1.66867619502;1.6679241301;407.850094926;-104.937472902;11.1699010778;-2.90442690235
10312588298;1.68459098686;1.68533479236;411.522002054;-100.903469296;11.2704645934;-2.79277499887
10312603301;1.70200164912;1.70127973252;415.389266458;-96.3355921977;11.3763784117;-2.66634671005
10312618308;1.71794658928;1.7179251404;418.78652876;-92.0144619107;11.469420155;-2.54674780313
10312636317;1.73459199716;1.73457696266;422.178445001;-87.3675660482;11.5623154843;-2.41813245742
10312651328;1.75124381942;1.75123070937;425.40651547;-82.5850628937;11.6507235251;-2.28576381504
10312672343;1.76789756613;1.77072096523;428.462693255;-77.6738090263;11.7344238943;-2.14983165027
10312687367;1.78738782199;1.78531500348;431.811491688;-71.7714993072;11.8261383445;-1.98646934832
10312705376;1.80198186024;1.80301079212;434.15215594;-67.2488189441;11.8902427507;-1.86129200076
10312720396;1.81967764888;1.81786301557;436.791999899;-61.6540100518;11.9625408726;-1.70644061154
10312735387;1.83452987234;1.83528329968;438.835080101;-56.8705754687;12.0184952638;-1.57404618937
10312753403;1.85195015644;1.85196366673;441.025197603;-51.1660796994;12.0784766053;-1.41615892071
10312771409;1.8686305235;1.86860650871;442.908567904;-45.6170931144;12.1300569782;-1.26257578713
10312786424;1.88527336547;1.8845479209;444.574645605;-40.0046971047;12.1756862997;-1.10723762711
10312804435;1.90121477766;1.90193933959;445.967143996;-34.5659844453;12.2138230305;-0.956706621122
10312822441;1.91860619635;1.91973230836;447.255559905;-28.5720324769;12.2491092262;-0.790807873356
10312837469;1.93639916513;1.93527377408;448.320976206;-22.3852079708;12.2782880711;-0.619570859171
10312852468;1.95194063085;1.95191918185;449.040009459;-16.9453231152;12.2979804297;-0.469007409497
10312870493;1.96858603862;1.96868229646;449.589419216;-11.0913550135;12.3130272636;-0.306983091872
10312888489;1.98534915322;1.98584054667;449.910641244;-5.17689419733;12.3218246583;-0.143284475617
10312903500;2.00250740343;2.00117546425;449.99738224;0.886183793107;12.3242002575;0.0245275207984
10312921540;2.01784232101;2.01857201452;449.867480545;6.30393340431;12.3206426045;0.174478318029
10312936521;2.03523887129;2.03449290013;449.483450561;12.4385607377;12.3101250713;0.344270635018
10312951537;2.05115975689;2.05115883448;448.912410608;18.0327971826;12.2944858453;0.499106180217
10312972539;2.06782569124;2.07078892726;448.091314411;23.8586142743;12.2719982613;0.660351342898
10312984561;2.08745578402;2.08444965014;446.834025721;30.6678338944;12.2375645552;0.848814816447
10313005571;2.1011165069;2.10309382831;445.776056677;35.3648699104;12.2085896703;0.978817925813
10313020574;2.11976068507;2.11778472608;444.0934038;41.7097802066;12.1625064;1.15443038957
10313035585;2.13445158285;2.13522136724;442.576539134;46.6484004606;12.1209636163;1.29111999272
10313053623;2.151888224;2.15186709585;440.562028233;52.431285128;12.0657916603;1.45117688505
10313068614;2.16853395261;2.16783352476;438.426726275;57.8635889848;12.0073115669;1.60153051018
10313086619;2.18450038152;2.18525124306;436.188664997;62.9855008424;11.9460171762;1.74329320162
10313104638;2.20191809983;2.20296338864;433.540938379;68.4657439273;11.8735031697;1.89497367387
10313119642;2.2196302454;2.21777359687;430.634581273;73.9154169336;11.79390598;2.04580803696
10313134656;2.23444045363;2.23443888978;428.044289179;78.3708114147;11.7229649485;2.16912306669
