t_Tracker;t_soll;t_ist;pix_x;pix_y;deg_x;deg_y
8858687984;0.016668012969;0.015636315642;2.94564928531;-2.94539688362;0.0806732952528;-0.0815217834994
8858706005;0.0323043286111;0.0329810177373;5.70987103594;-5.70803333766;0.156377785446;-0.157985180384
8858721013;0.0496490307063;0.0489447314503;8.77815507273;-8.77148209719;0.240409711872;-0.242774367174
8858739039;0.0656127444193;0.0663010958579;11.6049931923;-11.5895877222;0.31782909353;-0.320773022608
8858754048;0.0829691088269;0.0822192981104;14.6826069171;-14.6514444304;0.402116534649;-0.405518145095
8858772070;0.0988873110794;0.0996447830494;17.509971523;-17.4571880422;0.479550335332;-0.483174648549
8858787081;0.116312796018;0.115525722793;20.6113552113;-20.5254124578;0.564488770884;-0.56809601447
8858805101;0.132193735762;0.132942674332;23.4445220967;-23.3182746096;0.642081480168;-0.645395988866
8858820117;0.149610687301;0.148845516467;26.5601106069;-26.3769613645;0.727408947027;-0.730053374366
8858838133;0.165513529436;0.166298023834;29.4134726605;-29.1653014454;0.805554746855;-0.807228188278
8858853144;0.182966036803;0.182193754803;32.5554316198;-32.2198743066;0.89160442835;-0.891771710701
8858871193;0.198861767772;0.199591363973;35.4276833212;-34.9964502236;0.97026756408;-0.968620919727
8858889191;0.216259376942;0.215529761934;38.5839229142;-38.0287072446;1.05670835316;-1.05254679123
8858904194;0.232197774903;0.232910304307;41.4879558323;-40.7999629721;1.13624188969;-1.1292487497
8858922209;0.249578317276;0.248850977841;44.6694711978;-43.8140436035;1.2233749132;-1.21267154072
8858937224;0.26551899081;0.266250578137;47.6018734928;-46.5705604008;1.30368540954;-1.28896555964
8858955265;0.282918591106;0.28214005128;50.8195177783;-49.5700771567;1.39180790557;-1.37198525621
8858973261;0.298808064249;0.299592274201;53.7742251294;-52.300167834;1.47272927653;-1.44754786116
8858988283;0.31626028717;0.315468378352;57.0385683744;-55.2880219146;1.56213072962;-1.53024476182
8859006291;0.332136391321;0.332908370068;60.0263673261;-57.995597827;1.64395838921;-1.60518421007
8859021310;0.349576383037;0.348790447599;63.3296076599;-60.9576284637;1.73442512742;-1.68716637744
8859039328;0.365458460568;0.366223612597;66.3579589265;-63.6431759798;1.81736340424;-1.76149613055
8859054335;0.382891625566;0.382121619137;69.7052941243;-66.5771130599;1.90903778044;-1.84270073316
8859072368;0.398789632106;0.399543975163;72.7800003036;-69.2392419704;1.99324559182;-1.91638231335
8859087377;0.416211988132;0.415447955083;76.1748335506;-72.1409842961;2.08622080996;-1.99669583951
8859105385;0.432115968052;0.432847839826;79.2978552477;-74.774722904;2.17175185152;-2.06959164169
8859120405;0.449515852795;0.448790788934;82.7419731463;-77.6386864175;2.26607684178;-2.14885953757
8859138445;0.465458801903;0.466301607863;85.9237283926;-80.2458861713;2.35321643497;-2.22102080557
8859153430;0.482969620832;0.482127080513;89.4481170759;-83.0897305985;2.44973982295;-2.29973185161
8859171455;0.498795093482;0.499553987685;92.6609878297;-85.641108525;2.53773158498;-2.37034810034
8859186462;0.516222000654;0.515409327232;96.2304223349;-88.4289271522;2.6354886551;-2.44750848162
