zeitstempel blick_l_x blick_l_y pupillengroesse_l pos_auge_l_x pos_auge_l_y entf_auge_l blick_r_x blick_r_y pupillengroesse_r pos_auge_r_x pos_auge_r_y entf_auge_r
1225981027 1014.36296113 635.042139905 3.42823453237 -21.4869218252 -19.3567415542 585.310229181 0.0 0.0 3.22707623786 33.9678915848 -18.4322911282 566.557913533
1225985027 1021.93159561 634.391564861 3.42708482474 -21.4747834525 -19.3426289938 585.141738863 0.0 0.0 3.2241766108 33.9644776511 -18.41593305 566.425713001
1225989027 1031.78794876 632.211016028 3.4311155982 -21.4652708701 -19.3204559754 585.007685463 0.0 0.0 3.22142601771 33.9448627131 -18.3874895413 566.069410937
1225993027 1027.81198311 631.885445262 3.43511774077 -21.4583812289 -19.2940454727 584.818140777 0.0 0.0 3.21470502766 33.9242434031 -18.3618352013 565.733943384
1225997027 1033.79419692 629.719875779 3.43510022642 -21.4522764887 -19.2738579207 584.675705551 0.0 0.0 3.20873194322 33.903947806 -18.3439342427 565.547336143
1226001027 1031.03424464 628.683213703 3.4369058954 -21.4458703224 -19.2543955364 584.456371941 0.0 0.0 3.20436794551 33.9023620175 -18.3300666697 565.512474347
1226005027 1033.29576459 628.029249964 3.43720496625 -21.4440093159 -19.2492179973 584.636888084 0.0 0.0 3.20348048565 33.8897929859 -18.3184790881 565.361633895
1226009027 1035.21030545 625.762719004 3.43896489538 -21.4504745821 -19.2453580217 584.952287177 0.0 0.0 3.20001196136 33.8843434453 -18.3071325665 565.249025975
1226013027 1034.30069193 624.938280413 3.43725702562 -21.4549206437 -19.2442303746 585.276182593 0.0 0.0 3.19758326047 33.8632876442 -18.2350431575 564.947258636
1226017028 1035.63920362 623.77691473 3.43873628529 -21.4577410899 -19.2432580147 585.577738456 0.0 0.0 3.19306272655 33.8494016019 -18.2233871201 564.711000864
1226021025 1036.03725797 623.259887411 3.44164261216 -21.4491461239 -19.2310214891 585.635364853 0.0 0.0 3.19190339651 33.8349446345 -18.2122067935 564.442766675
1226025022 1033.60983401 623.469915042 3.4427480408 -21.4317258138 -19.2089740062 585.460272132 0.0 0.0 3.1902591568 33.8339956223 -18.2046205199 564.324246564
1226029019 1032.43713049 624.862467238 3.43955300112 -21.4144871794 -19.1879723827 585.161997417 0.0 0.0 3.19183623945 33.8243233589 -18.1987172605 564.173541
1226033016 1030.86450329 623.811787345 3.43817434321 -21.4038075567 -19.1713204123 584.997736835 0.0 0.0 3.19547087106 33.8396102071 -18.1936270974 564.244488963
1226037013 1030.71285359 623.329559311 3.43221137989 -21.4017878634 -19.1576519513 584.956569761 0.0 0.0 3.1950940309 33.8465407164 -18.1907430175 564.30343622
1226041010 1029.94954275 622.994408245 3.42913654505 -21.405556381 -19.1526801541 585.11469025 0.0 0.0 3.20025180333 33.8532953387 -18.1871334141 564.300860549
1226045007 1031.53999018 622.580979901 3.42503254852 -21.4148129861 -19.1534273175 585.478552337 0.0 0.0 3.20156923679 33.8481156934 -18.1782460786 564.10232465
1226049004 1031.86553578 622.295023333 3.4188896419 -21.4208603048 -19.1560884143 585.922282721 0.0 0.0 3.20812554286 33.8359646183 -18.1625555303 563.772526654
1226053001 1031.11510872 621.43573131 3.42004738506 -21.4207337218 -19.1450973431 586.390091816 0.0 0.0 3.21495314968 33.8201303467 -18.1422721933 563.320113055
1226056998 1034.67712867 620.466060679 3.42161213764 -21.4255152135 -19.1412489789 587.097919964 0.0 0.0 3.21413204661 33.7909652864 -18.1194804874 562.738127011
1226060995 1035.50111485 618.928763466 3.41830537735 -21.4285881763 -19.1351514736 587.666512409 0.0 0.0 3.21463422757 33.7569850068 -18.0924190742 562.032524802
1226064992 1037.60285918 617.394599407 3.42188861986 -21.4337546947 -19.1264532596 588.123969639 0.0 0.0 3.21346175199 33.7130507171 -18.0654184876 561.237707142
1226068989 1039.43730636 615.299001818 3.42621280563 -21.4454545186 -19.1274149797 588.562114947 0.0 0.0 3.21232243025 33.6602301735 -18.0272156007 560.190165381
1226072987 1046.76839687 612.924468252 3.4314292465 -21.4622050317 -19.1221972235 589.080451723 0.0 0.0 3.21000919901 33.5963052671 -17.9822520176 558.940781138
1226076984 1053.13179173 610.516426048 3.43057763441 -21.4645079813 -19.0951539345 589.24955507 0.0 0.0 3.2063742685 33.5270233624 -17.9383407421 557.698105414
1226080981 1052.42683084 610.477537234 3.43289362289 -21.4352945753 -19.0438234428 589.087558984 0.0 0.0 3.19782373509 33.466452539 -17.8943334445 556.56065293
1226084978 1055.68554493 610.904728717 3.43175860428 -21.407565533 -18.9954626896 588.843806152 0.0 0.0 3.18930433837 33.4025676296 -17.8524655095 555.435586564
1226088975 1055.95780442 610.343504166 3.43423914239 -21.3730067903 -18.9505676155 588.320456068 0.0 0.0 3.1887450176 33.3424425558 -17.8087503071 554.384488675
1226092972 1060.50212451 608.786579152 3.4395758484 -21.3489881934 -18.9101455425 587.927620574 0.0 0.0 3.17927339281 33.2907924276 -17.7574313828 553.415353686
1226096969 1062.31006187 607.262164536 3.43989028392 -21.3163067422 -18.8561909182 587.501367216 0.0 0.0 3.17114400672 33.2249244597 -17.6964815518 552.243993326
1226100966 1057.54642139 607.560327199 3.43919623959 -21.2582837953 -18.7843732701 587.314296051 0.0 0.0 3.16128666592 33.1736215632 -17.6364717416 551.343480606
1226104963 1058.47400047 606.418871875 3.43921425401 -21.245220671 -18.7327377493 587.32128504 0.0 0.0 3.15005045749 33.1158749313 -17.5749177732 550.307544188
1226108960 1061.05880279 604.898918493 3.44465879577 -21.2724399093 -18.7067620034 588.037680667 0.0 0.0 3.14071250324 33.066772219 -17.5250354825 549.401588878
1226112957 1061.53167968 606.135522567 3.45126233274 -21.2786506737 -18.6297458608 588.638227367 0.0 0.0 3.13402524954 33.2493412676 -17.5138991469 551.297067993
1226116954 1061.67082836 605.422686794 3.45186027885 -21.2676115169 -18.5486454782 588.590626548 0.0 0.0 3.13384494074 33.3527222917 -17.5316752448 553.032064124
1226120951 1062.32601791 604.300249078 3.45747932137 -21.2765811538 -18.5044255372 589.182883608 0.0 0.0 3.12734244144 33.2042517632 -17.4328685087 551.747315016
1226124947 1061.29214003 604.287075568 3.45381486196 -21.2854307459 -18.4235978592 589.717743577 0.0 0.0 3.12304832558 33.1279102877 -17.3451342432 550.573608387
1226128943 1061.48228476 603.180390803 3.46118652217 -21.2998194478 -18.3296283387 589.748528255 0.0 0.0 3.11696984708 33.0903047701 -17.2466613967 549.87521699
1226132939 1062.22235526 601.229294998 3.46204054028 -21.3072204139 -18.2641051253 590.34088954 0.0 0.0 3.11551999829 33.0562009446 -17.1857844291 549.523179342
1226136934 1063.96500993 602.265022068 3.46780442843 -21.3202881939 -18.1388123467 590.368179605 0.0 0.0 3.11683272157 33.0116027037 -17.084571142 548.900525876
1226140930 1065.15578547 599.109774199 3.46916338448 -21.3254701692 -18.0732578036 590.388091358 0.0 0.0 3.11578043522 33.0007768354 -16.9924578356 548.769253943
1226144926 1065.58301889 597.471173289 3.46500293331 -21.3590059553 -17.9924268678 591.128184829 0.0 0.0 3.11340554987 32.9926044616 -16.9516920612 548.987196381
1226148921 1066.29164022 597.52691288 3.46864195424 -21.3530782091 -17.8705556289 590.754740221 0.0 0.0 3.1128352995 33.0414399083 -16.9112038271 550.010608732
1226152917 1067.79232693 594.630348285 3.47162993611 -21.4049565448 -17.811984297 591.322048405 0.0 0.0 3.11788065658 33.1099280108 -16.8382245909 551.524202396
1226156913 1069.03638188 592.602354661 3.47079158469 -21.4253476144 -17.6996557101 591.607015694 0.0 0.0 3.12689391805 33.2021446953 -16.8418296435 553.341359144
1226160908 1069.56951158 591.58730706 3.4701796313 -21.4656753919 -17.6141931097 592.019556943 0.0 0.0 3.12472023922 33.2298029094 -16.7975743878 554.514697109
1226164904 1070.93874505 589.404957308 3.47455145688 -21.5243632799 -17.5289729639 592.039173033 0.0 0.0 3.12080781548 33.341645156 -16.7577445374 556.554110507
1226168900 1073.84999548 586.192802695 3.46840672301 -21.5550429379 -17.4432436369 592.162073873 0.0 0.0 3.1197668862 33.2057638997 -16.708008532 555.904812379
1226172896 1074.10646428 585.765629949 3.47208233562 -21.592259496 -17.345213058 592.586584846 0.0 0.0 3.12724785777 33.2104705094 -16.646932263 556.542066126
1226176891 1073.83104342 584.035986138 3.47396992598 -21.6443173699 -17.2876427332 593.055870565 0.0 0.0 3.13158102111 33.2989239959 -16.5770827696 558.611123412
1226180887 1073.88453745 582.795739659 3.47345305327 -21.6632163766 -17.1721088622 592.418060479 0.0 0.0 3.13398241829 33.3833391677 -16.6056141876 560.676643861
1226184883 1075.60815847 582.127846627 3.46963758976 -21.7135161156 -17.084457708 591.940045336 0.0 0.0 3.1357039037 33.4561300993 -16.5784384475 562.732869405
1226188878 1076.48237697 580.010326225 3.46842289363 -21.7890518052 -17.014104363 592.228907051 0.0 0.0 3.14549922912 33.4490152439 -16.5173290132 563.860872927
1226192874 1079.20554073 579.830666846 3.46399528438 -21.8700347017 -16.9331789985 592.687713056 0.0 0.0 3.1582439866 33.6360309833 -16.5331570344 567.647965505
1226196870 1079.25207296 578.211281481 3.46370399883 -21.9234589891 -16.8781143261 593.248696333 0.0 0.0 3.16944793036 33.6473867914 -16.5249367101 569.336369127
1226200865 1079.11641662 577.972281867 3.45939140531 -21.9994107638 -16.79029632 593.223977829 0.0 0.0 3.17662435889 33.6260553598 -16.4662179015 570.305421038
1226204861 1080.88673552 576.67819584 3.45155332146 -22.0782127194 -16.7311467515 593.684691834 0.0 0.0 3.18663531377 33.7242041238 -16.4552101178 573.011871705
1226208857 1081.65526976 576.624152719 3.45374934868 -22.1612546736 -16.659127836 594.18012111 0.0 0.0 3.19027773369 33.7240002329 -16.447881649 574.572800246
1226212853 1080.61748245 575.009802116 3.45264367901 -22.2611948999 -16.6135619834 594.73974903 0.0 0.0 3.20059811315 33.7303575215 -16.3931179176 576.042965059
1226216848 1081.13887183 573.925811074 3.44874696611 -22.337932264 -16.5434794534 594.45916937 0.0 0.0 3.21012889438 33.7717477243 -16.3788312661 578.24464775
1226220844 1084.5396765 574.12419624 3.44771711245 -22.4446978516 -16.466554348 594.847564255 0.0 0.0 3.21316216693 33.7405740815 -16.3682681383 579.337666962
1226224843 1086.02368409 573.288666791 3.45088359628 -22.5278454094 -16.4352232437 595.300291243 0.0 0.0 3.22477423704 33.7179835777 -16.3210935516 580.548884349
1226228842 1089.55012363 572.220033658 3.4510627442 -22.6187847409 -16.3614777448 594.925393752 0.0 0.0 3.23581874935 33.6357414392 -16.2550902927 581.122633049
1226232842 1088.00354819 570.601377243 3.45210124031 -22.7091670911 -16.3176572134 595.51641484 0.0 0.0 3.24529776887 33.5535189198 -16.2065547352 581.345728548
1226236841 1087.59223437 570.96977745 3.44624207575 -22.7558620752 -16.2339811987 594.681313911 0.0 0.0 3.25847972364 33.5622632431 -16.2033986569 583.117395995
1226240840 1091.19299641 572.006344753 3.4486058997 -22.9049518552 -16.1771981557 595.018668535 0.0 0.0 3.26241852005 33.5790003806 -16.1621940286 585.190059204
1226244839 1089.7522451 571.1164396 3.44840202972 -23.0123602095 -16.1751394514 595.844630821 0.0 0.0 3.27174904489 33.4770096925 -16.1271942814 586.005732995
1226248838 1090.76291535 569.747241212 3.4462264336 -23.1326445458 -16.1278235686 595.55950984 0.0 0.0 3.28074384474 33.3449948812 -16.1073189063 585.633864429
1226252838 1091.71610266 568.453406838 3.44819266802 -23.2305623488 -16.0864978015 596.043744563 0.0 0.0 3.294914811 33.3213855662 -16.0828402945 587.170040674
1226256837 1090.22305321 568.062946012 3.44513698019 -23.2952554214 -16.0112789586 595.350896884 0.0 0.0 3.29442035758 33.2365528483 -16.0182757456 587.771505229
1226260836 1093.47739731 568.080622698 3.4499790207 -23.4562929321 -15.9581331364 595.757411147 0.0 0.0 3.30178243709 33.1452277681 -15.9579808827 588.661279305
1226264835 1093.38190004 567.176777951 3.44889237106 -23.5835920681 -15.9519717045 596.43238584 0.0 0.0 3.30528161642 33.0461593124 -15.9435636362 588.783280961
1226268834 1091.62599427 564.271894731 3.44730023611 -23.6944291238 -15.8963054524 596.212860585 0.0 0.0 3.31317280289 32.9800399394 -15.9115824866 589.961709785
1226272834 1091.50426562 564.085379263 3.44475919926 -23.8052590475 -15.8323195931 596.312041621 0.0 0.0 3.32016244422 32.8678708845 -15.8387197414 590.368324275
1226276833 1091.87332914 563.272270251 3.44544406984 -23.9696200176 -15.8001961518 597.320107513 0.0 0.0 3.32468937747 32.7222250567 -15.7601809261 590.429331362
1226280832 1092.30156438 562.158619055 3.44566330689 -24.0909767252 -15.7569726918 597.455585981 0.0 0.0 3.32893215665 32.575116167 -15.7114386198 590.065387777
1226284831 1093.1784559 561.394607193 3.4483904516 -24.2183245881 -15.680924507 597.054219654 0.0 0.0 3.33248107565 32.4923819856 -15.6652440543 591.029689891
1226288831 1094.41931865 559.926387723 3.44602623792 -24.3567732746 -15.6358942559 597.680741819 0.0 0.0 3.33955174514 32.4004192745 -15.6069871325 591.981063292
1226292830 1093.97214913 558.949568545 3.45072992318 -24.5256571772 -15.6059791016 598.711274127 0.0 0.0 3.33824277014 32.2379715348 -15.5412757757 591.849566107
1226296829 1094.39254073 559.343378711 3.45122042238 -24.6485961051 -15.5427574368 598.493372779 0.0 0.0 3.34606768576 32.1288960423 -15.4980464493 592.538503535
1226300828 1095.92793462 557.701510063 3.45054949569 -24.7827238072 -15.4652703299 598.187810523 0.0 0.0 3.34522413567 32.002425439 -15.4272676018 592.954589591
1226304827 1096.66659428 556.171442399 3.44867237963 -24.9397669599 -15.4196624546 598.791738846 0.0 0.0 3.34806413367 31.8322644828 -15.3465582491 592.800630408
1226308827 1098.17061137 555.975842924 3.44709766578 -25.1300372664 -15.3802048494 599.589458935 0.0 0.0 3.3505595091 31.674378358 -15.2770722831 592.815262391
1226312826 1098.1704127 555.891023566 3.45115890838 -25.2325466627 -15.3005303972 599.229446121 0.0 0.0 3.34811853366 31.5006008814 -15.2184175016 592.344045593
1226316825 1099.57948894 555.751555922 3.45450638953 -25.3852467371 -15.2496578288 599.372158727 0.0 0.0 3.350890596 31.3292954481 -15.1174361611 592.468437611
1226320824 1101.02353549 553.722699149 3.45261531567 -25.5316085394 -15.1912861969 599.084580402 0.0 0.0 3.34931137727 31.2378879835 -15.0590816104 593.436835497
1226324826 1101.81496598 553.90871317 3.45219576693 -25.6490172147 -15.1053556792 598.771449538 0.0 0.0 3.34740243042 31.0693650739 -15.0302525842 593.438990138
1226328828 1103.64947016 554.182497639 3.45819535921 -25.8405635984 -15.04517042 599.328579337 0.0 0.0 3.3546715554 30.8990075157 -14.9501997271 593.737010814
1226332829 1103.2766263 553.374966369 3.46173580033 -25.9868425703 -15.0045435329 599.699438077 0.0 0.0 3.35538817435 30.81633932 -14.8876025808 595.011783075
1226336831 1104.34495319 551.853742425 3.46103865103 -26.1484827238 -14.9396751145 599.907863854 0.0 0.0 3.35429810591 30.6318101919 -14.8397793934 594.842795793
1226340833 1104.65192521 550.773683177 3.45542362719 -26.3211366854 -14.8775926671 600.304450663 0.0 0.0 3.35755696566 30.4574813253 -14.7552302975 594.950903323
1226344835 1104.79291636 549.559039693 3.4542503911 -26.4924388509 -14.814859066 600.763242972 0.0 0.0 3.36170990362 30.3546857641 -14.682251317 596.376990532
1226348836 1105.97808832 548.695827203 3.4515712389 -26.6747764281 -14.7513095524 600.88484684 0.0 0.0 3.36128563694 30.1693590545 -14.6202120129 596.043074884
1226352838 1103.83565662 547.512703632 3.45148378171 -26.796631796 -14.6681519043 600.47318445 0.0 0.0 3.36235243953 29.9588490147 -14.529580604 595.703344117
1226356840 1103.8598186 546.406836518 3.45316020637 -26.9694210314 -14.5888351377 600.453807652 0.0 0.0 3.36402298615 29.7305640646 -14.4157651837 595.183380241
1226360842 1105.07349379 546.03345426 3.45562798691 -27.1611327704 -14.5143421251 600.607059947 0.0 0.0 3.36861419344 29.5514948634 -14.3308905693 595.006250276
1226364843 1103.83679044 545.60451296 3.4519523881 -27.308157408 -14.4450719612 600.619233653 0.0 0.0 3.36704724317 29.3512755773 -14.2634880141 594.537225342
1226368845 1104.6541711 546.183916936 3.45224681283 -27.470311138 -14.3684747413 600.278659011 0.0 0.0 3.36254392396 29.1237230557 -14.1388365015 593.9037539
1226372847 1104.99679287 544.027130485 3.45412515891 -27.6762515985 -14.3051409481 600.751331405 0.0 0.0 3.3720496835 28.9506056212 -14.0763656786 594.233722507
1226376849 1105.23166713 542.993259515 3.44916077992 -27.8109636299 -14.2350499506 600.117961315 0.0 0.0 3.36871139442 28.7523382319 -14.0232106588 594.29843804
1226380850 1105.60881754 542.405660549 3.44925605659 -28.0047424845 -14.1773467082 600.476103315 0.0 0.0 3.3715276671 28.6092804269 -13.9321926958 595.130630331
1226384852 1107.22724021 542.066813635 3.4480284852 -28.2463418934 -14.1335906274 601.547518842 0.0 0.0 3.37334003763 28.3886506459 -13.8630443784 594.912460854
1226388854 1108.3314559 542.055019263 3.45351718012 -28.4344371251 -14.0801095492 601.548647925 0.0 0.0 3.3788483444 28.200467322 -13.8134985184 595.346116607
1226392856 1107.16903025 542.14942655 3.45453221135 -28.5994942067 -14.035538491 601.563994271 0.0 0.0 3.38391472353 27.9905701191 -13.7380381935 595.553618068
1226396858 1107.34408518 540.216366714 3.45680770151 -28.8220514547 -13.9986969463 602.211504709 0.0 0.0 3.38794410477 27.8342947593 -13.6643743681 596.476893224
1226400859 1108.89525587 538.333341824 3.46135999951 -29.0643272533 -13.952045009 602.94875627 0.0 0.0 3.39368330202 27.61696487 -13.6079241353 596.386426074
1226404861 1109.24762335 538.186344669 3.46741365278 -29.2600411868 -13.8965439247 603.018167156 0.0 0.0 3.3933045405 27.4036462647 -13.5573232569 596.32754986
1226408863 1109.7889154 536.359966414 3.46502337472 -29.4255636825 -13.8425378347 602.69101549 0.0 0.0 3.39053911193 27.1981057675 -13.4611326709 596.510973971
1226412865 1109.96796198 534.403503967 3.46460836524 -29.652864684 -13.8029921671 603.267008573 0.0 0.0 3.39085681364 26.9604587716 -13.3943287306 596.287503569
1226416866 1109.21238482 532.478739296 3.46228912585 -29.8769654751 -13.7672964763 603.508031363 0.0 0.0 3.38428898326 26.7630604727 -13.3446941265 596.748234326
1226420868 1110.43984966 530.989202311 3.46740214866 -30.1382500503 -13.7234018031 604.502064623 0.0 0.0 3.39066098736 26.5253871399 -13.2574368362 596.604688641
1226424870 1110.06353651 530.086154371 3.47026639628 -30.3356666803 -13.6722153884 604.635057281 0.0 0.0 3.39476208558 26.2978204321 -13.1719237132 596.616282209
1226428871 1107.55928141 528.810045717 3.46770660033 -30.5037533023 -13.615570692 604.039157683 0.0 0.0 3.40259514193 26.0848295749 -13.1164797951 596.83689531
1226432872 1107.68241892 527.655840089 3.46720387334 -30.7236235371 -13.5766685394 604.324224755 0.0 0.0 3.40313475972 25.8835645863 -13.0772071113 597.483939368
1226436872 1107.81897034 525.316335837 3.46849321633 -30.96416779 -13.5488841492 604.741737642 0.0 0.0 3.40528829375 25.7220365788 -13.0134504071 598.610514089
1226440873 1108.04000465 524.954304184 3.46550248987 -31.2009617396 -13.5043512051 605.092761756 0.0 0.0 3.4106231892 25.5420150629 -12.969197504 599.846952038
1226444874 1110.03631662 523.797460737 3.46992261683 -31.4388152079 -13.4653385461 605.443549133 0.0 0.0 3.40998018489 25.30467484 -12.9346144002 599.948844254
1226448875 1108.66461392 524.164311579 3.47600739037 -31.6388194029 -13.4231347346 605.138032227 0.0 0.0 3.41122307801 25.0779356197 -12.8904443378 600.266293337
1226452876 1107.59488819 523.658763264 3.47576369649 -31.8089813137 -13.3750582425 604.390166783 0.0 0.0 3.41430939942 24.860374465 -12.8153025322 600.841051155
1226456877 1108.31506262 523.917198997 3.47143474101 -32.044187485 -13.3499250447 604.804304211 0.0 0.0 3.41248019888 24.6232037773 -12.7667223675 600.870970274
1226460878 1107.67817081 523.46316711 3.47060032647 -32.3037765961 -13.3416825081 605.415542177 0.0 0.0 3.41526195002 24.3790842498 -12.7281168207 600.783321803
1226464879 1107.23119448 522.394983575 3.47058664958 -32.5690150332 -13.3347415709 606.014003144 0.0 0.0 3.41373902513 24.1334114717 -12.6821699644 600.848890686
1226468880 1107.10933517 522.122461739 3.47185139726 -32.8115867942 -13.3094284204 606.297682498 0.0 0.0 3.41307884473 23.897321164 -12.6290197071 601.551393307
1226472881 1107.61850776 521.234086825 3.46708111323 -40.2204488813 -0.534976478928 606.830693246 0.0 0.0 3.41502695707 16.5787171988 0.0759140370122 602.288517127
1226476881 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1226480882 1108.604524 520.281244437 3.47414648015 -33.6378127944 -13.255718297 607.540250985 0.0 0.0 3.42203373829 23.1515235648 -12.5281558337 603.186909983
1226484883 1109.43535177 519.720987092 3.48298310805 -33.9267376329 -13.2569347927 608.287242405 0.0 0.0 3.42957824453 22.9085431334 -12.4983373916 603.862389658
1226488884 1111.66439085 517.982603119 3.48767501288 -34.2009843524 -13.2508929652 608.852161025 0.0 0.0 3.43187313041 22.6575174682 -12.4376961748 603.812857879
1226492885 1110.80903104 517.024024562 3.48972213199 -34.4694259362 -13.247924937 609.286920764 0.0 0.0 3.42849617586 22.4126726554 -12.4005336512 603.945148977
1226496886 1110.88613965 514.066932278 3.49081693484 -34.7339277548 -13.2445373071 609.572588248 0.0 0.0 3.4290638333 22.1794306396 -12.3772567168 604.524303001
1226500887 1112.00053557 513.029270299 3.49095469847 -34.9728529863 -13.2370154966 609.472690679 0.0 0.0 3.43230353468 21.9414347335 -12.3637705939 605.484416271
1226504888 1114.09662049 511.59023444 3.49214726552 -35.2199574549 -13.2328501228 609.46191561 0.0 0.0 3.43885358511 21.6729548038 -12.3370985689 606.29052215
1226508889 1114.91361279 510.708760379 3.49191296909 -35.453679328 -13.223531222 609.191654092 0.0 0.0 3.44745673466 21.4142052703 -12.3223146447 606.704232039
1226512890 1114.68752823 510.161479662 3.4944695031 -35.6977635367 -13.2232353261 609.050576819 0.0 0.0 3.45374570127 21.148880972 -12.3136465788 606.846637796
1226516890 1114.34770375 509.624906334 3.49620498597 -35.9478781342 -13.2244747123 608.878681452 0.0 0.0 3.45632307575 20.8890806885 -12.3002480199 607.012518486
1226520891 1115.10973947 508.642770922 3.49455243081 -36.2263982885 -13.2397327585 609.458319932 0.0 0.0 3.45841936938 20.630082628 -12.2877283301 607.186169409
1226524892 1115.79169965 508.315427317 3.49640783648 -36.5044468291 -13.251242603 609.571902346 0.0 0.0 3.45660068935 20.363488754 -12.2595883249 607.539632174
1226528892 1116.56082394 508.376033284 3.50076761709 -36.7857075921 -13.2700253717 609.918323185 0.0 0.0 3.45586075151 20.0907811584 -12.2473647443 608.002352207
1226532892 1116.34452108 508.150811544 3.50463638541 -37.0876906896 -13.2925307146 610.52599189 0.0 0.0 3.45624634675 19.8152288018 -12.2251158232 608.253013517
1226536891 1117.0515854 507.441247661 3.51116044188 -37.3917564193 -13.3202434138 611.194133588 0.0 0.0 3.45647971948 19.546465725 -12.2117499125 608.398857622
1226540891 1119.00260662 506.762113456 3.51394496664 -37.7042469064 -13.3477585648 611.901762074 0.0 0.0 3.45713112614 19.2848654235 -12.200560672 608.729117305
1226544891 1119.2020595 505.452375761 3.51888362412 -37.996597091 -13.3712979327 612.384167341 0.0 0.0 3.4599995466 19.0252158392 -12.190172521 609.314682969
1226548890 1118.14264901 504.432351229 3.52196156798 -38.29257438 -13.3882495226 612.905011876 0.0 0.0 3.47130214911 18.763346918 -12.1903291536 610.348665124
1226552890 1118.258788 501.779429463 3.52780891257 -38.5770004345 -13.410868592 613.308596611 0.0 0.0 3.47499784711 18.4665723529 -12.1623261022 610.513315311
1226556889 1118.27141117 501.34651703 3.52413745418 -38.8626672725 -13.427858938 613.637484977 0.0 0.0 3.47193283441 18.1644806464 -12.1464350991 610.170419614
1226560889 1118.67883062 500.700121714 3.52164540518 -39.1400749547 -13.4504971001 613.842009511 0.0 0.0 3.46715328791 17.8830846769 -12.1318063605 609.995328096
1226564889 1118.27673942 498.422377979 3.51869642677 -39.4058901276 -13.4740615027 613.689383952 0.0 0.0 3.46285830482 17.5835634235 -12.1222025919 609.530148291
1226568888 1117.40600938 496.352608094 3.51791700158 -39.683455311 -13.50247673 613.661071356 0.0 0.0 3.46256994905 17.2921905244 -12.1057026139 609.611200162
1226572888 1117.06812965 493.809344764 3.51821813472 -39.9541667559 -13.5196555096 613.630729181 0.0 0.0 3.45977605109 16.9965653969 -12.0963804653 609.785610113
1226576888 1115.20699153 493.383010373 3.51440661299 -40.2248016854 -13.5382645615 613.604953422 0.0 0.0 3.46209265462 16.6740266682 -12.0690461957 609.080253451
1226580887 1113.98577965 491.9278089 3.51019612276 -40.4989753411 -13.5735942905 613.677591563 0.0 0.0 3.46725535599 16.3754340475 -12.0600078841 608.880862953
1226584887 1112.92290136 491.656961665 3.51325006691 -40.7400516961 -13.5845570557 613.16141281 0.0 0.0 3.47136293042 16.0986375225 -12.0512972051 608.94595022
1226588887 1109.91005683 492.153478975 3.51243923404 -40.9346474072 -13.5882818981 611.975033986 0.0 0.0 3.46887460689 15.8062454222 -12.0495112985 609.178588406
1226592886 1109.57466168 491.319101853 3.51601992364 -41.1777116894 -13.6124192713 611.398865084 0.0 0.0 3.47203879575 15.5228759153 -12.0430654627 609.775767315
1226596886 1109.51041258 491.450728291 3.51276126467 -41.4882891493 -13.6542851215 611.556976636 0.0 0.0 3.47246797419 15.2330048434 -12.0376790589 609.910822819
1226600886 1109.00898894 491.383877255 3.5099468451 -41.7356583461 -13.6807275386 611.266673879 0.0 0.0 3.47294320574 14.9386501708 -12.0323158587 609.843952096
1226604885 1109.09473627 490.654429071 3.51365785955 -42.0308252214 -13.7128504713 611.546665615 0.0 0.0 3.47720641872 14.617903938 -12.0114352251 608.943110124
1226608885 1107.1992357 489.562853836 3.51222073975 -42.314173066 -13.738779717 611.703344517 0.0 0.0 3.47803337529 14.3242055601 -11.9888109274 609.034779962
1226612885 1105.74125482 485.302644716 3.50990478807 -42.6104880462 -13.7590973432 612.17000191 0.0 0.0 3.47436936262 14.0170440214 -11.9608778545 609.031200553
1226616884 1104.45437141 480.344462762 3.5079348222 -42.901725248 -13.7798568292 612.597980065 0.0 0.0 3.46966605494 13.7139235601 -11.9440315261 609.155686376
1226620884 1103.48046395 473.508037764 3.50580748448 -43.1995947765 -13.8248263278 613.227432861 0.0 0.0 3.46620933067 13.4317065893 -11.9374333543 609.497205636
1226624884 1103.1513215 462.778785391 3.50602329412 -43.5116128559 -13.8677545276 614.003078779 0.0 0.0 3.46612422611 13.1548651678 -11.9418473312 609.916346135
1226628883 1102.38374806 464.322576207 3.51413811734 -43.8242828244 -13.9204347783 614.625822842 0.0 0.0 3.4738801301 12.8797740629 -11.9552025545 611.086380365
1226632883 1102.35369066 457.53224985 3.52007976996 -44.0990189466 -13.9556383812 614.849818501 0.0 0.0 3.47833337273 12.5970227555 -11.9718520916 611.624300935
1226636882 1101.39361161 453.740445202 3.52358411087 -44.3969899114 -14.0196348197 615.095340372 0.0 0.0 3.48287752436 12.2979768154 -11.9873392073 611.724160327
1226640883 1100.60395877 452.339132259 3.5248244859 -44.6873285627 -14.0634929369 615.198164898 0.0 0.0 3.48388799256 11.9988951997 -11.9840774599 611.101096689
1226644883 1097.32849432 451.922563357 3.52816848447 -44.9484648794 -14.0965322307 615.014709312 0.0 0.0 3.48391262586 11.7076347629 -11.9873156718 611.004936525
1226648884 1095.64857597 451.32057173 3.52786476982 -45.1936807524 -14.1387850914 614.64905536 0.0 0.0 3.48176055778 11.4278802691 -11.9972040853 611.124077801
