t_tracker,pix_x,pix_y,zeitstempel,blick_l_x,blick_l_y,blick_r_x,blick_r_y,blick_m_x,blick_m_y,pix_x_translation,pix_y_translation,delta_l_t,delta_m_t,delta_r_t,geschwindigkeit_l,geschwindigkeit_m,geschwindigkeit_r,sacc_l,sacc_m,sacc_r,richtung_delta_l_x,richtung_delta_l_y,richtung_delta_m_x,richtung_delta_m_y,richtung_delta_r_x,richtung_delta_r_y,tendenz_l,tendenz_m,tendenz_r
5526494674.0,7.30036576591,0.0,5526494681,613.476219419,510.286660418,658.315885384,489.259921631,635.8960524015,499.77329102450005,647.30036576591,512.0,33.86751258389714,16.71977199860186,25.267624278605776,0.0,0.0,0.0,0,0,0,-1,0,-1,0,1,0,-1,-1,1
5526512703,14.4381509537,0,5526514681,617.143504099,513.401275575,662.232353107,490.001897815,639.687928603,501.701586695,654.4381509537,512.0,37.32096270534664,17.989618561706312,23.338082332278468,0.00024057121866703137,0.0002127007834986225,0.00019930659850418827,0,0,0,-1,0,-1,0,1,0,-1,-1,1
5526530690,21.7242479286,0,5526534682,619.686378957,517.361189632,666.033057142,491.976174176,642.8597180495,504.668681904,661.7242479286,512.0,42.378352751654646,20.239039319695852,20.482173650942684,0.00023529193215651736,0.0002171521127196416,0.00021413362730431543,0,0,0,-1,0,-1,0,1,0,-1,-1,1
5526545727,29.0245529236,0,5526546682,620.948879226,517.710319569,664.705987414,490.971631647,642.82743332,504.340975608,669.0245529236,512.0,48.413615347939185,27.29376724020666,21.467237448031355,0.00010915708107199723,2.7441063131954068e-05,0.00013869980962955602,0,0,0,-1,0,-1,0,-1,0,-1,-1,-1
5526563696,36.3206204394,0,5526566682,619.882775229,512.116721886,664.319254426,490.199486958,642.1010148275,501.15810442199995,676.3206204394,512.0,56.43796590941019,35.896073712291155,24.8856415445133,0.0002847143865862924,0.00016323566409424261,4.317898287240851e-05,0,0,0,-1,0,-1,0,-1,0,-1,-1,-1
5526578710,43.6176850089,0,5526582682,620.760824243,502.626262322,664.393878504,489.147139646,642.5773513735,495.88670098399996,683.6176850089,512.0,63.551962230915414,44.09021875749734,29.863153934192272,0.0005956869485325104,0.00033080507094915805,6.593686664657589e-05,1,0,0,-1,0,-1,0,-1,0,-1,-1,-1
5526596779,50.9135032603,0,5526598683,618.817595464,497.023331304,663.032190328,482.988231079,640.9248928960001,490.0057811915,690.9135032603,512.0,73.63504957696668,54.61324772571184,40.23742470330745,0.00037062330506748743,0.0003817679503359986,0.0003942029963551301,0,0,0,-1,0,-1,0,-1,0,-1,-1,-1
5526611751,58.2194166848,0,5526614683,618.673136428,494.764267953,662.702456026,480.228688495,640.687796227,487.49647822400004,698.2194166848,512.0,81.39214434998836,62.532471020480614,47.653653891244225,0.00014147984116718557,0.00015752996011120007,0.00017369828347715607,0,0,0,-1,0,-1,0,-1,0,-1,-1,-1
5526629806,65.5367962299,0,5526630683,618.607006065,495.200209969,661.560768283,477.130292736,640.083887174,486.16525135250004,705.5367962299,512.0,88.53824802422534,70.36702026915322,56.12296783549123,2.7558082570090914e-05,9.136275413194741e-05,0.0002063778692818525,0,0,0,-1,0,-1,0,-1,0,-1,-1,-1
5526647782,72.8207744651,0,5526650683,619.500910181,496.006717999,665.506035039,485.110380715,642.50347261,490.558549357,712.8207744651,512.0,94.68042109732276,73.51366366776627,54.42183562001548,6.0198001857542185e-05,0.00025077610052817473,0.00044510373489946016,0,0,0,-1,0,-1,0,-1,0,-1,-1,-1
5526662790,81.0619245721,0,5526666683,619.327577506,498.041636775,666.298582645,488.930593849,642.8130800755,493.486115312,721.0619245721,512.0,102.68745433053991,80.40923822107537,59.42407861451673,0.00012764297500040032,0.00018399324040284338,0.00024384741720747926,0,0,0,-1,0,-1,0,-1,0,-1,-1,-1
5526677852,87.4185179252,0,5526678683,618.032733983,497.219921689,666.435145126,490.728556,642.2339395545,493.97423884449995,727.4185179252,512.0,110.37980088552861,87.07089328489211,64.58673306346554,0.0001277974588844606,6.311741296783934e-05,0.00015026174403273522,0,0,0,-1,0,-1,0,-1,0,-1,-1,-1
5526695830,94.7150839678,0,5526698682,618.110752353,496.276193709,663.497046788,490.202888764,640.8038995705001,493.23954123650003,734.7150839678,512.0,117.65971373248837,95.76672369837364,74.47900964686575,4.7349737168083564e-05,8.039050674550462e-05,0.00014924509060912562,0,0,0,-1,0,-1,0,-1,0,-1,-1,-1
5526713885,102.020997391,0,5526714682,679.103300907,489.126459755,730.016414485,487.97640005,704.559857696,488.5514299025,742.020997391,512.0,66.94651129216811,44.19471039463523,26.855974480637776,0.0038381359788176588,0.003995505572857611,0.004159788686603721,1,1,1,-1,0,-1,0,-1,0,-1,-1,-1
5526728907,109.317688065,0,5526730681,677.052695221,488.606744187,725.638934891,486.038877021,701.345815056,487.322810604,749.317688065,512.0,75.95705107674878,53.94686530724168,35.137775373605734,0.00013222328696301124,0.00021506771787911896,0.0002992124290634582,0,0,0,-1,0,-1,0,-1,0,-1,-1,-1
5526746875,116.625969493,0,5526750681,688.075684951,489.286574234,732.839474063,489.877370036,710.457579507,489.581972135,756.625969493,512.0,72.21524230255507,51.32336901700139,32.48396714327668,0.0005521966847973894,0.00046938273890732726,0.00040798833621106623,1,0,0,-1,0,-1,0,-1,0,-1,-1,-1
5526761927,123.930885863,0,5526762680,689.817260542,491.829414059,733.879261462,492.984661617,711.848261002,492.40703783799995,763.930885863,512.0,76.80938741732572,55.64605986674368,35.562384944752715,0.00025686009079935754,0.0002624225276143465,0.00027307671428386906,0,0,0,-1,0,-1,0,-1,0,-1,-1,-1
5526779907,131.222217372,0,5526782680,698.554177943,492.392668595,742.654700211,497.042072836,720.604439077,494.7173707155,771.222217372,512.0,75.2668014418057,53.48690264454682,32.24659085527579,0.00043775273084305726,0.00045279215012511545,0.0004834017765728646,0,0,0,-1,0,-1,0,-1,0,-1,-1,-1
5526794920,138.518284887,0,5526798679,702.225580878,494.335399875,744.023415273,499.153578344,723.1244980755,496.7444891095,778.518284887,512.0,78.31101316277955,57.456089580200974,36.80932733765457,0.00025962383557127065,0.00020214874966853645,0.0001572794585013887,0,0,0,-1,0,-1,0,-1,0,-1,-1,-1
5526812980,145.819462305,0,5526814679,705.120620267,501.417014577,742.916356756,500.006152728,724.0184885115,500.7115836525,785.819462305,512.0,81.38981930645575,62.82347256765883,44.548050890389064,0.0004781577597087581,0.0002541611356253,8.733157093790047e-05,0,0,0,-1,0,-1,0,-1,0,-1,-1,-1
5526827952,153.137215745,0,5526830679,709.890521873,508.571662733,748.323535168,498.260341552,729.1070285205001,503.4160021425,793.137215745,512.0,83.31725833844264,64.60301769439322,46.8726378724847,0.0005374307788533286,0.00036016011409124914,0.00035512671066908954,1,0,0,-1,0,-1,0,-1,0,-1,-1,-1
5526845966,160.426303882,0,5526846684,716.541450121,514.046311157,758.951860617,493.326523369,737.746655369,503.686417263,800.426303882,512.0,83.90980919925636,63.22858527310383,45.484372850795744,0.0005382272134303506,0.0005400723353836609,0.0007321257816682239,1,1,1,-1,0,-1,0,-1,0,-1,-1,-1
5526863983,167.750288911,0,5526866691,725.521080021,514.041443328,768.436711935,491.952118981,746.9788959780001,502.9967811545,807.750288911,512.0,82.2545456831212,61.43468196871403,44.13020357985968,0.0004488244724055251,0.00046273615377194835,0.00047902799947288627,0,0,0,-1,0,-1,0,-1,0,-1,-1,-1
5526879002,175.024670501,0,5526882696,798.597497618,502.774565349,848.594041335,490.689170811,823.5957694765,496.73186808,815.024670501,512.0,18.840399502872522,17.509414324138312,39.762470986010804,0.004619798598993047,0.004803035660985045,0.00500888960974021,1,1,1,-1,0,1,0,1,0,-1,1,1
5526897056,182.320364121,0,5526898701,811.300025575,500.413368073,848.870474539,487.364474062,830.0852500569999,493.88892106749995,822.320364121,512.0,15.990556621963794,19.70544680280903,36.219021265763956,0.0008072551559943232,0.00044266746612165494,0.00020844542510803374,1,0,0,-1,0,1,0,1,0,-1,1,1
5526912036,189.623411014,0,5526914706,822.207833368,493.621975101,866.278552522,481.143272764,844.2431929449999,487.3826239325,829.623411014,512.0,19.817734255260348,28.631332979075804,47.91384992555287,0.0008028273965708228,0.0009735317135289207,0.0011550348926062375,1,1,1,-1,0,1,0,1,0,-1,1,1
5526930087,196.930944652,0,5526930711,831.102742544,492.484075791,874.052939289,478.679990391,852.5778409165,485.58203309099997,836.930944652,512.0,20.367602645945542,30.703979193535243,49.88251723974348,0.0005602872754639088,0.0005327664484392883,0.0005095467543942237,1,1,1,-1,0,1,0,1,0,-1,1,1
5526948067,204.227884589,0,5526950718,840.463707892,490.398187598,885.679686174,478.62349128,863.071697033,484.51083943900005,844.227884589,512.0,21.927319153454146,33.327814446391194,53.21882363392144,0.0004793596003139572,0.0005272348266559077,0.0005811408087327298,0,1,1,-1,0,1,0,1,0,-1,1,1
5526963080,211.913675599,0,5526966723,848.647565041,491.978370931,898.801852405,477.58612711,873.724708723,484.7822490205,851.913675599,512.0,20.286278829635222,34.87874903602908,58.16197874453539,0.0005207757781184629,0.0006658212131083208,0.0008224371405717162,1,1,1,-1,0,1,0,1,0,-1,1,1
5526978141,218.832358164,0,5526978727,854.922822754,493.550609093,903.391141333,479.370447861,879.1569820435,486.460528477,858.832358164,512.0,18.859069223090952,32.639775451391635,55.22836979572804,0.0005389219280872133,0.0004736433500822043,0.00041019319553110427,1,0,0,-1,0,1,0,1,0,-1,1,1
5526996124,226.126680834,0,5526998733,867.502592126,492.227054632,914.714467889,480.209481225,891.1085300075,486.2182679285,866.126680834,512.0,19.82075932978772,35.89972836574276,58.063845333267814,0.0006322705821303866,0.0005975208962096877,0.0005675481985124484,1,1,1,1,0,1,0,1,0,1,1,1
5527011136,233.439449005,0,5527014738,878.710605735,492.046526935,924.027075751,485.676329253,901.368840743,488.86142809399996,873.439449005,512.0,20.637979082940873,36.26905613196728,57.026692183477415,0.0007003728457550024,0.0006619990507408102,0.0006747055051122487,1,1,1,1,0,1,0,1,0,1,1,1
5527029146,240.745985587,0,5527030744,886.068060035,490.461304842,930.460387553,483.868632495,908.264223794,487.16496866849997,880.745985587,512.0,22.1864793407902,37.067940531593976,57.12176118204343,0.0004702168837554035,0.00044364648904084847,0.00041749717293638984,0,0,0,1,0,1,0,1,0,1,1,1
5527047172,248.034949093,0,5527050742,866.462517415,488.38098827,925.413050138,474.754178467,895.9377837765,481.5675833685,888.034949093,512.0,31.987927779145963,31.441799854142097,52.76716459502366,0.0009858787591924966,0.0006769573575375882,0.000520986084851907,1,1,1,-1,0,1,0,1,0,-1,1,1
5527062224,255.353699587,0,5527062738,871.897983325,484.879678771,923.903459235,473.701296212,897.90072128,479.2904874915,895.3536995869999,512.0,35.8564143345036,32.80852828226724,47.769022261289166,0.0005389762722768529,0.00025061476933930745,0.000153425813388006,1,0,0,-1,0,1,0,1,0,-1,1,1
5527080194,262.643286252,0,5527082730,867.321366817,485.807148913,924.996548255,472.909823803,896.158957536,479.35848635800005,902.643286252,512.0,43.9738949905326,33.27934692475217,45.030103234250554,0.00023357586826073707,8.718940498678709e-05,6.750426046320496e-05,0,0,0,-1,0,-1,0,1,0,-1,-1,1
5527095205,269.927139855,0,5527098723,874.859998368,483.330664651,929.101290259,475.038710806,901.9806443135,479.18468772849997,909.927139855,512.0,45.294979869988836,33.76376031882616,41.63874328792495,0.000496153444579009,0.0003641768562436996,0.0002891244022162053,1,0,0,-1,0,-1,0,1,0,-1,-1,1
5527114268,277.563078165,0,5527114716,880.692466825,479.855826676,937.392945186,473.235637061,909.0427060055,476.54573186849996,917.563078165,512.0,48.91512914496587,36.463706208731466,43.54192761163731,0.00042450589108423075,0.00047139490573606,0.0005305718466349327,0,0,1,-1,0,-1,0,1,0,-1,-1,1
5527128285,285.103548549,0,5527130709,887.436972524,478.267005107,943.904239168,471.476596716,915.670605846,474.8718009115,925.103548549,512.0,50.563681569860805,38.30774824488353,44.672275311081464,0.00043325958321261646,0.00042743794189341246,0.0004217291561249491,0,0,0,-1,0,-1,0,1,0,-1,-1,1
5527146298,291.828927263,0,5527146702,892.888161744,478.062301691,951.910529948,469.743413891,922.399345846,473.902857791,931.828927263,512.0,51.65414393558803,39.246773755209524,46.785572947069184,0.0003410886878028729,0.00042507011027831675,0.0005122078811225565,0,0,1,-1,0,-1,0,1,0,-1,-1,1
5527161315,299.893349542,0,5527162695,900.298582174,475.365121917,957.047013658,470.53297242,928.672797916,472.9490471685,939.893349542,512.0,53.943117216956566,40.63099427579603,44.874965949012456,0.000493091177882433,0.00039677021955544046,0.0003249429883879703,1,0,0,-1,0,-1,0,1,0,-1,-1,1
5527179289,306.431655992,0,5527182686,910.429101128,471.404178826,963.924965618,470.063975928,937.1770333730001,470.734077377,946.4316559920001,512.0,54.26052573949794,42.290949501607656,45.43837581426587,0.0005441117559929972,0.0004395954507564159,0.00034485135684033833,1,0,0,-1,0,-1,0,1,0,-1,-1,1
5527194350,313.72784814,0,5527194681,915.049744453,470.613238676,967.531821556,468.757563445,941.2907830045001,469.6854010605,953.72784814,512.0,56.64679794756333,44.104488123040284,45.39226807819627,0.00039081694871296994,0.00035392331169865855,0.0003198132532154474,0,0,0,-1,0,-1,0,1,0,-1,-1,1
