t_tracker,pix_x,pix_y,zeitstempel,blick_l_x,blick_l_y,blick_r_x,blick_r_y,blick_m_x,blick_m_y,pix_x_translation,pix_y_translation,delta_l_t,delta_m_t,delta_r_t,geschwindigkeit_l,geschwindigkeit_m,geschwindigkeit_r,richtung_delta_l_x,richtung_delta_l_y,richtung_delta_m_x,richtung_delta_m_y,richtung_delta_r_x,richtung_delta_r_y,tendenz_l,tendenz_m,tendenz_r
2301830879.0,7.29773247601,0.0,2301834856,643.322432594,520.845936835,644.356651378,520.541294838,643.8395419860001,520.6936158364999,647.29773247601,512.0,9.698123923765754,9.35617645076434,9.033475274484163,0.0,0.0,0.0,-1,0,-1,0,-1,0,-1,-1,-1
2301845939,14.2553575398,0,2301846860,644.95887608,522.524584708,644.337151444,524.453271693,644.648013762,523.4889282005,654.2553575398,512.0,14.042487344066698,14.976532497914098,15.920263440610512,0.00019529436337797123,0.00024240914269074647,0.0003258934900963696,-1,0,-1,0,-1,0,-1,-1,-1
2301863918,21.5296745033,0,2301866866,644.306021072,521.534912275,642.8750295,524.89055247,643.590525286,523.2127323725,661.5296745033,512.0,19.686766865422037,21.155104393452334,22.675143289094574,5.92627235869772e-05,5.4631712289519216e-05,7.628266966697855e-05,-1,0,-1,0,-1,0,-1,-1,-1
2301881977,29.1620614497,0,2301882872,640.389959649,519.192954826,640.448252803,525.874654443,640.4191062259999,522.5338046345,669.1620614497,512.0,29.65758657002821,30.612391528095944,31.890262509298466,0.0002850760268283232,0.00020262878844083662,0.0001636087349349927,-1,0,-1,0,-1,0,-1,-1,-1
2301896987,36.1356395097,0,2301898877,638.628328773,516.246247142,641.721043203,521.221785399,640.174685988,518.7340162705,676.1356395097,512.0,37.74690680692014,36.586024016299305,35.62872106739645,0.0002145040286934973,0.0002379032413659831,0.00030139421675150864,-1,0,-1,0,-1,0,-1,-1,-1
2301914963,43.4361293573,0,2301918884,639.908336758,516.867407296,642.37074569,520.831970502,641.139541224,518.8496888990001,683.4361293573,512.0,43.79909111331915,42.84763244020725,42.004397849400824,7.11133626663218e-05,4.8571213240207996e-05,3.787041517221049e-05,-1,0,-1,0,-1,0,-1,-1,-1
2301930018,50.7335033853,0,2301930888,642.854483918,519.748521915,643.59645954,521.963952075,643.225471729,520.856236995,690.7335033853,512.0,48.50195972347222,48.32645244136598,48.178638870630536,0.00034328164852532564,0.0002411166043154865,0.00013899195154016736,-1,0,-1,0,-1,0,-1,-1,-1
2301947999,58.0367351541,0,2301950894,646.479214916,526.298059853,643.30884288,524.455014477,644.894028898,525.376537165,698.0367351541,512.0,53.503386889635884,54.80035560786772,56.12726234538588,0.0003741708034420656,0.00024084887689829155,0.00012534297010342822,-1,0,-1,0,-1,0,-1,-1,-1
2301963010,65.333610651,0,2301966898,644.057012939,530.018239952,644.592369504,524.161775948,644.3246912215,527.09000795,705.333610651,512.0,63.87079456313453,62.847407185072356,61.94680920182536,0.0002773828066089623,0.00011282068994234016,8.226678779096856e-05,-1,0,-1,0,-1,0,-1,-1,-1
2301981067,72.6343497641,0,2301982901,638.607923696,531.983044192,645.555284364,525.3507205,642.08160403,528.666882346,712.6343497641,512.0,76.67616195138683,72.49465427020097,68.39475676409707,0.00036196323639088167,0.0001713361389457921,9.560491260305553e-05,-1,0,-1,0,-1,0,-1,-1,-1
2301996039,79.9458072964,0,2301998904,638.049947976,529.48218015,647.145971149,530.887302818,642.5979595625,530.1847414839999,719.9458072964001,512.0,83.74101979689411,79.45674528890856,75.21001496361451,0.0001601171010844348,0.0001001864614150104,0.0003599673797091053,-1,0,-1,0,-1,0,-1,-1,-1
2302014071,87.2409379343,0,2302014907,646.603343175,522.370429373,651.937579507,538.411188867,649.270461341,530.39080912,727.2409379343001,512.0,81.3017065869191,80.11003108396993,79.80066846711728,0.0006951033533859158,0.00041715197308823054,0.0005574023954118965,-1,0,-1,0,-1,0,-1,-1,-1
2302029114,94.5341990806,0,2302030907,647.95174327,519.170197017,651.335328684,543.53609957,649.643535977,531.3531482935,734.5341990806,512.0,86.87884310611597,87.06876036236599,88.97515165122901,0.00021704397189662204,6.450779291825725e-05,0.0003225109964666466,-1,0,-1,0,-1,0,-1,-1,-1
2302047090,101.857745993,0,2302050903,756.379450918,514.851317948,756.288315042,542.45855087,756.33388298,528.6549344089999,741.857745993,512.0,14.798984018146513,22.066838972414672,33.70407459311608,0.005426769758294766,0.005337290490774696,0.005248975684634463,1,0,1,0,1,0,1,1,1
2302065148,109.138419228,0,2302066899,732.431912343,515.292729141,725.318774738,534.875691179,728.8753435405,525.08421016,749.138419228,512.0,17.02790173493321,24.120298336222945,33.02533437449142,0.0014973497354792717,0.0017310412378093237,0.0019932705972482098,-1,0,-1,0,-1,0,-1,-1,-1
2302080122,116.769185948,0,2302082896,741.12358632,517.630977914,740.987173749,536.157822583,741.0553800345,526.8944002485,756.769185948,512.0,16.62806964105065,21.651024341810345,28.856061772201127,0.0005626492583909238,0.0007697578617525421,0.0009827323457935896,-1,0,-1,0,-1,0,-1,-1,-1
2302098190,123.735909205,0,2302098892,745.289272379,519.752295489,747.084039248,541.648104299,746.1866558135,530.700199894,763.735909205,512.0,20.00941017469304,25.645151016802966,34.00433592336752,0.00029224253598813583,0.0003993868189177763,0.000512913828124502,-1,0,-1,0,-1,0,-1,-1,-1
2302113196,131.042879958,0,2302114889,756.30457,524.091971021,752.9913702,544.543222396,754.6479701000001,534.3175967085,771.042879958,512.0,19.063933056711644,27.692385092208863,37.214490839707665,0.0007400964458277562,0.0005752416709402064,0.0004112409843621175,-1,0,-1,0,-1,0,-1,-1,-1
2302131167,138.343868336,0,2302134885,763.913891899,525.186431103,760.83444698,541.154221574,762.3741694395001,533.1703263385,778.343868336,512.0,19.547536550842995,26.518182443815,34.00806480539333,0.00038445828634778984,0.00039062385043985557,0.0004272832444137923,-1,0,-1,0,-1,0,-1,-1,-1
2302146222,145.646227675,0,2302146882,771.40954612,526.577716861,764.313680276,540.602360068,767.861613198,533.5900384645,785.646227675,512.0,20.37628353203698,27.9718121149508,35.68154396869766,0.0006354655960208766,0.0004587372996348048,0.00029363410935094987,-1,0,-1,0,-1,0,-1,-1,-1
2302164230,152.949833343,0,2302166880,781.435959392,523.991239817,773.853306086,540.573890579,777.6446327389999,532.2825651979999,792.949833343,512.0,16.624052625888865,25.40928209414432,34.36778398584948,0.0005177843991044704,0.0004935495010549443,0.0004770311176730635,-1,0,-1,0,-1,0,-1,-1,-1
2302179218,160.572000401,0,2302182877,787.201982184,522.88043144,782.791267573,541.212831991,784.9966248785,532.0466317155001,800.572000401,512.0,17.237783368039285,25.38621212004234,34.19859665008361,0.0003670716469820038,0.00045982226963249095,0.000560153163057968,-1,0,-1,0,-1,0,-1,-1,-1
2302197278,167.54196411,0,2302198875,794.208698376,522.201612067,791.524113521,539.280564168,792.8664059485,530.7410881175,807.54196411,512.0,16.788355008726082,23.803369324099258,31.63543454444541,0.00044002511725428997,0.0004986458641053383,0.0005590738019611987,-1,0,-1,0,-1,0,-1,-1,-1
2302212249,175.181829024,0,2302214873,802.373549373,522.861449603,800.59429118,542.959939847,801.4839202764999,532.910694725,815.181829024,512.0,16.793543851633274,24.99779706168086,34.22446691593586,0.0005120308659493311,0.0005554716883303984,0.0006118296207850994,-1,0,-1,0,-1,0,-1,-1,-1
2302230312,182.145062563,0,2302230871,813.257361331,521.71295623,807.23662783,540.013127723,810.2469945805,530.8630419765,822.145062563,512.0,13.165589691130112,22.30198139904597,31.733212113072234,0.0006841005427987318,0.0005625159821371842,0.0004542229862038791,-1,0,-1,0,-1,0,-1,-1,-1
2302248286,189.782310188,0,2302250868,821.027086929,525.768815731,814.131848067,546.03075587,817.579467498,535.8997858005,829.782310188,512.0,16.31668535423687,26.83484918956447,37.457032846775206,0.0004382969396881862,0.0004448530458514194,0.0004576599257640579,-1,0,-1,0,-1,0,-1,-1,-1
