t_tracker,pix_x,pix_y,zeitstempel,blick_l_x,blick_l_y,blick_r_x,blick_r_y,blick_m_x,blick_m_y,pix_x_translation,pix_y_translation,delta_l_t,delta_m_t,delta_r_t,geschwindigkeit_l,geschwindigkeit_m,geschwindigkeit_r,richtung_delta_l_x,richtung_delta_l_y,richtung_delta_m_x,richtung_delta_m_y,richtung_delta_r_x,richtung_delta_r_y,tendenz_l,tendenz_m,tendenz_r
5244569409.0,14.2891235848,0.0,5244571835,657.1253698,531.892066653,641.8839072330001,529.999130508,649.5046385165,530.9455985805,654.2891235848,512.0,20.093247829075114,19.540394134771947,21.859965502694216,0.0,0.0,0.0,1,0,-1,0,-1,0,1,-1,-1
5244587414,21.5958217592,0,5244587832,663.184248481,526.997958339,640.571858588,531.62012843,651.8780535344999,529.3090433845,661.5958217592,512.0,15.08183854140161,19.850390478665496,28.756850784355155,0.0004868788583968022,0.00018021828575721273,0.0001303651315102068,1,0,-1,0,-1,0,1,-1,-1
5244605439,28.5583628193,0,5244607829,667.395747835,527.849396672,638.872296599,529.752215287,653.1340222169999,528.8008059795,668.5583628193,512.0,15.891980633895953,22.807397146026183,34.5890687245556,0.0002148674812080097,6.775532163561214e-05,0.00012628859982159873,-1,0,-1,0,-1,0,-1,-1,-1
5244620436,36.5121999806,0,5244623826,663.674149699,528.625764249,646.020745051,530.676662786,654.847447375,529.6512135175,676.5121999806,512.0,21.005512892957775,27.945068332395017,35.75676938071711,0.00023765176659937336,0.00011957593153116443,0.0004505829861860051,-1,0,-1,0,-1,0,-1,-1,-1
5244638451,43.1575656424,0,5244639823,659.955537568,530.63235213,650.632463447,529.250927358,655.2940005075,529.941639744,683.1575656424,512.0,29.75732939397544,33.14031832572365,36.81680007187217,0.00026414047232855854,3.329927810013641e-05,0.00030174886264345234,-1,0,-1,0,-1,0,-1,-1,-1
5244653470,50.9805697015,0,5244655821,658.363509674,529.3415930790001,647.796658513,530.7944306969999,653.0800840935001,530.068011888,690.9805697015,512.0,36.940539456742634,41.98690108720957,47.09650529243747,0.00012811222638893654,0.0001386123386132037,0.00020181596193572893,-1,0,-1,0,-1,0,-1,-1,-1
5244671468,57.7521309759,0,5244671818,660.146956569,530.713496038,649.54309736,529.310337927,654.8450269645,530.0119169825,697.7521309759,512.0,42.004095944771876,46.534382213902504,51.22263875793496,0.00014065554724479107,0.00011038532686346949,0.0001432675363924893,-1,0,-1,0,-1,0,-1,-1,-1
5244686490,65.4001756447,0,5244687816,661.513143328,533.011341439,651.179750355,529.555773365,656.3464468415,531.283557402,705.4001756447,512.0,48.65745651627612,52.707911128919946,56.99175113153815,0.00016710245175994822,0.00012298848742182088,0.00010344753400293276,-1,0,-1,0,-1,0,-1,-1,-1
5244704492,72.3510527421,0,5244707812,665.384996566,533.088951566,642.268126145,532.7780447490001,653.8265613555,532.9334981575,712.3510527421,512.0,51.483534366724214,62.15567099766748,73.09817880088367,0.00019367028383897536,0.00015062998787677344,0.00047390929971583294,-1,0,-1,0,-1,0,-1,-1,-1
5244719503,80.0110423795,0,5244719811,664.546321175,530.114592175,641.383733144,534.174765425,652.9650271595,532.1446788000001,720.0110423794999,512.0,58.347868409732634,70.00697280154056,81.69439380562609,0.00025754964591060705,9.735047619198227e-05,0.00013777586419141578,-1,0,-1,0,-1,0,-1,-1,-1
5244737516,86.9506771505,0,5244739814,654.825789721,524.629628371,652.047051651,528.466650957,653.436420686,526.548139664,726.9506771505,512.0,73.22231148705717,74.93993775825767,76.69226627704406,0.000557978933335579,0.0002807757167550149,0.0006046591096525798,-1,0,-1,0,-1,0,-1,-1,-1
5244752531,94.5857930496,0,5244755820,679.082268265,527.426670638,672.060829442,518.820265163,675.5715488535,523.1234679005,734.5857930495999,512.0,57.60749456874537,60.053414192453495,62.89584319353171,0.0015255036284776077,0.001399380747557224,0.0013880545984005686,-1,0,-1,0,-1,0,-1,-1,-1
5244770536,101.572645734,0,5244771827,747.72414171,531.310008061,752.755257713,515.57304476,750.2396997115,523.4415264105,741.5726457339999,512.0,20.266161798886063,14.353618054381583,11.73956811513265,0.00429509798413747,0.004664760933361514,0.0050452762827683665,1,0,1,0,1,0,1,1,1
5244785546,109.18893072,0,5244787834,754.22438413,533.785243504,753.138782089,514.394082177,753.6815831095,524.0896628405001,749.18893072,512.0,22.359620425509384,12.89743668679355,4.61876123083014,0.00043453296287984504,0.0002188028140267597,7.745209426464754e-05,1,0,1,0,1,0,1,1,1
