t_tracker,pix_x,pix_y,zeitstempel,blick_l_x,blick_l_y,blick_r_x,blick_r_y,blick_m_x,blick_m_y,pix_x_translation,pix_y_translation,delta_l_t,delta_m_t,delta_r_t,geschwindigkeit_l,geschwindigkeit_m,geschwindigkeit_r,richtung_delta_l_x,richtung_delta_l_y,richtung_delta_m_x,richtung_delta_m_y,richtung_delta_r_x,richtung_delta_r_y,tendenz_l,tendenz_m,tendenz_r
11409570146.0,7.30327742912,0.0,11409570494,632.896988442,504.365184427,650.760088115,519.740879813,641.8285382785,512.05303212,647.30327742912,512.0,16.304342096942808,5.474995997540425,8.477662437094606,0.0,0.0,0.0,-1,0,-1,0,1,0,-1,-1,1
11409585158,14.3894800373,0,11409586491,632.97807624,504.134619632,652.85139127,514.447834729,642.914733755,509.29122718049996,654.3894800373,512.0,22.810357754852408,11.790133690116466,2.8909534615058665,9.550775514697534e-10,1.1597021269559702e-08,2.2239629474362005e-08,-1,0,-1,0,-1,0,-1,-1,-1
11409602668,21.3545461589,0,11409606496,638.953645674,516.76764039,642.722717987,516.621285585,640.8381818304999,516.6944629875,661.3545461589,512.0,22.90263603655164,21.046595639120685,19.196387719707456,3.4920039455427553e-08,1.9212770048914724e-08,2.5885162765542672e-08,-1,0,-1,0,-1,0,-1,-1,-1
11409620179,28.9902193132,0,11409622501,0.0,0.0,0.0,0.0,0.0,0.0,668.9902193132,512.0,0.0,0.0,0.0,3.2080447078619713e-06,3.2135889160798075e-06,3.219140414111545e-06,0,0,0,0,0,0,0,0,0
11409635190,35.9514911413,0,11409638506,0.0,0.0,0.0,0.0,0.0,0.0,675.9514911413,512.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
11409652699,43.2789829855,0,11409654510,0.0,0.0,0.0,0.0,0.0,0.0,683.2789829855,512.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
11409670213,50.8900634583,0,11409670515,0.0,0.0,0.0,0.0,0.0,0.0,690.8900634583,512.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
11409687722,58.1929626337,0,11409690521,0.0,0.0,0.0,0.0,0.0,0.0,698.1929626337,512.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
11409702837,65.4868679123,0,11409706525,0.0,0.0,0.0,0.0,0.0,0.0,705.4868679123,512.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
11409720243,72.4494045092,0,11409722530,0.0,0.0,0.0,0.0,0.0,0.0,712.4494045092,512.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
11409737760,79.7472446096,0,11409738535,0.0,0.0,0.0,0.0,0.0,0.0,719.7472446096,512.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
11409752770,87.3900847655,0,11409754539,0.0,0.0,0.0,0.0,0.0,0.0,727.3900847655,512.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
11409770278,94.3489675974,0,11409770544,0.0,0.0,0.0,0.0,0.0,0.0,734.3489675974,512.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
11409787787,101.989278216,0,11409790537,0.0,0.0,0.0,0.0,0.0,0.0,741.989278216,512.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
11409802801,109.285150918,0,11409806509,0.0,0.0,0.0,0.0,0.0,0.0,749.285150918,512.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
11409820311,116.249654926,0,11409822481,0.0,0.0,0.0,0.0,0.0,0.0,756.249654926,512.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
11409837823,123.554802569,0,11409838452,0.0,0.0,0.0,0.0,0.0,0.0,763.554802569,512.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
11409852845,131.207760849,0,11409854424,0.0,0.0,644.679189177,549.007132001,0.0,0.0,771.207760849,512.0,0.0,0.0,131.8294628233608,0.0,0.0,0.0,0,0,0,0,-1,0,0,0,-1
11409870347,138.15919561,0,11409870396,634.701767517,522.805530667,626.595094133,549.137776135,630.648430825,535.9716534009999,778.15919561,512.0,143.8638007563186,149.44586275381886,156.04772113934806,0.0,0.0,7.089074010146465e-08,-1,0,-1,0,-1,0,-1,-1,-1
11409885356,145.806251657,0,11409886368,642.891861417,518.491713223,624.660989997,534.030067897,633.776425707,526.26089056,785.806251657,512.0,143.0617533732922,152.6972199417906,162.64414913244278,3.628590856241635e-08,3.999188313055168e-08,5.970490963459856e-08,-1,0,-1,0,-1,0,-1,-1,-1
