t_tracker,pix_x,pix_y,zeitstempel,blick_l_x,blick_l_y,blick_r_x,blick_r_y,blick_m_x,blick_m_y,pix_x_translation,pix_y_translation,delta_l_t,delta_m_t,delta_r_t,geschwindigkeit_l,geschwindigkeit_m,geschwindigkeit_r,richtung_delta_l_x,richtung_delta_l_y,richtung_delta_m_x,richtung_delta_m_y,richtung_delta_r_x,richtung_delta_r_y,tendenz_l,tendenz_m,tendenz_r
2709572407.0,7.29774426864,0.0,2709573216,616.871177087,510.860092865,624.008202461,536.195775501,620.439689774,523.527934183,647.29774426864,512.0,30.447912551360222,29.22752739738054,33.583304031982955,0.0,0.0,0.0,-1,0,-1,0,-1,0,-1,-1,-1
2709590388,14.2777317578,0,2709593211,618.402412954,513.836078185,623.419854209,539.593124334,620.9111335815,526.7146012595,654.2777317578,512.0,35.92227278967345,36.46709974874258,41.395520498337895,0.0001673826050708053,0.00016110785843337754,0.00017243896786157058,-1,0,-1,0,-1,0,-1,-1,-1
2709605400,21.8805028821,0,2709609211,620.557747437,513.235850033,625.411401143,540.10271976,622.98457429,526.6692848965,661.8805028821,512.0,41.34123175329456,41.57019581883673,46.04083230748463,0.0001398344524571534,0.00012962099114491874,0.00012848192188806318,-1,0,-1,0,-1,0,-1,-1,-1
2709623458,28.8464070111,0,2709625210,620.843637532,510.357993998,625.856690656,539.717870749,623.350164094,525.0379323735,668.8464070111,512.0,48.030844895485885,47.32753744013877,51.15071916552326,0.00018076264301596104,0.00010449499768816466,3.678669589324514e-05,-1,0,-1,0,-1,0,-1,-1,-1
2709638430,36.4797128543,0,2709641209,619.375229356,506.364401762,624.845052675,538.279080189,622.1101410155,522.3217409755,676.4797128543,512.0,57.38189612680791,55.34066026620715,57.937278046277584,0.00026595394966867755,0.0001866278410427744,0.00010993457584961571,-1,0,-1,0,-1,0,-1,-1,-1
2709656495,43.4498544545,0,2709657209,618.63439236,505.56894648,624.338883062,536.96722321,621.486637711,521.268084845,683.4498544545,512.0,65.13372840472651,62.65251492076026,64.16750870793504,6.793806233391769e-05,7.651969752697631e-05,8.788256569661196e-05,-1,0,-1,0,-1,0,-1,-1,-1
2709671524,51.0811661938,0,2709673208,616.823304546,506.981850465,622.876834359,539.183863909,619.8500694525001,523.082857187,691.0811661938,512.0,74.4272251347544,72.08813263218752,73.42202215993879,0.00014357321119132246,0.00015274187858543137,0.00016597208757169237,-1,0,-1,0,-1,0,-1,-1,-1
2709689488,58.0577886322,0,2709693207,617.090376826,508.850641672,621.641929804,539.459094294,619.366153315,524.154867983,698.0577886322,512.0,81.02863834764169,79.62483459687277,81.1996634223207,9.43936514768388e-05,5.8811570363476206e-05,6.326336046432643e-05,-1,0,-1,0,-1,0,-1,-1,-1
2709704529,65.6811239549,0,2709705206,618.685961271,506.120614989,621.379553335,538.25467831,620.0327573029999,522.1876466495,705.6811239549,512.0,87.1936092755989,86.2521353613543,88.29531664897966,0.000263531071705177,0.00017310561554391242,0.0001027305181879199,-1,0,-1,0,-1,0,-1,-1,-1
2709722522,72.6545059744,0,2709725205,620.315579304,503.020046095,625.25981047,536.953473866,622.787694887,519.9867599805,712.6545059744,512.0,92.77454904647837,90.22101789497025,90.88734048418362,0.00017514572083114285,0.0001763152480154426,0.00020464117081661656,-1,0,-1,0,-1,0,-1,-1,-1
2709740572,80.2838236094,0,2709741205,620.433259759,503.327361271,627.367479285,539.394960089,623.9003695219999,521.36116068,720.2838236094,512.0,100.22649232496647,96.83698441760122,96.87069154748701,2.056727783482042e-05,0.0001105211752575294,0.00020158670214023182,-1,0,-1,0,-1,0,-1,-1,-1
2709755597,87.2608199424,0,2709757204,622.136529482,505.687548354,626.391551447,540.619257184,624.2640404645,523.153402769,727.2608199424,512.0,105.31364342090546,103.59891397184958,104.85070914667688,0.00018192406840971217,0.00011430507335992999,9.786081011148233e-05,-1,0,-1,0,-1,0,-1,-1,-1
2709773110,94.8877695788,0,2709773205,622.584304375,506.974193311,624.906800394,539.278425726,623.7455523845,523.1263095185,734.8877695788,512.0,112.41586644978685,111.6977493343819,113.31339767616547,8.51406379547245e-05,3.24476887293082e-05,0.00012502834749988302,-1,0,-1,0,-1,0,-1,-1,-1
2709791364,101.854920023,0,2709793207,623.967826283,508.133482942,626.826164834,536.249296563,625.3969955585001,522.1913897525001,741.854920023,512.0,117.95048463072689,116.90300507543222,117.55697726690327,9.024181125074396e-05,9.487649031674449e-05,0.00017928337770650696,-1,0,-1,0,-1,0,-1,-1,-1
2709806328,109.48274208,0,2709809203,623.247578999,512.550441018,630.460518966,536.974303577,626.8540489825,524.7623722975,749.48274208,512.0,126.23636315816834,123.291015558559,121.6141662560532,0.00027977594753158684,0.0001847435304498035,0.0002316806360740807,-1,0,-1,0,-1,0,-1,-1,-1
2709824386,116.456622625,0,2709825197,644.713920881,517.131890732,666.556556201,539.661486695,655.635238541,528.3966887135,756.456622625,512.0,111.86048317227012,102.14598812180958,94.05944816560043,0.0013723768497966528,0.0018137890429905392,0.0022630938609575053,-1,0,-1,0,-1,0,-1,-1,-1
2709839398,124.084444682,0,2709841191,728.654160526,517.976992051,737.614984752,541.873176481,733.134572639,529.925084266,764.084444682,512.0,35.930898532497345,35.765950643332204,39.91289242902403,0.0052484990453836875,0.004846467655666112,0.004444969337383149,-1,0,-1,0,-1,0,-1,-1,-1
2709857375,131.05358923,0,2709861183,731.966318753,514.833234758,734.381666809,544.314320933,733.1739927809999,529.5737778455,771.05358923,512.0,39.18981924602474,41.75765193233548,48.877860339961295,0.0002284200896083506,1.768263164919515e-05,0.0002026491417677391,-1,0,-1,0,-1,0,-1,-1,-1
2709871948,138.690010861,0,2709873178,734.599490012,511.475959539,740.534666298,545.889381822,737.567078155,528.6826706805,778.690010861,512.0,44.093634995777634,44.37800238154283,51.0325437245544,0.00035570809663936463,0.0003737016964921409,0.0005295035501631777,-1,0,-1,0,-1,0,-1,-1,-1
