t_tracker,pix_x,pix_y,zeitstempel,blick_l_x,blick_l_y,blick_r_x,blick_r_y,blick_m_x,blick_m_y,pix_x_translation,pix_y_translation,delta_l_t,delta_m_t,delta_r_t,geschwindigkeit_l,geschwindigkeit_m,geschwindigkeit_r,richtung_delta_l_x,richtung_delta_l_y,richtung_delta_m_x,richtung_delta_m_y,richtung_delta_r_x,richtung_delta_r_y,tendenz_l,tendenz_m,tendenz_r
10261980088.0,7.3034519203,0.0,10261982101,646.723515177,505.915909018,632.597716034,494.735869467,639.6606156055,500.3258892425,647.3034519203,512.0,6.111668324073442,13.953415671913536,22.67837893276489,0.0,0.0,0.0,-1,0,-1,0,-1,0,-1,-1,-1
10261998098,13.9098887551,0,10261998101,647.658513833,505.968591446,631.051140096,495.882061212,639.3548269645,500.925326329,653.9098887551,512.0,8.68663211848673,18.28929251358088,27.969811244154315,5.853010459843952e-05,4.2057973086457794e-05,0.00012031294883530793,-1,0,-1,0,-1,0,-1,-1,-1
10262013108,21.2047800792,0,10262014101,648.156930975,503.935311427,631.155630078,492.615083596,639.6562805265,498.2751975115,661.2047800792,512.0,15.33902109084697,25.548151328834834,35.75928410615461,0.00013084233240670082,0.00016670118522030093,0.00020429051101257602,-1,0,-1,0,-1,0,-1,-1,-1
10262031126,28.4943312842,0,10262034102,646.030173905,499.536098632,633.527904543,488.667997113,639.7790392239999,494.10204787249995,668.4943312842,512.0,25.690216115648038,33.836440245109635,42.03609589111108,0.0002443040186563739,0.00020873730328606433,0.00023024474631807968,-1,0,-1,0,-1,0,-1,-1,-1
10262046134,35.8478234534,0,10262050102,646.084768276,498.107709376,633.750087768,488.74124578,639.917428022,493.424477578,675.8478234534,512.0,32.84562668415136,40.448032697610856,48.095623477652964,8.93395124476218e-05,4.322239741481056e-05,1.462162790835189e-05,-1,0,-1,0,-1,0,-1,-1,-1
10262064141,43.1035070232,0,10262066101,645.650866801,499.580359749,633.061352697,489.702257678,639.356109749,494.64130871350005,683.1035070232,512.0,39.458176891207366,47.06547494126339,54.78509397879618,9.595865523936029e-05,8.375887794592862e-05,7.390012844598931e-05,-1,0,-1,0,-1,0,-1,-1,-1
10262082154,50.3999441729,0,10262086096,644.793345428,500.550119665,633.066434312,491.152282233,638.92988987,495.85120094900003,690.3999441729,512.0,47.021926893356074,53.943954255625776,61.006218445847,6.474209223420482e-05,6.415461142263841e-05,7.251980291270257e-05,-1,0,-1,0,-1,0,-1,-1,-1
10262097165,57.7028456819,0,10262098089,645.503278666,502.48030488,632.38535536,491.239990255,638.944317013,496.8601475675,697.7028456819,512.0,53.06052574018833,60.677671535844375,68.5372347455309,0.0001714837019422264,8.413655979538861e-05,5.725866458668045e-05,-1,0,-1,0,-1,0,-1,-1,-1
10262115183,64.9967533069,0,10262118074,645.132687187,503.109782799,631.325716493,492.231274526,638.2292018400001,497.67052866250003,704.9967533069,512.0,60.520594629338525,68.28791750886363,76.27728477142706,3.655071021459746e-05,5.408006480642527e-05,7.26057988299236e-05,-1,0,-1,0,-1,0,-1,-1,-1
10262130190,72.3286039174,0,10262134062,646.783371502,504.914554408,631.753351047,494.26641578,639.2683612745,499.590485094,712.3286039174,512.0,65.9270887543655,74.10664690324114,82.50364467353383,0.00015297750947855016,0.00013654844332018802,0.0001300715780641944,-1,0,-1,0,-1,0,-1,-1,-1
10262148199,79.6064911596,0,10262150050,648.154050726,502.215742284,631.753092408,495.529408243,639.953571567,498.87257526350004,719.6064911596,512.0,72.11922727657479,80.72742334447234,89.38400340683657,0.00018932556507530174,6.207312644663927e-05,7.899627780100334e-05,-1,0,-1,0,-1,0,-1,-1,-1
10262163211,86.9050362487,0,10262166038,690.800751643,494.78472592,691.405130955,502.317280893,691.102941299,498.55100340650006,726.9050362487001,512.0,39.998562830918175,38.24481026439158,36.796716228037745,0.0027076102315075515,0.0031992982593098385,0.0037551286116688375,-1,0,-1,0,-1,0,-1,-1,-1
10262181220,94.2076567009,0,10262182026,711.608318559,494.990309818,708.084945089,506.824972568,709.8466318239999,500.907641193,734.2076567009,512.0,28.285325604269865,26.767516824617353,26.630376844506923,0.0013015125407210568,0.0011815898957172053,0.0010806967357808316,-1,0,-1,0,-1,0,-1,-1,-1
10262196233,101.50325068,0,10262198014,717.159565996,501.020126442,706.670107661,508.949480629,711.9148368285,504.98480353549996,741.50325068,512.0,26.70529174796032,30.40867007422663,34.96646280387745,0.00051263684397187,0.0002859476507766307,0.00015965151751731797,-1,0,-1,0,-1,0,-1,-1,-1
10262214244,108.806714315,0,10262217999,723.003977136,509.982933079,711.772749168,505.581791505,717.388363152,507.782362292,748.806714315,512.0,25.88145677685737,31.70017756476338,37.58600769960147,0.0005353993167389892,0.0003075815663187422,0.00030591833446373705,-1,0,-1,0,-1,0,-1,-1,-1
