t_tracker,pix_x,pix_y,zeitstempel,blick_l_x,blick_l_y,blick_r_x,blick_r_y,blick_m_x,blick_m_y,pix_x_translation,pix_y_translation,delta_l_t,delta_m_t,delta_r_t,geschwindigkeit_l,geschwindigkeit_m,geschwindigkeit_r,sacc_l,sacc_m,sacc_r,richtung_delta_l_x,richtung_delta_l_y,richtung_delta_m_x,richtung_delta_m_y,richtung_delta_r_x,richtung_delta_r_y,tendenz_l,tendenz_m,tendenz_r
17372123039.0,7.30093179437,0.0,17372125728,491.724620956,483.36735299699995,471.625066703,472.737835884,481.6748438295,478.0525944405,647.30093179437,512.0,158.18918094634515,169.06929750480427,180.0097972519077,0.0,0.0,0.0,0,0,0,-1,0,-1,0,-1,0,-1,-1,-1
17372138052,14.5127724412,0,17372141723,477.430977009,464.622558244,467.435381226,422.280051025,472.4331791175,443.4513046345,654.5127724412,512.0,183.31007681203644,194.55565255534495,207.47920268779134,0.0014737588100370194,0.0022390878268258516,0.003165453464054496,1,1,1,-1,0,-1,0,-1,0,-1,-1,-1
17372156046,21.480372573,0,17372157719,462.431297953,461.791546017,459.767256604,458.739453188,461.09927727850004,460.2654996025,661.480372573,512.0,205.28376204279124,206.95178637258095,208.62614170001913,0.0009542699029731936,0.0012676567760546544,0.002329148219546498,1,1,1,-1,0,-1,0,-1,0,-1,-1,-1
17372171074,28.7766715343,0,17372173716,448.733161005,459.802776071,451.37619110599996,445.633064138,450.05467605549995,452.71792010449997,668.7766715343,512.0,226.14972189227282,226.61349541226508,227.30494729804386,0.0008652718814211206,0.0008362310752521832,0.000972830639389938,1,1,1,-1,0,-1,0,-1,0,-1,-1,-1
17372189075,36.0740947326,0,17372189713,443.791768847,465.12785130000003,446.45718679199996,452.95009864699995,445.12447781949993,459.0389749735,676.0740947326,512.0,236.96429529061757,236.94428822861553,237.08820143988822,0.000454119935241874,0.0005011186492236999,0.0005511520480463504,0,1,1,-1,0,-1,0,-1,0,-1,-1,-1
17372204072,43.4073529899,0,17372205710,443.878484567,464.031414296,446.051935911,435.331456354,444.965210239,449.681435325,683.4073529899,512.0,244.28480104664095,246.45133179350591,249.4306709318186,6.875418971885159e-05,0.0005850406286591487,0.0011016629565616365,0,1,1,-1,0,-1,0,-1,0,-1,-1,-1
17372222085,50.6710490751,0,17372225706,451.63649817,457.295709296,449.25838337199997,445.046894341,450.44744077099995,451.17130181849996,690.6710490751,512.0,245.21434694534204,247.805392413276,250.52503571352293,0.0005138062187738698,0.0002841103107506647,0.0005116466592764734,1,0,1,-1,0,-1,0,-1,0,-1,-1,-1
17372237097,57.9770445818,0,17372237704,453.550265192,455.14815698300004,453.634937546,422.55296824199996,453.592601369,438.85056261249997,697.9770445818,512.0,250.95135492222306,255.09722906087796,260.1996094559156,0.00023975166554538298,0.0010598301776856586,0.0019099629599407992,0,1,1,-1,0,-1,0,-1,0,-1,-1,-1
17372255109,65.2730624862,0,17372257698,454.157718314,449.500359714,457.974671712,428.803967979,456.06619501299997,439.1521638465,705.2730624862,512.0,258.77619889511067,259.63603376275086,260.91775298654596,0.00028410377492474337,0.00012463302406013772,0.00038060166499643313,0,0,0,-1,0,-1,0,-1,0,-1,-1,-1
17372270123,72.5762473985,0,17372273689,458.547865422,449.10560492400003,457.851746795,423.11443260199997,458.19980610849996,436.11001876299997,712.5762473985,512.0,261.69853607075174,265.4555765764152,269.7873520003613,0.0002756462527689089,0.00023236630011990922,0.0003558791286065792,0,0,0,-1,0,-1,0,-1,0,-1,-1,-1
