t_tracker,pix_x,pix_y,zeitstempel,blick_l_x,blick_l_y,blick_r_x,blick_r_y,blick_m_x,blick_m_y,pix_x_translation,pix_y_translation,delta_l_t,delta_m_t,delta_r_t,geschwindigkeit_l,geschwindigkeit_m,geschwindigkeit_r,sacc_l,sacc_m,sacc_r,richtung_delta_l_x,richtung_delta_l_y,richtung_delta_m_x,richtung_delta_m_y,richtung_delta_r_x,richtung_delta_r_y,tendenz_l,tendenz_m,tendenz_r
837555891.0,7.303210678,0.0,837556809,659.01885875,498.233195745,636.346808095,497.790501556,647.6828334225,498.0118486505,647.303210678,512.0,18.07709349266204,13.993301669179464,17.94303774701508,0.0,0.0,0.0,0,0,0,1,0,1,0,-1,0,1,1,-1
837573916,13.9939673838,0,837576815,657.234915099,498.619201241,634.291452763,500.774782831,645.763183931,499.696992036,653.9939673838,512.0,13.767698337831053,14.802357961120103,22.675859032769864,9.123400159621383e-05,0.00012767976839981744,0.00018112527129538568,0,0,0,1,0,-1,0,-1,0,1,-1,-1
837588925,21.2882989533,0,837592819,655.86162041,498.806806413,634.8498239869999,503.643473405,645.3557221985,501.225139909,661.2882989533,512.0,14.265664970002991,19.233944266016238,27.727684636056757,8.660645987759608e-05,9.882139079910045e-05,0.00018261228408059468,0,0,0,-1,0,-1,0,-1,0,-1,-1,-1
837606930,28.5806630735,0,837608824,657.745012147,498.380890664,636.097919844,504.843377889,646.9214659955001,501.6121342765,668.5806630735,512.0,17.403777466598513,24.021419032877855,33.261777579577455,0.00012064668517405215,0.00010077227607691045,0.0001081745094475865,0,0,0,-1,0,-1,0,-1,0,-1,-1,-1
837621957,35.8771025696,0,837624828,659.10840509,501.673300705,636.5296445380001,500.35616435,647.819024814,501.0147325275,675.8771025696,512.0,19.693398221020562,30.131907154736464,41.034148732400034,0.00022266546843403314,6.737023550901981e-05,0.0002816754742081782,0,0,0,-1,0,-1,0,-1,0,-1,-1,-1
837639952,43.1839412724,0,837640833,656.009632372,504.765059706,642.378503713,497.19693417199994,649.1940680425,500.98099693899997,683.1839412724,512.0,28.12094282331424,35.73135752589036,43.40753957922747,0.0002735001416506627,8.593920675521435e-05,0.0004153419300465499,0,0,0,-1,0,-1,0,-1,0,-1,-1,-1
837654962,50.490077282,0,837656837,656.245428603,509.42077518699995,640.575779243,495.160237882,648.410603923,502.29050653449997,690.490077282,512.0,34.34164183297195,43.18514028606803,52.67840864070348,0.00029128235424224553,9.535024924627622e-05,0.0001699523106988717,0,0,0,-1,0,-1,0,-1,0,-1,-1,-1
837672975,57.7766797361,0,837676835,659.371399129,502.038781421,636.608055372,498.63298493199994,647.9897272505,500.3358831765,697.7766797361,512.0,39.676081637287595,51.135039445331955,62.61212101841399,0.0004008689895827665,9.998111450381015e-05,0.00026366819198066265,0,0,0,-1,0,-1,0,-1,0,-1,-1,-1
837691008,65.0804267622,0,837692834,658.642767407,503.097330055,635.068823884,500.47906915199997,646.8557956454999,501.78819960349995,705.0804267622,512.0,47.28333468082812,59.11335328006484,70.95319855495715,8.032249074232129e-05,0.00011516713918540997,0.00015023396787199907,0,0,0,-1,0,-1,0,-1,0,-1,-1,-1
837706005,72.399632019,0,837708832,659.772170736,506.911659972,634.51749975,499.443150595,647.144835243,503.1774052835,712.399632019,512.0,52.87287475950416,65.84851311767547,78.88790144087919,0.00024865750088703964,8.86958409515982e-05,7.335247454017622e-05,0,0,0,-1,0,-1,0,-1,0,-1,-1,-1
837724010,79.6808943413,0,837724831,657.052914236,506.567210793,635.41500507,497.78428449999996,646.233959653,502.1757476465,719.6808943413,512.0,62.863177541686134,74.10106712735418,85.45657763952364,0.0001713222972720682,8.462328077661443e-05,0.0001178882752221959,0,0,0,-1,0,-1,0,-1,0,-1,-1,-1
837739019,86.990543613,0,837740827,658.217163994,502.51748811699997,640.124408346,493.621938268,649.1707861699999,498.0697131925,726.990543613,512.0,69.42402880725322,79.05673620272073,88.78895544632758,0.0002634255442679041,0.0003155922999322071,0.0003929225660392049,0,0,0,-1,0,-1,0,-1,0,-1,-1,-1
837757034,94.2820645626,0,837760822,700.382787162,494.73011574599997,671.826130691,488.66890660300004,686.1044589265,491.6995111745,734.2820645626,512.0,38.0448407859645,52.27993430927228,66.67146012255324,0.0021444711363833037,0.0018744187487908014,0.0016047170165458188,1,1,1,-1,0,-1,0,-1,0,-1,-1,-1
837772038,101.576677189,0,837772819,688.815124175,498.514481304,686.607113933,486.590238915,687.711119054,492.5523601095,741.576677189,512.0,54.4576963426593,57.26874409750594,60.558309445955935,0.001014500231251932,0.00015162002592954984,0.00124418024637743,1,0,1,-1,0,-1,0,-1,0,-1,-1,-1
837790076,108.882813199,0,837792813,713.067500889,499.917557542,696.475302585,480.16426726,704.7714017369999,490.040912401,748.882813199,512.0,37.79843927483944,49.27492414352789,61.3193366553262,0.001215010953088711,0.00086246610296402,0.00058897686922906,1,1,1,-1,0,-1,0,-1,0,-1,-1,-1
837805060,116.182625428,0,837808809,717.391518166,497.21785210400003,698.8644417260001,478.67875150300006,708.1279799460001,487.94830180350004,756.1826254279999,512.0,41.51218976434746,53.73763242399322,66.29992295843955,0.000318679725740552,0.0002472778527871661,0.00017587617442874282,0,0,0,-1,0,-1,0,-1,0,-1,-1,-1
