t_tracker,pix_x,pix_y,zeitstempel,blick_l_x,blick_l_y,blick_r_x,blick_r_y,blick_m_x,blick_m_y,pix_x_translation,pix_y_translation,delta_l_t,delta_m_t,delta_r_t,geschwindigkeit_l,geschwindigkeit_m,geschwindigkeit_r,richtung_delta_l_x,richtung_delta_l_y,richtung_delta_m_x,richtung_delta_m_y,richtung_delta_r_x,richtung_delta_r_y,tendenz_l,tendenz_m,tendenz_r
11702191981.0,7.29545791953,0.0,11702193897,668.112873781,520.433921498,637.490007277,517.9633244190001,652.801440529,519.1986229585,647.29545791953,512.0,22.460984728720323,9.062892308442683,11.476414964148612,0.0,0.0,0.0,1,0,1,0,-1,0,1,1,-1
11702207006,14.8500237315,0,11702209903,665.373304886,518.6898346840001,642.277055595,519.85927799,653.8251802405,519.274556337,654.8500237315,512.0,12.469696642497222,7.346391909041632,14.827264693312195,0.00020290055566411937,6.413544513401307e-05,0.000321681372993385,1,0,-1,0,-1,0,1,-1,-1
11702225001,21.5829156082,0,11702225909,660.091923932,518.579453125,638.7980311590001,519.2596726090001,649.4449775455,518.919562867,661.5829156082,512.0,6.746277462613716,13.971753314609632,23.913464946620728,0.0003300346321777679,0.0002745573142100677,0.00022056209745321116,-1,0,-1,0,-1,0,-1,-1,-1
11702240009,29.2108375732,0,11702241914,662.513309265,521.01600417,637.0158595319999,514.285590596,649.7645843984999,517.650797383,669.2108375732,512.0,11.231438760577289,20.25063637514276,32.27600556831468,0.0002146264601304708,8.174954483594552e-05,0.00033012892390750146,-1,0,-1,0,-1,0,-1,-1,-1
11702258031,36.1564905831,0,11702261921,663.384260035,530.596081072,637.431715555,516.0860110790001,650.407987795,523.3410460755,676.1564905831,512.0,22.559789547117074,28.135470884906187,38.93974431753075,0.00048081100024642516,0.00028622523967242425,9.235882857899125e-05,-1,0,-1,0,-1,0,-1,-1,-1
11702273035,43.8271334497,0,11702273926,667.591966021,535.718728552,636.131439117,523.5891139830001,651.861702569,529.6539212675,683.8271334497,512.0,28.742977325972745,36.51643065125471,49.08346789693366,0.0005522033380428268,0.0005396161848367667,0.0006343138214150519,-1,0,-1,0,-1,0,-1,-1,-1
11702291056,50.7659005149,0,11702293928,664.908116346,539.24134637,625.165005284,535.0608736840001,645.036560815,537.151110027,690.7659005149,512.0,37.559498854161085,52.18956643792992,69.53618734274202,0.00022140440138405533,0.0005068773132159707,0.0007934317494555458,-1,0,-1,0,-1,0,-1,-1,-1
11702309057,58.4247389413,0,11702309928,665.153428605,539.512996127,625.6753525519999,537.050847586,645.4143905784999,538.2819218565,698.4247389413,512.0,43.17342987739907,59.167866701585545,76.94165441941499,2.287634003024183e-05,7.451642866057847e-05,0.000128398343553677,-1,0,-1,0,-1,0,-1,-1,-1
11702324066,65.3616791368,0,11702325928,665.268920255,539.959987719,625.105786315,543.211814631,645.187353285,541.585901175,705.3616791368,512.0,48.87934357170505,67.05426936486207,86.11147255264048,2.8854416671945098e-05,0.00020698566969678135,0.00038670240812898894,-1,0,-1,0,-1,0,-1,-1,-1
11702342082,72.9946601767,0,11702345928,666.682079311,537.495461376,627.3928205340001,546.61540083,647.0374499225,542.055431103,712.9946601767,512.0,52.866565021922064,72.48229110137135,92.33580521572375,0.00014204672306054354,9.54373606269635e-05,0.00020503002544078775,-1,0,-1,0,-1,0,-1,-1,-1
