t_tracker,pix_x,pix_y,zeitstempel,blick_l_x,blick_l_y,blick_r_x,blick_r_y
2244066880.0,5.8922348467,-5.89021544901,2244069877,665.462683683,496.357445793,657.798770694,478.45479147699996
2244084880,11.287836761,-11.2736586305,2244085873,667.776268713,502.385856925,653.675227551,480.777748479
2244099891,17.4709277558,-17.4184955276,2244101869,668.140304261,505.749386969,651.564527689,485.17156030800004
2244117904,23.1419991125,-23.020551111,2244121863,669.306105168,514.270988198,648.8315370930001,491.51665100599996
2244132912,29.3936591006,-29.1459849056,2244133860,672.078135134,519.656373167,646.007213992,495.35856360599996
2244150939,35.1086002091,-34.6887795916,2244153855,672.523580031,524.450644168,645.260631976,495.749791264
2244165932,41.6572448314,-40.9609334082,2244169851,661.172398778,518.4565357509999,648.329590173,494.857623863
2244183955,47.271432026,-46.2610091941,2244185846,656.013800494,512.8532628930001,652.678034071,493.194235934
2244198974,53.7413894312,-52.2699601615,2244201842,657.243874186,510.580935489,653.503191624,496.247399411
2244216969,59.7070547327,-57.7075028072,2244217838,660.821695037,507.668999356,653.007921546,498.146072946
2244234993,66.3197065462,-63.6094365074,2244237833,661.437818262,511.37803464,650.730490395,499.13515897800005
2244249990,72.7389616363,-69.2039209853,2244253829,663.612466295,514.260379841,648.395244256,498.516871055
2244268015,79.2506941028,-74.7352086402,2244269828,664.822991474,521.738711775,647.69811559,498.020627555
2244283057,85.5665645953,-79.9550881359,2244285830,666.981225288,522.4899895330001,651.425503157,490.207531164
2244301026,92.619664042,-85.6085443577,2244301833,664.129687147,522.646268928,654.206731059,479.29314479199996
2244319084,99.4814387236,-90.924666101,2244321837,780.239904116,539.660175918,762.747157,563.177784352
2244334048,106.461414293,-96.1409458954,2244337840,810.686328315,612.060575042,794.086571473,615.395973584
2244352065,113.247553366,-101.023193217,2244353843,814.864279448,618.610090723,795.0370859230001,620.919330632
2244367083,120.825608931,-106.250825502,2244369846,826.771919661,624.602826566,800.563143409,629.014932779
2244385086,127.892982178,-110.909927528,2244385850,834.258633439,619.47023356,803.576320471,638.8503014180001
