t_tracker,pix_x,pix_y,zeitstempel,blick_l_x,blick_l_y,blick_r_x,blick_r_y
7478760154.0,5.8825603171,-5.88055084672,7478760833,635.227570342,454.818965452,636.648493697,485.969013235
7478772165,12.2797547636,-12.2615071476,7478772835,632.291277477,459.10252534,630.555343027,492.069816561
7478790185,17.4087431761,-17.3568671751,7478792837,625.328062093,464.220827332,626.438942172,492.271516268
7478808191,23.6395428232,-23.5101358333,7478808838,625.483575509,459.837318448,627.067694472,487.19996547
7478826206,29.9867566598,-29.723918895,7478828837,631.165162382,454.363438175,628.585937564,480.417311666
7478841231,35.924526156,-35.4751214698,7478844836,632.991896151,460.433635904,625.966690767,482.424684081
7478859221,41.3888434228,-40.7056906212,7478860836,630.384195067,465.895071355,625.488306038,486.859007953
7478874234,47.9642324658,-46.9096928619,7478876835,626.381298712,475.03979399,630.633588687,491.156154949
7478892246,53.678193716,-52.2118139006,7478892835,623.223556304,470.286720461,634.22444227,497.610017281
7478907255,60.2945823107,-58.2373529674,7478908834,625.805690433,466.260241157,632.662364167,498.047160825
7478922280,66.2679963018,-63.5638193844,7478924834,637.050686983,454.691474744,632.880392414,495.687395938
7478940276,72.703924052,-69.1737604333,7478940833,650.331295765,458.462637368,646.93607519,513.636303934
7478958305,79.2186489634,-74.708354869,7478960832,666.947886082,496.095197025,665.289789013,527.905941267
7478973310,86.1148158466,-80.4012716528,7478976832,675.698862822,493.515449961,681.917376812,540.273655611
7478991310,92.5652043964,-85.5656187507,7478992831,675.127173122,495.347368835,687.195560654,540.242256794
7479006323,99.7193828708,-91.1056917495,7479008830,677.497096069,498.79289885,688.193080196,544.043660236
7479027335,106.382378597,-96.0829782605,7479028830,679.735192461,516.422689039,684.869287774,542.558890617
7479039342,114.710189772,-102.05072025,7479040830,682.813479722,518.229476534,686.5431393,540.505790918
7479060356,120.759747002,-106.206421077,7479060830,682.425705133,522.106713088,695.665668333,542.917398045
7479074354,129.291587633,-111.807009529,7479076830,684.43372096,523.150388792,696.030024404,551.474281196
7479092377,135.722513656,-115.825227891,7479092830,691.294101877,527.786746076,696.368980533,561.779950035
7479107386,143.816044526,-120.632118615,7479108830,742.815067185,593.516742968,769.918458164,602.262855908
7479125409,151.345777672,-124.852625613,7479128831,746.561193807,616.636934718,773.091051083,638.674284749
7479140409,160.339578871,-129.574980308,7479140831,756.775985903,621.304051777,785.363045821,642.64497209
7479158434,167.665981053,-133.164931878,7479160831,765.143417352,633.233066071,788.015751207,643.936347962
7479173432,176.850830448,-137.339454283,7479176831,774.144682343,635.92584261,792.084473943,648.526962473
7479191442,184.68021267,-140.611455202,7479192831,777.81773734,637.880549845,801.197949382,652.907757037
7479206475,194.13085291,-144.209789994,7479208831,782.102742539,635.425891435,808.427218874,654.00571932
7479224465,202.450243608,-147.059318892,7479224831,792.825333998,633.168172543,815.998001441,655.140609658
7479239475,212.132134467,-150.000028316,7479240832,798.417788934,631.833337287,824.04066964,658.085756499
7479257491,220.957648503,-152.32780446,7479260833,811.152298851,632.013608688,829.832186654,659.073239249
7479272498,230.853691241,-154.535912497,7479272833,823.742981449,630.404266314,836.346463982,657.77356392
7479290526,240.13710402,-156.218351278,7479292835,827.822226743,634.191171259,847.010358221,658.441454666
7479305525,250.371007991,-157.632349659,7479308835,828.591832123,637.889652625,854.927845291,667.884707182
7479326550,259.886963348,-158.527026195,7479328836,844.659842631,639.347581785,868.180596118,670.265076734
7479341542,271.829364792,-159.066197223,7479344837,851.31064068,642.522314887,872.402073594,673.163396294
7479356555,280.166258676,-159.048966696,7479356838,855.244768523,645.2380863,880.590588419,668.751370367
7479374569,290.923655845,-158.534762706,7479376839,863.637220317,651.348764754,888.54861402,673.026605543
7479389582,300.792754449,-157.559505229,7479392840,869.689998819,652.583406285,897.031099895,677.629696926
7479407590,311.626013222,-155.910541179,7479408841,875.828451087,654.581735703,906.966784291,684.367919811
7479425614,321.5124412,-153.851114353,7479428845,886.790660584,650.525020625,918.093277892,682.989250857
7479440609,333.126581848,-150.713147699,7479440848,898.904575665,651.200520883,925.634392198,676.568559618
7479458628,342.030247685,-147.744900681,7479460853,906.897421334,658.765863744,939.802212035,665.58179335
7479473635,353.200395005,-143.270380144,7479476857,937.59598876,608.662547325,969.65704243,637.896320629
7479491651,362.03107071,-139.086195546,7479492862,937.047543626,602.962148156,979.921679092,620.463282006
7479506651,372.173033433,-133.494126897,7479508866,952.715949398,602.888802093,993.440846626,615.517433761
7479524673,381.083065793,-127.798591691,7479524870,959.561622291,601.904791535,999.1176236,610.587185817
7479539678,390.739657339,-120.668027499,7479540874,967.983326602,597.812831637,1009.78131071,605.365680058
7479557700,398.821745663,-113.798122013,7479560880,979.754106178,582.256300374,1013.89727666,592.798839112
7479572700,407.332531658,-105.484373943,7479572883,987.400619214,580.552760335,1019.85810257,588.41773033
7479590716,414.490772387,-97.4283891478,7479592888,992.168504834,568.20753849,1027.00063882,582.405211025
7479605733,421.795733999,-87.9101437561,7479608889,999.60884936,547.546798731,1034.79994204,582.766339581
7479626732,427.858078516,-78.6783717378,7479628886,1005.89895202,535.671661102,1043.84228091,569.629663772
7479641754,434.35059413,-66.8478643087,7479644879,1010.75594832,524.28333594,1045.33183241,558.269032458
7479656766,438.761356443,-57.0513304375,7479656873,1014.71221733,518.800348941,1048.88806282,551.895364629
7479674770,442.679244757,-46.3320755437,7479676864,1028.78097056,502.30711245,1064.15537061,539.871869857
7479689799,445.688203262,-35.7258507542,7479692857,1032.85086168,497.631191849,1070.61859853,527.39809819
7479707797,448.125696817,-23.6440083839,7479708850,1039.05670419,488.090851026,1071.51312993,515.61638563
7479722813,449.474990424,-12.539843549,7479724842,1043.07994583,486.572953869,1075.84846037,499.018568293
7479740819,449.998331816,-0.707426742625,7479740835,1049.91344279,480.325464019,1080.14045199,484.097439261
7479758850,449.593789213,11.03224644,7479760826,1054.87502328,467.8649288,1087.70238643,473.551673738
7479773850,448.193842072,23.2126621039,7479776819,1054.20879989,446.894433949,1090.06172399,466.82612601
7479791845,446.050955021,34.209396358,7479792811,1053.72971399,429.311508389,1092.36136085,460.435709604
7479806858,442.305241377,47.472853405,7479808807,1051.66540335,418.290596992,1090.65936708,447.589830588
7479824873,438.972996866,56.5306428287,7479828805,1052.06063478,413.499415227,1089.24262834,432.858470722
7479839878,433.386847545,68.7683503812,7479840802,1048.23156873,409.168258616,1089.53116853,418.626410809
7479857895,428.644520181,77.3683078684,7479860797,1042.80374892,391.665686018,1086.32564791,399.111027544
7479872903,421.492616565,88.3364417163,7479876794,1036.81780302,373.180958882,1076.79710016,389.44077054
7479890910,415.456567628,96.2529307216,7479892790,1032.87889388,366.864951157,1074.80568782,379.287869971
7479905931,407.554902837,105.250027831,7479908787,1025.11282128,355.647385946,1072.60929361,374.785596559
7479923932,399.8383366,112.867674942,7479924783,1018.20748598,353.351923141,1067.12144098,366.726320972
7479938940,390.41817801,120.92322787,7479940779,1014.79207144,340.575270923,1054.03340671,360.242516038
7479956954,382.306036872,126.953781094,7479960775,1003.09629648,332.268503924,1042.75522042,346.495650917
7479971974,372.540659191,133.274325762,7479972772,995.560818527,328.903285967,1039.43135299,338.035569698
7479989983,363.331142402,138.418250215,7479992768,984.197811204,324.486829945,1034.22260984,325.993960579
7480007988,352.985943742,143.364627273,7480008766,975.624046517,323.242623514,1028.63481618,318.005478118
7480026020,343.378245978,147.250552861,7480028766,962.618980616,321.984273051,1012.0663481,312.696422021
7480041010,331.485484262,151.20567463,7480044768,954.049712138,318.214814129,999.671079542,309.431959772
7480059020,322.873972948,153.524353637,7480060771,946.841056534,315.422938884,989.068973273,307.823653013
7480074043,310.990948322,156.024423455,7480076774,937.614121807,310.262042293,978.114291568,308.932994196
7480092045,302.157775873,157.385611027,7480092777,924.406258713,309.364855083,967.988583573,313.633888442
7480107056,291.329659361,158.504273594,7480108780,913.185239445,309.490130203,958.727300903,312.174538611
7480125066,281.529570355,159.014776265,7480128784,908.058647293,312.128316525,945.107738202,304.259416568
7480140076,270.233615353,159.032280172,7480140786,905.638457066,311.442435989,940.571878459,299.6360479
7480158096,261.217862236,158.619509193,7480160789,895.255292414,306.383455151,927.159353007,299.629514288
7480173099,250.341253524,157.628913945,7480176792,881.477387148,300.472609598,912.467562847,302.956789458
7480191109,241.391682915,156.416652488,7480192795,872.428060429,293.196202252,903.580095042,307.91045835
7480206131,230.994042319,154.564159816,7480208797,862.811136003,288.842840021,893.316317445,309.81268291
7480224135,222.155082066,152.617635689,7480224797,848.653103595,291.076477713,873.266283834,325.422226924
7480239141,212.819963277,150.193553381,7480240797,831.153487208,300.580645646,863.061903509,340.7935948
7480257155,203.645466295,147.444216146,7480260795,818.377112501,314.124952043,844.058827402,354.428599746
7480272169,194.252749456,144.253692164,7480272795,814.766842892,327.824406338,832.239341492,356.773640515
