t_tracker,pix_x,pix_y,zeitstempel,blick_l_x,blick_l_y,blick_r_x,blick_r_y
2117099607.0,5.89010853537,-5.88809132234,2117100190,654.419937675,491.592957915,658.78373327,476.715760674
2117117630,11.5227502211,-11.5076695414,2117120202,656.55971716,496.750661311,664.9780187709999,480.165989689
2117135617,17.4376180014,-17.3854842111,2117136211,648.414000563,470.74768676599996,655.588871683,469.20726215800005
2117150635,23.6474551052,-23.5179188377,2117152220,645.947896124,487.039059231,656.078186362,467.53572243400004
2117165660,29.3434645326,-29.0970465263,2117168230,639.538801427,483.099996902,646.531509399,458.871989373
2117183663,35.3445374548,-34.9162975168,2117184239,639.96570548,482.247933129,649.229128509,459.004810725
2117201665,41.4064749516,-40.7224627569,2117204251,636.528380442,477.286018445,648.151539598,465.53961906300003
2117216682,47.5397417968,-46.5123777204,2117220259,640.017134402,475.63448134699996,649.759379621,473.23743593300003
2117234682,53.7235448749,-52.2535425453,2117236264,641.192751953,472.84414767199996,648.709712125,473.938887893
2117249707,59.9801884303,-57.95395262,2117252269,642.781453279,474.810682541,652.672261082,469.38687863300004
2117267705,66.3017225147,-63.5935725489,2117268274,639.835917148,474.141073039,649.555504913,468.219265131
2117282715,72.6955493651,-69.1665508342,2117284280,641.226500253,470.643178969,648.7668792769999,472.654147827
2117300732,79.2303487305,-74.71815968,2117304286,652.144378185,471.112071024,658.562049191,500.304963111
2117315745,86.1446985625,-80.4255588798,2117316290,708.236588991,564.875354663,682.76555203,567.392520226
2117333752,92.5950426682,-85.5891389748,2117336287,703.581059017,563.911225407,702.9861989560001,542.379535375
2117351763,99.42012969,-90.8779864028,2117352283,707.918095025,570.600141916,715.3270380280001,545.071425413
2117366773,106.403526058,-96.0984910522,2117368279,707.819156993,571.8298340030001,723.7944893519999,546.285793447
2117384798,113.517648201,-101.21360399,2117388274,711.53074214,579.7256509690001,725.6522723160001,553.2609422869999
2117399794,120.78099713,-106.220749996,2117400272,715.266699495,576.770498041,725.4468851610001,555.81901394
2117417840,128.217038438,-111.11851665,2117420267,722.252128625,577.470734896,729.7609805469999,556.66523722
2117432819,135.753300215,-115.844041722,2117436265,724.735713357,577.1882120509999,732.5668847960001,557.98401392
2117450832,143.473591794,-120.434397807,2117452263,731.468639361,578.720944743,739.113116089,558.45590812
2117465835,151.374176719,-124.86808359,2117468261,734.320833137,582.3342255690001,745.68447524,562.61197777
2117483864,159.4341351,-129.115290645,2117484259,739.552819164,583.658840388,751.434573,574.544996857
2117498862,167.715637625,-133.188476269,2117500257,779.519989217,600.957041251,779.367479085,618.130060294
2117516887,176.1036224,-137.013405149,2117520255,811.262261252,636.335585476,815.0047621289999,636.579868173
2117534888,184.719928337,-140.627380817,2117536256,822.927910451,636.8433672230001,824.062428283,646.302883153
2117549913,193.502983245,-143.982644099,2117552257,830.485456933,635.06115713,829.7862435889999,638.0603730619999
2117567907,202.92134118,-147.211761227,2117568258,838.177300427,638.186781259,839.569827227,634.439731047
2117582914,211.656741434,-149.865078939,2117584259,845.298860015,647.24785395,847.2790031489999,632.2729624140001
2117600939,220.957567513,-152.327784647,2117604261,854.128439207,655.656270555,860.2414606389999,635.689144225
2117615947,230.914339324,-154.548129203,2117616262,859.495296028,658.875398996,869.4173068480001,641.158639624
2117633947,240.136394787,-156.218237212,2117636260,867.267765469,662.377142799,874.079261227,644.3024173069999
2117648969,249.952045246,-157.58360807,2117652256,880.338335122,668.717453612,882.3203771189999,650.008295592
2117666969,259.972847064,-158.533237425,2117668252,889.483757149,672.0892866319999,890.645604283,657.003326398
2117684993,270.020314053,-159.026848434,2117688248,894.78346477,677.514124326,897.278408985,671.7550248059999
2117699996,280.207169685,-159.048070071,2117700245,904.472719977,675.8632686230001,899.9324314630001,673.720723011
2117718028,290.499531359,-158.565741453,2117720241,911.240251306,673.451449755,910.122150717,671.1947257740001
2117733021,301.296265193,-157.496480784,2117736239,926.203865617,676.851676746,921.3657262039999,670.143830748
2117751032,311.205659219,-155.986164734,2117752237,933.605793049,679.610176841,935.219758242,669.4763110709999
2117769045,321.540680636,-153.844445171,2117772235,947.982900454,678.65114931,956.1184618289999,668.983368692
2117784057,332.362712064,-150.944462793,2117784234,954.423611639,681.073782725,962.8628596389999,669.64008463
2117799061,342.073599918,-147.729190778,2117800232,971.339112218,686.2764049130001,969.73172644,670.325780408
2117817084,352.168511743,-143.720779177,2117820230,978.706747916,685.97079023,976.374968147,664.251531876
2117835088,362.119764238,-139.041065153,2117836227,988.264133162,682.5403903280001,985.7245523839999,662.0315986219999
2117850133,371.789722992,-133.721975538,2117852224,1023.11302248,672.2470553859999,1009.93911466,646.7933736909999
2117868127,381.130936384,-127.765823466,2117868221,1039.04459392,663.311690613,1028.40294887,640.96849866
2117883117,390.151237524,-121.134146374,2117884218,1045.54910293,653.994607142,1038.70987972,632.0351724669999
2117901135,399.147743724,-113.501470331,2117904213,1055.51125327,642.773236272,1051.17636786,631.231172182
2117919145,407.268602135,-105.551571497,2117920210,1067.8114076,639.3337438369999,1058.5327788999998,621.743366854
2117934150,414.921262977,-96.9072851165,2117936210,1074.64686986,638.116641557,1063.05653653,620.250208239
2117952215,421.842428293,-87.8442052028,2117956209,1081.16057017,628.364950405,1070.54749861,614.690635562
2117967170,428.283201121,-77.9738325582,2117968209,1085.18507291,621.5408625809999,1074.46253598,609.72513441
2117982183,433.784405158,-67.9842203489,2117984208,1094.17972079,609.4358905930001,1081.35622111,601.385030128
2118000198,438.428505415,-57.859305285,2118000208,1099.95558518,596.099866753,1086.67249303,589.361523269
2118018212,442.474310006,-46.9609361477,2118020207,1109.07885749,565.212077954,1095.68266902,581.2274059490001
2118033221,445.738076397,-35.5214018499,2118036207,1111.66754587,521.36565085,1097.76659057,517.37488625
2118051233,448.047069646,-24.1319037147,2118052209,1110.93589949,520.018913547,1103.26126756,509.51215716900003
2118066237,449.481671825,-12.4599241541,2118068210,1112.33182844,509.99224961199997,1102.14317669,497.113612001
2118084251,449.998419088,-0.688673492993,2118088212,1113.66200032,492.407477119,1105.47790397,475.882952985
2118099288,449.593429914,11.0371183199,2118100213,1114.14203158,481.761928333,1103.83589313,469.226879975
2118117277,448.270746888,22.7158068615,2118120214,1113.97438029,461.25218059900004,1112.04002033,458.71128249199995
2118132311,446.027550583,34.3093664812,2118136220,1113.471644,444.222063733,1113.15843652,453.03738241199994
2118150296,442.924552426,45.566798722,2118152225,1115.15306615,430.152913006,1113.26163344,443.708064179
2118168301,438.935639294,56.6229525985,2118172232,1116.16683859,411.340619002,1105.37936966,427.034118169
2118183317,434.176354353,67.2000816928,2118184236,1112.91564172,407.138789226,1105.16633778,416.38174227400003
2118201336,428.621332834,77.4073555147,2118204243,1101.95386916,398.798858884,1103.58483482,397.481570104
2118216335,422.330756472,87.1502645778,2118220248,1075.24372837,391.139311401,1075.01305251,376.946443026
2118234346,415.40215877,96.3197662445,2118236254,1068.62976048,379.420244953,1069.37697936,371.357720549
2118249377,407.524554159,105.28206657,2118252258,1055.1469766,368.330928026,1055.23217399,360.99921454
2118267373,399.686451257,113.007698829,2118268262,1043.29842132,356.54024796,1050.03674587,352.74160053599996
2118282381,391.247624503,120.262119479,2118284266,1033.74044369,336.91908457700004,1040.31913936,332.887005459
2118300395,382.265697602,126.981902991,2118304271,1020.98975455,319.66087796700003,1024.04520846,321.544197716
2118315434,372.460209959,133.322532961,2118316274,1015.7496501,314.873867131,1018.00754466,315.949809431
2118333426,363.292364505,138.438373767,2118336260,1003.31611596,310.948722183,1002.54472172,308.15715597400003
2118353404,353.408935596,143.178405778,2118356241,990.393780723,311.730730214,985.9760986110001,297.968743138
2118366432,343.125074209,147.344324643,2118368230,996.741130236,317.521663281,987.8133371810001,325.52014667
2118384490,333.141626499,150.708555669,2118388211,987.869158934,339.480953801,989.7406788389999,355.73570949699996
2118399457,322.826720339,153.535872863,2118400200,988.377560203,344.520874087,990.5649603439999,359.348053863
2118417484,312.449641332,155.759589226,2118420181,977.943940625,345.276306679,981.923979572,357.233667066
2118432480,302.116462935,157.391015287,2118436166,969.859585188,344.234282072,968.45810277,354.196347768
2118450491,291.743905093,158.4723235,2118452147,958.433035313,345.30782346300003,960.414606704,356.860069872
2118465509,281.469214442,159.016478234,2118468127,950.698593263,349.77360571199995,951.3094841789999,354.90800056800003
2118483523,271.286055758,159.055981621,2118484106,943.589193221,350.452533028,943.61563168,353.089428404
2118501533,261.140997183,158.614387355,2118504081,935.670696375,339.73354670099997,930.72505555,350.539953398
2118516591,251.162481568,157.722286607,2118520060,924.781519049,331.799160362,920.000275087,348.567431952
2118534543,241.365697011,156.412615569,2118536055,913.477496574,325.394118613,912.952258749,340.18682442700003
2118549567,231.684035798,154.70177728,2118552050,904.793312429,327.085427142,905.5861753710001,335.24106054099997
2118567572,222.143108476,152.61476836,2118568045,896.567208278,324.693381364,898.024868006,330.116485295
2118582582,212.764007028,150.177886114,2118584039,889.916307819,325.131812998,889.670053984,328.285665506
2118600588,203.625603278,147.437869961,2118604033,880.763269653,324.55646569,875.722083146,327.611486082
2118615613,194.630469345,144.389325449,2118616029,874.511731118,324.894312784,870.901544616,330.005280554
2118633612,185.809227069,141.061534734,2118636023,822.687293873,332.610777016,815.950923302,356.782223239
2118648627,177.187571896,137.485608689,2118652020,817.095527292,344.55626094400003,814.6999782989999,360.528325264
2118666630,168.733337324,133.66867735,2118668020,807.561695458,357.351235794,805.1666105319999,367.67579008300004
2118684667,160.464086773,129.637916836,2118688020,795.209668775,368.31290732800005,790.977844891,386.41431482300004
2118699656,152.379291538,125.412952364,2118700019,783.586149907,374.40680844900004,784.415007532,391.968580955
