t_tracker,pix_x,pix_y,zeitstempel,blick_l_x,blick_l_y,blick_r_x,blick_r_y
3310593969.0,5.89231572847,-5.89029624764,3310594090,639.090663991,494.87047353800006,625.722319146,519.589807438
3310608977,11.5397866323,-11.524639051,3310610082,638.404648384,497.24571213400003,625.698522423,516.162076975
3310626956,17.1812168786,-17.1313426534,3310630070,633.443841397,499.933413977,634.028631211,516.4294020130001
3310642013,23.1092495842,-22.9883137877,3310642064,632.847821789,500.333395573,635.87917473,516.020700609
3310660031,29.0753123377,-28.835534184,3310662060,633.621233072,501.987607618,636.6874516940001,515.748261166
3310675011,35.0820467225,-34.6631668086,3310678059,631.484008985,499.31870329,637.519247448,519.142809889
3310693063,41.1435923473,-40.4723207563,3310694057,633.654493896,494.27918828,641.8285798630001,521.260300072
3310708032,47.2588231802,-46.2491920047,3310710056,635.922492579,490.82328375699996,645.622698612,519.2447921280001
3310726076,53.4260420671,-51.9796990413,3310730058,641.112284687,491.311811865,638.776113325,511.77019661800006
3310747082,59.683615277,-57.6863428123,3310750061,642.790538523,495.42668457900004,632.083953358,505.124054415
3310759082,66.2900092227,-63.5832395336,3310762062,644.35219013,496.37184400800004,631.239866141,501.252684392
3310777157,72.4110543585,-68.9214926428,3310778065,645.026372697,497.38775492599996,634.903156979,500.23392259199994
3310792154,78.9248542388,-74.4619839975,3310794067,643.077590784,497.02922137900003,638.4164457759999,508.51186659
3310810150,85.540349757,-79.9337256368,3310814070,638.493574865,497.70342104800005,640.677212178,515.11572822
3310828191,92.2782842854,-85.3392768428,3310830072,637.447961632,498.215891516,638.176418745,519.9559465990001
3310843164,99.4730196314,-90.9182568239,3310846074,684.037286005,534.836766579,675.932549686,561.890207911
3310858177,106.093360436,-95.8707864629,3310862076,704.786359135,545.2580309040001,688.946003442,576.520241549
3310876236,113.208903066,-100.995921034,3310878079,708.602743014,557.613633727,697.566578915,587.5789240180001
3310894219,120.460763173,-106.004616787,3310898081,712.76604374,566.4945542840001,701.9259393780001,594.351549373
3310909269,127.867625579,-110.89358724,3310910083,716.33199387,572.789938783,702.022485778,596.281513245
3310927248,135.415300249,-115.63726723,3310930085,723.40534347,576.203922617,700.741300001,597.303568384
3310942258,143.132517598,-120.236974394,3310946086,729.636580015,579.113316394,707.705128036,601.067386166
3310960324,151.025922412,-124.678285227,3310962087,734.357759109,583.703797151,718.1633089489999,604.242860547
3310975302,159.079771395,-128.934422549,3310978088,748.006012813,602.677796274,749.07590186,619.489134437
3310993312,167.318517331,-132.999887178,3310994089,827.071876399,669.154699056,835.2179914689999,675.2648006019999
3311008375,175.736025894,-136.852120754,3311010090,837.414466756,686.4693369280001,835.375731237,687.500813255
3311026336,184.334380936,-140.472493135,3311030092,848.021494032,694.362095232,849.520608365,696.781269941
3311041423,193.114622518,-143.841296834,3311042093,861.290395665,695.798468402,856.968572332,700.778001105
3311059366,202.082154706,-146.939543721,3311062090,867.16662427,698.620822578,866.556320463,711.108095834
3311077437,211.221897694,-149.740785447,3311078086,880.068198638,703.497972395,876.6740184089999,716.761716406
3311092444,220.552769306,-152.228398608,3311094083,886.645663446,709.777078699,886.0111394160001,722.679439564
3311110426,230.051694106,-154.372850424,3311114079,891.712822502,709.657332087,888.5814422130001,718.748503293
3311125490,240.137222945,-156.218370405,3311126077,886.570793234,706.827092565,883.906177332,717.2631526389999
3311143454,249.519976419,-157.532520271,3311146075,889.088950845,702.222027887,881.3675403189999,709.608960189
3311158465,259.929950534,-158.530139279,3311162074,887.73254722,700.607149332,889.7087606719999,709.335895915
3311176537,269.571962339,-159.01474194,3311178072,892.103355177,702.715529101,888.87720736,709.866705001
3311191495,279.754410587,-159.057547817,3311194071,897.024426328,703.684767765,895.9644989889999,707.998530387
3311209569,290.025604074,-158.599306415,3311210069,905.56927337,703.4700717489999,905.5638019610001,707.4600799389999
3311224529,300.364737634,-157.612053954,3311226068,911.689328248,702.719614074,914.956978365,708.167479595
3311242549,310.724321057,-156.071586497,3311246066,917.176945022,702.646600577,923.201976113,709.85746998
3311260570,321.541696535,-153.844205166,3311262067,927.35327927,702.627962506,932.073500137,709.4384474039999
3311275587,331.391513097,-151.2333767,3311278067,936.581415194,705.129837055,940.096788653,712.578851377
3311293606,341.619249351,-147.893218092,3311294068,946.782755665,704.42056176,949.977854985,715.4258957760001
3311308666,351.715361297,-143.916113928,3311310069,955.181112168,708.034385086,959.2000367060001,718.419957729
3311326627,361.633804569,-139.28755645,3311330071,971.378548412,701.9313131189999,975.5767257089999,708.90485552
3311341691,371.314091289,-134.002824792,3311342075,979.714299961,690.59134495,978.10073504,696.8663803860001
3311359704,380.714616576,-128.049990323,3311362083,998.736483007,682.5753231690001,994.727680654,683.642982835
3311374678,390.149785157,-121.135291496,3311378089,1010.29206866,680.304707658,1002.03114553,680.8043150230001
3311392695,398.394216259,-114.18472995,3311394095,1019.81495486,679.17895678,1008.46620612,679.355032547
3311410713,406.557195762,-106.294133684,3311414102,1028.30593713,675.932974609,1022.75622745,673.715234589
3311425771,414.209238977,-97.7667491582,3311426106,1033.55689268,675.05620608,1027.90922546,673.279798828
