t_tracker,pix_x,pix_y,zeitstempel,blick_l_x,blick_l_y,blick_r_x,blick_r_y
5258704355.0,5.89236854381,-5.8903490087,5258706282,646.225070252,479.318777831,664.142238544,493.661150444
5258722318,11.3284809253,-11.3141492833,5258726280,645.85331787,475.644005024,667.181390078,504.349988258
5258740382,17.2207056531,-17.1704877503,5258742279,646.713670429,485.695196303,668.330793732,503.846393875
5258755351,23.4277166641,-23.3017390262,5258758278,644.325681315,486.207408547,665.326302548,503.127976354
5258773415,29.1255442469,-28.884531358,5258774277,644.609700653,487.794177159,664.30332511,501.689242618
5258788425,35.4040603656,-34.9736790569,5258790275,645.08632987,481.626277914,665.104459157,500.41162398
5258806401,41.1863202538,-40.512988459,5258810274,646.890102514,479.640134328,663.164582018,497.029818987
5258821462,47.3131923361,-46.3001446857,5258822273,646.180374394,480.684323986,666.932977744,498.229151244
5258839438,53.4874802443,-52.0362714185,5258842271,650.394843645,481.861235365,665.483062308,495.530073861
5258854445,59.7341101571,-57.7319250674,5258858271,649.319859833,479.869059727,664.226943019,496.514292761
5258872513,66.0549784089,-63.3758108974,5258874270,647.023411836,476.029618963,666.185663756,502.792297167
5258887478,72.7574341661,-69.2198205556,5258890269,646.144994341,480.580305233,664.526624967,506.466327547
5258905544,78.981829288,-74.5097863735,5258906269,644.945195613,479.423550375,663.734438975,504.151110066
5258923518,86.3495505403,-80.5919628177,5258926268,651.875476602,487.64950225,666.978570233,503.686158796
5258938531,92.6523030386,-85.6342652413,5258942268,649.576586402,485.523908254,670.293675687,504.644879824
5258956595,99.5266965841,-90.9591151398,5258958268,653.696929749,495.361586676,674.169303261,513.689762129
5258971590,106.475669443,-96.1513984434,5258974268,659.352856315,496.685409211,679.877675081,516.802461028
5258989584,113.686874881,-101.332751712,5258990268,820.004494041,606.307530562,803.415013758,632.902137463
5259004596,120.527874439,-106.049947209,5259006268,742.828022162,595.674908244,779.788175434,621.178464586
5259022610,127.930005318,-110.933781088,5259026268,798.935553512,606.299878289,795.508670692,630.466162041
5259037629,135.833372684,-115.892955549,5259038268,794.907173778,603.75020338,789.024946561,630.648329173
5259055670,143.605218697,-120.510454145,5259058268,805.994207979,613.612056922,795.712322613,633.674644265
5259073709,151.094596815,-124.715753914,5259074268,812.69027477,608.726619454,799.096042579,634.168778216
5259088730,159.519745321,-129.158905378,5259090268,821.362790921,612.902702457,809.678968932,640.009106291
5259103700,167.38568361,-133.03183153,5259106268,822.68825031,619.203237848,815.440905414,642.076473308
5259121749,175.816420492,-136.887443849,5259122268,834.650786688,627.067522141,821.411889224,652.218378051
5259136767,184.412202255,-140.503808141,5259138268,838.138460671,628.748614668,836.057659196,650.486341893
5259154741,193.20075355,-143.872700975,5259158269,845.117585846,627.317669516,843.661612764,657.736220591
5259172801,202.156605353,-146.963816857,5259174269,847.683223111,633.147384465,858.628874813,661.859637603
5259187769,211.715115114,-149.881701996,5259190269,860.042061305,644.188003204,861.237764991,668.654083723
5259205838,220.627731094,-152.246856847,5259206270,871.030019713,645.012756254,872.546477278,671.445808711
5259220847,230.158263734,-154.394679989,5259222270,891.689370563,642.164103304,876.856018338,676.524226263
5259238849,239.799277067,-156.163767103,5259242271,897.378176538,645.567338235,893.572503745,677.071336643
5259253882,250.799549968,-157.681393769,5259254271,902.321064872,649.769044246,898.89759842,681.985670394
5259271859,259.564420547,-158.503400092,5259274279,918.95869971,658.035756774,908.969470558,688.856713351
5259286863,270.10520936,-159.029035637,5259290286,927.241017525,660.123959525,916.617519146,693.430810357
5259304903,279.840134282,-159.055828423,5259306293,897.213076408,639.710524904,897.613439165,660.538727364
5259322900,290.98751982,-158.530020895,5259326300,917.725039887,639.936774827,920.094575302,659.370323789
5259337959,300.458502281,-157.600622791,5259338303,917.628249277,627.175288039,917.005740456,665.858395038
5259355980,311.513051784,-155.930957426,5259358308,926.166798625,627.526903738,926.522922209,666.10253158
5259370951,321.168964811,-153.931866218,5259374312,936.093730376,624.652438532,931.218281074,662.017080703
5259389010,332.090635584,-151.025984346,5259390316,946.077545297,628.119865667,934.15634694,662.805582755
5259403984,342.164018089,-147.696385025,5259406321,961.214367903,632.999160755,939.606321142,663.534451712
5259422040,351.815641824,-143.873015697,5259422325,967.723340301,637.656712874,946.756626329,667.056614704
5259440062,361.733019914,-139.237387132,5259442330,979.963729034,618.905150674,960.062640468,670.072482627
5259455031,371.828371985,-133.699063035,5259458334,988.107191027,626.307585256,970.625310164,666.713788518
5259473097,380.798665666,-127.992768478,5259474327,994.805086804,627.541992405,980.867586022,667.593521391
5259488067,390.558814046,-120.811746863,5259490320,1006.94492301,624.745190272,994.361449034,667.150232733
5259506129,398.907885214,-113.719893586,5259506312,1022.67721601,611.682056721,1002.73404244,666.315723286
5259521135,407.012881475,-105.819588684,5259522305,1031.44578225,612.5761481,1013.12651546,661.505719285
5259539111,414.25755949,-97.7088109561,5259542295,1050.80830039,596.692409024,1022.71562327,652.580050703
5259554173,421.3097253,-88.5922064176,5259554289,1057.75960114,586.390068895,1037.7560094,646.494928503
5259572182,427.666949435,-78.9923925183,5259574279,0.0,0.0,0.0,0.0
5259587155,433.572763587,-68.4030384813,5259590271,1072.70482215,566.076181547,1055.78744587,625.090565647
5259605221,438.247583599,-58.2930498251,5259606263,1080.02344939,558.944183661,1060.37427261,614.393397289
5259620253,442.745770279,-46.1259121644,5259622255,1083.06151532,551.443650005,1064.61307578,609.611451171
5259638256,445.597465475,-36.0946861118,5259642244,1092.81631613,543.495318383,1074.22833012,598.469133333
5259653264,448.143648304,-23.5311637791,5259654238,1094.70717101,535.293977672,1075.08637886,589.436128529
5259671264,449.443476275,-12.9100877677,5259674230,1099.59945882,525.218912529,1084.82927136,571.707478198
5259689257,449.999811295,-0.237931702348,5259690231,1102.39250649,512.211860138,1084.23577543,561.186429326
5259704286,449.624150161,10.6124530734,5259706231,1105.61522815,502.55410099,1086.6842343,553.918233864
5259722289,448.252165849,22.8368648367,5259726233,1102.81572636,494.606043527,1087.27202931,541.297590388
5259737351,446.133699362,33.8534741253,5259738240,1106.42627617,482.079913912,1090.26491008,534.581051419
5259755318,442.892041752,45.6690280525,5259758252,1106.83078821,476.261743687,1089.97895404,514.408907524
5259773382,439.114510024,56.1793838523,5259774262,1104.45206886,458.385919683,1089.71450953,502.314508616
5259788400,434.127348996,67.2987368846,5259790272,1094.92876347,444.614891716,1088.21829501,495.432701028
5259803369,428.824668454,77.0640453622,5259806281,1094.15014287,434.530845133,1086.61729739,485.412035688
5259821398,422.580504213,86.7922463932,5259822291,1089.33188844,426.972557306,1088.6940011,474.665802463
5259839401,415.677732351,95.9804857204,5259842303,1084.59111223,413.215961421,1084.13725007,463.31807703
5259853467,408.150361675,104.617814348,5259854310,1078.15039706,409.757804637,1079.43711213,455.061527599
5259871433,400.099252454,112.626299031,5259874322,1068.58278627,400.595026818,1069.54190969,440.857102431
5259886449,391.154704034,120.336616075,5259890328,1051.01979987,393.246154756,1048.93776888,432.825343627
5259907475,382.589725374,126.75551434,5259910336,1009.61567825,373.552530449,1005.31712526,418.669314008
5259922482,371.977200389,133.610703841,5259926340,997.171165664,360.830049463,994.620171365,412.234211296
5259940544,363.642121563,138.256420947,5259942338,988.310656681,363.963540854,986.816504458,410.267218223
5259955522,352.597006092,143.534695843,5259958336,975.509540412,357.429867607,977.570631216,403.364713638
5259973574,343.701837114,147.130071563,5259974333,970.364932118,355.206460683,973.937366843,395.139561561
5259988591,332.45967546,150.915299804,5259990331,957.423584823,348.415209689,959.431462126,391.722487977
5260003563,323.182197193,153.448898224,5260006329,950.207958001,345.405510743,945.280613637,389.170597883
5260021625,312.850234977,155.684836385,5260022326,959.290576477,334.276022779,978.501228584,387.640542584
5260039601,302.474518637,157.343883313,5260042324,958.489176661,333.701715169,968.738863785,385.543088131
5260054610,291.445673817,158.495411385,5260058321,959.985479087,333.133033337,968.2046505,383.016762475
5260072628,281.83468188,159.005905005,5260074319,947.891276135,331.970766149,957.317699679,378.512791192
5260087648,271.184662644,159.05392275,5260090314,939.362474434,325.12684806,940.070778346,372.475798219
5260105662,261.527070087,158.63984092,5260106307,924.005401665,327.799071512,927.804644071,369.489240955
5260120724,251.518679502,157.761847409,5260122301,919.800214081,320.411143998,914.583660742,369.739672116
5260138691,241.698738991,156.464127923,5260142297,904.157757681,324.196308777,895.057683325,373.694645224
5260153751,230.748583809,154.51470202,5260154295,890.110594859,328.503394474,887.346286526,378.909187062
5260171725,222.482036936,152.695691379,5260174291,880.744403787,332.256036087,876.590137899,380.686007843
5260186735,212.451930363,150.090259205,5260190288,866.52632799,329.634222343,864.718515547,380.303994806
5260204806,203.936872673,147.537124327,5260206285,861.72384658,328.42143886,853.269484637,380.36389314
