t_tracker,pix_x,pix_y,zeitstempel,blick_l_x,blick_l_y,blick_r_x,blick_r_y
7071063881.0,11.5153097318,-11.500258209,7071065733,629.386633914,532.123285968,660.470491252,547.313766894
7071084894,17.4033743322,-17.3515461697,7071085731,627.125918476,533.14067116,655.993301664,553.870718867
7071096905,24.5753920287,-24.4300949958,7071097729,625.652907186,536.423829003,655.460233111,554.542294517
7071114944,29.3043952619,-29.0589521097,7071117726,621.96744567,536.677302514,659.111465395,547.89201509
7071129979,35.3206424138,-34.8932601469,7071133723,624.877056035,527.57920139,661.768064655,544.569329683
7071147926,41.3911759267,-40.7079094749,7071149720,629.002786995,524.362650608,663.712914184,544.291313085
7071162945,47.4904847658,-46.4662444548,7071165717,633.004580333,527.134863972,659.452202188,544.874870308
7071180946,53.6742374742,-52.2081733999,7071181715,636.942053533,529.784291742,659.549189019,542.123628689
7071195966,59.9271461123,-57.9061098788,7071197712,638.61741389,534.81576446,659.368929574,538.947684877
7071213973,66.2796415992,-63.5740932459,7071217708,641.125381029,534.128658593,659.746494582,532.636857475
7071228991,72.6665729101,-69.1416037402,7071229706,639.854874049,534.473746179,658.715025093,531.959644617
7071251978,79.1928513986,-74.6867338811,7071253705,658.832429031,590.982673093,698.893210107,595.537660627
7071263996,86.9820712324,-81.1047764439,7071265705,666.984811465,595.268038044,707.595004406,600.895921525
7071282010,92.5310721177,-85.5387095366,7071285706,671.906748923,599.158114341,714.578997922,611.81180351
7071297019,100.472645023,-91.6772846235,7071297707,673.415256853,607.675828389,715.909299374,612.262545181
7071315038,106.365682048,-96.0707291699,7071317711,688.486581586,608.550905714,722.28777984,615.490920176
7071330040,113.487242391,-101.192183602,7071333715,691.833115594,615.672498792,724.465417597,615.350679908
7071348054,120.741246021,-106.193944365,7071349718,693.029725823,619.274854782,727.798544168,617.982726877
7071363066,129.090293639,-111.678406513,7071365722,695.505014131,621.396235665,729.412375615,621.347836998
7071381078,135.71352583,-115.819734622,7071381725,700.157183844,625.392142971,734.090413894,623.182586813
7071396091,144.193759162,-120.849616694,7071397729,705.560534512,631.714323267,743.534189527,626.885734407
7071414098,151.357592106,-124.859056785,7071417733,712.768963565,634.128028984,753.133706208,638.544283343
7071429109,159.441543829,-129.11906632,7071429736,716.107769281,631.651988425,755.260681336,641.007322897
7071447123,167.664684536,-133.164317,7071449738,793.814018941,638.99462264,832.517419496,652.290817541
7071465130,176.068799949,-136.998151583,7071465736,790.70108153,652.664828648,833.429616587,649.971390095
7071480142,184.681370723,-140.611919667,7071481735,794.42525084,667.955071673,842.273955104,656.806551768
7071498153,193.906955831,-144.128984814,7071501732,793.039836409,674.965959467,848.22945167,656.076890345
7071513165,202.460696987,-147.06271187,7071513730,798.355394885,679.989338805,852.072728009,664.083042908
7071531175,211.586494229,-149.845055148,7071533725,811.092898007,681.215385614,852.518284273,668.921588738
7071549191,220.943129261,-152.324251992,7071549721,820.460852647,683.46678274,858.431335555,672.11310202
7071564196,232.279727689,-154.818912333,7071565717,821.899343429,689.81214169,859.058415822,673.034132525
7071582211,240.075550721,-156.208443333,7071585713,832.508747993,687.852781585,870.167497655,669.873479567
7071597220,251.602880435,-157.771116076,7071597710,836.978134435,689.211346712,873.109893732,668.648522514
7071612234,259.869767338,-158.525778527,7071613706,848.332558325,687.012047651,884.52168648,668.139366278
7071630242,269.959036206,-159.025248887,7071633702,852.674329714,690.627574961,887.789943559,666.05321565
7071648255,280.150670946,-159.049306221,7071649700,858.705894509,693.074928237,898.834570506,664.399928777
7071663264,291.846210993,-158.464301706,7071665701,869.61343437,693.474403945,912.405606822,668.744076577
7071681287,300.760650457,-157.563479405,7071681701,881.352812695,695.885139536,918.285651081,671.823320632
7071696291,312.334420482,-155.780928251,7071697702,890.603770552,698.886090757,926.832283092,675.771524509
7071714300,321.515012111,-153.850507382,7071717706,897.968521804,700.354102422,936.094156666,681.997909275
7071729310,331.796046783,-151.113738379,7071729709,899.305789569,701.924790767,942.029537117,690.349207087
7071747322,342.042363462,-147.740511445,7071749714,909.851892089,705.091971553,945.142639782,695.076932349
7071762332,352.130662378,-143.7371517,7071765718,915.032028942,704.14951519,951.743632504,695.811186425
7071780342,362.034261997,-139.084572814,7071781722,918.73808198,703.933968782,961.482736199,691.915588531
7071798358,372.253656586,-133.44602999,7071801727,935.911609423,700.784397313,966.71750574,685.029993914
7071813365,381.101676356,-127.785855333,7071813730,943.111473957,699.23967619,971.712743988,680.440248034
7071831386,390.127976654,-121.152483302,7071833735,951.499488627,693.729949804,992.168989709,680.636867406
7071846390,398.742121185,-113.870333857,7071849738,953.789176131,686.289972079,1011.53297476,673.193057658
7071864403,406.866856756,-105.972080979,7071865739,956.171722167,675.462915291,1020.43897689,653.353937818
7071882412,414.830438699,-97.0176042374,7071885740,964.517128851,654.348036948,1026.98816356,646.668682838
7071897423,422.772270409,-86.5158938402,7071897740,970.088511803,650.207783474,1029.15169874,644.054082634
7071912434,427.865935979,-78.6654261815,7071913740,980.994464015,645.3544007,1031.79963459,647.281520891
7071930446,433.52111239,-68.5047713427,7071933737,995.354038702,641.111622896,1030.68199903,632.356517934
7071945455,438.379005151,-57.9783520218,7071945735,999.28778116,634.124852731,1035.44165633,621.448701049
7071963463,442.46309215,-46.9950924223,7071965732,1032.83481326,595.189675334,1090.05025094,577.816297022
