t_tracker,pix_x,pix_y,zeitstempel,blick_l_x,blick_l_y,blick_r_x,blick_r_y
3227755018.0,5.89241996308,-5.89040037511,3227757855,611.772850436,480.347018336,644.708365859,476.584268251
3227773002,11.4891761012,-11.4742266902,3227773855,609.171768193,477.091766504,643.544209984,477.768350014
3227788010,17.1283711041,-17.0789543572,3227789855,614.038729611,475.062604036,644.176434489,480.766945205
3227806028,23.0519388398,-22.9318959452,3227809853,619.946065446,470.223591244,644.777330329,492.900121244
3227821036,29.2995777087,-29.0542545876,3227821852,625.372351664,474.808069185,645.753662214,497.688115049
3227839050,35.0378913034,-34.6205726136,3227841850,629.674163487,485.950692514,646.019528789,496.223503185
3227854057,41.0988488754,-40.4297302698,3227857849,630.610043094,488.863327116,645.607686664,496.717607027
3227872063,47.1981212293,-46.1922956643,3227873848,629.930731931,486.034650426,644.413373038,500.185692824
3227890100,53.3770790396,-51.9346063044,3227893846,628.48044373,482.459368344,644.521579946,508.031994353
3227905085,59.6227139445,-57.6313563445,3227905845,628.751632369,486.892721786,644.533672579,510.105827789
3227923115,65.937891224,-63.2724081177,3227925843,627.267378491,492.787679032,645.971928155,510.13722049
3227938111,72.3548464352,-68.8730436381,3227941844,634.071731145,496.460587609,664.963412435,512.405992731
3227956126,78.8649140489,-74.4116813223,3227957847,646.72160016,448.743851784,697.620283185,553.065051051
3227971138,85.479133131,-79.8838301805,3227973850,652.804793103,441.798813458,703.945839354,542.547022237
3227989146,92.2115368544,-85.2865765072,3227989852,667.438265163,425.326497797,707.747665093,558.6149603
3228004153,99.0887344592,-90.6254097076,3228005859,653.238078213,416.50383451,713.174318661,547.880713172
3228022185,106.028448447,-95.8230827682,3228025868,651.586335866,420.325393607,718.747755333,550.889998684
3228040183,113.136594281,-100.944882429,3228041875,681.91440623,525.402034758,721.235648274,555.372543395
3228055248,120.781740463,-106.221251189,3228057882,691.333370362,538.639528107,729.005679483,555.914444481
3228073208,128.190449841,-111.101418755,3228073889,722.803542219,538.055419144,732.459680965,552.995712398
3228088211,135.358505354,-115.60247475,3228089897,727.172285862,546.008996396,738.305787029,559.878220474
3228106226,143.073622623,-120.202833948,3228109905,737.887604508,553.821179245,743.618761339,571.609630239
3228121230,151.322434464,-124.839917005,3228121911,740.333079489,558.530257891,749.99390394,576.292510758
3228139252,159.016720864,-128.902184857,3228141916,779.132944218,622.340529733,798.039159497,642.521742232
3228154269,167.625259602,-133.145616113,3228157915,797.758896281,621.09912114,793.36909792,653.742893752
3228172263,175.659662202,-136.818542983,3228173915,806.509823204,635.831518772,807.406572685,650.606409537
3228187281,184.25005335,-140.438530625,3228189915,811.349287117,643.425336874,810.278247641,661.953236942
3228205285,193.028014532,-143.809686606,3228205912,816.371794254,653.164422926,821.542987185,662.703102579
3228223309,202.412616808,-147.047102012,3228225907,820.713638242,657.146793198,828.256107503,671.76561945
3228238312,211.135943578,-149.716120102,3228241903,825.98275923,657.164184233,834.195727011,673.547552914
3228256329,220.455029466,-152.204295004,3228257900,830.995998047,658.098042815,840.420023365,677.706516937
3228271337,229.949394536,-154.351848886,3228273896,834.592897652,658.21158754,847.590170435,678.527338015
3228289342,239.614513689,-156.13370125,3228289892,844.575747936,659.828796189,852.661088679,681.987352489
3228304353,249.425689986,-157.521261029,3228305889,852.522418033,661.533431984,860.161037311,686.078206969
3228322372,259.395569915,-158.490843388,3228325884,868.673134407,664.101875762,873.225249247,685.875966114
3228337379,269.476207591,-159.012035384,3228337881,876.13463831,663.92746974,878.192918703,687.35251841
3228355404,279.673925616,-159.059130229,3228357878,885.129903683,667.237385437,893.263100293,692.253517574
3228373400,289.926087611,-158.606213658,3228373876,894.471292552,673.206642887,902.926624311,693.773824284
3228388410,300.258825525,-157.624911734,3228389873,906.56769929,677.082238792,914.801936756,695.634598881
3228406424,310.613063516,-156.091153172,3228409870,920.445266099,677.517856412,926.694226156,696.234953493
3228423409,320.977176254,-153.976662537,3228425869,934.020703266,679.888247393,937.1511636,694.806015319
3228439446,331.311597186,-151.256892896,3228441868,947.263934004,682.718425397,948.626772079,694.333749037
3228454456,341.525823808,-147.92677659,3228457866,955.246093253,684.364784874,955.929098314,690.984883066
3228472465,351.635155764,-143.950531867,3228473865,960.999903169,689.304238885,966.540386434,688.383422046
3228487480,361.542407201,-139.333702184,3228489864,969.262077424,685.198849805,978.716715301,688.058902681
3228505487,371.223805517,-134.05590265,3228505862,976.537212249,679.044587906,985.551474313,691.550401538
3228520497,380.623050914,-128.112244907,3228521861,981.686957278,676.598013806,991.503945716,691.219269116
3228538515,389.667857571,-121.513817557,3228541860,990.149730246,673.317867617,1000.7744932,687.630496658
3228556526,398.31093484,-114.259720585,3228557860,1005.50453684,619.895743177,1019.01846206,612.235659668
3228571546,406.482138754,-106.37192484,3228573860,1019.2225353,632.24080912,1035.37348774,621.555450555
3228589542,414.119729364,-97.8739268934,3228589861,1028.54914297,622.150505452,1045.91726808,622.483357263
3228604557,421.4689743,-88.3695653825,3228605861,1034.9243412,620.256270073,1051.52977275,616.907109645
3228622577,427.610400985,-79.0849802796,3228625858,1045.64405087,608.073668415,1058.84683924,611.495199638
3228637587,433.250938177,-69.0338887207,3228637856,1056.52083746,599.885117226,1065.98522353,605.138253375
3228655596,438.160441766,-58.5006336054,3228657853,1064.40360975,584.876896985,1073.6150711,603.058078874
3228670598,442.277342436,-47.5567447043,3228673850,1069.09347255,577.834859884,1080.33353341,591.786284617
3228688612,445.554531581,-36.2678255032,3228689848,1072.98704528,570.279650253,1086.24697682,590.226051359
3228706628,447.939012768,-24.7863758823,3228709844,1070.07316044,402.368969969,1088.9536032,578.862485169
3228721662,449.42461061,-13.1267016386,3228721842,1057.66926536,365.799612676,1091.04627128,568.789078491
3228739657,449.993671958,-1.37781550077,3228741837,0.0,0.0,1094.79432255,554.730001472
3228754737,449.597664415,10.9795629156,3228757827,1196.34359584,724.086321701,1094.25848607,542.681188859
3228772669,448.362102044,22.1107675428,3228773817,1061.19673883,538.472531344,1099.84605149,534.704332233
3228787677,446.055120648,34.191571032,3228789807,1139.49527365,619.397490874,1099.89535131,523.925423554
3228805692,443.116824559,44.957005799,3228805797,1104.58510182,508.057285234,1105.1657249,505.335635339
3228820699,439.184671694,56.004292005,3228821778,1090.8493103,486.778909771,1106.81231739,486.709931363
3228838716,434.457028262,66.6315908728,3228841742,1092.5516767,479.913138782,1104.0601691,440.517255461
3228853738,428.946712858,76.8570135814,3228857713,1090.61816326,464.405640705,1100.06266803,430.933607354
3228871732,422.713416299,86.600842982,3228873684,1087.69456179,434.526271328,1091.42653657,422.944596426
3228889759,415.807622283,95.8199016402,3228893649,1083.2047002,409.131870189,1088.27134175,408.521679868
3228904752,408.313744557,104.443140992,3228905627,1077.68793952,397.201231081,1084.20886348,403.065853329
3228922776,400.262651768,112.474595775,3228925591,1054.77106332,379.605378363,1074.51468368,395.357376937
3228937786,391.730103693,119.873525636,3228941562,1041.21395382,367.957347721,1058.19153676,387.378046557
3228955790,382.77104075,126.62833721,3228957555,1033.07252431,360.357599144,1048.82638399,375.517017837
3228970805,373.447966122,132.726464664,3228973547,1019.97606855,354.911275865,1041.34218296,368.440144859
3228988809,363.796125207,138.175983668,3228989540,1007.38984956,350.732175723,1030.43128183,358.217058604
3229003819,353.914053782,142.954297609,3229005532,997.978209235,347.707955395,1021.67367083,351.693754446
3229021837,343.874865353,147.065359385,3229025522,991.730710997,336.387288873,1008.63151549,345.499961759
3229039850,333.689108806,150.540494759,3229041538,983.161472286,328.82051454,1001.75548295,341.830002212
3229054866,323.392106611,153.397196305,3229057553,970.820099644,322.897346728,990.097686605,337.268245506
3229072873,313.041616923,155.648814748,3229073568,957.403457646,317.821017137,977.195535682,332.41169599
3229087903,302.648658436,157.320720564,3229089583,946.712730588,315.129662407,969.83430116,325.3943065
3229105900,292.320968728,158.426395489,3229109602,936.441898142,310.487550027,957.460223817,323.26212619
3229120902,282.031837609,158.999934956,3229121613,927.982846739,308.576794307,949.189520753,320.983591464
3229138928,271.802916782,159.065731823,3229141632,919.711898606,307.605755041,936.639371746,319.128656071
3229153927,261.716069446,158.652053744,3229157642,909.94001857,310.681798209,928.925293128,320.784703291
3229171939,251.72370415,157.78436062,3229173652,897.86608085,311.434865759,918.795205935,319.787428709
3229186949,241.870860988,156.490558361,3229189662,891.130521943,308.349032031,909.946457542,319.762117648
3229204961,232.185254116,154.800438882,3229205672,884.452282743,306.150656022,897.018704059,326.024207371
3229222974,222.659192505,152.737790794,3229225685,868.103656993,308.67099957,889.123758757,333.051868997
3229237991,213.276211702,150.320794065,3229241692,854.792324359,311.047086379,875.219062307,336.431610023
3229255997,204.111623678,147.592664115,3229257699,844.928184955,314.401237693,861.656350446,336.894361065
3229271029,195.107572143,144.559768064,3229273706,832.418937996,320.134002872,848.554935105,336.611830215
3229289008,186.282510129,141.248577305,3229289712,827.553188263,325.327388661,836.838007904,337.779398472
3229304022,177.616173229,137.670927231,3229305719,819.022924163,326.6659634,827.942306617,346.603859046
3229322036,169.187882747,133.881715441,3229325728,796.226100443,326.821283617,805.689568035,352.23963144
3229337057,160.886009501,129.850695807,3229337733,0.0,0.0,800.247220093,356.412627712
3229355065,152.814343182,125.647447837,3229357732,786.809184845,330.034088964,789.077480251,348.766105958
