t_tracker,pix_x,pix_y,zeitstempel,blick_l_x,blick_l_y,blick_r_x,blick_r_y
1578076511.0,11.2724964522,-11.2583759759,1578079921,660.613934148,457.188765559,660.354768656,432.286395925
1578091538,17.4420215381,-17.3898483593,1578091924,659.873369788,460.712970485,657.883662449,437.037159463
1578106562,23.1166694426,-22.9956177244,1578107929,657.929127035,461.464861877,651.755126899,446.572840297
1578124575,29.3528137438,-29.1061620792,1578127934,661.513270708,458.633400721,649.226991975,455.126607951
1578142633,35.09265371,-34.6733981908,1578143939,662.462992066,457.567758824,647.915024256,457.924765403
1578157648,41.4186858699,-40.7340780804,1578159942,660.510592903,462.809349928,647.02101773,461.702932133
1578175664,47.5274060901,-46.5008248921,1578175945,659.503607045,459.572641682,648.549005821,453.798924396
1578190679,53.7124524112,-52.2433366434,1578191947,657.302169843,460.352917754,649.229585721,455.560203418
1578208656,59.6728886775,-57.6766588115,1578211949,655.330006643,461.970866323,653.545537481,457.958393666
1578223710,66.2868580117,-63.580459581,1578223951,655.77463869,465.783980911,656.984461856,465.15076334
1578241730,72.4174574131,-68.9270111395,1578243954,657.204572417,463.304441133,660.605296559,460.294029276
1578256701,79.5260126474,-74.9657733854,1578259956,660.309139514,465.63111262,664.08407705,459.080443669
1578274756,85.842705227,-80.1799598909,1578275952,730.475513261,527.226093145,709.313198879,542.170810527
1578289774,92.579072647,-85.5765509222,1578291948,728.127414213,519.383198565,711.403206275,526.716456143
1578307796,99.1204673366,-90.6496141128,1578307945,729.454181332,528.239428338,719.29202689,542.405839943
1578325803,106.412437332,-96.1050274055,1578327940,725.992621141,534.231907258,724.270322478,544.174864295
1578340783,113.529242384,-101.221770895,1578343936,723.046451496,541.179099308,728.083383511,548.524548819
1578355838,120.787608392,-106.225207571,1578355933,724.370456135,540.76829535,731.656449543,550.173969925
1578373854,127.863928072,-110.891204267,1578375929,727.38296163,533.314875312,735.567990895,550.048389652
1578391871,135.762172787,-115.849463049,1578391926,736.068392493,534.156672263,735.527485592,546.999572471
1578406884,143.147308382,-120.245546038,1578407922,747.561518872,537.871395291,735.169510524,550.515868529
1578424861,151.383647336,-124.873237803,1578427918,752.075065945,538.726336716,744.615080459,565.142374884
1578439906,159.451731676,-129.124257917,1578439915,755.605721949,544.659287848,747.525431021,570.551243496
1578457940,167.692793493,-133.177646166,1578459911,754.924899558,540.771114001,756.689484327,577.744589139
1578475907,175.735015181,-136.851676499,1578475908,749.660575557,546.868772225,763.005432674,579.028016099
1578490966,184.729487586,-140.631212975,1578491904,853.521011037,574.215915131,827.920063989,606.342355325
1578508941,193.123869261,-143.844669808,1578511900,858.954430672,589.728562123,847.220203172,611.930637335
1578523955,202.490338668,-147.072330467,1578527897,856.017149642,597.621217132,859.633848922,628.036495314
1578542018,211.64054694,-149.860464629,1578543894,858.823663613,603.263838815,868.236031543,629.596427493
1578556986,221.681590677,-152.503773892,1578559893,864.814404822,615.250693483,878.203832613,634.654285306
1578575047,230.049247415,-154.372348665,1578575893,874.466567558,622.11367474,883.992330813,639.652479678
1578590063,240.167348922,-156.223213536,1578591893,882.821755093,619.011381123,887.56658452,643.162726486
1578608034,249.52842429,-157.533527139,1578611893,888.54498861,617.566098583,891.171824688,656.785443246
1578623055,259.933895282,-158.530424533,1578623893,898.664225523,624.458482911,893.573852718,662.854963584
1578641075,270.033593741,-159.027192776,1578643893,905.72705485,658.813388476,907.188244115,669.129435175
1578656080,279.77870856,-159.057064024,1578659893,918.955127028,668.56844151,911.188157213,668.345117128
