t_tracker,pix_x,pix_y,zeitstempel,blick_l_x,blick_l_y,blick_r_x,blick_r_y
8862747698.0,11.4828321851,-11.467907492,8862750534,653.027186181,503.874251739,656.979488523,505.992715368
8862762700,17.3940502749,-17.3423051241,8862766532,654.700108817,502.025889653,657.88530876,504.562693636
8862780216,23.3321391519,-23.2076889753,8862782530,653.372536975,501.003611358,657.491728618,506.07249361
8862797719,29.2999269422,-29.0545951211,8862798530,651.693316569,500.589122339,656.018806632,508.905527696
8862812729,35.3186954894,-34.8913830543,8862814530,651.169291993,503.933034766,654.307709124,509.090608636
8862830246,41.3639166972,-40.6819776707,8862830531,654.033311968,501.269046776,653.998806986,504.578888499
8862847763,47.4778576024,-46.4544170871,8862850531,651.600299103,497.757346851,654.700700963,508.758519754
8862862767,53.657045185,-52.1923526927,8862866531,652.610553404,499.106828108,657.871943941,510.109214196
8862880281,59.9075632034,-57.8884444781,8862882531,655.085267148,501.523682721,659.707480982,509.63682989
8862897786,66.2347673985,-63.5345013559,8862898532,653.206547811,504.63178552,660.757735833,512.111831664
8862912794,72.6970964888,-69.1678827398,8862914532,649.281933185,505.17301406,661.552699323,513.924741841
8862930309,79.173288579,-74.6703366555,8862930532,648.791231727,505.587671683,660.497300697,515.877358242
8862947830,85.7897629998,-80.1368690566,8862950532,656.774327523,504.139977583,660.962666816,515.693170356
8862962836,92.5244353518,-85.5334767199,8862966532,655.218086511,504.78730964,660.473452644,517.833190578
8862980339,99.3734172211,-90.8424102929,8862982533,662.17301312,505.3018809,665.866084522,522.6822029
8862997857,106.37561601,-96.0780171595,8862998535,660.172860514,505.392619425,668.35623138,521.81409679
8863012868,113.524347875,-101.218323286,8863014537,758.100472974,572.956089315,755.240663504,563.479141387
8863030374,120.743395739,-106.195394168,8863030540,744.705245542,561.667608092,740.819737982,559.662687468
8863047898,128.16758006,-111.08670987,8863050542,751.753025075,574.843716388,757.650936356,577.658123321
8863062900,135.703554522,-115.813639856,8863066545,753.587656283,575.434998273,764.318645286,579.063335946
8863080414,143.441888135,-120.416067803,8863082547,763.817085573,582.99358852,771.290532473,588.003367815
8863097922,151.324911885,-124.841265884,8863098549,770.19973066,589.848077315,774.476735905,592.59593534
8863112924,159.413168905,-129.104604468,8863114551,776.005907927,585.702951518,778.720670626,593.733964306
8863130440,167.628151408,-133.146988044,8863130554,781.070220291,588.2873282,785.916439711,596.427327269
8863147957,176.052285635,-136.990915858,8863150556,789.112196154,593.198055425,794.547164289,605.543525359
8863162962,184.68325098,-140.612673776,8863166559,793.664304304,599.318681088,802.707883641,609.547896601
8863180469,193.439407362,-143.959549525,8863182561,805.734110691,595.979742689,809.819051786,610.460560699
8863195515,202.444861229,-147.057571685,8863198565,811.795371958,598.799627199,819.246035598,616.741375635
8863212992,211.566431188,-149.839332315,8863214568,819.885747084,614.168807366,828.878734196,625.814110397
8863230511,220.937732261,-152.322931258,8863230571,828.86739016,612.96199452,835.268769639,629.018661083
8863245520,230.40383543,-154.444793732,8863246574,832.159420333,635.957412485,836.015522066,634.651807514
8863263031,240.073905737,-156.208178319,8863266577,836.688279349,651.435953431,842.953655821,631.255485941
8863280537,250.360744697,-157.631165015,8863282580,842.277089907,651.454027629,848.923044884,636.829203013
8863295554,259.902049005,-158.528119638,8863298584,851.907291961,653.747450742,854.851650487,646.854440593
8863313065,269.945022133,-159.024880623,8863314587,865.233943554,650.191572607,860.776945562,652.28882774
8863330584,280.13652509,-159.049613335,8863330590,897.772838204,662.174204274,914.906017174,665.790525507
8863345584,290.407193018,-158.572368128,8863346593,910.302923143,672.173308113,912.761657391,670.163740454
8863363099,300.750930927,-157.564681547,8863366596,922.16814115,684.540723795,927.459112592,674.199572064
8863380605,311.590929867,-155.916889419,8863382599,926.021703325,686.738697556,932.411040966,674.154247019
8863395625,321.461717772,-153.863082009,8863398599,932.951102517,689.43565117,938.230315083,676.48581132
8863413127,331.787192444,-151.116367725,8863414597,938.741585523,694.714212455,940.291148128,680.569491971
8863430641,341.99720632,-147.756865769,8863434594,948.840371318,696.552851134,949.69016956,681.489656605
8863445650,352.086780103,-143.756120815,8863446592,958.916766153,695.318794076,952.267493691,683.315517756
8863463163,361.997141784,-139.1034429,8863466590,965.617268514,687.538342846,961.935606423,683.541001294
8863480672,372.158580209,-133.502742823,8863482588,968.606453795,691.466675138,966.364187247,682.898407632
8863498186,381.055949941,-127.817142176,8863498586,975.249494048,687.70739465,972.90672125,679.496266452
8863513195,390.498004167,-120.859980888,8863514583,980.438221722,686.90240335,979.941948894,671.860014632
8863530707,398.729720548,-113.881571437,8863534581,998.047103933,626.737202049,1020.16072506,649.962235879
8863545718,406.873724473,-105.964918076,8863546579,1010.85758451,622.789423226,1021.60811544,632.279054985
8863563241,414.459503497,-97.4660639955,8863566577,1022.52652814,620.909375342,1031.7685794,624.633806315
8863580790,421.813457405,-87.8851244392,8863582575,1028.56895284,610.162841228,1037.49963488,617.792353795
8863598254,427.839001521,-78.7097901778,8863598567,1035.32767941,609.962779888,1042.32443576,611.32023975
8863613262,433.740209743,-68.0719415689,8863614557,1037.6927344,604.034889673,1042.09197759,603.303902811
8863630781,438.373064344,-57.9926204562,8863634545,1040.44926402,600.185945647,1048.52444455,595.965614146
8863645786,442.460997216,-47.0014680818,8863646537,1046.31647324,599.429964262,1050.50213559,589.208186837
8863663295,445.678161996,-35.7668646086,8863666525,1053.80326061,590.143729616,1057.98229975,579.335453729
8863680807,448.113918475,-23.7177495379,8863682515,1060.23798338,579.407027878,1063.62272903,573.119278559
8863695821,449.471749474,-12.5784260193,8863698505,1066.55968547,572.276977714,1066.99669187,568.010515469
8863713330,449.997952217,-0.783792759065,8863714495,1066.25098607,570.209396041,1071.24417759,567.751256275
8863730867,449.600045472,10.9470659638,8863734483,1067.00730271,559.636785258,1072.94608343,555.948296135
8863745850,448.281734949,22.643906997,8863746475,1066.0578288,529.934378339,1076.89042113,519.221257679
8863763365,446.058404492,34.1775121001,8863766463,1063.8630871,445.870624785,1077.06486303,464.223955562
8863780879,442.777380189,46.0275979594,8863782453,1068.5804525,439.589271525,1073.69967891,455.934674553
8863798390,438.976102603,56.5229608064,8863798450,1070.02349396,429.95768883,1070.97997719,442.451258962
8863813397,433.953200006,67.6478972061,8863814448,1068.98212966,422.148546953,1067.20938025,427.920848736
8863830913,428.645642094,77.3664178974,8863834445,1064.14522196,416.391904254,1064.40350394,417.841922109
8863845920,422.403934815,87.0455822582,8863846444,1062.85690961,406.84073601,1060.66752357,408.313889881
8863863434,415.474665371,96.2306830772,8863866441,1058.02663437,403.020844452,1056.56506038,401.367590189
8863880943,407.583554024,105.219764902,8863882439,1049.433591,395.940001721,1051.6256027,400.078427248
8863895953,399.845847632,112.860741207,8863898437,1046.55580099,389.811636951,1042.12965868,390.284866483
8863913463,391.294704224,120.224332423,8863914435,1040.59662412,381.534414727,1037.85355411,384.144864475
8863930987,382.331775544,126.935828582,8863934433,1032.66534334,373.096325675,1027.93776142,372.484405403
8863945985,372.996141524,133.000253204,8863946431,1033.29517146,370.91813697,1025.53626666,366.923058733
8863963498,363.357437789,138.404597337,8863966429,1020.78512119,364.651218416,1012.76205985,355.479501639
8863978505,353.008035004,143.354934225,8863982427,1016.12275864,358.367262355,1009.20519913,352.290122698
8863996022,343.410836773,147.238450359,8863998426,1004.88452923,349.684882772,998.653874327,352.180020301
8864013529,332.702490826,150.842015724,8864014420,999.684865856,346.041516665,990.453577882,351.171716435
8864031044,322.90278511,153.517323489,8864034412,988.375312647,340.792704873,979.140324221,343.183823836
8864046055,312.066659074,155.830239186,8864046408,978.818074026,337.463392166,972.158208258,342.230734148
8864063576,302.161334848,157.385145055,8864066400,967.111666162,333.889450071,957.139752143,337.803481144
8864078580,291.322282827,158.504834823,8864082394,957.135544689,333.440186169,943.7493367,336.834527932
8864096117,281.527370553,159.014838604,8864098388,947.193528568,332.065607506,933.341545059,334.099879848
8864113593,270.859605934,159.046999242,8864114382,935.113523687,330.64023238,922.820603695,335.062372994
8864128607,261.244516687,158.621279002,8864130376,920.183628461,332.839117779,911.864061445,329.299521617
8864146116,251.269002679,157.734176821,8864146370,909.447254112,333.528523068,898.095723047,326.357479762
8864163634,241.418916232,156.420879994,8864166362,897.049137998,333.828474137,885.554097295,321.602120026
8864178643,231.254168848,154.616285763,8864182356,891.809285812,330.976507204,877.511568788,326.843970171
