t_tracker,pix_x,pix_y,zeitstempel,blick_l_x,blick_l_y,blick_r_x,blick_r_y
9099948971.0,11.5442237046,-11.5290586667,9099951193,672.453019359,553.428800801,615.416600809,519.962320635
9099966995,17.4576812122,-17.4053678015,9099967197,673.295354182,550.800319608,614.50376189,519.031741001
9099981982,23.3928425013,-23.2674236292,9099983201,673.752838832,551.190592292,621.248141973,515.6113221090001
9100000053,29.3565977603,-29.1098514829,9100003205,669.082457307,559.159268189,623.568758965,515.7858855009999
9100015007,35.3717006706,-34.942484388,9100015208,669.054221867,557.4738246759999,624.802721155,516.866911456
9100033016,41.4391436645,-40.7535372779,9100035213,669.037998321,558.483487475,622.226505237,530.279817267
9100048035,47.5366597111,-46.5094912736,9100051217,673.995629866,554.592630044,626.8150467999999,537.204894703
9100066042,53.7316705276,-52.2610185401,9100067220,678.646097146,554.763740321,629.432864542,541.664639931
9100081054,59.9775178912,-57.9515440687,9100083224,683.236799263,558.039827639,632.152837806,539.268964136
9100099066,66.3095680221,-63.6004933059,9100099221,681.103036801,560.492257395,628.575212525,530.362503004
9100114067,72.7371177874,-69.2023338942,9100115212,677.285391707,564.5546106090001,622.5988728680001,521.537725975
9100132089,79.2534759348,-74.737539637,9100135200,675.860455189,567.489021526,618.5721026790001,514.676028847
9100150089,85.8560897527,-80.1908521931,9100151191,677.468022059,566.779930627,619.677219689,524.562998044
9100165111,92.6052336373,-85.5971712902,9100167181,676.600467069,564.868448901,621.082542958,532.8464192590001
9100183112,99.4418225509,-90.8945046962,9100183172,694.262406158,568.533387682,638.605491944,541.061043469
9100198122,106.42631038,-96.115202542,9100199163,785.520496863,609.513396969,720.929134044,605.575973905
9100216135,113.546277275,-101.233769212,9100219151,778.921183224,623.329723329,716.603218787,592.559435397
9100231142,120.796798227,-106.23140342,9100231144,782.075398214,631.102725602,719.718552075,604.010861386
9100249155,128.21976807,-111.120271781,9100251132,784.533117521,636.481015089,720.033272182,609.927200652
9100264175,135.807596149,-115.877212428,9100267123,792.666441166,638.876781421,719.536678187,619.856915887
9100282175,143.503650066,-120.451772533,9100283112,795.730912749,640.115416511,728.978731037,620.266147976
9100300202,151.397670676,-124.880869046,9100303104,806.040430683,640.3821101919999,741.935155844,623.255688926
9100315201,159.466620369,-129.131844203,9100319100,814.811467564,639.892581023,747.781470734,623.197007191
9100333213,167.707286384,-133.184517316,9100335096,824.079230638,642.058031488,760.5041533739999,627.733322391
9100348227,176.128362666,-137.024239164,9100351092,831.621119448,649.82445626,768.364578838,629.336757047
9100366240,184.767638714,-140.646503267,9100367088,838.589315327,653.7138887030001,775.2633041830001,640.667046044
9100381241,193.539902089,-143.996047255,9100383084,848.17281824,657.236907844,785.915624888,639.846246648
9100399259,202.501682934,-147.07601063,9100403079,879.842175377,667.094358533,828.635654603,653.720766936
9100414265,211.656375225,-149.864974607,9100415076,896.154705663,678.560473313,835.03110615,659.784365067
9100432337,220.988561003,-152.335364872,9100435071,907.37264052,686.26991673,846.035425398,664.39474873
9100447287,230.487836587,-154.461875372,9100451068,915.191302838,687.808506699,856.478927862,669.7107132369999
9100465300,240.169594183,-156.22357433,9100467064,920.226432421,688.8636435569999,861.0286919010001,674.9044936509999
9100483311,249.985748356,-157.587558061,9100487058,928.175351954,688.784094813,866.5403385530001,676.8456875869999
9100498326,259.953337417,-158.531829403,9100499055,933.490416933,692.9092894080001,871.922933924,675.300343496
9100516343,270.029871587,-159.027096343,9100519053,941.632337181,704.125538682,879.960511507,674.774639782
9100531353,280.231009174,-159.047543906,9100535052,940.332576117,706.661767545,888.158283555,680.045743307
9100549353,290.531078459,-158.563467816,9100551050,948.265264916,712.624679649,893.554228624,682.97206464
9100564428,300.83882571,-157.553792765,9100567049,957.003830922,713.067235985,912.285373327,686.249534758
9100582382,311.222207061,-155.98320578,9100583047,962.982482945,713.635929703,913.1291603430001,687.53621819
9100597389,321.594206614,-153.831791642,9100599046,974.550176594,715.8561144419999,922.499765526,688.095336905
9100614396,331.87332599,-151.090769475,9100615044,981.335919217,714.737039126,922.6304777189999,683.301308273
9100632421,342.112329791,-147.715145358,9100635042,991.156548425,715.7161992760001,934.7141648889999,684.9872904719999
9100647423,352.216658452,-143.699937234,9100651041,999.638796707,714.9704898269999,941.882610399,688.409122432
9100665434,362.118998883,-139.041454866,9100667039,1028.84407578,709.485752908,964.50649229,681.592385615
9100680447,371.764569161,-133.736880249,9100683038,1031.14411184,702.449086336,986.1913020810001,672.394076381
9100698458,381.138906938,-127.760365129,9100699038,1049.80064932,699.142358573,994.168528733,668.171145264
9100716475,390.197467545,-121.097682402,9100719039,1060.21114176,696.254420227,1000.88760996,669.536404813
9100731477,398.785820302,-113.830714771,9100735039,1065.9701465,695.19304044,1016.55999755,672.594614137
9100751466,406.952676532,-105.882508813,9100755040,1071.43676735,693.609974288,1022.14157738,673.167756645
9100764509,414.544892491,-97.363125631,9100767040,1075.2391468,696.9084365069999,1022.67419508,672.723195765
9100782508,421.556656792,-88.246627588,9100783041,1081.66906589,696.791138563,1025.7731161,671.647036635
9100797522,427.914489217,-78.5853690783,9100799041,1087.38307627,694.198688523,1036.21080695,663.869956534
9100815530,433.536503518,-68.4744763307,9100819042,1100.80726056,625.662128596,1043.54123697,634.379839621
9100830541,438.415738692,-57.8900360492,9100831042,1109.05193785,588.8421585359999,1047.43416048,583.298624659
9100848558,442.482952804,-46.934601805,9100851043,1133.87429344,584.769941301,1060.08470889,573.820082361
9100866573,445.705542918,-35.6549091748,9100867044,1145.28513148,574.2390957580001,1065.03288582,565.11335254
9100881575,448.045466286,-24.1417477992,9100883044,1150.48414317,571.424287129,1068.71221278,555.772466733
9100899592,449.481275449,-12.464679788,9100903040,1152.17860312,567.1866113919999,1071.85656574,548.718052241
9100914599,449.998728036,-0.617727885615,9100915037,1153.60087527,564.9809778690001,1076.14339266,545.552863023
9100932645,449.589838315,11.0857000147,9100935032,1157.49162238,557.4179009530001,1081.51004059,545.09273017
9100947621,448.26090268,22.7800250818,9100951028,1157.4368647,554.1189270790001,1082.28778628,539.17967249
9100965639,446.033537064,34.2838248744,9100967025,1152.9927835,545.912124863,1081.6543375999997,529.557227209
9100980648,442.919162112,45.5837658195,9100983021,1151.7778472,536.350979066,1081.73128002,522.0063576690001
9100998654,438.950159385,56.5870943473,9100999017,1152.22057949,524.523223497,1080.3757008,516.296608925
9101014662,434.164306784,67.2243517335,9101015013,1153.9517236,511.109534709,1076.03236367,512.071105644
9101032681,428.616325868,77.4157838577,9101035009,1158.3970415,501.0821853,1071.69993303,508.346357043
9101047698,422.341327575,87.1351537503,9101051005,1135.8851145,462.622564015,1061.94311324,447.12851352300004
9101065695,415.39700615,96.3260918411,9101067001,1116.83320745,441.145758366,1041.12318728,443.042599489
9101080713,407.863442348,104.923300661,9101082997,1114.5292725,432.264596661,1028.86874395,440.994170275
9101098721,399.769569943,112.931115537,9101098995,1101.8203209,430.961519146,1023.44232666,435.99503104300004
9101113731,391.200301454,120.300073291,9101114994,1088.42220733,421.019365391,1022.4051535,420.62655390099997
9101131745,382.245408154,126.996040818,9101134993,1080.33078288,408.55857923300005,1014.27366838,399.398148675
9101149751,372.860442037,133.082108565,9101150992,1075.74972657,401.739812491,1011.43839539,404.555902145
9101164770,363.261910429,138.454169041,9101166991,1053.7087114,398.210421381,1001.06624546,403.71895034199997
9101182774,353.335906961,143.210650684,9101182990,1042.61676594,398.421104274,992.66528557,394.790999315
9101197786,343.293499975,147.281989659,9101198990,1038.15319727,391.940979613,977.685137415,381.28679570400004
9101215801,333.029223862,150.742830094,9101218988,1029.5987922,379.642257479,970.901219293,375.875766345
9101230814,322.769245022,153.549866798,9101230988,1022.67185831,375.56429022699996,962.1003530410001,374.094314035
9101248820,312.417135896,155.765616581,9101250987,1009.75030954,371.30549425699996,950.6574411280001,378.146854595
9101263835,302.055469486,157.398977858,9101266986,999.821562183,375.134208449,942.815911577,380.18713027
9101281842,291.739944386,158.472633014,9101282985,988.256805951,373.780874617,929.408555385,379.623008995
9101299859,281.401748212,159.018360031,9101302987,979.297113288,374.29432206,922.4647594639999,384.82863344199995
9101314864,271.190847213,159.054049705,9101314989,974.6762767,372.76792976900003,913.5527780269999,387.26131884800003
9101332877,261.147001783,158.614788436,9101334993,960.563261217,377.916195355,905.1878562530001,390.51625975400003
9101347887,251.174513151,157.723632154,9101350996,955.92909198,375.406459959,896.957759387,388.26783662800005
9101365894,241.325102099,156.406303165,9101366999,949.676278371,374.987420738,889.8802234330001,388.611790719
9101380909,231.601934004,154.685511363,9101383002,938.402648917,375.170133134,883.704888494,389.783531756
9101398919,222.112772588,152.607501005,9101399006,936.0094357,384.452139853,877.845802707,392.99971189300004
9101413930,212.729061741,150.168094873,9101415009,927.838899632,381.245166143,871.029708104,387.628389991
9101431949,203.53606634,147.409242025,9101435013,918.605881947,387.76765855400004,865.8795179460001,391.407539227
9101446950,194.597227775,144.377413561,9101447015,912.432644707,387.624753807,861.733451658,386.81499436800004
9101464960,185.786742666,141.052624872,9101467019,897.053077913,395.90714139199997,849.298191556,391.498509787
9101482996,177.1180685,137.455482378,9101483022,878.255599378,394.578344361,811.520661714,400.80043095
9101497983,168.700696026,133.653344708,9101499025,829.472899185,406.31931897199996,786.402397749,418.739991425
9101516001,160.430098842,129.620743153,9101519034,824.048986768,408.984746243,778.78531815,430.269540694
9101531026,152.348034272,125.396073232,9101531040,822.352440583,411.4049642,770.388369723,434.182542507
9101549016,144.409314209,120.973465441,9101551049,815.292408812,421.32320226699994,755.742294655,431.90921987699994
9101564034,136.669109143,116.401852585,9101567056,796.878025578,426.568261015,747.0119639589999,430.45878068
9101582040,129.078009592,111.670552916,9101583063,792.975434135,434.36974766099996,738.226387915,430.953363403
9101597051,121.653453524,106.807415055,9101599070,790.29576234,436.54165004,732.914663694,434.89370523599996
9101615067,114.40180927,101.834812527,9101615078,785.900481429,442.149844035,729.0345977339999,439.135424335
9101633073,107.267975908,96.7310591212,9101635087,792.667402259,452.36771,729.3688550510001,451.90909673199997
9101648091,100.239168818,91.5003585054,9101651094,784.091464969,476.566305021,729.621266331,466.901229135
9101666098,93.3953444168,86.2186999394,9101667101,784.898255202,493.53817258199996,729.1603059260001,482.89548911199995
9101681103,86.6114716961,80.8044961532,9101683108,780.840431365,497.64709614699996,724.481409781,494.43155404699996
9101699118,80.0154378111,75.3749688972,9101703110,782.757098723,492.942135116,724.6906045119999,502.27009749300004
9101714127,73.4868594799,69.8467135174,9101715107,779.833442519,487.652995604,724.4349149369999,501.936897935
9101732187,67.0595710434,64.2611740058,9101735102,769.688240106,499.190865825,720.3569668539999,493.751463145
9101747154,60.7207915864,58.6210675789,9101751097,759.083636266,521.0135025669999,711.234430869,492.54748112699997
9101765159,54.4447808638,52.916395814,9101767093,755.155834486,529.766874535,702.9986630760001,499.14565871300005
9101783172,48.2514403654,47.1782533403,9101787088,753.228334454,524.944772889,697.9864560789999,507.782101264
9101798186,42.1318697449,41.4118879661,9101799085,754.808577743,516.701805591,695.38546646,510.10181884699995
9101816197,36.0921281571,35.636482447,9101819079,743.984495637,534.7529394530001,693.694623397,511.66886319900004
