t_tracker,pix_x,pix_y,zeitstempel,blick_l_x,blick_l_y,blick_r_x,blick_r_y
6210267881.0,5.85207120828,-5.85009281081,6210270512,663.716114644,498.586165353,642.149577945,503.451544184
6210285895,8.78496320913,-8.77827470714,6210286509,662.784949719,502.13654351,643.758619514,503.195112435
6210300899,11.7398714213,-11.7239232779,6210302506,663.727126488,504.699634184,643.707553414,504.026107491
6210318918,14.699321918,-14.668053108,6210322501,667.864987719,504.143535764,644.801214491,505.187962352
6210333924,17.78716862,-17.7318463708,6210334497,665.878057653,504.075072034,644.264581388,502.821784602
6210354938,20.6263735347,-20.5402435594,6210358490,654.574212354,500.023411324,637.496096953,500.889058695
6210369950,24.1202351581,-23.982818303,6210370487,654.752633977,498.287246307,637.148662974,503.980355244
6210387963,26.5745728711,-26.391126329,6210390481,655.917523621,494.595735078,640.164988483,501.972575042
6210402972,30.0135415543,-29.7500049441,6210406476,655.552939041,495.508706756,639.751463859,494.557819171
6210417980,32.5663329856,-32.2304418893,6210418476,655.457266461,497.362292545,638.100892993,491.183293024
6210435993,35.7073485565,-35.2659473679,6210438479,658.779864958,503.210180571,637.788348615,493.566448813
6210451004,38.5929348787,-38.0373355471,6210454482,659.167267248,505.45088984,637.988090409,495.387285433
6210469013,41.6278176882,-40.9329569353,6210470484,655.893779373,506.592289053,634.585955876,498.012423318
6210487030,44.6817618302,-43.8256410512,6210490487,655.613363023,504.900765092,637.825332137,500.562391929
6210502038,48.0512615613,-46.9910937328,6210502489,656.57905906,502.297246461,641.26792769,501.42920753
6210520054,50.8263923635,-49.5764565964,6210522493,693.200868747,526.684953038,668.577059804,550.052445306
6210535058,54.1735959525,-52.6673337477,6210538497,688.248589569,546.857834387,673.868642558,552.508813573
6210553072,57.0425946441,-55.2916882707,6210554501,698.721436436,551.337185173,686.137888428,552.283805127
6210568083,60.1806811044,-58.1347148753,6210570504,700.154696543,554.867935853,686.272398889,557.967307444
6210586091,63.3343043811,-60.9618159951,6210586508,702.858478518,557.696041883,688.770098656,562.008796008
6210601102,66.6667461635,-63.9153602062,6210602512,706.223081332,561.229239282,692.075871704,565.241580266
6210619113,69.7227785241,-66.5923411321,6210622516,712.883538998,563.288350787,695.051545704,563.187434973
6210634123,73.0873782896,-69.5036116055,6210634518,716.011968446,564.31435905,697.338194545,563.487262609
6210655138,76.181528298,-72.1466670437,6210658523,720.288562579,569.744095947,696.177429121,572.336042908
6210667150,80.077208611,-75.4265525776,6210670526,720.267055862,571.160565317,699.424754717,578.708621774
6210688173,82.7555515795,-77.6498921854,6210690530,721.515736775,574.536150681,705.563478361,582.546522141
6210703168,86.6519447538,-80.8373147069,6210706532,725.217285709,576.990022306,710.93046986,586.480772179
6210718186,89.4295637518,-83.0748826947,6210718532,733.430717141,578.772560999,715.098672038,588.532231397
6210736192,92.9730938334,-85.8868429457,6210738532,737.340004018,584.343518063,722.335279121,596.142658509
6210754206,96.2401034753,-88.4364208583,6210754533,743.14344958,588.862833375,728.621411161,602.640025168
6210769213,100.145074204,-91.4289932158,6210770533,749.03286634,589.55318933,731.264780395,605.052657684
6210787227,103.150463425,-93.6909645972,6210790533,752.272750077,594.991688933,739.226060015,610.110688341
6210802239,107.083740972,-96.596497972,6210802533,755.860752827,595.997429128,740.264387256,611.024491966
6210820252,110.20480788,-98.8573984008,6210822537,762.167115651,600.381780287,746.189655055,615.539547259
6210835260,114.13689496,-101.649023237,6210838550,765.580278647,601.526938927,748.243708231,620.149807923
6210853273,117.39299956,-103.912433166,6210854563,769.439014735,603.396462618,751.806470091,621.250784988
6210868297,121.059690262,-106.408497466,6210870577,774.6627399,604.885526701,759.631926245,623.208839121
6210886293,124.923820971,-108.97811194,6210886590,778.273555725,606.782282277,764.678866529,620.691455172
6210901310,128.486949501,-111.291914917,6210902603,780.964466068,606.700103616,766.318264901,626.286785607
6210919318,132.239272848,-113.670584268,6210922615,786.429875513,610.373684853,770.017972727,627.212073427
6210934326,136.208150528,-116.121533152,6210934621,789.913826089,614.079092046,771.581004799,631.548300524
6210952341,139.880548847,-118.329674797,6210954632,792.136614496,615.921241888,771.20815646,632.763433834
6210967347,143.767477411,-120.604108105,6210970641,793.318074745,615.427083644,779.420607754,634.679425037
6210988358,147.706568809,-122.843136274,6210990651,798.060461289,618.423322216,783.554919158,636.873404962
6211000369,152.416551359,-125.433067437,6211002658,798.997283422,617.582137427,784.479940326,640.873686686
6211018381,155.675608686,-127.169443596,6211018666,804.117151381,620.38305624,785.968208653,641.124324289
6211036394,159.738388534,-129.270151769,6211038677,805.60432933,624.717854823,791.775394947,647.010788745
6211054404,163.852728835,-131.325228917,6211054664,811.597559565,626.673934508,794.656586509,650.587296719
6211069415,168.620153085,-133.615491557,6211070650,812.791384663,628.482009244,799.533231174,652.68250564
6211087441,172.184453082,-135.263922052,6211090633,819.995959969,634.165807721,805.207583582,652.187125468
6211102442,177.004019571,-137.406002749,6211102623,822.819312283,635.927821903,807.94078927,653.416627325
6211120456,180.726578775,-138.992132099,6211122605,827.537614405,632.536446084,813.476549776,655.513850811
6211135466,185.564552252,-140.964460891,6211138590,831.067766888,633.133388279,816.085356835,658.259839209
6211150487,189.40812165,-142.459634145,6211150579,834.737536154,637.299509329,819.709720428,664.270490561
6211168487,193.830607793,-144.101381241,6211170560,838.543689192,641.442664275,825.090694359,664.814626253
6211186512,198.313093061,-145.679521588,6211186545,841.743742127,642.417121027,829.361593196,663.759256761
6211201507,203.140804855,-147.282450938,6211202530,844.139726831,647.843931071,840.115235777,662.161986717
6211219523,207.389897747,-148.610174536,6211222511,848.675103669,650.070832103,841.720839371,667.176774823
6211234535,212.244489119,-150.031779694,6211238496,852.307012254,647.56806786,846.536764535,667.739255083
6211252567,216.63024808,-151.228555394,6211254482,856.273215238,652.177469837,850.668760508,670.647100793
6211267559,221.313257873,-152.414526999,6211270472,862.692834597,654.681404913,852.98066754,672.912522045
6211288562,226.038566834,-153.514753735,6211290459,869.76308231,655.093507904,861.379533211,676.477389096
6211300571,231.811184444,-154.726909667,6211302451,872.019204974,659.956530538,866.205266106,681.564712733
6211318588,235.632178746,-155.449153576,6211322442,877.250255405,657.532723127,871.517915625,681.013418536
6211333593,240.722809572,-156.311793481,6211334444,882.64172395,658.585428175,874.684887794,678.309844942
6211354693,245.382355946,-157.001151518,6211358449,0.0,0.0,0.0,0.0
6211369619,251.198872787,-157.72635442,6211370451,0.0,0.0,0.0,0.0
6211387632,255.279409462,-158.144791986,6211390455,0.0,0.0,0.0,0.0
6211402641,261.05600943,-158.608692928,6211406459,0.0,0.0,0.0,0.0
6211420652,265.308217805,-158.85311724,6211422462,0.0,0.0,0.0,0.0
6211435664,270.623626044,-159.04166473,6211438465,0.0,0.0,0.0,0.0
6211450677,275.469792487,-159.099003223,6211454468,0.0,0.0,0.0,0.0
6211468683,280.580392646,-159.039521052,6211470471,0.0,0.0,0.0,0.0
6211486695,285.959379579,-158.841946327,6211490478,1122.25809723,770.586430548,0.0,0.0
6211504705,291.332307209,-158.504072072,6211506486,1004.1853865,656.115261353,1008.48454293,709.546655345
6211519722,296.585178314,-158.035423584,6211522493,0.0,0.0,0.0,0.0
6211534729,301.609319463,-157.456636689,6211538499,982.437945073,611.819521572,986.06785183,633.750558818
6211552750,306.386178729,-156.785448471,6211554501,984.155384353,612.108706509,982.061655284,632.742213385
6211567757,311.573884435,-155.919971338,6211570504,975.06404244,619.204976158,979.574425393,636.846596226
6211585764,316.75162614,-154.910767579,6211586506,976.628828775,628.56524636,982.226122451,642.884186607
6211600770,321.937173581,-153.750324446,6211602508,980.785520784,637.011300129,980.673434127,646.091859019
6211618783,327.091484442,-152.443802913,6211622511,986.812719488,641.520329283,982.468353945,648.442045542
6211633797,332.457301436,-150.916014514,6211634512,989.97694679,642.646893338,982.975195409,652.496407903
6211651812,337.340121169,-149.371722545,6211654515,999.148428681,641.849641277,987.030414116,650.551376724
6211669814,342.445506743,-147.593906394,6211670517,1005.01202044,642.531214904,990.910825667,650.328782808
6211687831,347.510263465,-145.658541842,6211690520,1007.68556353,639.784041229,1002.62486221,648.355742626
6211702839,353.085251611,-143.321025475,6211706523,1008.79940923,641.229330627,1011.31797807,645.461775277
6211720848,357.506537687,-141.305201985,6211722525,1016.27300704,641.62024354,1015.29510035,642.463195215
6211735863,362.871015162,-138.656233374,6211738528,1028.65245697,641.75869321,1021.84748568,640.808824987
6211750873,367.283389514,-136.30122836,6211754528,1036.18493515,637.997483358,1028.34760947,638.339148411
6211768884,372.090670856,-133.543199439,6211770529,1038.58183626,635.713818151,1032.70147938,637.843253438
6211783901,376.809849211,-130.628081131,6211786530,1043.1038339,634.247659953,1031.75995486,639.447292088
6211801901,381.455423941,-127.543064793,6211802531,1047.95122767,630.426109896,1032.97179377,640.077162872
6211819918,386.014169456,-124.291937975,6211822532,1053.82485664,626.216929525,1041.34868652,635.613772573
6211834925,390.67451308,-120.719846378,6211838533,1056.3519737,622.351346414,1046.85578236,634.518560858
