t_tracker,pix_x,pix_y,zeitstempel,blick_l_x,blick_l_y,blick_r_x,blick_r_y
<<<<<<< HEAD
5871047084.0,2.94458572016,-2.94433359174,5871049052,641.201248986,507.225232421,628.86727639,499.327824712
5871062095,5.74744327039,-5.74556906742,5871065052,640.678833857,504.105738938,627.082349046,499.39863292
5871080104,8.69540269423,-8.68891652663,5871081050,635.621661544,498.536536036,624.879345219,498.13179652
5871095111,11.6629342027,-11.647297142,5871097048,636.113279533,496.384944475,626.293057464,498.131308974
5871113123,14.6083795502,-14.5776863186,5871117045,640.949909931,499.366806765,629.509837225,495.554287599
5871131137,17.5742452961,-17.5208801887,5871133044,640.627083402,499.202592134,632.65198791,493.913821752
5871146151,20.5244312764,-20.4395668419,5871149042,641.121302329,497.596986949,631.432461798,492.129037953
5871164155,23.5082003179,-23.380926865,5871165040,643.997582623,492.540019447,633.508033309,492.973764847
5871179168,26.4767326929,-26.2952912457,5871181038,645.884475601,491.026717361,632.534871368,491.91592802
5871197177,29.4787254951,-29.2289127813,5871201036,642.331472737,492.022310791,631.8818281,492.673207516
5871212192,32.4675435744,-32.1346693056,5871213034,637.822741936,496.486237192,631.244789757,490.534392229
5871230204,35.4776783562,-35.0446389151,5871233032,635.750938238,496.414023038,633.675612861,490.201832781
5871245211,38.509036256,-37.9570020115,5871249030,637.188476723,496.801700206,634.503825749,491.4546144
5871263221,41.5360454931,-40.8456962042,5871265028,662.663376198,500.580575656,639.194328822,501.856883505
5871281244,44.5893715867,-43.738452654,5871285029,655.584644833,515.621627998,651.221187002,516.975785529
5871296250,47.7177090372,-46.6790074244,5871297031,671.100951522,524.397706479,655.917555775,522.610084783
5871314271,50.7398066848,-49.4960980831,5871317034,669.430657728,531.081001084,654.283177306,523.091495612
5871329267,53.8338943695,-52.3550537141,5871333036,673.322545446,535.252210465,655.721822689,533.494037497
5871347276,56.9467473907,-55.2043961214,5871349038,676.290795907,535.498484661,658.031587016,542.003932001
5871362293,60.0839877368,-58.0475522307,5871365041,681.357849131,535.89751752,662.453823472,546.652190029
5871380303,63.2427044079,-60.880134271,5871381043,682.35323002,538.416099946,660.517221066,547.204318163
5871395308,66.4247325916,-63.7020605526,5871397045,681.679136001,541.672129294,660.648787243,544.837661186
