t_tracker,pix_x,pix_y,zeitstempel,blick_l_x,blick_l_y,blick_r_x,blick_r_y
2388389470.0,5.62403983379,-5.62228374396,2388390853,0.0,0.0,0.0,0.0
2388404476,9.07284054066,-9.06547328299,2388406849,0.0,0.0,0.0,0.0
2388422495,11.5189954123,-11.5039294512,2388422845,0.0,0.0,0.0,0.0
2388437497,14.7480033324,-14.7164234892,2388438841,0.0,0.0,0.0,0.0
2388455510,17.4369485042,-17.3848207007,2388458836,0.0,0.0,0.0,0.0
2388470521,20.5347223806,-20.4497307522,2388470832,0.0,0.0,0.0,0.0
2388488539,23.3735779304,-23.2484670177,2388490827,0.0,0.0,0.0,0.0
2388503545,26.6612434479,-26.4760085505,2388506823,0.0,0.0,0.0,0.0
2388521557,29.3374665337,-29.0911983545,2388522819,0.0,0.0,0.0,0.0
2388536567,32.5875218405,-32.2509813504,2388538817,0.0,0.0,0.0,0.0
2388554580,35.349777298,-34.9213491343,2388554817,0.0,0.0,0.0,0.0
2388569592,38.5804715668,-38.0254027838,2388570819,662.825182198,454.481188937,647.160913456,504.588739586
2388587616,41.4080905329,-40.7239995565,2388590822,658.575154083,447.575624137,651.759309004,487.593948671
2388605616,44.4591550791,-43.6155328639,2388606824,673.10796308,469.971757737,660.259728059,488.490267709
2388620623,47.5220549797,-46.495813267,2388622826,673.317080899,467.642399428,660.620577325,489.882456587
2388638639,50.6045902303,-49.3705662904,2388638828,673.937332124,475.231296424,663.577711565,493.578040362
2388653645,53.7004189119,-52.2322645304,2388654830,672.986746818,477.242496334,663.997830255,496.47257881
2388671662,56.9545744261,-55.2115255359,2388674833,676.107219486,478.086542697,665.145331831,496.836422872
2388689669,59.9506839062,-57.9273413819,2388690835,678.282807781,478.336609637,666.464773681,497.672241132
2388704678,63.5492481753,-61.1533829164,2388706837,677.282502704,477.868822428,661.976886029,503.483527637
2388722690,66.3008589855,-63.5928107918,2388722839,675.220365105,478.273547777,660.160899628,501.770863064
2388737707,70.0100210345,-66.8423696658,2388738841,673.414198479,478.109506732,661.454117524,504.019529835
2388755717,72.6991750033,-69.1696721024,2388758841,690.049685027,565.591429726,675.961988549,576.70328835
2388770724,76.440391994,-72.3662794134,2388770841,700.33442578,574.140456678,677.763714366,591.696102495
2388788779,79.2264040082,-74.7148539206,2388790833,707.255888614,579.149285149,691.796960438,599.116856162
2388803754,82.5248999655,-77.4594524382,2388806827,709.014534875,582.754454404,693.726728213,605.561372801
2388821762,85.8345680434,-80.1733375393,2388822821,711.925208414,587.28653982,696.923034862,606.798840248
2388836821,89.5507233157,-83.1718209711,2388838815,715.373714032,591.754834627,696.480622224,609.13700867
2388854785,92.5753821972,-85.5736418584,2388854809,719.569061987,594.088155425,698.753473927,608.200937652
2388869799,96.2871190269,-88.4728081207,2388870803,721.351050425,594.47607472,703.375819937,611.95604641
2388887821,99.437609208,-90.8912965408,2388890795,730.227116979,593.422304396,709.818417594,613.729135407
2388902822,102.900450048,-93.5041721859,2388906789,734.027364805,596.256810899,709.596933909,614.959466769
2388920825,106.405013124,-96.0995818262,2388922783,737.188536117,596.916507145,713.851790875,619.525669286
2388938840,109.963299198,-98.6838684737,2388942777,753.59155264,600.527226092,730.508673325,621.104266741
2388953846,113.523614473,-101.217806681,2388954776,762.054918941,611.647929754,744.108643355,627.854048621
