t_tracker,pix_x,pix_y,zeitstempel,blick_l_x,blick_l_y,blick_r_x,blick_r_y
4370263181.0,2.94571056329,-2.94545814585,4370263739,644.634982607,511.341652844,632.062006223,498.277109713
4370278187,5.67852816644,-5.67672055552,4370279740,644.858482626,513.617589985,631.709486311,494.96134640199995
4370296210,8.57313346956,-8.56691689171,4370299742,644.486859423,512.974485321,629.33521876,495.129614469
4370311209,11.518302635,-11.5032393885,4370311743,644.654508598,514.135012219,629.433887075,492.923839055
4370329230,14.4727501672,-14.4429021909,4370331745,645.843920114,511.534860226,628.310385205,493.201057295
4370344233,17.4328913539,-17.3807998204,4370347747,647.011832202,508.66929641699994,630.075189347,489.60828063800005
4370362244,20.3977981404,-20.3144885295,4370363748,646.851422662,506.18832933,632.132292979,495.324037812
4370380255,23.3943080419,-23.2688657214,4370383746,647.576835658,505.67541517300003,629.549169067,490.902258535
4370395265,26.5455076141,-26.3626582416,4370395743,647.218893421,503.711006956,630.155218318,489.968573666
4370413279,29.3457024876,-29.0992285629,4370415740,647.230179582,505.344023246,630.426385548,490.428014964
4370428287,32.3450435364,-32.0158853883,4370431736,648.105565738,501.67005026199996,631.137627952,492.695757845
4370446307,35.3540119637,-34.9254316428,4370447730,643.396943303,501.081274364,632.270783075,490.418861685
4370461320,38.3697555605,-37.8236067108,4370463724,643.735962575,495.95140744800005,635.327240423,483.74831153599996
4370479320,41.4043414422,-40.720433276,4370479718,646.346742159,498.86913441900003,641.483477695,483.506622793
4370494333,44.4562715764,-43.6128104781,4370495712,663.227605432,515.215240968,654.969398265,498.68063590599996
4370512351,47.5172062527,-46.4912720904,4370515705,675.216874148,520.124179806,665.489632337,507.428782137
4370527362,50.6023323936,-49.3684697543,4370527700,682.277110327,525.260263507,668.234258134,513.3266302569999
4370545374,53.6973718598,-52.2294608509,4370547693,689.015918809,533.835737009,668.415242584,515.423165861
4370563385,56.8134983106,-55.0829961652,4370563687,688.539799048,537.306234485,669.661373245,517.409816269
4370578389,60.0767921663,-58.0410647725,4370579682,686.269361788,538.187167638,678.530305915,520.636956585
4370596408,63.1065800018,-60.758700639,4370599677,693.287038259,544.003769732,682.17614192,527.2922142809999
4370611412,66.2813573591,-63.5756069083,4370611673,695.839601223,544.482392047,683.196604137,528.413199406
4370629482,69.6325000137,-66.5137019461,4370631671,700.36061918,543.192596491,687.366412092,530.296723834
4370644438,72.7082082749,-69.1774485418,4370647676,705.909545878,545.120676128,691.419042744,534.618792955
4370662449,75.9521534878,-71.9518757411,4370663681,707.229440321,595.397426836,704.4947010669999,573.916102513
4370677464,79.2341896046,-74.721378359,4370679685,712.518112355,583.969078275,705.33846296,573.863627114
4370697473,82.5150994187,-77.451356208,4370699692,714.776463377,598.166253328,715.7112887960001,583.727092016
4370712486,85.8377939482,-80.1759629337,4370715697,722.781614834,590.629744564,714.707277977,585.864797574
4370727503,89.1910542389,-82.8838912235,4370727700,724.264215697,603.046498587,717.699423627,590.099236841
4370745512,92.5716718721,-85.5707170746,4370747707,729.263367486,600.326538501,717.98810361,590.75082291
4370760586,95.9890778671,-88.2419954135,4370763712,728.345283266,605.5164110019999,724.054347089,589.78220009
4370778522,99.4375609648,-90.8912598067,4370779717,735.833517993,603.506225945,726.7032412369999,590.096999725
4370796556,102.898655533,-93.5028305441,4370799724,739.191148756,604.151224882,730.9603494239999,587.657892289
4370811545,106.409782339,-96.1030800211,4370811728,741.334635063,602.6146094669999,732.827981488,589.895373823
4370829567,109.943321279,-98.6695031631,4370831734,743.762963449,599.805495876,736.7530481910001,592.766435694
4370844658,113.520732968,-101.215776944,4370847733,745.555851922,601.649372136,742.27884278,594.127265804
4370862581,117.148074901,-103.743708211,4370863731,749.925844649,609.3360345359999,747.1357284689999,595.079444826
4370877592,120.788475709,-106.225792338,4370879730,755.574012817,613.21100077,751.337510393,597.359332346
4370895630,124.475079276,-108.682919289,4370895729,756.469593274,614.065709652,754.80688835,600.197314894
4370910618,128.194006474,-111.103706034,4370911727,759.95103967,609.392883831,755.807089905,601.551345491
4370928709,131.950682767,-113.489758796,4370931726,765.258647959,615.627951044,755.7951966589999,606.6798043169999
4370946640,135.759458555,-115.847804632,4370947724,771.966776715,623.3911248769999,758.499228359,609.590903479
4370961651,139.602439865,-118.164465905,4370963723,774.047264114,630.225025867,759.367613153,613.2018850569999
4370979660,143.479609798,-120.437876732,4370979722,775.472943004,630.633827903,765.723899877,613.6398980390001
4370994667,147.407373096,-122.675401569,4370995715,779.884230007,627.519070648,771.0733331289999,611.8521779390001
4371012750,151.377973226,-124.870149817,4371015707,786.287669971,624.200185331,776.740058754,610.426392597
4371027783,155.386035548,-127.017009425,4371031702,790.343963606,625.887833194,781.7532928410001,612.327709923
4371045713,159.442360254,-129.119482375,4371047701,792.490284961,630.301390143,787.036931148,618.044137057
4371060796,163.549023243,-131.176018146,4371063699,795.126950774,632.006275237,789.7637440010001,619.335723669
4371078723,167.697122268,-133.179698554,4371079698,799.722998582,637.136288529,793.814021992,617.7119144630001
4371093739,171.885391941,-135.12771099,4371095696,806.341787875,638.608564487,794.1256966860001,620.9323772609999
4371111762,176.108910699,-137.01572117,4371115694,812.405261498,640.59017128,800.8472031169999,625.160800832
4371129777,180.390051104,-138.851192879,4371131693,816.42656348,639.057290621,803.977190612,624.380136281
4371144824,184.717826868,-140.626538318,4371147692,822.267528873,639.79542726,812.005803339,628.604167901
4371162795,189.099636424,-142.341976805,4371163690,822.817860221,638.681459307,814.321924628,628.261553781
4371177789,193.523435917,-143.990070038,4371179689,829.621702689,648.16793878,819.65825193,633.363807569
4371195824,197.973472351,-145.562979971,4371199687,832.502143147,653.865269529,825.5232947210001,638.90249117
4371210815,202.47505308,-147.067370833,4371211687,838.535514472,655.271972593,827.357983685,641.1683404180001
4371228945,207.038569818,-148.503346378,4371231686,838.217018588,655.098948614,833.392553788,641.803041227
4371243838,211.635477459,-149.859019945,4371247687,845.848184575,654.7698333540001,839.565835355,641.672209788
4371261881,216.288101711,-151.138183266,4371263688,845.45221651,657.553779115,844.4520505410001,642.720521344
4371279856,220.972286321,-152.331385015,4371283688,855.430891567,661.674447926,848.6853748210001,647.74269522
4371294876,225.709795812,-153.44134571,4371295689,857.650177859,668.940057514,852.5407739039999,648.400134074
4371312885,230.470012757,-154.458253471,4371315690,864.9408767,670.491112406,858.4009226539999,645.3110849880001
4371327910,235.27735221,-155.384779282,4371331690,872.31811169,669.051403785,867.8139405019999,645.643636647
4371345903,240.149725277,-156.220380799,4371347691,871.069783167,668.9046402580001,870.8192879310001,648.116439578
4371360960,245.028882432,-156.952227607,4371363691,878.65707616,669.011563848,872.47970309,652.927008101
4371378922,249.961422448,-157.584707584,4371379692,879.069441774,667.717030894,877.000819693,650.047183046
4371393943,254.919240905,-158.110870694,4371395693,886.399037027,661.973910761,879.67789918,650.824623517
4371411948,259.917425322,-158.529233085,4371415694,891.461919818,662.344764819,884.415357947,654.051484583
4371429958,264.947034741,-158.835575314,4371431693,891.074041977,663.201063777,891.807592615,656.928549431
4371444969,270.023945956,-159.02694269,4371447689,893.775422096,665.661610872,898.908130913,655.433571311
4371462980,275.089711607,-159.098487718,4371463685,902.132902132,661.671587276,903.297403477,653.472852767
4371477986,280.205155395,-159.048114404,4371479680,912.376181948,665.257643282,901.8305927619999,655.464910597
4371496009,285.339185031,-158.871858226,4371499675,918.270520113,665.692464564,909.9694710460001,660.972138956
4371511013,290.489997346,-158.566427613,4371511672,922.282244514,663.588683876,915.293406373,661.490591256
4371529065,295.642346487,-158.129733251,4371531666,930.583877663,658.7775990580001,926.995773442,661.082926403
4371544045,300.829001225,-157.555011838,4371547662,935.559076343,659.711756279,932.918495865,659.729755311
4371562047,305.990717121,-156.84555095,4371563657,942.288081376,665.2259724730001,939.8543827389999,658.598039574
4371577065,311.182881324,-155.990235275,4371579653,946.600334818,663.301038928,943.107196048,657.437244752
4371595065,316.355450675,-154.993209296,4371595650,949.73553109,668.435900985,947.4469164689999,657.6796698669999
